company_name,high,low,last_price,prev_close,change,percent_gain
Garden Reach Sh,"1,888.00","1,641.20","1,847.55","1,630.00",217.55,13.35
Fert and Chem,885.00,772.00,866.80,779.90,86.90,11.14
MMTC Ltd,85.82,75.56,83.83,76.25,7.58,9.94
Cochin Shipyard,"2,334.55","2,132.35","2,320.80","2,122.35",198.45,9.35
Cochin Shipyard,"2,334.55","2,132.35","2,320.80","2,122.35",198.45,9.35
Metro Brands,"1,261.25","1,155.00","1,252.75","1,150.20",102.55,8.92
Schneider Infra,919.00,826.00,882.30,810.10,72.20,8.91
RamkrishnaForge,820.00,715.00,809.30,745.15,64.15,8.61
Asahi India,673.45,620.00,669.55,620.10,49.45,7.97
Mazagon Dock,"4,219.00","3,861.05","4,178.25","3,877.55",300.70,7.75
Avanti Feeds,652.35,588.05,639.75,594.80,44.95,7.56
HBL Power,532.55,504.00,511.85,477.70,34.15,7.15
Phoenix Mills,"3,945.00","3,510.05","3,804.55","3,561.60",242.95,6.82
Motherson SWI,79.00,74.80,78.75,73.91,4.84,6.55
Can Fin Homes,902.30,834.30,889.25,834.90,54.35,6.51
Hindustan Aeron,"5,567.00","5,389.50","5,533.45","5,200.55",332.90,6.4
Hindustan Aeron,"5,567.00","5,389.50","5,533.45","5,200.55",332.90,6.4
Avenue Supermar,"5,080.00","4,734.80","5,039.30","4,739.95",299.35,6.32
Kajaria Ceramic,"1,378.00","1,263.15","1,362.50","1,284.40",78.10,6.08
Kalyan Jeweller,430.25,398.85,424.00,400.50,23.50,5.87
Cera Sanitary,"8,260.00","7,751.10","8,078.55","7,649.15",429.40,5.61
JK Paper,524.90,487.30,518.00,490.80,27.20,5.54
HFCL,129.00,122.75,124.19,117.95,6.24,5.29
IDFC,121.13,115.00,120.86,114.87,5.99,5.21
Data Patterns,"3,158.00","2,951.60","3,088.10","2,936.20",151.90,5.17
Century,"2,396.60","2,236.00","2,358.90","2,245.45",113.45,5.05
Vardhman Text,496.10,464.05,494.50,470.75,23.75,5.05
Sanofi India,"7,180.60","7,000.00","7,180.60","6,838.70",341.90,5
IDFC First Bank,81.63,78.00,81.46,78.00,3.46,4.44
Deepak Fert,623.60,593.60,619.55,593.60,25.95,4.37
Vedant Fashions,"1,200.00","1,147.95","1,197.30","1,147.65",49.65,4.33
Emami,748.80,710.25,740.70,710.00,30.70,4.32
GSFC,234.88,223.49,233.95,224.31,9.64,4.3
UTI AMC,"1,068.00","1,002.00","1,043.90","1,001.05",42.85,4.28
GMR Airports,98.00,95.05,97.84,93.92,3.92,4.17
Exide Ind,566.40,543.20,564.55,542.25,22.30,4.11
Suven Pharma,757.65,725.00,748.45,719.15,29.30,4.07
Swan Energy,668.00,640.10,662.55,637.25,25.30,3.97
Eris Life,"1,050.00","1,009.00","1,048.45","1,008.80",39.65,3.93
City Union Bank,157.94,151.80,157.30,151.37,5.93,3.92
Minda Corp,482.40,461.00,474.45,456.65,17.80,3.9
PNB Housing Fin,903.25,832.95,864.80,832.95,31.85,3.82
Jubilant Food,552.40,532.00,550.85,530.65,20.20,3.81
Godfrey Phillip,"4,364.00","4,072.20","4,246.45","4,093.35",153.10,3.74
AIA Engineering,"4,129.85","3,965.20","4,121.60","3,976.80",144.80,3.64
Aether Ind,889.00,860.05,885.75,854.90,30.85,3.61
Rattanindia Ent,80.75,76.25,78.86,76.14,2.72,3.57
Shriram Finance,"2,841.15","2,732.35","2,829.75","2,732.15",97.60,3.57
V-Guard Ind,417.45,400.00,413.80,399.90,13.90,3.48
CenturyPlyboard,740.00,705.00,724.15,699.90,24.25,3.46
IEX,187.40,180.46,185.87,179.67,6.20,3.45
Manappuram Fin,193.20,184.40,191.74,185.37,6.37,3.44
Concord Biotech,"1,592.00","1,526.65","1,582.70","1,530.50",52.20,3.41
Railtel,448.40,424.25,435.00,420.65,14.35,3.41
Radico Khaitan,"1,792.00","1,704.35","1,781.00","1,722.45",58.55,3.4
JSW Energy,713.45,687.55,706.70,683.60,23.10,3.38
Rashtriya Chem,175.20,165.50,173.37,167.74,5.63,3.36
SignatureGlobal,"1,439.00","1,369.05","1,398.85","1,354.05",44.80,3.31
MOTHERSON,185.08,175.10,180.32,174.62,5.70,3.26
Bosch,"34,350.00","32,355.60","33,379.20","32,327.80","1,051.40",3.25
Balkrishna Ind,"3,362.00","3,240.60","3,345.60","3,240.60",105.00,3.24
Power Grid Corp,332.50,322.00,331.80,321.50,10.30,3.2
Godrej Prop,"3,095.00","2,985.00","3,088.90","2,998.50",90.40,3.01
Wipro,493.00,480.05,491.85,477.50,14.35,3.01
Cello World,907.45,881.20,900.25,874.20,26.05,2.98
Mahindra Life,640.00,617.00,636.15,617.80,18.35,2.97
Welspun Living,149.38,145.52,148.40,144.14,4.26,2.96
M&M Financial,313.00,296.05,307.70,298.95,8.75,2.93
Timken,"4,817.90","4,625.10","4,712.65","4,579.35",133.30,2.91
GNFC,706.80,677.20,703.20,683.80,19.40,2.84
Easy Trip,44.20,42.03,43.42,42.23,1.19,2.82
Easy Trip,44.20,42.03,43.42,42.23,1.19,2.82
Shyam Metalics,675.95,651.55,671.70,653.25,18.45,2.82
Bharat Dynamics,"1,650.00","1,595.00","1,627.30","1,582.80",44.50,2.81
Bharat Dynamics,"1,650.00","1,595.00","1,627.30","1,582.80",44.50,2.81
DOMS Industries,"2,134.50","1,917.05","1,977.20","1,923.25",53.95,2.81
Bharat Elec,321.00,312.25,318.25,309.60,8.65,2.79
BLS Internation,360.75,347.25,358.55,348.90,9.65,2.77
Chambal Fert,439.90,422.50,438.35,426.70,11.65,2.73
Dixon Technolog,"11,569.60","11,140.00","11,546.85","11,242.85",304.00,2.7
Karur Vysya,215.00,205.55,213.89,208.28,5.61,2.69
UNO Minda,"1,075.40","1,040.65","1,070.70","1,042.75",27.95,2.68
Granules India,477.00,455.20,474.00,461.75,12.25,2.65
MTAR Tech,"1,943.90","1,862.80","1,911.45","1,862.80",48.65,2.61
Kaynes Tech,"4,030.00","3,810.05","3,894.45","3,797.85",96.60,2.54
AAVAS Financier,"1,927.70","1,848.00","1,900.45","1,853.80",46.65,2.52
Voltas,"1,550.70","1,499.55","1,536.15","1,498.50",37.65,2.51
Tata Inv Corp,"7,038.15","6,731.00","6,893.05","6,731.00",162.05,2.41
Amara Raja,"1,418.00","1,339.05","1,370.90","1,339.05",31.85,2.38
Hitachi Energy,"11,587.00","11,190.00","11,351.50","11,089.90",261.60,2.36
IIFL Finance,508.35,467.50,481.75,470.65,11.10,2.36
LIC Housing Fin,759.80,733.65,748.85,731.65,17.20,2.35
FSN E-Co Nykaa,178.28,172.00,174.98,171.06,3.92,2.29
Alkem Lab,"5,238.00","4,908.80","5,218.05","5,101.95",116.10,2.28
Olectra Greente,"1,820.00","1,751.50","1,796.85","1,757.15",39.70,2.26
Macrotech Dev,"1,649.95","1,538.50","1,592.20","1,557.10",35.10,2.25
Whirlpool,"1,838.00","1,757.40","1,825.00","1,784.90",40.10,2.25
KPR Mill,885.85,845.00,870.90,851.95,18.95,2.22
CIEINDIA,586.50,574.10,582.10,569.55,12.55,2.2
Aarti Ind,692.00,675.00,690.45,675.75,14.70,2.18
Trent,"5,452.00","5,205.00","5,357.60","5,245.55",112.05,2.14
KPIT Tech,"1,515.00","1,473.40","1,510.75","1,479.95",30.80,2.08
Piramal Enter,915.90,878.15,900.80,882.50,18.30,2.07
Aegis Logistics,845.00,820.00,833.40,816.65,16.75,2.05
CAMS,"3,661.70","3,527.60","3,649.25","3,577.60",71.65,2
Varroc Engineer,707.80,681.00,694.90,681.30,13.60,2
Persistent,"3,891.75","3,773.00","3,847.55","3,772.80",74.75,1.98
Persistent,"3,891.75","3,773.00","3,847.55","3,772.80",74.75,1.98
Engineers India,274.79,261.31,270.92,265.70,5.22,1.96
Supreme Ind,"6,254.70","6,023.20","6,156.40","6,039.55",116.85,1.93
Bandhan Bank,198.75,193.51,198.04,194.34,3.70,1.9
J. K. Cement,"4,428.80","4,312.65","4,408.00","4,326.70",81.30,1.88
Ircon Internati,278.50,271.20,273.95,269.15,4.80,1.78
Ircon Internati,278.50,271.20,273.95,269.15,4.80,1.78
Apollo Tyres,488.65,477.00,484.80,476.45,8.35,1.75
Jio Financial,365.00,357.60,363.20,357.00,6.20,1.74
Route,"1,571.00","1,510.95","1,557.45","1,530.75",26.70,1.74
Angel One,"2,678.00","2,621.40","2,646.50","2,602.00",44.50,1.71
Titan Company,"3,625.00","3,538.00","3,589.00","3,530.05",58.95,1.67
Cyient,"1,933.00","1,892.05","1,920.65","1,889.65",31.00,1.64
Mahindra Holida,436.50,425.20,434.95,428.00,6.95,1.62
