company_name,high,low,last_price,prev_close,change,percent_gain
Piramal Pharma,142.30,138.50,141.95,138.75,3.20,2.31
TVS Supply,187.20,178.35,183.70,179.60,4.10,2.28
HUDCO,205.30,198.10,203.05,198.55,4.50,2.27
Natco Pharma,"1,047.40","1,000.75","1,021.15",998.60,22.55,2.26
Coromandel Int,"1,141.95","1,071.90","1,111.95","1,087.75",24.20,2.22
PNB,137.00,132.55,135.90,133.00,2.90,2.18
JK Bank,133.55,129.45,132.30,129.50,2.80,2.16
NTPC,360.60,349.10,359.20,351.65,7.55,2.15
TVS Motor,"2,014.10","1,951.30","2,005.75","1,964.30",41.45,2.11
JB Chemicals,"1,885.00","1,813.30","1,862.80","1,824.55",38.25,2.1
JB Chemicals,"1,885.00","1,813.30","1,862.80","1,824.55",38.25,2.1
Campus Active,257.00,249.65,254.45,249.35,5.10,2.05
Brigade Ent,"1,044.00","1,020.00","1,041.05","1,020.40",20.65,2.02
ITC,438.30,429.00,437.55,428.90,8.65,2.02
Intellect Desig,"1,059.00","1,022.65","1,049.35","1,028.65",20.70,2.01
Union Bank,151.00,146.75,150.00,147.10,2.90,1.97
Yes Bank,26.30,25.25,25.95,25.45,0.50,1.96
Bank of Mah,66.00,63.90,65.25,64.00,1.25,1.95
Coal India,454.00,441.75,452.45,443.85,8.60,1.94
Aditya Birla F,268.45,258.15,265.00,259.95,5.05,1.94
Himadri Special,372.00,362.00,367.60,360.70,6.90,1.91
Zydus Life,954.85,925.40,951.25,933.50,17.75,1.9
Mahanagar Gas,"1,452.00","1,414.45","1,449.25","1,422.35",26.90,1.89
Colgate,"2,812.00","2,737.35","2,799.65","2,748.00",51.65,1.88
Interglobe Avi,"3,829.00","3,727.15","3,812.55","3,742.20",70.35,1.88
Eicher Motors,"4,629.50","4,486.00","4,615.20","4,530.70",84.50,1.87
M&M,"2,113.95","2,041.90","2,096.85","2,058.45",38.40,1.87
Zee Entertain,145.00,140.80,142.70,140.10,2.60,1.86
IIFL Finance,422.70,408.00,418.15,410.55,7.60,1.85
SUMITOMO,409.50,399.35,407.05,399.70,7.35,1.84
Olectra Greente,"1,815.80","1,774.00","1,807.80","1,775.25",32.55,1.83
eClerx Services,"2,464.80","2,371.10","2,454.85","2,411.10",43.75,1.81
Aurobindo Pharm,"1,106.95","1,079.10","1,103.40","1,084.05",19.35,1.78
Linde India,"8,480.00","8,027.00","8,390.00","8,245.15",144.85,1.76
RITES,692.00,676.00,686.25,674.45,11.80,1.75
Elgi Equipments,630.00,606.05,627.95,617.35,10.60,1.72
GE Shipping,"1,118.95","1,070.00","1,086.25","1,068.00",18.25,1.71
Shree Renuka,46.45,44.55,44.95,44.20,0.75,1.7
BPCL,605.80,588.05,603.40,593.35,10.05,1.69
Hindalco,648.25,628.10,646.80,636.10,10.70,1.68
HCL Tech,"1,515.05","1,479.95","1,504.15","1,479.25",24.90,1.68
SBFC Finance,91.80,89.10,90.90,89.40,1.50,1.68
NMDC,253.00,246.70,252.25,248.10,4.15,1.67
Chambal Fert,412.80,402.20,408.85,402.20,6.65,1.65
Sobha,"1,767.00","1,670.25","1,752.65","1,724.90",27.75,1.61
Apollo Hospital,"6,402.20","6,168.85","6,384.10","6,283.35",100.75,1.6
Caplin Labs,"1,372.70","1,325.00","1,357.15","1,336.00",21.15,1.58
Deepak Fert,621.90,596.00,617.90,608.40,9.50,1.56
Graphite India,709.40,677.00,688.70,678.10,10.60,1.56
Bajaj Finserv,"1,672.00","1,615.65","1,655.55","1,630.35",25.20,1.55
Bajaj Finserv,"1,672.00","1,615.65","1,655.55","1,630.35",25.20,1.55
Eris Life,886.45,860.05,883.60,870.10,13.50,1.55
ICICI Bank,"1,125.65","1,089.95","1,113.75","1,096.75",17.00,1.55
Equitas Bank,101.20,97.30,99.00,97.50,1.50,1.54
Federal Bank,156.60,153.50,155.95,153.60,2.35,1.53
Triveni Engg,368.40,355.50,361.70,356.25,5.45,1.53
Mahindra Holida,439.90,420.00,426.55,420.20,6.35,1.51
UPL,506.95,496.35,505.90,498.45,7.45,1.49
JK Paper,377.75,363.15,374.30,368.85,5.45,1.48
Devyani Int,169.20,165.45,169.00,166.55,2.45,1.47
Poly Medicure,"1,595.00","1,550.65","1,584.05","1,561.20",22.85,1.46
IndusInd Bank,"1,499.50","1,470.55","1,496.10","1,474.65",21.45,1.45
IDBI Bank,88.90,86.35,88.05,86.80,1.25,1.44
CHEMPLAST SANMA,503.00,486.40,500.85,493.80,7.05,1.43
Redington,237.55,220.85,223.60,220.50,3.10,1.41
ABB India,"6,461.20","6,345.50","6,431.70","6,343.85",87.85,1.38
Blue Star,"1,473.00","1,418.10","1,464.65","1,444.80",19.85,1.37
Hindustan Aeron,"4,035.00","3,939.00","4,000.75","3,946.70",54.05,1.37
Hindustan Aeron,"4,035.00","3,939.00","4,000.75","3,946.70",54.05,1.37
Endurance Techn,"1,990.00","1,911.05","1,957.30","1,932.10",25.20,1.3
PNC Infratech,449.60,441.15,448.60,442.85,5.75,1.3
Tata Steel,168.00,164.15,167.70,165.55,2.15,1.3
Tata Steel,168.00,164.15,167.70,165.55,2.15,1.3
CSB Bank,416.70,398.90,404.90,399.75,5.15,1.29
Grasim,"2,376.05","2,334.20","2,367.45","2,337.75",29.70,1.27
P and G,"16,196.00","15,890.00","16,095.35","15,893.95",201.40,1.27
Bikaji Foods,539.90,521.80,530.90,524.30,6.60,1.26
Godrej Ind,870.05,844.60,860.50,849.80,10.70,1.26
Cyient,"1,919.95","1,900.00","1,914.95","1,891.10",23.85,1.26
Nuvama Wealth,"5,500.00","5,389.40","5,453.40","5,386.10",67.30,1.25
Supreme Ind,"4,325.20","4,211.40","4,303.50","4,250.45",53.05,1.25
Shriram Finance,"2,504.30","2,422.25","2,491.85","2,461.05",30.80,1.25
Power Finance,408.00,399.00,407.05,402.05,5.00,1.24
General Insuran,337.15,326.80,331.15,327.15,4.00,1.22
Petronet LNG,303.80,297.80,302.60,298.95,3.65,1.22
Jyothy Labs,465.95,421.00,426.70,421.60,5.10,1.21
EPL,179.40,175.65,177.65,175.55,2.10,1.2
Tata Motors DVR,674.95,664.00,672.50,664.50,8.00,1.2
Tata Motors DVR,674.95,664.00,672.50,664.50,8.00,1.2
Restaurant Bran,102.95,99.75,101.90,100.70,1.20,1.19
SBI Card,764.90,751.45,758.40,749.45,8.95,1.19
Godawari Power,915.00,865.15,907.80,897.25,10.55,1.18
ICICI Securitie,746.65,731.60,741.25,732.60,8.65,1.18
Chalet Hotels,930.35,879.35,894.15,883.90,10.25,1.16
Astral Ltd,"2,032.70","1,986.00","2,010.65","1,988.85",21.80,1.1
KRBL,302.15,296.20,299.25,296.00,3.25,1.1
FSN E-Co Nykaa,178.80,175.30,178.10,176.20,1.90,1.08
Siemens,"5,766.00","5,633.00","5,729.55","5,668.95",60.60,1.07
Five-Star Busin,702.00,686.80,699.65,692.30,7.35,1.06
Lemon Tree,139.95,134.50,138.20,136.75,1.45,1.06
SKF India,"4,815.20","4,624.10","4,669.05","4,620.35",48.70,1.05
City Union Bank,157.80,155.50,157.10,155.50,1.60,1.03
Rail Vikas,292.85,285.85,287.15,284.25,2.90,1.02
United Spirits,"1,199.85","1,176.00","1,194.85","1,182.90",11.95,1.01
Clean Science,"1,318.85","1,300.90","1,312.70","1,299.75",12.95,1
Power Grid Corp,294.50,289.25,293.30,290.40,2.90,1
Manappuram Fin,195.00,191.00,194.35,192.45,1.90,0.99
Deepak Nitrite,"2,427.00","2,388.20","2,422.80","2,399.30",23.50,0.98
Ircon Internati,246.00,240.40,243.80,241.45,2.35,0.97
Ircon Internati,246.00,240.40,243.80,241.45,2.35,0.97
Sundaram Fin,"4,886.40","4,706.80","4,785.65","4,739.50",46.15,0.97
Tata Motors,"1,003.30",989.50,"1,001.25",991.65,9.60,0.97
Tata Motors,"1,003.30",989.50,"1,001.25",991.65,9.60,0.97
Action Const,"1,570.00","1,524.00","1,553.85","1,539.05",14.80,0.96
INDUS TOWERS,356.80,345.20,351.65,348.35,3.30,0.95
FDC,460.00,449.15,456.95,452.65,4.30,0.95
Kaynes Tech,"2,675.00","2,618.05","2,647.25","2,622.55",24.70,0.94
Voltas,"1,436.85","1,404.10","1,427.40","1,414.15",13.25,0.94
ONGC,282.60,278.00,281.95,279.35,2.60,0.93
Oberoi Realty,"1,479.00","1,437.00","1,474.20","1,460.60",13.60,0.93
ACC,"2,609.55","2,515.50","2,579.60","2,556.40",23.20,0.91
Lupin,"1,600.25","1,578.70","1,594.40","1,580.00",14.40,0.91
Tata Elxsi,"7,115.00","7,060.00","7,093.90","7,030.15",63.75,0.91
AstraZeneca,"5,374.00","5,288.10","5,332.25","5,284.80",47.45,0.9
NHPC,91.65,90.00,91.05,90.25,0.80,0.89
Glenmark,"1,096.00","1,070.95","1,080.30","1,070.95",9.35,0.87
Abbott India,"25,745.25","25,200.00","25,674.45","25,452.55",221.90,0.87
Karur Vysya,192.85,188.45,191.25,189.60,1.65,0.87
ZFCVINDIA,"14,271.25","13,868.00","13,988.40","13,867.35",121.05,0.87
IOC,171.00,168.75,170.20,168.75,1.45,0.86
MRF,"129,874.60","128,200.00","129,632.70","128,524.45","1,108.25",0.86
Jubilant Ing.,570.00,553.10,560.15,555.45,4.70,0.85
PNB Housing Fin,788.00,772.60,783.25,776.65,6.60,0.85
Route,"1,569.90","1,534.55","1,559.95","1,546.85",13.10,0.85
IRFC,152.00,147.25,150.25,149.00,1.25,0.84
Suzlon Energy,42.30,41.25,42.15,41.80,0.35,0.84
Swan Energy,620.10,600.05,615.10,610.05,5.05,0.83
Suven Pharma,649.85,635.75,646.80,641.50,5.30,0.83
KFin Tech,665.75,645.50,660.75,655.35,5.40,0.82
Indiamart Inter,"2,669.00","2,627.50","2,658.30","2,637.00",21.30,0.81
Patanjali Foods,"1,546.50","1,485.00","1,521.15","1,508.90",12.25,0.81
Fert and Chem,726.00,710.75,716.85,711.15,5.70,0.8
Divis Labs,"3,876.80","3,790.55","3,843.80","3,813.80",30.00,0.79
Godrej Prop,"2,581.85","2,523.15","2,571.35","2,551.35",20.00,0.78
HFCL,98.20,95.80,97.10,96.35,0.75,0.78
HINDPETRO,493.20,484.00,491.20,487.40,3.80,0.78
Aarti Ind,755.00,737.45,753.65,747.90,5.75,0.77
Adani Ports,"1,336.95","1,316.80","1,330.55","1,320.50",10.05,0.76
SRF,"2,650.00","2,601.15","2,638.90","2,619.20",19.70,0.75
HDFC AMC,"3,705.00","3,636.05","3,687.60","3,660.40",27.20,0.74
HEG,"2,493.00","2,412.10","2,443.20","2,425.35",17.85,0.74
Muthoot Finance,"1,665.20","1,629.05","1,655.05","1,642.90",12.15,0.74
Tata Power,433.10,427.00,431.45,428.30,3.15,0.74
KPIL,"1,197.95","1,165.65","1,183.50","1,174.95",8.55,0.73
Syngene Intl,709.80,680.00,699.10,694.00,5.10,0.73
Usha Martin,371.00,358.50,364.05,361.40,2.65,0.73
CAMS,"3,265.00","3,183.00","3,253.40","3,230.10",23.30,0.72
Bayer CropScien,"5,611.00","5,505.00","5,573.00","5,533.20",39.80,0.72
JSW Energy,613.65,602.10,604.70,600.40,4.30,0.72
AIA Engineering,"3,950.00","3,852.40","3,914.70","3,887.20",27.50,0.71
Biocon,293.70,287.85,291.65,289.60,2.05,0.71
Navin Fluorine,"3,351.20","3,256.05","3,306.85","3,283.50",23.35,0.71
Blue Dart,"6,398.00","6,265.00","6,305.05","6,261.25",43.80,0.7
Polycab,"5,689.90","5,590.00","5,633.10","5,593.80",39.30,0.7
Ceat,"2,570.75","2,518.55","2,545.80","2,528.25",17.55,0.69
Oil India,620.50,602.05,612.50,608.35,4.15,0.68
Reliance,"2,935.95","2,883.00","2,919.95","2,900.35",19.60,0.68
Bharat Dynamics,"2,097.95","2,028.95","2,060.15","2,046.45",13.70,0.67
Rajesh Exports,324.90,314.55,319.35,317.25,2.10,0.66
NLC India,235.80,231.15,233.75,232.25,1.50,0.65
Exide Ind,451.00,433.50,447.40,444.55,2.85,0.64
Data Patterns,"3,157.10","3,030.00","3,083.10","3,064.45",18.65,0.61
Jindal Steel,945.00,926.05,942.25,936.50,5.75,0.61
Capri Global,230.50,225.40,226.85,225.55,1.30,0.58
Capri Global,230.50,225.40,226.85,225.55,1.30,0.58
Cipla,"1,410.45","1,384.10","1,406.20","1,398.20",8.00,0.57
L&T Finance,168.30,165.05,167.75,166.80,0.95,0.57
BSE Limited,"3,223.00","3,129.95","3,147.55","3,129.95",17.60,0.56
PCBL,270.00,264.00,266.55,265.10,1.45,0.55
TCS,"3,873.65","3,811.00","3,852.20","3,831.05",21.15,0.55
Infosys,"1,444.90","1,420.00","1,438.45","1,430.75",7.70,0.54
MRPL,256.70,246.15,250.05,248.70,1.35,0.54
CCL Products,586.95,575.00,584.05,581.10,2.95,0.51
Info Edge,"5,940.00","5,820.00","5,906.10","5,875.85",30.25,0.51
Trident,40.65,39.80,40.10,39.90,0.20,0.5
R R Kabel,"1,680.00","1,642.10","1,658.00","1,649.80",8.20,0.5
Timken,"3,199.95","3,151.55","3,186.10","3,170.25",15.85,0.5
Larsen,"3,666.00","3,611.60","3,652.30","3,634.85",17.45,0.48
Bharat Elec,240.05,235.45,237.60,236.50,1.10,0.47
Guj Mineral,426.85,412.00,418.30,416.40,1.90,0.46
Hind Zinc,423.95,407.50,411.50,409.60,1.90,0.46
Indigo Paints,"1,328.00","1,303.05","1,320.55","1,314.70",5.85,0.44
Bajaj Auto,"8,770.00","8,641.40","8,734.90","8,697.10",37.80,0.43
Concord Biotech,"1,642.70","1,610.00","1,636.40","1,629.60",6.80,0.42
Bandhan Bank,185.75,182.25,184.60,183.85,0.75,0.41
Westlife Food,829.00,812.10,822.80,819.45,3.35,0.41
CIEINDIA,495.30,487.00,489.00,487.05,1.95,0.4
Sunteck Realty,444.70,440.00,443.00,441.30,1.70,0.39
Tech Mahindra,"1,193.55","1,172.80","1,190.30","1,185.70",4.60,0.39
Welspun Corp,589.15,573.55,576.95,574.70,2.25,0.39
New India Assur,229.45,224.05,226.90,226.05,0.85,0.38
ICICI Lombard ,"1,714.30","1,682.30","1,706.80","1,700.60",6.20,0.36
Anand Rathi,"3,966.30","3,921.05","3,949.70","3,935.95",13.75,0.35
COFORGE LTD.,"5,220.00","5,120.30","5,210.50","5,192.65",17.85,0.34
Apar Ind,"7,930.75","7,749.90","7,848.90","7,824.25",24.65,0.32
Vardhman Text,464.00,455.10,460.45,459.00,1.45,0.32
Network 18,94.40,89.50,92.75,92.45,0.30,0.32
VIP Industries,559.75,546.25,553.85,552.10,1.75,0.32
Britannia,"4,859.00","4,747.50","4,844.15","4,828.95",15.20,0.31
Narayana Hruda,"1,285.85","1,257.05","1,266.55","1,262.60",3.95,0.31
EIH,468.65,448.00,456.05,454.70,1.35,0.3
Hind Copper,386.90,374.70,380.80,379.65,1.15,0.3
IRB Infra,69.35,67.25,67.80,67.60,0.20,0.3
IRB Infra,69.35,67.25,67.80,67.60,0.20,0.3
Ajanta Pharma,"2,144.35","2,125.05","2,139.95","2,133.70",6.25,0.29
GAIL,209.00,206.10,208.00,207.40,0.60,0.29
Sundram,"1,069.90","1,050.15","1,054.15","1,051.05",3.10,0.29
Torrent Pharma,"2,702.05","2,672.00","2,694.30","2,686.45",7.85,0.29
RBL Bank,266.40,260.00,262.95,262.25,0.70,0.27
UltraTechCement,"9,706.00","9,560.05","9,683.75","9,658.85",24.90,0.26
Honeywell Autom,"45,225.00","44,550.00","44,938.25","44,823.95",114.30,0.25
Adani Green Ene,"1,819.65","1,792.35","1,812.65","1,808.30",4.35,0.24
IRCTC,"1,038.00","1,022.50","1,027.80","1,025.35",2.45,0.24
MOTHERSON,127.80,126.00,127.20,126.90,0.30,0.24
Wipro,462.55,455.80,461.00,459.90,1.10,0.24
Birlasoft,665.95,653.30,659.95,658.45,1.50,0.23
Adani Energy,"1,053.95","1,040.85","1,050.15","1,047.85",2.30,0.22
Aether Ind,850.00,837.80,847.30,845.50,1.80,0.21
CESC,142.45,140.70,141.45,141.15,0.30,0.21
Can Fin Homes,749.00,735.70,745.40,743.85,1.55,0.21
KPIT Tech,"1,384.90","1,362.65","1,373.95","1,371.20",2.75,0.2
GSFC,254.65,248.00,249.95,249.50,0.45,0.18
SAIL,167.25,162.30,164.95,164.65,0.30,0.18
Bharti Airtel,"1,343.80","1,324.35","1,338.70","1,336.40",2.30,0.17
Marico,511.30,503.15,510.15,509.30,0.85,0.17
Zomato,188.90,182.50,184.70,184.40,0.30,0.16
Bosch,"29,171.65","28,538.90","28,901.05","28,858.00",43.05,0.15
Amber Enterpris,"3,818.00","3,752.35","3,794.20","3,788.95",5.25,0.14
Ratnamani Metal,"3,049.00","2,965.95","3,015.90","3,011.75",4.15,0.14
NALCO,189.90,185.70,188.25,188.00,0.25,0.13
Sonata,683.25,665.55,672.60,671.70,0.90,0.13
IDFC,124.75,123.55,124.35,124.20,0.15,0.12
Jio Financial,387.35,380.25,382.30,381.85,0.45,0.12
Radico Khaitan,"1,779.95","1,716.00","1,734.25","1,732.10",2.15,0.12
KNR Construct,264.55,259.95,262.15,261.85,0.30,0.11
Chennai Petro,"1,097.90","1,056.00","1,076.20","1,075.00",1.20,0.11
Happiest Minds ,838.65,818.00,819.85,819.05,0.80,0.1
Sona BLW,673.70,659.10,667.40,666.80,0.60,0.09
Dr Lal PathLab,"2,343.00","2,307.05","2,330.65","2,328.85",1.80,0.08
HDFC Life,596.40,585.60,594.70,594.20,0.50,0.08
PVR INOX,"1,417.20","1,400.00","1,409.40","1,408.30",1.10,0.08
Solar Ind,"8,849.95","8,702.00","8,801.60","8,794.35",7.25,0.08
Ashok Leyland,178.80,177.05,177.70,177.60,0.10,0.06
IDFC First Bank,83.75,82.90,83.40,83.35,0.05,0.06
Prism Johnson,168.60,166.55,167.35,167.25,0.10,0.06
Finolex Cables,"1,021.00","1,003.45","1,012.30","1,011.80",0.50,0.05
EID Parry,635.00,621.40,625.75,625.50,0.25,0.04
DLF,897.00,882.75,893.80,893.50,0.30,0.03
PI Industries,"3,778.95","3,721.65","3,756.05","3,754.85",1.20,0.03
JBM Auto,"1,840.90","1,814.05","1,821.40","1,821.25",0.15,0.01
Mankind Pharma,"2,420.00","2,357.40","2,398.55","2,398.30",0.25,0.01
