company_name,high,low,last_price,prev_close,change,percent_gain
UTI AMC,"1,342.10","1,220.10","1,329.00","1,232.90",96.1,7.79
Railtel,449.00,412.00,438.65,408.10,30.55,7.49
Amber Enterpris,"5,665.95","5,163.90","5,491.65","5,166.80",324.85,6.29
Nuvama Wealth,"7,395.50","6,860.05","7,336.70","6,912.25",424.45,6.14
HDFC AMC,"4,864.00","4,560.00","4,827.90","4,555.10",272.8,5.99
DCM Shriram,"1,153.30","1,040.40","1,121.75","1,058.45",63.3,5.98
Action Const,"1,435.00","1,331.00","1,418.40","1,344.70",73.7,5.48
Endurance Techn,"2,459.00","2,310.00","2,440.00","2,317.55",122.45,5.28
Sterling Wilson,611.65,587.65,611.65,582.55,29.1,5
Vardhman Text,490.50,460.75,484.45,461.95,22.5,4.87
Jubilant Ing.,795.00,745.00,781.30,745.45,35.85,4.81
GE Shipping,"1,354.35","1,275.05","1,340.70","1,280.05",60.65,4.74
Indigo Paints,"1,593.90","1,520.00","1,573.10","1,504.65",68.45,4.55
CAMS,"4,910.00","4,592.00","4,836.55","4,626.30",210.25,4.54
Metro Brands,"1,272.00","1,206.95","1,260.75","1,206.10",54.65,4.53
PNC Infratech,469.65,460.80,466.00,446.25,19.75,4.43
Tube Investment,"4,536.00","4,291.45","4,510.80","4,326.95",183.85,4.25
Chennai Petro,937.85,884.00,928.95,892.55,36.4,4.08
Motilal Oswal,988.10,896.75,962.05,924.45,37.6,4.07
BEML,"4,008.70","3,770.05","3,871.90","3,721.50",150.4,4.04
Voltas,"1,902.00","1,826.90","1,881.30","1,811.10",70.2,3.88
Trident,36.60,34.50,36.02,34.68,1.34,3.86
Nuvoco Vistas,371.00,346.00,362.55,349.20,13.35,3.82
Guj Amb Exports,144.39,136.01,142.14,137.11,5.03,3.67
Alembic Pharma,"1,201.70","1,151.10","1,190.45","1,149.85",40.6,3.53
Cummins,"3,846.10","3,671.90","3,798.40","3,669.05",129.35,3.53
KRBL,302.80,281.45,294.30,284.70,9.6,3.37
Global Health,"1,115.60","1,070.95","1,105.00","1,069.40",35.6,3.33
SUMITOMO,573.35,550.60,571.35,553.10,18.25,3.3
Concord Biotech,"2,033.75","1,922.95","1,998.30","1,934.60",63.7,3.29
Elecon Eng,739.00,706.05,731.25,707.95,23.3,3.29
Elecon Eng,739.00,706.05,731.25,707.95,23.3,3.29
Kansai Nerolac,298.70,285.00,295.50,286.30,9.2,3.21
Mahindra Life,534.20,515.00,531.25,515.15,16.1,3.13
Bayer CropScien,"6,830.00","6,495.35","6,782.25","6,578.25",204,3.1
Bikaji Foods,922.80,876.40,909.60,882.35,27.25,3.09
Navin Fluorine,"3,478.50","3,341.50","3,461.25","3,359.30",101.95,3.03
CCL Products,685.30,648.60,672.55,652.90,19.65,3.01
Guj Mineral,358.35,339.05,352.50,342.20,10.3,3.01
NCC,310.95,300.35,309.50,300.45,9.05,3.01
ICICI Securitie,877.60,845.00,872.90,847.55,25.35,2.99
Adani Energy,"1,038.35","1,003.20","1,032.65","1,004.70",27.95,2.78
HINDPETRO,438.35,425.15,434.65,422.90,11.75,2.78
Sundram,"1,497.55","1,421.00","1,479.45","1,439.90",39.55,2.75
Saregama India,574.70,538.10,567.20,552.25,14.95,2.71
Welspun Living,167.76,161.00,166.72,162.38,4.34,2.67
Godrej Prop,"3,235.90","3,142.15","3,227.85","3,146.65",81.2,2.58
Finolex Ind,324.20,313.15,322.65,315.20,7.45,2.36
Aditya Birla Re,"2,967.00","2,880.05","2,924.95","2,858.40",66.55,2.33
JM Financial,163.00,158.30,161.96,158.27,3.69,2.33
Deepak Nitrite,"3,011.15","2,925.00","2,999.50","2,932.60",66.9,2.28
Sanofi India,"7,090.00","6,769.05","7,021.70","6,866.90",154.8,2.25
JK Lakshmi Cem,835.00,802.65,828.05,809.90,18.15,2.24
HFCL,138.54,134.26,137.85,134.90,2.95,2.19
Sonata,630.00,605.10,627.35,614.55,12.8,2.08
Suven Pharma,"1,240.00","1,198.70","1,234.25","1,209.70",24.55,2.03
Patanjali Foods,"1,778.30","1,716.05","1,764.65","1,730.05",34.6,2
Tata Tech,"1,080.00","1,042.00","1,077.65","1,056.65",21,1.99
CRISIL,"4,848.00","4,620.00","4,788.70","4,695.50",93.2,1.98
Vedant Fashions,"1,364.00","1,320.40","1,354.20","1,328.40",25.8,1.94
GSFC,217.39,212.24,217.02,212.98,4.04,1.9
Sterlite Techno,128.30,120.70,123.46,121.17,2.29,1.89
Vodafone Idea,9.49,9.11,9.29,9.12,0.17,1.86
Laxmi Organic,288.50,279.30,286.90,281.65,5.25,1.86
Latent View,472.95,460.15,470.45,461.95,8.5,1.84
Godrej Ind,"1,071.00","1,017.25","1,058.75","1,039.75",19,1.83
Suzlon Energy,75.65,73.52,75.05,73.71,1.34,1.82
Grindwell Norto,"2,543.00","2,441.25","2,511.35","2,466.90",44.45,1.8
Thermax,"5,240.00","5,127.05","5,221.10","5,129.20",91.9,1.79
Hindustan Aeron,"4,676.60","4,600.00","4,656.25","4,575.40",80.85,1.77
Hindustan Aeron,"4,676.60","4,600.00","4,656.25","4,575.40",80.85,1.77
APL Apollo,"1,598.25","1,540.00","1,580.00","1,552.65",27.35,1.76
HDFC Life,732.45,714.85,726.80,714.25,12.55,1.76
Just Dial,"1,264.65","1,222.90","1,241.05","1,220.25",20.8,1.7
PB Fintech,"1,719.95","1,676.00","1,704.55","1,676.15",28.4,1.69
Himadri Special,665.90,646.35,660.10,649.20,10.9,1.68
CenturyPlyboard,909.95,872.70,901.00,886.20,14.8,1.67
IRB Infra,60.50,58.41,59.92,58.95,0.97,1.65
IRB Infra,60.50,58.41,59.92,58.95,0.97,1.65
Nippon,748.60,704.00,718.70,707.05,11.65,1.65
Tanla Platforms,887.45,867.00,880.25,866.00,14.25,1.65
TataTeleservice,83.70,79.56,80.97,79.67,1.3,1.63
AIA Engineering,"4,225.00","4,148.05","4,217.25","4,150.30",66.95,1.61
IEX,195.49,190.00,194.65,191.60,3.05,1.59
ICICI Prudentia,754.60,733.60,745.40,733.75,11.65,1.59
Granules India,610.95,597.15,609.05,599.65,9.4,1.57
Route,"1,595.90","1,539.90","1,581.75","1,558.25",23.5,1.51
Dr Reddys Labs,"6,745.95","6,629.05","6,710.90","6,611.65",99.25,1.5
Siemens,"8,129.90","7,856.05","7,986.30","7,870.05",116.25,1.48
Narayana Hruda,"1,297.50","1,261.00","1,288.35","1,269.80",18.55,1.46
DOMS Industries,"2,841.00","2,750.00","2,810.25","2,770.70",39.55,1.43
Deepak Fert,"1,067.80","1,038.05","1,061.15","1,046.35",14.8,1.41
ABB India,"8,940.60","8,617.50","8,769.35","8,648.30",121.05,1.4
Godrej Consumer,"1,366.60","1,337.25","1,361.00","1,342.45",18.55,1.38
Phoenix Mills,"1,684.95","1,640.70","1,677.95","1,655.75",22.2,1.34
Godfrey Phillip,"7,148.85","6,910.00","7,101.30","7,008.90",92.4,1.32
Dabur India,579.35,570.50,578.30,571.00,7.3,1.28
SBFC Finance,91.50,88.35,90.20,89.06,1.14,1.28
M&M Financial,290.95,285.70,290.00,286.40,3.6,1.26
P and G,"16,636.65","16,263.15","16,560.30","16,354.40",205.9,1.26
Chola Fin Hold,"2,004.00","1,947.50","1,989.20","1,965.20",24,1.22
Ajanta Pharma,"3,388.30","3,263.05","3,339.05","3,299.90",39.15,1.19
Solar Ind,"11,570.00","11,280.90","11,522.40","11,386.45",135.95,1.19
Asahi India,754.00,721.40,739.10,730.45,8.65,1.18
Gujarat Fluoro,"4,720.00","4,553.00","4,675.15","4,621.40",53.75,1.16
CIEINDIA,550.00,533.65,543.25,537.10,6.15,1.15
Rail Vikas,487.25,470.70,479.60,474.20,5.4,1.14
Mastek,"2,999.00","2,893.35","2,940.95","2,908.25",32.7,1.12
BLS Internation,388.05,374.05,381.25,377.05,4.2,1.11
DLF,887.90,865.55,884.75,875.45,9.3,1.06
JB Chemicals,"1,924.85","1,853.30","1,905.60","1,885.60",20,1.06
JB Chemicals,"1,924.85","1,853.30","1,905.60","1,885.60",20,1.06
Birlasoft,600.90,583.20,599.50,593.20,6.3,1.06
Linde India,"8,496.85","8,230.00","8,451.75","8,364.00",87.75,1.05
KFin Tech,"1,117.90","1,083.65","1,109.45","1,097.95",11.5,1.05
Max Financial,"1,207.00","1,180.45","1,196.25","1,183.85",12.4,1.05
