company_name,high,low,last_price,prev_close,change,percent_gain
Prestige Estate,914.90,891.00,904.75,892.05,12.7,1.42
NOCIL,247.50,238.00,242.60,239.25,3.35,1.4
Ratnamani Metal,"3,559.40","3,490.10","3,537.85","3,488.90",48.95,1.4
Affle India,"1,066.00","1,042.00","1,055.35","1,041.20",14.15,1.36
Guj Amb Exports,377.35,362.15,365.50,360.60,4.9,1.36
MMTC Ltd,53.10,51.50,52.15,51.45,0.7,1.36
Rail Vikas,171.10,165.30,166.90,164.70,2.2,1.34
Ipca Labs,"1,083.10","1,045.55","1,074.90","1,060.75",14.15,1.33
Divis Labs,"3,734.30","3,654.00","3,721.60","3,672.95",48.65,1.32
DLF,641.20,627.10,634.45,626.25,8.2,1.31
Escorts Kubota,"3,293.15","3,190.00","3,261.60","3,220.20",41.4,1.29
Exide Ind,286.50,280.35,285.60,281.95,3.65,1.29
ICICI Lombard ,"1,485.00","1,448.45","1,464.75","1,446.10",18.65,1.29
Century,"1,249.00","1,225.05","1,242.95","1,227.35",15.6,1.27
HUDCO,84.20,81.35,83.45,82.40,1.05,1.27
Reliance,"2,388.00","2,360.20","2,378.90","2,349.35",29.55,1.26
Pfizer,"4,095.00","3,980.45","4,036.30","3,986.90",49.4,1.24
One 97 Paytm,917.55,894.00,912.45,901.35,11.1,1.23
NALCO,94.65,93.20,93.70,92.60,1.1,1.19
DCM Shriram,906.00,890.45,898.45,888.00,10.45,1.18
Finolex Cables,935.05,915.40,926.10,915.40,10.7,1.17
UPL,564.00,556.50,563.05,556.70,6.35,1.14
Sun Pharma,"1,205.00","1,186.25","1,201.40","1,188.00",13.4,1.13
Suven Pharma,615.00,593.35,600.05,593.40,6.65,1.12
Union Bank,110.35,107.90,109.50,108.30,1.2,1.11
General Insuran,271.80,259.15,265.95,263.05,2.9,1.1
Tata Motors,683.30,675.00,681.70,674.30,7.4,1.1
Tata Motors,683.30,675.00,681.70,674.30,7.4,1.1
IRCTC,719.90,703.50,708.95,701.30,7.65,1.09
ICICI Prudentia,562.35,547.45,555.75,549.80,5.95,1.08
Sona BLW,598.40,568.90,585.50,579.25,6.25,1.08
Eris Life,935.00,915.00,926.70,917.00,9.7,1.06
Hind Copper,161.90,158.00,158.60,156.95,1.65,1.05
Jindal Worldwid,337.00,329.35,332.20,328.75,3.45,1.05
Bajaj Finserv,"1,616.45","1,593.60","1,610.40","1,593.80",16.6,1.04
Bajaj Finserv,"1,616.45","1,593.60","1,610.40","1,593.80",16.6,1.04
SRF,"2,358.60","2,333.45","2,353.55","2,329.25",24.3,1.04
Bajaj Holdings,"7,355.00","7,234.05","7,346.00","7,272.00",74,1.02
PVR INOX,"1,694.65","1,663.10","1,686.55","1,669.75",16.8,1.01
IRFC,78.20,76.35,76.85,76.10,0.75,0.99
Bharat Forge,"1,081.00","1,067.50","1,077.75","1,067.25",10.5,0.98
Bharti Airtel,976.35,961.00,970.85,961.40,9.45,0.98
Ceat,"2,125.70","2,106.55","2,119.45","2,098.95",20.5,0.98
Gujarat Pipavav,143.55,135.00,139.20,137.85,1.35,0.98
Cummins,"1,891.25","1,860.30","1,871.30","1,853.75",17.55,0.95
MCX India,"2,939.60","2,888.15","2,905.90","2,878.65",27.25,0.95
Avanti Feeds,401.55,393.60,396.30,392.70,3.6,0.92
Asahi India,571.25,561.70,569.70,564.55,5.15,0.91
Hero Motocorp,"3,395.00","3,330.05","3,376.50","3,346.35",30.15,0.9
Triveni Engg,370.90,365.10,370.20,366.95,3.25,0.89
Godrej Agrovet,493.20,483.85,489.40,485.15,4.25,0.88
IGL,393.75,386.60,388.50,385.20,3.3,0.86
HDFC Bank,"1,522.00","1,512.10","1,517.95","1,505.20",12.75,0.85
Kajaria Ceramic,"1,272.00","1,260.45","1,268.70","1,258.15",10.55,0.84
Can Fin Homes,785.00,770.10,779.70,773.35,6.35,0.82
Tube Investment,"3,208.00","3,133.00","3,196.10","3,170.25",25.85,0.82
360 ONE WAM,557.05,546.05,550.95,546.60,4.35,0.8
360 ONE WAM,557.05,546.05,550.95,546.60,4.35,0.8
Bata India,"1,600.00","1,581.30","1,593.65","1,581.30",12.35,0.78
Sundram,"1,250.00","1,228.00","1,239.80","1,230.25",9.55,0.78
Chola Fin Hold,"1,100.50","1,066.80","1,087.00","1,078.55",8.45,0.78
Aarti Ind,525.45,518.20,521.10,517.10,4,0.77
Delhivery,400.70,395.75,399.70,396.70,3,0.76
Dr Reddys Labs,"5,678.95","5,605.50","5,646.45","5,604.15",42.3,0.75
Jindal Steel,660.50,652.70,654.65,649.80,4.85,0.75
3M India,"31,231.00","30,647.90","30,957.20","30,729.60",227.6,0.74
GlaxoSmithKline,"1,688.00","1,646.05","1,660.10","1,647.95",12.15,0.74
PNC Infratech,327.65,324.05,326.55,324.15,2.4,0.74
Balrampur Chini,452.25,443.95,448.35,445.15,3.2,0.72
J. K. Cement,"3,553.75","3,490.00","3,526.80","3,502.25",24.55,0.7
Karur Vysya,153.85,151.20,152.00,150.95,1.05,0.7
Tata Power,265.40,260.75,262.65,260.85,1.8,0.69
Gujarat Gas,429.50,424.20,427.15,424.25,2.9,0.68
Bosch,"20,832.60","20,580.05","20,718.15","20,579.20",138.95,0.68
TML - D,462.45,457.50,460.95,457.90,3.05,0.67
TML - D,462.45,457.50,460.95,457.90,3.05,0.67
Adani Power,396.65,390.20,392.50,389.95,2.55,0.65
Blue Star,996.05,982.05,987.05,980.65,6.4,0.65
IDBI Bank,62.55,61.65,62.30,61.90,0.4,0.65
Vedant Fashions,"1,302.65","1,283.25","1,297.50","1,289.20",8.3,0.64
Bajaj Auto,"5,707.35","5,640.00","5,685.95","5,650.15",35.8,0.63
Coromandel Int,"1,133.15","1,111.30","1,119.55","1,112.60",6.95,0.62
Dr Lal PathLab,"2,744.45","2,697.85","2,714.05","2,697.20",16.85,0.62
ACC,"1,849.90","1,830.00","1,839.55","1,828.45",11.1,0.61
Hinduja Global,964.00,942.60,948.15,942.50,5.65,0.6
IDFC,118.70,117.55,118.20,117.50,0.7,0.6
Adani Energy,744.95,728.80,731.80,727.50,4.3,0.59
Birla Corp,"1,312.30","1,298.15","1,305.65","1,298.05",7.6,0.59
Jamna Auto,111.85,110.00,111.00,110.35,0.65,0.59
Jindal Stainles,539.90,522.55,532.75,529.60,3.15,0.59
Tata Chemicals,971.00,957.00,961.30,955.70,5.6,0.59
Avenue Supermar,"3,842.00","3,796.00","3,814.95","3,792.90",22.05,0.58
Kansai Nerolac,323.85,316.95,322.00,320.15,1.85,0.58
Bank of India,105.90,104.40,105.15,104.55,0.6,0.57
Mazagon Dock,"2,013.95","1,971.00","1,990.50","1,979.15",11.35,0.57
Garware Technic,"3,239.90","3,192.05","3,220.00","3,202.00",18,0.56
Navin Fluorine,"3,666.00","3,612.10","3,626.75","3,606.80",19.95,0.55
Shriram Finance,"2,019.80","1,980.20","1,999.85","1,988.95",10.9,0.55
United Brewerie,"1,586.60","1,565.05","1,582.05","1,573.40",8.65,0.55
Trident,38.20,37.10,37.30,37.10,0.2,0.54
UltraTechCement,"8,737.90","8,664.80","8,708.35","8,661.50",46.85,0.54
KPIL,661.90,649.40,652.75,649.40,3.35,0.52
MRPL,117.15,115.40,116.10,115.50,0.6,0.52
Schaeffler Ind,"2,775.00","2,748.95","2,770.20","2,756.45",13.75,0.5
ICICI Bank,928.05,922.00,926.10,921.45,4.65,0.5
Indiabulls Real,82.25,80.00,81.05,80.65,0.4,0.5
Bajaj Finance,"7,128.85","7,030.00","7,103.15","7,068.60",34.55,0.49
Cipla,"1,255.00","1,242.15","1,253.25","1,247.10",6.15,0.49
M&M,"1,571.40","1,549.15","1,559.75","1,552.20",7.55,0.49
Pidilite Ind,"2,504.75","2,471.65","2,495.60","2,483.55",12.05,0.49
Zydus Life,644.40,636.60,639.05,636.00,3.05,0.48
Page Industries,"38,072.00","37,503.05","37,704.35","37,525.45",178.9,0.48
City Union Bank,151.90,149.45,151.00,150.30,0.7,0.47
Nuvoco Vistas,354.00,349.80,352.15,350.50,1.65,0.47
Emami,498.30,491.95,494.15,491.95,2.2,0.45
JM Financial,85.30,83.50,84.10,83.75,0.35,0.42
Torrent Pharma,"2,145.00","2,109.55","2,119.65","2,110.75",8.9,0.42
Motilal Oswal,"1,208.55","1,172.10","1,199.75","1,194.85",4.9,0.41
Dalmia Bharat,"2,228.60","2,191.85","2,212.40","2,203.40",9,0.41
Mahindra Logist,373.60,366.95,368.25,366.80,1.45,0.4
Anupam Rasayan,939.00,928.45,935.80,932.25,3.55,0.38
GMM Pfaudler,"1,605.70","1,571.35","1,586.75","1,580.90",5.85,0.37
Cochin Shipyard,"1,119.90","1,081.00","1,092.90","1,088.95",3.95,0.36
Lemon Tree,117.10,115.30,116.05,115.65,0.4,0.35
TCNS Clothing C,357.40,352.90,354.05,352.80,1.25,0.35
Deepak Nitrite,"2,164.15","2,115.00","2,125.10","2,117.95",7.15,0.34
Macrotech Dev,883.30,856.05,861.70,858.85,2.85,0.33
SAIL,91.50,90.50,90.65,90.35,0.3,0.33
CRISIL,"4,375.00","4,225.00","4,246.40","4,232.70",13.7,0.32
Dixon Technolog,"5,528.80","5,443.90","5,461.50","5,443.90",17.6,0.32
GAIL,125.40,124.15,124.95,124.55,0.4,0.32
Godrej Consumer,"1,004.30",993.45,"1,000.45",997.40,3.05,0.31
Vedanta,242.55,239.55,240.30,239.55,0.75,0.31
TVS Motor,"1,738.25","1,715.55","1,724.65","1,719.25",5.4,0.31
Axis Bank,997.50,986.65,991.80,988.70,3.1,0.31
V-Mart Retail,"1,747.90","1,711.35","1,723.60","1,718.40",5.2,0.3
AB Capital,173.00,170.95,171.65,171.15,0.5,0.29
Indian Hotels,421.80,417.90,420.80,419.60,1.2,0.29
Nestle,"24,419.85","24,180.25","24,373.45","24,302.55",70.9,0.29
Prince Pipes,703.15,691.60,693.90,691.90,2,0.29
Carborundum,"1,109.90","1,087.70","1,094.65","1,091.60",3.05,0.28
FDC,397.00,387.25,390.10,389.05,1.05,0.27
UTI AMC,797.00,787.50,790.35,788.25,2.1,0.27
Grasim,"1,988.00","1,969.00","1,977.45","1,972.30",5.15,0.26
SKF India,"4,710.00","4,644.05","4,667.70","4,655.75",11.95,0.26
Piramal Pharma,120.80,118.75,119.90,119.60,0.3,0.25
Data Patterns,"1,861.90","1,840.00","1,845.20","1,840.75",4.45,0.24
IDFC First Bank,85.10,84.40,84.60,84.40,0.2,0.24
Epigral,914.00,903.05,906.75,904.55,2.2,0.24
TV18 Broadcast,44.70,43.35,43.65,43.55,0.1,0.23
Quess Corp,503.35,489.50,491.35,490.20,1.15,0.23
Suprajit Eng,376.75,372.60,374.85,374.00,0.85,0.23
Fine Organics,"4,271.75","4,225.15","4,250.25","4,241.05",9.2,0.22
Muthoot Finance,"1,338.00","1,318.15","1,329.35","1,326.85",2.5,0.19
Route,"1,563.90","1,548.00","1,553.00","1,550.00",3,0.19
Greenpanel Ind,333.55,326.80,328.15,327.60,0.55,0.17
Infosys,"1,450.00","1,436.75","1,439.00","1,436.60",2.4,0.17
Marico,529.55,524.75,526.60,525.75,0.85,0.16
Deepak Fert,604.00,592.50,600.25,599.40,0.85,0.14
Mahanagar Gas,"1,047.50","1,033.00","1,037.05","1,035.60",1.45,0.14
Campus Active,265.25,262.50,263.90,263.55,0.35,0.13
TCI Express,"1,434.60","1,405.30","1,431.00","1,429.20",1.8,0.13
Atul,"6,656.30","6,548.05","6,560.25","6,552.15",8.1,0.12
Capri Global,760.80,751.10,751.80,750.95,0.85,0.11
Rossari,720.00,712.50,714.00,713.25,0.75,0.11
Wipro,402.60,400.05,400.65,400.20,0.45,0.11
HCL Tech,"1,336.00","1,321.80","1,326.60","1,325.40",1.2,0.09
Siemens,"3,609.60","3,561.40","3,589.05","3,586.20",2.85,0.08
Sobha,904.70,869.25,876.40,875.70,0.7,0.08
Berger Paints,586.35,580.00,583.10,582.70,0.4,0.07
Orient Electric,218.95,217.00,217.90,217.75,0.15,0.07
Sanofi India,"7,784.00","7,550.50","7,733.75","7,729.05",4.7,0.06
India Cements,220.40,217.55,218.85,218.75,0.1,0.05
Adani Green Ene,936.85,920.00,926.60,926.20,0.4,0.04
HEG,"1,610.05","1,583.25","1,588.70","1,588.00",0.7,0.04
MRF,"111,749.95","110,882.70","111,434.30","111,390.95",43.35,0.04
Guj Alkali,725.00,715.00,720.55,720.30,0.25,0.03
Granules India,369.55,365.60,367.25,367.15,0.1,0.03
Polycab,"5,388.80","5,301.00","5,314.40","5,312.90",1.5,0.03
Archean Chem,528.90,520.00,525.05,524.95,0.1,0.02
Balaji Amines,"2,049.00","2,027.05","2,030.10","2,029.60",0.5,0.02
C. E. Info Syst,"2,252.45","2,211.05","2,227.00","2,226.50",0.5,0.02
Uflex,467.95,457.00,458.65,458.55,0.1,0.02
