company_name,high,low,last_price,prev_close,change,percent_gain
Olectra Greente,"1,528.50","1,476.40","1,493.60","1,491.95",1.65,0.11
Escorts Kubota,"3,634.00","3,592.05","3,618.65","3,615.50",3.15,0.09
Pfizer,"5,291.45","5,208.95","5,263.50","5,258.80",4.7,0.09
COFORGE LTD.,"8,680.00","8,588.55","8,616.55","8,611.60",4.95,0.06
P and G,"15,999.00","15,868.95","15,918.10","15,909.90",8.2,0.05
ITC,482.65,474.10,477.00,476.80,0.2,0.04
AstraZeneca,"6,580.35","6,392.35","6,458.80","6,457.15",1.65,0.03
Apollo Hospital,"7,112.05","7,042.50","7,076.55","7,075.00",1.55,0.02
FSN E-Co Nykaa,170.40,165.63,168.06,168.05,0.01,0.01
UNO Minda,"1,109.65","1,059.95","1,077.45","1,077.35",0.1,0.01
