company_name,high,low,last_price,prev_close,change,percent_gain
Sterlite Techno,146.40,128.30,142.60,127.35,15.25,11.97
Hind Zinc,381.00,344.05,378.70,344.40,34.30,9.96
Motilal Oswal,"2,071.25","1,882.00","2,071.25","1,888.75",182.50,9.66
Hind Copper,366.40,331.45,361.45,331.35,30.10,9.08
Castrol,226.80,207.55,223.20,207.50,15.70,7.57
Sobha,"1,687.00","1,548.05","1,649.00","1,540.10",108.90,7.07
Anand Rathi,"4,018.70","3,866.10","3,929.85","3,737.35",192.50,5.15
Century,"1,848.70","1,739.55","1,832.05","1,742.40",89.65,5.15
Godrej Prop,"2,791.80","2,644.45","2,712.00","2,588.60",123.40,4.77
Tata Power,436.15,416.35,432.75,416.35,16.40,3.94
KSB Pumps,"4,150.00","4,040.00","4,135.00","3,983.85",151.15,3.79
Page Industries,"36,420.90","34,901.00","36,330.10","35,024.60","1,305.50",3.73
Vedanta,337.85,320.60,335.25,323.30,11.95,3.7
Devyani Int,167.90,158.75,164.70,159.15,5.55,3.49
Balaji Amines,"2,323.95","2,182.10","2,255.10","2,182.10",73.00,3.35
SAIL,153.45,144.80,151.10,146.30,4.80,3.28
Carborundum,"1,294.00","1,255.45","1,292.05","1,252.00",40.05,3.2
Apollo Hospital,"6,524.95","6,330.95","6,507.00","6,307.75",199.25,3.16
Firstsource Sol,208.20,199.00,205.05,198.95,6.10,3.07
Nuvama Wealth,"5,380.00","5,097.10","5,202.00","5,047.65",154.35,3.06
HEG,"2,200.00","2,103.10","2,190.00","2,125.85",64.15,3.02
GAIL,206.90,200.45,206.40,200.75,5.65,2.81
Hitachi Energy,"7,879.45","7,550.05","7,750.50","7,540.65",209.85,2.78
Amara Raja,920.95,872.80,893.05,869.05,24.00,2.76
NBCC (India),141.55,133.90,138.70,135.10,3.60,2.66
Global Health,"1,428.95","1,390.00","1,417.85","1,382.35",35.50,2.57
SBI Card,747.00,724.25,741.85,723.30,18.55,2.56
Brigade Ent,998.00,963.20,987.70,963.40,24.30,2.52
ICICI Bank,"1,115.25","1,088.30","1,114.20","1,087.15",27.05,2.49
CESC,145.20,140.90,144.30,140.85,3.45,2.45
Hindalco,595.45,574.00,590.95,576.80,14.15,2.45
MCX India,"3,717.00","3,575.05","3,684.55","3,597.00",87.55,2.43
NALCO,185.25,176.10,182.30,178.00,4.30,2.42
Sundram,"1,138.90","1,106.50","1,131.05","1,104.65",26.40,2.39
DOMS Industries,"1,711.10","1,684.50","1,704.30","1,664.75",39.55,2.38
IIFL Finance,449.40,426.55,434.75,424.85,9.90,2.33
Exide Ind,397.85,374.55,385.85,377.15,8.70,2.31
Alkyl Amines,"2,186.00","2,070.00","2,126.65","2,080.00",46.65,2.24
Piramal Pharma,142.30,138.60,141.95,139.00,2.95,2.12
Voltas,"1,353.75","1,303.00","1,334.00","1,306.85",27.15,2.08
ICICI Securitie,734.55,720.40,733.05,718.75,14.30,1.99
Poly Medicure,"1,582.45","1,545.00","1,567.00","1,537.75",29.25,1.9
Federal Bank,158.65,154.70,157.30,154.40,2.90,1.88
Can Fin Homes,836.00,805.00,813.55,798.95,14.60,1.83
Graphite India,677.80,658.45,672.70,660.65,12.05,1.82
PCBL,283.00,275.35,279.60,274.70,4.90,1.78
DCM Shriram,954.00,931.00,950.00,933.80,16.20,1.73
