company_name,high,low,last_price,prev_close,change,percent_gain
Chalet Hotels,467.60,451.10,465.00,458.80,6.2,1.35
HLE Glascoat,664.65,651.50,657.80,649.20,8.6,1.32
HLE Glascoat,664.65,651.50,657.80,649.20,8.6,1.32
Century,977.15,935.85,967.70,955.15,12.55,1.31
Godrej Prop,"1,656.95","1,616.50","1,648.40","1,627.05",21.35,1.31
Vijaya Diagnost,465.45,445.05,457.75,452.00,5.75,1.27
Metropolis,"1,416.65","1,377.30","1,407.85","1,390.40",17.45,1.26
TATA Cons. Prod,867.00,848.90,863.10,852.35,10.75,1.26
Krishna Inst.,"1,934.95","1,845.00","1,906.50","1,882.95",23.55,1.25
Zomato,82.45,80.55,81.30,80.30,1,1.25
CHEMPLAST SANMA,443.95,434.50,436.45,431.10,5.35,1.24
UltraTechCement,"8,244.15","8,088.40","8,219.85","8,119.20",100.65,1.24
AIA Engineering,"3,617.60","3,509.55","3,555.95","3,512.65",43.3,1.23
Rossari,890.60,859.25,884.05,873.35,10.7,1.23
Eris Life,759.50,745.00,753.90,745.05,8.85,1.19
LIC Housing Fin,394.00,385.00,390.40,385.85,4.55,1.18
Nippon,316.85,307.30,316.00,312.30,3.7,1.18
Balrampur Chini,399.90,393.05,396.30,391.70,4.6,1.17
JK Lakshmi Cem,673.90,661.45,669.45,661.90,7.55,1.14
NBCC (India),42.45,41.40,41.85,41.40,0.45,1.09
360 ONE WAM,526.95,516.00,521.40,515.90,5.5,1.07
360 ONE WAM,526.95,516.00,521.40,515.90,5.5,1.07
Oberoi Realty,"1,072.50","1,049.05","1,067.30","1,056.25",11.05,1.05
Prestige Estate,556.80,542.40,548.10,542.40,5.7,1.05
Hero Motocorp,"3,155.00","3,090.05","3,134.05","3,102.05",32,1.03
IDFC First Bank,85.50,83.10,83.70,82.85,0.85,1.03
Cummins,"1,915.00","1,883.00","1,902.10","1,883.65",18.45,0.98
Asahi India,566.95,555.05,564.90,559.55,5.35,0.96
3M India,"28,596.00","27,983.30","28,280.85","28,015.70",265.15,0.95
Ajanta Pharma,"1,469.65","1,398.90","1,425.00","1,411.70",13.3,0.94
Adani Ports,740.25,728.45,735.30,728.45,6.85,0.94
Chola Invest.,"1,149.40","1,128.65","1,145.35","1,134.75",10.6,0.93
Godfrey Phillip,"1,654.00","1,635.00","1,647.85","1,632.70",15.15,0.93
HDFC Life,660.20,646.05,653.15,647.30,5.85,0.9
IFB Industries,865.80,836.05,842.95,835.40,7.55,0.9
Bank of Baroda,201.65,197.05,198.35,196.60,1.75,0.89
Finolex Ind,193.90,189.05,190.05,188.40,1.65,0.88
Coal India,232.00,228.55,230.95,229.00,1.95,0.85
Bharat Elec,127.75,125.00,126.00,124.95,1.05,0.84
Container Corp,687.45,666.00,680.55,674.90,5.65,0.84
Navin Fluorine,"4,427.40","4,356.00","4,422.50","4,386.65",35.85,0.82
MRPL,89.80,86.80,87.35,86.65,0.7,0.81
Hindustan Aeron,"3,918.90","3,850.00","3,885.25","3,854.45",30.8,0.8
Welspun India,102.30,100.00,100.80,100.00,0.8,0.8
Cera Sanitary,"7,769.95","7,606.05","7,661.05","7,600.75",60.3,0.79
TCS,"3,413.45","3,372.10","3,394.75","3,368.30",26.45,0.79
IDBI Bank,58.95,57.70,57.90,57.45,0.45,0.78
Muthoot Finance,"1,300.50","1,272.00","1,296.75","1,286.75",10,0.78
Indiabulls Real,69.20,66.35,67.05,66.55,0.5,0.75
Aurobindo Pharm,792.00,771.00,785.30,779.55,5.75,0.74
Asian Paints,"3,568.00","3,498.50","3,543.70","3,517.70",26,0.74
Larsen,"2,638.00","2,583.90","2,605.25","2,586.25",19,0.73
Swan Energy,231.90,226.55,227.80,226.15,1.65,0.73
Amber Enterpris,"2,252.75","2,215.55","2,246.85","2,230.70",16.15,0.72
Lux Industries,"1,491.70","1,450.45","1,481.20","1,470.55",10.65,0.72
APL Apollo,"1,490.00","1,425.00","1,434.80","1,424.80",10,0.7
Tanla Platforms,"1,317.95","1,221.00","1,274.55","1,266.10",8.45,0.67
Escorts Kubota,"2,366.00","2,332.30","2,358.75","2,343.70",15.05,0.64
Vodafone Idea,8.20,7.85,7.90,7.85,0.05,0.64
Shree Cements,"23,322.30","23,090.20","23,237.00","23,088.75",148.25,0.64
Bosch,"19,100.00","18,811.00","19,024.25","18,907.65",116.6,0.62
MRF,"103,186.70","101,750.00","102,723.50","102,089.25",634.25,0.62
Piramal Pharma,108.10,104.40,105.05,104.40,0.65,0.62
Endurance Techn,"1,712.25","1,677.00","1,699.15","1,688.80",10.35,0.61
Narayana Hruda,"1,044.00","1,016.00","1,036.30","1,030.05",6.25,0.61
Aditya Birla F,215.80,212.20,214.35,213.10,1.25,0.59
Guj Amb Exports,266.15,258.10,259.80,258.30,1.5,0.58
Max Financial,816.70,791.35,806.80,802.15,4.65,0.58
Rainbow Child,"1,128.20","1,106.30","1,111.95","1,105.70",6.25,0.57
Tata Motors,634.45,626.25,629.25,625.75,3.5,0.56
Tata Motors,634.45,626.25,629.25,625.75,3.5,0.56
Deepak Nitrite,"2,000.00","1,961.10","1,989.70","1,979.30",10.4,0.53
Godrej Ind,488.30,480.00,481.25,478.70,2.55,0.53
Star Health,660.10,641.05,648.00,644.60,3.4,0.53
Persistent,"4,818.70","4,701.10","4,773.90","4,749.60",24.3,0.51
IOC,100.70,99.50,99.85,99.35,0.5,0.5
Zee Entertain,224.40,215.85,221.75,220.65,1.1,0.5
GAIL,114.00,111.55,112.05,111.50,0.55,0.49
Grasim,"1,842.80","1,790.05","1,813.05","1,804.60",8.45,0.47
Vedant Fashions,"1,308.00","1,267.25","1,287.05","1,281.05",6,0.47
Canara Bank,351.40,334.25,339.70,338.15,1.55,0.46
Chambal Fert,272.35,268.00,269.75,268.55,1.2,0.45
NMDC Steel,46.25,44.65,45.00,44.80,0.2,0.45
IRFC,36.10,34.70,35.10,34.95,0.15,0.43
Cyient,"1,490.00","1,420.10","1,482.35","1,476.15",6.2,0.42
Bajaj Auto,"4,919.00","4,851.15","4,882.75","4,862.70",20.05,0.41
Castrol,136.95,134.55,135.00,134.45,0.55,0.41
NTPC,197.00,192.95,195.90,195.10,0.8,0.41
SBI,621.90,614.30,617.65,615.10,2.55,0.41
Linde India,"4,634.95","4,561.35","4,593.95","4,576.00",17.95,0.39
Infosys,"1,349.90","1,334.25","1,336.60","1,331.60",5,0.38
GMM Pfaudler,"1,478.80","1,461.05","1,466.70","1,461.45",5.25,0.36
Just Dial,806.95,795.05,799.25,796.35,2.9,0.36
Ceat,"2,454.25","2,402.30","2,437.95","2,429.40",8.55,0.35
eClerx Services,"1,805.00","1,740.30","1,775.15","1,768.95",6.2,0.35
IDFC,116.00,113.35,113.75,113.35,0.4,0.35
Ashok Leyland,186.50,181.95,182.45,181.85,0.6,0.33
Affle India,"1,063.10","1,037.00","1,050.65","1,047.30",3.35,0.32
Oil India,261.35,258.05,258.85,258.05,0.8,0.31
Bandhan Bank,220.75,216.70,218.65,218.00,0.65,0.3
Gland,"1,246.45","1,211.05","1,239.35","1,235.65",3.7,0.3
Sun Pharma,"1,107.35","1,092.50","1,100.40","1,097.15",3.25,0.3
Indiabulls Hsg,122.70,121.15,121.60,121.25,0.35,0.29
Tata Chemicals,997.00,987.00,990.50,987.65,2.85,0.29
ONGC,172.25,170.25,171.00,170.55,0.45,0.26
Fortis Health,338.25,332.50,336.05,335.20,0.85,0.25
Radico Khaitan,"1,418.95","1,393.35","1,403.75","1,400.30",3.45,0.25
Bharti Airtel,892.60,880.80,888.15,886.00,2.15,0.24
Vaibhav Global,348.75,340.80,342.20,341.40,0.8,0.23
Graphite India,414.00,404.95,410.05,409.15,0.9,0.22
India Cements,213.40,207.10,207.85,207.40,0.45,0.22
Aster DM Health,308.80,304.40,305.20,304.55,0.65,0.21
INDUS TOWERS,171.90,168.65,169.45,169.10,0.35,0.21
Jindal Steel,633.15,625.00,629.35,628.10,1.25,0.2
V-Guard Ind,287.00,281.05,284.35,283.80,0.55,0.19
RBL Bank,227.20,214.10,222.00,221.60,0.4,0.18
Voltas,769.60,758.75,765.65,764.35,1.3,0.17
Delta Corp,190.75,186.60,188.65,188.35,0.3,0.16
Bajaj Holdings,"7,453.85","7,352.10","7,428.10","7,416.40",11.7,0.16
Gujarat Pipavav,123.90,122.00,122.40,122.20,0.2,0.16
HDFC Bank,"1,684.65","1,670.10","1,678.40","1,675.75",2.65,0.16
ICICI Securitie,640.55,631.20,634.00,633.00,1,0.16
Natco Pharma,773.00,748.00,769.75,768.50,1.25,0.16
Rajesh Exports,520.45,513.00,515.35,514.55,0.8,0.16
Amara Raja Batt,630.00,623.80,625.05,624.15,0.9,0.14
Petronet LNG,224.60,222.60,223.85,223.55,0.3,0.13
GSFC,169.20,166.90,167.50,167.30,0.2,0.12
Karur Vysya,132.30,129.20,129.35,129.20,0.15,0.12
Torrent Pharma,"1,953.50","1,930.05","1,941.00","1,938.75",2.25,0.12
NALCO,92.45,91.65,92.15,92.05,0.1,0.11
Bata India,"1,693.90","1,661.00","1,685.30","1,683.65",1.65,0.1
Zydus Life,616.50,611.75,613.80,613.20,0.6,0.1
MTAR Tech,"2,144.35","2,110.05","2,116.15","2,113.95",2.2,0.1
Titan Company,"2,992.90","2,951.25","2,979.20","2,976.30",2.9,0.1
Motherson SWI,58.65,57.80,57.95,57.90,0.05,0.09
Adani Enterpris,"2,439.40","2,412.05","2,418.20","2,416.30",1.9,0.08
FSN E-Co Nykaa,145.55,143.55,145.00,144.90,0.1,0.07
Anupam Rasayan,984.80,977.00,980.20,979.70,0.5,0.05
Kansai Nerolac,326.00,320.85,322.95,322.80,0.15,0.05
MOTHERSON,97.40,96.55,97.05,97.00,0.05,0.05
Transport Corp,760.00,750.40,755.10,754.75,0.35,0.05
Redington,183.00,178.90,180.85,180.80,0.05,0.03
VIP Industries,599.95,590.70,594.40,594.20,0.2,0.03
Balaji Amines,"2,223.85","2,171.00","2,193.55","2,193.05",0.5,0.02
CDSL,"1,211.95","1,185.00","1,187.10","1,186.85",0.25,0.02
Dabur India,571.95,559.25,565.30,565.20,0.1,0.02
Emami,423.95,418.80,420.75,420.65,0.1,0.02
Route,"1,505.40","1,485.00","1,490.70","1,490.40",0.3,0.02
Axis Bank,984.95,968.80,971.50,971.30,0.2,0.02
Bharat Forge,855.00,840.30,852.20,852.15,0.05,0.01
Jubilant Food,471.60,465.50,467.00,466.95,0.05,0.01
Lupin,944.85,933.80,936.80,936.70,0.1,0.01
Suven Pharma,483.95,480.00,483.50,483.45,0.05,0.01
TTK Prestige,793.25,767.80,784.45,784.35,0.1,0.01
