company_name,high,low,last_price,prev_close,change,percent_gain
Tata Power,227.25,225.20,226.30,225.50,0.8,0.35
TATA Cons. Prod,847.80,838.80,843.25,840.30,2.95,0.35
NMDC Steel,44.95,44.10,44.45,44.30,0.15,0.34
Praj Industries,411.00,401.75,409.15,407.85,1.3,0.32
Rallis India,206.50,201.40,204.50,203.85,0.65,0.32
Shyam Metalics,357.05,348.10,352.40,351.30,1.1,0.31
CreditAccess Gr,"1,306.10","1,278.70","1,296.05","1,292.20",3.85,0.3
Dabur India,585.85,578.85,583.40,581.65,1.75,0.3
MRF,"102,494.95","101,652.70","102,231.40","101,930.20",301.2,0.3
Finolex Ind,173.15,170.55,172.45,171.95,0.5,0.29
Titan Company,"3,124.00","3,087.65","3,096.50","3,087.60",8.9,0.29
Suzlon Energy,18.55,17.60,18.00,17.95,0.05,0.28
Amber Enterpris,"2,249.00","2,213.20","2,230.90","2,224.90",6,0.27
IRCTC,622.45,615.10,620.70,619.00,1.7,0.27
Torrent Power,634.90,621.65,625.85,624.15,1.7,0.27
Narayana Hruda,"1,044.20","1,022.00","1,028.80","1,026.20",2.6,0.25
Firstsource Sol,127.20,125.65,126.30,126.00,0.3,0.24
GMM Pfaudler,"1,499.90","1,477.00","1,493.40","1,490.00",3.4,0.23
Ratnamani Metal,"2,458.75","2,419.35","2,428.70","2,423.10",5.6,0.23
IDFC,116.45,114.50,115.05,114.80,0.25,0.22
IFB Industries,847.90,830.00,834.30,832.45,1.85,0.22
Carborundum,"1,214.45","1,182.40","1,194.75","1,192.20",2.55,0.21
Graphite India,419.70,411.00,413.05,412.20,0.85,0.21
Bharat Elec,128.50,126.55,127.65,127.40,0.25,0.2
Godrej Ind,499.85,492.40,497.25,496.25,1,0.2
KEC Intl,596.85,585.15,586.60,585.40,1.2,0.2
Deepak Nitrite,"1,951.15","1,911.05","1,936.15","1,932.50",3.65,0.19
V-Guard Ind,294.00,288.55,291.05,290.50,0.55,0.19
Global Health,716.70,695.70,701.55,700.30,1.25,0.18
Triveni Engg,281.70,275.90,276.60,276.10,0.5,0.18
Coal India,237.30,233.65,234.40,234.00,0.4,0.17
ICICI Securitie,612.00,606.85,610.10,609.05,1.05,0.17
Bharat Forge,861.70,851.05,854.55,853.15,1.4,0.16
CRISIL,"3,867.75","3,772.00","3,827.40","3,821.20",6.2,0.16
Tanla Platforms,"1,049.90","1,015.00","1,026.95","1,025.35",1.6,0.16
HEG,"1,606.00","1,561.10","1,575.20","1,572.80",2.4,0.15
IRFC,33.15,32.75,32.95,32.90,0.05,0.15
Avanti Feeds,409.20,400.05,405.75,405.20,0.55,0.14
Mahanagar Gas,"1,134.00","1,105.40","1,113.55","1,112.00",1.55,0.14
SBI,594.50,588.20,589.25,588.55,0.7,0.12
Reliance,"2,802.00","2,761.65","2,767.75","2,764.70",3.05,0.11
CenturyPlyboard,676.60,668.00,674.15,673.50,0.65,0.1
Indian Hotels,397.85,390.55,392.30,391.95,0.35,0.09
M&M,"1,579.65","1,541.65","1,570.85","1,569.45",1.4,0.09
Borosil Renew,493.95,482.15,484.00,483.60,0.4,0.08
United Brewerie,"1,499.30","1,473.15","1,485.70","1,484.45",1.25,0.08
Power Finance,230.05,225.60,227.25,227.10,0.15,0.07
PI Industries,"3,675.00","3,592.80","3,659.45","3,657.05",2.4,0.07
Transport Corp,735.65,727.00,730.85,730.35,0.5,0.07
Bayer CropScien,"4,727.90","4,650.00","4,674.55","4,671.95",2.6,0.06
Phoenix Mills,"1,588.15","1,555.05","1,574.55","1,573.60",0.95,0.06
Bajaj Finserv,"1,605.10","1,581.25","1,593.20","1,592.40",0.8,0.05
Bajaj Finserv,"1,605.10","1,581.25","1,593.20","1,592.40",0.8,0.05
Hindalco,428.10,422.25,424.85,424.65,0.2,0.05
NOCIL,209.50,207.30,208.05,207.95,0.1,0.05
Restaurant Bran,113.20,111.30,112.10,112.05,0.05,0.04
Sanofi India,"6,982.00","6,908.05","6,930.35","6,927.90",2.45,0.04
Jubilant Ing.,419.15,410.80,414.95,414.80,0.15,0.04
Orient Electric,260.00,256.70,258.00,257.90,0.1,0.04
Vedanta,278.10,276.05,277.65,277.55,0.1,0.04
Vinati Organics,"1,830.00","1,800.00","1,810.75","1,810.10",0.65,0.04
Ingersoll Rand,"2,891.00","2,829.00","2,848.55","2,848.30",0.25,0.01
