company_name,high,low,last_price,prev_close,change,percent_gain
Craftsman,"5,894.70","5,064.55","5,663.70","5,097.85",565.85,11.1
KFin Tech,"1,342.90","1,228.50","1,328.70","1,235.90",92.8,7.51
Bharti Hexacom,"1,609.30","1,442.90","1,545.85","1,450.30",95.55,6.59
Techno Electric,"1,595.00","1,475.05","1,575.30","1,491.60",83.7,5.61
Concord Biotech,"2,185.50","2,050.05","2,173.35","2,059.10",114.25,5.55
Mankind Pharma,"2,850.00","2,626.05","2,805.95","2,661.80",144.15,5.42
KPR Mill,"1,163.00","1,065.00","1,128.50","1,073.25",55.25,5.15
EID Parry,997.00,926.85,972.30,926.70,45.6,4.92
Godrej Ind,"1,171.10","1,084.20","1,153.10","1,101.70",51.4,4.67
IGL,401.90,378.25,398.40,381.35,17.05,4.47
Radico Khaitan,"2,608.95","2,450.00","2,553.20","2,455.30",97.9,3.99
Clean Science,"1,478.00","1,416.05","1,471.15","1,422.25",48.9,3.44
Action Const,"1,515.00","1,454.05","1,502.80","1,452.95",49.85,3.43
GlaxoSmithKline,"2,339.50","2,270.10","2,332.55","2,264.95",67.6,2.98
Triveni Engg,473.90,451.05,471.75,458.75,13,2.83
Aurobindo Pharm,"1,256.40","1,203.15","1,247.55","1,213.75",33.8,2.78
Supreme Ind,"5,156.75","4,969.50","5,105.20","4,969.50",135.7,2.73
Honasa Consumer,259.75,241.85,252.35,245.90,6.45,2.62
Lupin,"2,113.00","2,038.00","2,099.10","2,047.25",51.85,2.53
Trent,"7,177.00","6,848.80","7,113.75","6,941.65",172.1,2.48
TataTeleservice,86.60,81.00,82.87,80.87,2,2.47
IIFL Finance,438.00,413.25,426.65,416.40,10.25,2.46
Westlife Food,841.75,812.50,836.20,816.60,19.6,2.4
Global Health,"1,142.85","1,108.00","1,134.20","1,108.65",25.55,2.3
Indegene,610.95,588.90,602.05,588.90,13.15,2.23
Dr Reddys Labs,"1,281.00","1,249.55","1,275.40","1,247.65",27.75,2.22
Dr Reddys Labs,"1,281.00","1,249.55","1,275.40","1,247.65",27.75,2.22
India Cements,342.95,331.15,340.05,333.20,6.85,2.06
General Insuran,460.80,438.65,449.70,440.65,9.05,2.05
Alembic Pharma,"1,074.00","1,031.00","1,056.20","1,035.40",20.8,2.01
KEC Intl,"1,204.00","1,157.50","1,187.10","1,164.65",22.45,1.93
Alkem Lab,"5,537.70","5,395.00","5,493.25","5,391.65",101.6,1.88
Prestige Estate,"1,895.80","1,826.10","1,888.05","1,854.40",33.65,1.81
Star Health,495.00,477.25,487.45,478.80,8.65,1.81
V-Guard Ind,444.50,428.90,442.55,435.05,7.5,1.72
VIP Industries,491.00,470.20,484.50,476.50,8,1.68
IDFC First Bank,65.69,63.42,64.66,63.61,1.05,1.65
Archean Chem,670.85,658.00,668.90,658.45,10.45,1.59
Piramal Pharma,270.00,256.75,264.70,260.60,4.1,1.57
Ratnamani Metal,"3,386.65","3,285.00","3,368.05","3,317.35",50.7,1.53
Cipla,"1,482.95","1,453.20","1,472.40","1,450.85",21.55,1.49
CRISIL,"5,890.00","5,740.00","5,869.40","5,785.20",84.2,1.46
JB Chemicals,"1,865.00","1,829.20","1,855.80","1,829.25",26.55,1.45
JB Chemicals,"1,865.00","1,829.20","1,855.80","1,829.25",26.55,1.45
Lemon Tree,156.32,150.91,154.79,152.69,2.1,1.38
Quess Corp,752.00,713.95,729.55,719.65,9.9,1.38
Aster DM Health,498.60,487.00,495.00,488.30,6.7,1.37
Apar Ind,"10,127.45","9,885.65","10,016.40","9,880.65",135.75,1.37
PTC Industries,"11,670.00","11,252.10","11,595.80","11,440.80",155,1.35
JK Lakshmi Cem,888.00,866.70,878.20,867.35,10.85,1.25
CHEMPLAST SANMA,509.85,490.00,503.00,496.85,6.15,1.24
Emcure Pharmace,"1,408.40","1,384.00","1,403.70","1,386.70",17,1.23
Wipro,313.25,308.55,312.60,308.85,3.75,1.21
Firstsource Sol,371.00,362.30,370.40,366.00,4.4,1.2
Granules India,598.50,585.75,596.80,589.75,7.05,1.2
Rashtriya Chem,187.90,182.00,186.80,184.58,2.22,1.2
Tube Investment,"3,757.75","3,656.35","3,749.05","3,705.20",43.85,1.18
Marico,644.50,629.05,640.85,633.45,7.4,1.17
AAVAS Financier,"1,697.90","1,665.00","1,682.35","1,664.10",18.25,1.1
Graphite India,575.30,552.00,560.65,554.65,6,1.08
TVS Motor,"2,492.00","2,428.45","2,479.25","2,453.05",26.2,1.07
