company_name,high,low,last_price,prev_close,change,percent_gain
Aarti Ind,718.80,679.90,712.50,685.30,27.20,3.97
Max Healthcare,940.85,883.00,934.80,899.95,34.85,3.87
Navin Fluorine,"3,839.00","3,657.75","3,770.25","3,637.85",132.40,3.64
Clean Science,"1,465.25","1,402.00","1,443.60","1,394.10",49.50,3.55
NCC,328.00,314.30,326.30,315.15,11.15,3.54
Archean Chem,700.00,651.65,695.50,671.90,23.60,3.51
NALCO,192.79,183.22,191.29,184.88,6.41,3.47
Indian Hotels,641.95,618.05,638.40,617.05,21.35,3.46
SRF,"2,509.95","2,380.00","2,499.35","2,416.75",82.60,3.42
PI Industries,"3,805.00","3,657.65","3,774.95","3,650.60",124.35,3.41
Laxmi Organic,265.50,253.12,262.99,254.43,8.56,3.36
Suzlon Energy,51.34,49.55,50.53,48.90,1.63,3.33
RamkrishnaForge,884.00,832.00,871.95,844.30,27.65,3.27
Biocon,344.30,332.00,342.80,332.25,10.55,3.18
TataTeleservice,81.20,76.81,79.96,77.56,2.40,3.09
Ratnamani Metal,"3,587.00","3,394.80","3,511.30","3,411.80",99.50,2.92
Castrol,212.00,205.01,210.70,204.87,5.83,2.85
Indiabulls Hsg,183.30,173.16,178.61,173.72,4.89,2.81
TMB,499.25,470.05,486.80,473.75,13.05,2.75
SAIL,154.30,150.50,154.03,149.95,4.08,2.72
Jupiter Wagons,700.40,662.10,692.20,674.40,17.80,2.64
Chalet Hotels,830.35,800.50,823.25,802.45,20.80,2.59
PCBL,261.85,250.05,260.20,253.73,6.47,2.55
Berger Paints,514.90,497.50,510.15,497.65,12.50,2.51
Federal Bank,179.46,175.00,178.88,174.55,4.33,2.48
Macrotech Dev,"1,603.00","1,527.00","1,583.80","1,545.50",38.30,2.48
KPIT Tech,"1,560.30","1,507.00","1,552.60","1,515.85",36.75,2.42
Minda Corp,482.00,464.55,478.10,466.90,11.20,2.4
Hind Zinc,673.95,634.60,647.55,633.45,14.10,2.23
UNO Minda,"1,188.00","1,070.10","1,079.00","1,055.75",23.25,2.2
Sun Pharma Adv,241.40,231.25,238.11,232.98,5.13,2.2
Cera Sanitary,"8,345.00","8,030.50","8,295.45","8,118.00",177.45,2.19
Hind Copper,338.00,322.75,333.85,326.80,7.05,2.16
IDFC,123.90,120.80,123.73,121.12,2.61,2.15
Just Dial,"1,037.15",993.35,"1,020.25",998.80,21.45,2.15
Hindalco,684.35,661.75,676.50,662.40,14.10,2.13
Prism Johnson,173.25,168.01,172.46,168.86,3.60,2.13
Exide Ind,576.20,558.55,572.25,560.35,11.90,2.12
Grasim,"2,504.00","2,432.50","2,498.80","2,447.15",51.65,2.11
Equitas Bank,107.80,104.13,107.29,105.08,2.21,2.1
Godfrey Phillip,"4,349.90","4,127.55","4,275.80","4,187.70",88.10,2.1
UPL,577.70,554.60,569.00,557.30,11.70,2.1
Birla Corp,"1,575.95","1,545.05","1,572.00","1,539.90",32.10,2.08
AB Capital,246.90,238.30,243.02,238.10,4.92,2.07
Rattanindia Ent,84.89,79.48,81.83,80.19,1.64,2.05
Guj Amb Exports,144.99,139.55,143.56,140.70,2.86,2.03
IDFC First Bank,84.00,82.55,83.84,82.17,1.67,2.03
Jio Financial,368.30,358.00,365.55,358.30,7.25,2.02
Schneider Infra,954.70,891.20,922.90,905.10,17.80,1.97
UCO Bank,59.10,56.42,57.42,56.31,1.11,1.97
Apollo Tyres,495.90,483.40,494.05,484.65,9.40,1.94
Fine Organics,"4,870.00","4,705.45","4,810.55","4,721.70",88.85,1.88
Jindal Stainles,817.70,784.35,808.65,793.80,14.85,1.87
Poly Medicure,"2,010.90","1,950.85","2,001.20","1,964.90",36.30,1.85
Tata Comm,"1,880.00","1,818.90","1,865.20","1,831.25",33.95,1.85
Campus Active,290.45,279.30,285.60,280.45,5.15,1.84
Trident,40.16,38.20,39.28,38.58,0.70,1.81
Kalyan Jeweller,435.00,420.55,431.20,423.55,7.65,1.81
IRB Infra,66.25,64.09,65.65,64.49,1.16,1.8
IRB Infra,66.25,64.09,65.65,64.49,1.16,1.8
Railtel,437.70,420.20,434.45,426.80,7.65,1.79
General Insuran,394.40,377.05,387.75,381.00,6.75,1.77
KPR Mill,907.00,868.00,890.75,875.25,15.50,1.77
Aegis Logistics,844.95,805.85,818.60,804.45,14.15,1.76
Aurobindo Pharm,"1,246.10","1,207.80","1,243.20","1,221.70",21.50,1.76
JK Lakshmi Cem,847.95,823.80,845.75,831.25,14.50,1.74
Cummins,"3,874.90","3,768.75","3,857.00","3,791.50",65.50,1.73
NMDC Steel,60.11,58.25,59.36,58.35,1.01,1.73
MOTHERSON,188.20,181.86,185.43,182.30,3.13,1.72
Brigade Ent,"1,379.70","1,325.05","1,340.55","1,317.95",22.60,1.71
DLF,876.65,857.00,874.50,859.80,14.70,1.71
BPCL,628.80,612.80,626.25,615.80,10.45,1.7
Firstsource Sol,203.95,198.15,201.84,198.55,3.29,1.66
Guj Mineral,412.25,394.25,403.70,397.10,6.60,1.66
Capri Global,226.45,219.15,222.76,219.24,3.52,1.61
Capri Global,226.45,219.15,222.76,219.24,3.52,1.61
HINDPETRO,525.60,514.00,523.80,515.50,8.30,1.61
JSW Steel,938.00,911.30,929.65,914.95,14.70,1.61
Page Industries,"39,629.95","38,657.55","39,560.95","38,946.90",614.05,1.58
Praj Industries,712.00,687.05,694.85,684.30,10.55,1.54
EIH,455.00,442.05,451.90,445.15,6.75,1.52
Sundram,"1,317.00","1,282.90","1,300.00","1,280.55",19.45,1.52
AU Small Financ,672.45,657.10,666.75,656.95,9.80,1.49
Adani Ports,"1,476.80","1,444.10","1,469.40","1,448.40",21.00,1.45
Persistent,"3,912.95","3,827.55","3,898.35","3,842.55",55.80,1.45
Persistent,"3,912.95","3,827.55","3,898.35","3,842.55",55.80,1.45
Lemon Tree,149.37,145.54,146.99,144.90,2.09,1.44
Guj State Petro,310.70,302.05,307.60,303.30,4.30,1.42
Sobha,"2,075.00","2,025.00","2,047.25","2,018.65",28.60,1.42
Zydus Life,"1,092.45","1,050.00","1,088.65","1,073.55",15.10,1.41
NBCC (India),167.00,159.55,163.36,161.09,2.27,1.41
Oberoi Realty,"1,901.50","1,862.05","1,889.75","1,863.85",25.90,1.39
IGL,483.95,468.60,476.80,470.40,6.40,1.36
Manappuram Fin,195.20,190.26,192.85,190.26,2.59,1.36
Caplin Labs,"1,423.60","1,395.80","1,420.65","1,401.80",18.85,1.34
Zensar Tech,724.00,705.00,720.90,711.40,9.50,1.34
IOC,169.72,166.10,168.97,166.75,2.22,1.33
Dixon Technolog,"11,578.85","11,180.00","11,485.40","11,336.35",149.05,1.31
Mah Seamless,696.70,671.50,685.05,676.20,8.85,1.31
Inox Wind,145.79,140.20,140.89,139.08,1.81,1.3
Bank of Mah,67.40,65.69,66.28,65.45,0.83,1.27
Latent View,509.40,494.00,502.05,495.75,6.30,1.27
Welspun Living,147.80,143.10,146.27,144.44,1.83,1.27
Tata Steel,182.95,179.37,182.28,180.02,2.26,1.26
Tata Steel,182.95,179.37,182.28,180.02,2.26,1.26
JSW Energy,711.85,697.50,707.10,698.40,8.70,1.25
Bata India,"1,476.00","1,445.05","1,467.25","1,449.40",17.85,1.23
Ashok Leyland,237.90,233.29,236.86,234.01,2.85,1.22
Aster DM Health,358.00,350.55,356.25,352.00,4.25,1.21
RITES,704.40,683.45,700.40,692.05,8.35,1.21
Asahi India,685.00,660.55,677.25,669.50,7.75,1.16
IOB,68.68,66.22,66.94,66.17,0.77,1.16
CRISIL,"4,165.00","4,110.20","4,156.80","4,110.20",46.60,1.13
Petronet LNG,314.90,307.65,314.20,310.70,3.50,1.13
Kotak Mahindra,"1,789.85","1,760.30","1,766.25","1,746.70",19.55,1.12
Coal India,487.40,471.55,483.15,477.95,5.20,1.09
Kansai Nerolac,284.80,279.95,283.00,279.95,3.05,1.09
Sapphire Foods,"1,671.00","1,560.25","1,576.30","1,559.30",17.00,1.09
ICICI Bank,"1,160.00","1,135.50","1,156.80","1,144.45",12.35,1.08
MRF,"126,700.00","124,615.35","126,301.15","124,948.75","1,352.40",1.08
GAIL,221.50,215.16,218.60,216.28,2.32,1.07
Axis Bank,"1,241.50","1,220.40","1,239.50","1,226.65",12.85,1.05
Sterlite Techno,139.00,134.41,136.52,135.12,1.40,1.04
HUL,"2,490.00","2,446.65","2,482.20","2,457.00",25.20,1.03
Reliance,"2,965.70","2,900.20","2,947.40","2,917.30",30.10,1.03
CG Consumer,429.90,421.40,428.85,424.50,4.35,1.02
Apar Ind,"8,536.00","8,382.10","8,465.60","8,381.00",84.60,1.01
Piramal Enter,915.00,892.65,907.85,898.75,9.10,1.01
Shree Renuka,52.70,50.65,51.61,51.10,0.51,1
Balkrishna Ind,"3,332.40","3,249.05","3,322.30","3,289.60",32.70,0.99
CCL Products,612.90,603.20,609.05,603.10,5.95,0.99
Marico,629.50,616.25,628.40,622.45,5.95,0.96
Adani Green Ene,"1,816.40","1,785.50","1,806.40","1,789.65",16.75,0.94
Five-Star Busin,834.00,805.25,821.55,813.90,7.65,0.94
Ramco Cements,875.00,852.00,867.90,859.80,8.10,0.94
Shree Cements,"27,766.90","27,343.85","27,698.45","27,443.40",255.05,0.93
Usha Martin,399.90,383.15,392.60,389.05,3.55,0.91
Adani Wilmar,343.05,337.25,340.15,337.10,3.05,0.9
Jindal Steel,"1,074.90","1,044.30","1,056.40","1,046.95",9.45,0.9
Syrma SGS,485.95,471.75,479.90,475.70,4.20,0.88
Adani Energy,"1,031.00","1,006.50","1,016.50","1,007.75",8.75,0.87
Tech Mahindra,"1,399.00","1,371.45","1,393.10","1,381.15",11.95,0.87
KRBL,307.60,300.00,303.25,300.70,2.55,0.85
Piramal Pharma,157.17,153.31,155.26,153.95,1.31,0.85
Rajesh Exports,292.50,286.65,289.80,287.35,2.45,0.85
Bharat Elec,313.35,302.25,311.90,309.30,2.60,0.84
Asian Paints,"2,924.50","2,872.40","2,915.50","2,891.70",23.80,0.82
Happy Forgings,"1,251.00","1,200.00","1,207.65","1,198.00",9.65,0.81
Indiamart Inter,"2,652.00","2,579.75","2,614.65","2,593.70",20.95,0.81
Zee Entertain,156.80,154.40,155.59,154.34,1.25,0.81
ICICI Securitie,747.80,730.80,742.70,736.95,5.75,0.78
Radico Khaitan,"1,806.45","1,762.10","1,786.45","1,772.65",13.80,0.78
Godrej Ind,831.95,814.95,821.80,815.55,6.25,0.77
ITI,313.90,301.00,306.55,304.20,2.35,0.77
Triveni Engg,424.20,410.65,417.25,414.15,3.10,0.75
Dr Lal PathLab,"2,725.45","2,650.30","2,698.85","2,679.15",19.70,0.74
Kajaria Ceramic,"1,375.00","1,329.20","1,346.35","1,336.40",9.95,0.74
Granules India,475.00,465.60,472.30,468.90,3.40,0.73
Bayer CropScien,"6,235.00","6,100.00","6,210.80","6,166.50",44.30,0.72
Tata Motors DVR,662.80,651.95,657.45,652.75,4.70,0.72
Tata Motors DVR,662.80,651.95,657.45,652.75,4.70,0.72
INDUS TOWERS,340.00,334.00,336.30,334.00,2.30,0.69
HDFC Bank,"1,681.45","1,652.00","1,669.35","1,657.85",11.50,0.69
Redington,217.45,212.51,216.35,214.87,1.48,0.69
CG Power ,686.00,668.05,679.95,675.45,4.50,0.67
SBFC Finance,87.50,85.48,86.86,86.28,0.58,0.67
Info Edge,"6,335.75","6,194.20","6,282.90","6,241.75",41.15,0.66
LTIMindtree,"5,071.00","5,000.00","5,052.45","5,019.85",32.60,0.65
Adani Power,747.30,734.20,743.35,738.65,4.70,0.64
Jindal Saw,574.00,556.60,565.00,561.40,3.60,0.64
HEG,"2,408.00","2,288.05","2,320.20","2,305.70",14.50,0.63
Yes Bank,24.65,23.78,23.96,23.81,0.15,0.63
ICICI Prudentia,607.00,596.60,605.50,601.85,3.65,0.61
TITAGARH,"1,509.50","1,467.00","1,495.10","1,486.05",9.05,0.61
DOMS Industries,"1,984.95","1,940.00","1,966.60","1,954.85",11.75,0.6
KPIL,"1,166.20","1,145.05","1,155.60","1,148.75",6.85,0.6
IIFL Finance,486.00,472.90,475.95,473.20,2.75,0.58
Laurus Labs,433.50,426.80,432.85,430.35,2.50,0.58
Motilal Oswal,698.95,680.00,689.95,686.05,3.90,0.57
Bajaj Holdings,"8,277.80","8,164.90","8,245.70","8,199.70",46.00,0.56
Borosil Renew,499.40,486.00,493.65,491.00,2.65,0.54
APL Apollo,"1,594.00","1,561.20","1,579.70","1,571.15",8.55,0.54
Divis Labs,"4,522.25","4,439.70","4,504.05","4,479.70",24.35,0.54
Nestle,"2,551.15","2,500.00","2,539.75","2,526.05",13.70,0.54
Nestle,"2,551.15","2,500.00","2,539.75","2,526.05",13.70,0.54
Nuvoco Vistas,355.20,347.20,352.15,350.30,1.85,0.53
Nuvama Wealth,"5,350.00","5,155.80","5,255.25","5,227.65",27.60,0.53
Sun TV Network,778.95,766.00,770.95,766.85,4.10,0.53
KSB Pumps,"4,696.40","4,602.50","4,639.75","4,616.05",23.70,0.51
HBL Power,514.50,504.10,509.40,506.85,2.55,0.5
Shriram Finance,"2,854.50","2,764.75","2,805.20","2,791.25",13.95,0.5
Central Bank,67.75,65.00,65.33,65.01,0.32,0.49
Sunteck Realty,615.45,597.80,601.65,598.70,2.95,0.49
Pidilite Ind,"3,158.05","3,095.35","3,132.45","3,117.20",15.25,0.49
SKF India,"6,862.90","6,650.00","6,743.40","6,711.45",31.95,0.48
Glenmark,"1,251.75","1,233.35","1,241.25","1,235.70",5.55,0.45
LIC Housing Fin,746.30,734.70,739.70,736.40,3.30,0.45
Thermax,"5,174.90","5,080.05","5,140.15","5,117.30",22.85,0.45
Bank of Baroda,287.70,283.65,285.20,283.95,1.25,0.44
CreditAccess Gr,"1,485.40","1,458.10","1,481.20","1,474.75",6.45,0.44
MTAR Tech,"1,900.00","1,856.00","1,878.70","1,870.60",8.10,0.43
Dalmia Bharat,"1,864.40","1,832.30","1,862.40","1,854.50",7.90,0.43
SBI Life Insura,"1,480.90","1,451.45","1,455.50","1,449.20",6.30,0.43
Honeywell Autom,"56,767.95","55,200.00","55,424.20","55,186.55",237.65,0.43
Voltas,"1,504.50","1,471.00","1,484.05","1,477.75",6.30,0.43
CESC,151.30,147.90,150.08,149.45,0.63,0.42
MphasiS,"2,435.00","2,397.05","2,420.95","2,411.40",9.55,0.4
Jai Balaji Ind,908.00,873.05,887.35,883.85,3.50,0.4
J. K. Cement,"4,366.95","4,297.20","4,321.50","4,304.15",17.35,0.4
KNR Construct,366.70,355.45,359.55,358.15,1.40,0.39
Torrent Power,"1,613.80","1,587.85","1,596.10","1,589.90",6.20,0.39
Westlife Food,833.00,810.70,819.95,816.85,3.10,0.38
Dabur India,604.90,595.00,600.75,598.55,2.20,0.37
RBL Bank,269.66,265.01,267.09,266.11,0.98,0.37
Bharat Dynamics,"1,597.50","1,527.00","1,569.55","1,563.85",5.70,0.36
Bharat Dynamics,"1,597.50","1,527.00","1,569.55","1,563.85",5.70,0.36
Grindwell Norto,"2,799.00","2,731.30","2,753.30","2,743.85",9.45,0.34
IDBI Bank,88.50,86.62,86.82,86.53,0.29,0.34
SBI Card,738.50,728.65,732.50,730.00,2.50,0.34
Britannia,"5,400.00","5,319.00","5,378.45","5,360.65",17.80,0.33
DCM Shriram,"1,055.90","1,030.05","1,041.25","1,037.85",3.40,0.33
Godrej Prop,"3,051.00","2,982.05","3,010.60","3,000.80",9.80,0.33
Mazagon Dock,"4,085.00","3,880.05","3,982.40","3,969.45",12.95,0.33
Phoenix Mills,"3,710.00","3,594.65","3,671.65","3,659.70",11.95,0.33
Astral Ltd,"2,244.90","2,199.05","2,211.55","2,204.60",6.95,0.32
Jubilant Pharmo,746.90,718.50,733.65,731.30,2.35,0.32
One 97 Paytm,419.80,410.25,411.50,410.25,1.25,0.3
Syngene Intl,718.45,706.15,713.10,711.00,2.10,0.3
V-Guard Ind,414.45,407.55,412.15,410.90,1.25,0.3
3M India,"37,197.50","36,520.10","37,036.55","36,930.55",106.00,0.29
Finolex Cables,"1,575.00","1,510.05","1,570.45","1,565.85",4.60,0.29
Tata Power,446.50,436.55,443.65,442.35,1.30,0.29
Nippon,660.00,642.95,652.95,651.10,1.85,0.28
SJVN,134.38,131.22,132.28,131.91,0.37,0.28
Infosys,"1,517.50","1,499.10","1,515.40","1,511.35",4.05,0.27
Schaeffler Ind,"4,690.95","4,623.15","4,670.60","4,658.65",11.95,0.26
Dr Reddys Labs,"5,996.00","5,888.00","5,970.80","5,956.20",14.60,0.25
Action Const,"1,560.00","1,510.05","1,519.10","1,515.65",3.45,0.23
Anand Rathi,"4,038.95","3,980.10","4,004.65","3,995.40",9.25,0.23
CSB Bank,358.40,350.40,352.90,352.10,0.80,0.23
M&M Financial,309.85,302.05,307.15,306.45,0.70,0.23
Balrampur Chini,447.35,437.00,441.75,440.85,0.90,0.2
L&T Technology,"4,889.15","4,846.65","4,874.35","4,864.55",9.80,0.2
NHPC,101.78,99.70,100.29,100.10,0.19,0.19
Amara Raja,"1,432.00","1,382.75","1,401.00","1,398.55",2.45,0.18
Jyothy Labs,448.15,436.10,439.90,439.15,0.75,0.17
Natco Pharma,"1,192.15","1,168.55","1,174.30","1,172.45",1.85,0.16
PNB,129.85,127.80,128.49,128.29,0.20,0.16
Havells India,"1,825.90","1,805.65","1,818.30","1,815.65",2.65,0.15
Indigo Paints,"1,375.50","1,350.00","1,365.95","1,363.90",2.05,0.15
Gland,"1,838.95","1,815.00","1,830.75","1,828.10",2.65,0.14
Gujarat Pipavav,201.89,196.80,200.04,199.79,0.25,0.13
Larsen,"3,613.30","3,564.60","3,594.45","3,589.95",4.50,0.13
Tanla Platforms,960.00,943.00,945.55,944.30,1.25,0.13
CHEMPLAST SANMA,610.00,555.00,581.75,581.10,0.65,0.11
ONGC,274.00,269.10,271.85,271.55,0.30,0.11
Muthoot Finance,"1,770.25","1,734.20","1,742.25","1,740.45",1.80,0.1
IRCTC,"1,027.00","1,007.20","1,015.60","1,014.65",0.95,0.09
Tata Motors,988.40,976.35,978.25,977.35,0.90,0.09
Tata Motors,988.40,976.35,978.25,977.35,0.90,0.09
Bank of India,123.95,122.56,122.98,122.89,0.09,0.07
PB Fintech,"1,370.00","1,345.55","1,355.00","1,354.10",0.90,0.07
Affle India,"1,259.30","1,236.05","1,240.85","1,240.05",0.80,0.06
Vaibhav Global,328.35,322.65,325.80,325.60,0.20,0.06
AstraZeneca,"6,444.75","6,345.35","6,382.40","6,379.45",2.95,0.05
ACC,"2,641.20","2,611.55","2,622.65","2,621.55",1.10,0.04
Apollo Hospital,"6,193.70","6,115.75","6,175.85","6,173.55",2.30,0.04
Bombay Burmah,"1,669.00","1,603.00","1,622.00","1,621.55",0.45,0.03
Canara Bank,122.20,120.93,121.20,121.16,0.04,0.03
Canara Bank,122.20,120.93,121.20,121.16,0.04,0.03
Interglobe Avi,"4,262.60","4,186.00","4,229.25","4,228.00",1.25,0.03
Delhivery,406.85,398.25,400.45,400.35,0.10,0.02
Indian Bank,546.75,540.75,545.10,545.00,0.10,0.02
