company_name,high,low,last_price,prev_close,change,percent_gain
Just Dial,"1,025.00",940.00,"1,009.35",891.10,118.25,13.27
Hitachi Energy,"8,400.00","7,624.70","8,288.55","7,562.15",726.4,9.61
Mastek,"3,099.10","2,569.60","2,794.15","2,582.60",211.55,8.19
360 ONE WAM,900.95,754.20,799.40,750.80,48.6,6.47
360 ONE WAM,900.95,754.20,799.40,750.80,48.6,6.47
Quess Corp,629.90,593.10,626.00,593.80,32.2,5.42
Mankind Pharma,"2,420.00","2,284.95","2,395.65","2,281.05",114.6,5.02
Alok Industries,28.70,27.50,28.70,27.35,1.35,4.94
C. E. Info Syst,"1,981.95","1,851.00","1,942.45","1,851.35",91.1,4.92
Usha Martin,369.00,348.00,364.30,347.50,16.8,4.83
KSB Pumps,"4,545.45","4,305.70","4,507.75","4,303.65",204.1,4.74
Elecon Eng,"1,070.00","1,025.00","1,061.00","1,014.40",46.6,4.59
Jio Financial,384.40,367.00,378.40,361.85,16.55,4.57
JSW Energy,633.00,602.05,628.50,602.05,26.45,4.39
Jubilant Pharmo,724.40,677.10,700.70,671.80,28.9,4.3
Himadri Special,324.30,312.80,321.85,308.90,12.95,4.19
Network 18,90.15,85.90,89.50,85.90,3.6,4.19
Linde India,"7,285.00","6,988.75","7,200.05","6,916.85",283.2,4.09
Bharti Airtel,"1,281.85","1,215.80","1,265.75","1,216.45",49.3,4.05
Graphite India,695.00,649.50,670.35,644.55,25.8,4
Timken,"3,163.90","2,940.40","3,044.50","2,929.90",114.6,3.91
MCX India,"3,939.00","3,765.30","3,890.40","3,745.00",145.4,3.88
ICICI Lombard ,"1,747.00","1,671.35","1,710.10","1,648.65",61.45,3.73
Brigade Ent,"1,058.95","1,019.15","1,030.30",994.15,36.15,3.64
Concord Biotech,"1,616.00","1,511.40","1,584.35","1,529.30",55.05,3.6
INDUS TOWERS,353.85,335.00,344.40,332.50,11.9,3.58
Vaibhav Global,388.40,367.00,380.25,367.35,12.9,3.51
Bayer CropScien,"5,579.95","5,355.00","5,552.20","5,365.65",186.55,3.48
Kaynes Tech,"2,627.70","2,475.20","2,548.80","2,466.50",82.3,3.34
SKF India,"4,625.00","4,465.95","4,594.50","4,457.70",136.8,3.07
Saregama India,432.50,417.10,426.00,413.40,12.6,3.05
PVR INOX,"1,439.90","1,385.25","1,426.95","1,385.05",41.9,3.03
Restaurant Bran,100.20,96.05,98.60,95.75,2.85,2.98
Motilal Oswal,"2,115.95","2,041.00","2,085.65","2,026.55",59.1,2.92
CG Consumer,300.00,290.70,297.75,289.50,8.25,2.85
CAMS,"3,299.95","3,113.00","3,201.70","3,113.80",87.9,2.82
Sunteck Realty,447.00,430.70,438.85,427.00,11.85,2.78
SUMITOMO,404.35,390.15,399.85,389.20,10.65,2.74
Vedanta,394.75,383.05,388.50,378.20,10.3,2.72
Rattanindia Ent,76.20,71.20,72.75,70.85,1.9,2.68
Amara Raja,"1,051.70",972.80,993.55,967.95,25.6,2.64
V-Guard Ind,349.00,337.50,345.15,336.30,8.85,2.63
HEG,"2,556.10","2,367.00","2,459.10","2,397.35",61.75,2.58
GE Shipping,"1,026.50",983.45,"1,022.50",997.10,25.4,2.55
Suven Pharma,653.90,626.50,650.40,634.30,16.1,2.54
Supreme Ind,"4,240.30","4,078.10","4,198.80","4,095.10",103.7,2.53
Trent,"4,177.90","3,976.60","4,087.10","3,988.20",98.9,2.48
NMDC Steel,65.25,62.80,63.70,62.25,1.45,2.33
Poonawalla Fin,505.00,490.50,500.50,489.25,11.25,2.3
Jai Balaji Ind,"1,034.10","1,001.10","1,025.70","1,002.70",23,2.29
CG Power ,530.25,520.00,529.05,517.65,11.4,2.2
Power Grid Corp,289.90,277.70,280.10,274.25,5.85,2.13
Gujarat Fluoro,"3,682.80","3,524.55","3,598.60","3,524.55",74.05,2.1
Chennai Petro,965.00,920.00,930.55,911.55,19,2.08
Raymond,"1,919.70","1,879.10","1,910.10","1,871.55",38.55,2.06
Prestige Estate,"1,249.80","1,201.05","1,227.15","1,203.15",24,1.99
Vodafone Idea,13.55,13.10,13.20,12.95,0.25,1.93
Macrotech Dev,"1,190.75","1,157.00","1,181.45","1,159.25",22.2,1.92
Century,"1,835.90","1,745.80","1,806.70","1,772.90",33.8,1.91
ZFCVINDIA,"13,870.00","13,469.25","13,639.40","13,387.45",251.95,1.88
HINDPETRO,494.00,474.05,477.30,468.55,8.75,1.87
Sterling Wilson,560.00,528.30,538.55,528.80,9.75,1.84
TV18 Broadcast,47.85,46.75,47.15,46.35,0.8,1.73
Finolex Ind,257.70,246.20,253.90,249.65,4.25,1.7
Bank of Baroda,263.40,255.25,259.00,254.70,4.3,1.69
R R Kabel,"1,662.95","1,602.90","1,629.85","1,602.85",27,1.68
P and G,"16,132.25","15,795.15","16,077.00","15,811.45",265.55,1.68
Indian Hotels,599.10,586.05,593.40,583.65,9.75,1.67
Nuvama Wealth,"5,344.30","5,210.70","5,285.20","5,199.25",85.95,1.65
Fine Organics,"4,309.95","4,207.10","4,294.70","4,226.50",68.2,1.61
Devyani Int,164.75,160.30,162.05,159.50,2.55,1.6
Suzlon Energy,41.70,40.70,41.15,40.50,0.65,1.6
Craftsman,"4,397.95","4,279.50","4,347.30","4,279.50",67.8,1.58
KPIL,"1,197.50","1,105.00","1,177.80","1,159.90",17.9,1.54
Campus Active,246.85,236.10,240.15,236.55,3.6,1.52
Thermax,"4,780.00","4,641.05","4,742.70","4,672.05",70.65,1.51
Star Health,574.90,555.55,568.50,560.35,8.15,1.45
Muthoot Finance,"1,692.00","1,635.05","1,655.70","1,633.25",22.45,1.37
Schaeffler Ind,"3,275.00","3,194.00","3,257.60","3,214.15",43.45,1.35
Tata Inv Corp,"7,044.80","6,890.00","6,965.65","6,874.15",91.5,1.33
Biocon,275.50,265.80,267.20,263.75,3.45,1.31
MOTHERSON,129.95,125.00,125.85,124.25,1.6,1.29
Jupiter Wagons,385.00,374.15,376.00,371.30,4.7,1.27
AU Small Financ,631.00,618.00,621.10,613.40,7.7,1.26
Anand Rathi,"4,150.00","4,052.00","4,138.10","4,087.35",50.75,1.24
MphasiS,"2,391.45","2,317.70","2,336.45","2,308.00",28.45,1.23
Cello World,887.70,853.50,856.70,846.50,10.2,1.2
KFin Tech,639.80,592.00,625.95,618.55,7.4,1.2
Polycab,"5,434.15","5,298.90","5,329.90","5,267.55",62.35,1.18
HDFC AMC,"3,825.00","3,730.00","3,772.40","3,728.95",43.45,1.17
Bajaj Auto,"9,129.00","8,950.00","9,021.30","8,919.15",102.15,1.15
GMM Pfaudler,"1,428.00","1,403.00","1,422.00","1,405.90",16.1,1.15
CIEINDIA,485.50,475.70,483.70,478.20,5.5,1.15
M&M Financial,294.45,288.55,291.10,288.00,3.1,1.08
Sanofi India,"8,618.00","8,361.10","8,488.20","8,399.35",88.85,1.06
Vardhman Text,475.50,457.25,470.80,466.25,4.55,0.98
Natco Pharma,"1,015.75",986.90,996.05,986.90,9.15,0.93
SBFC Finance,90.15,87.05,88.25,87.45,0.8,0.91
CESC,145.80,140.35,142.35,141.10,1.25,0.89
DCM Shriram,940.00,910.05,926.05,918.00,8.05,0.88
RamkrishnaForge,764.80,726.00,731.40,725.00,6.4,0.88
Phoenix Mills,"3,265.00","3,100.00","3,156.15","3,128.90",27.25,0.87
RBL Bank,252.60,244.20,245.95,243.85,2.1,0.86
Siemens,"5,644.00","5,499.55","5,579.55","5,531.85",47.7,0.86
General Insuran,337.20,330.30,331.05,328.25,2.8,0.85
Shyam Metalics,618.00,599.45,602.15,597.10,5.05,0.85
Gland,"1,778.00","1,732.00","1,764.40","1,749.75",14.65,0.84
JBM Auto,"1,796.00","1,751.25","1,758.85","1,744.30",14.55,0.83
CenturyPlyboard,650.00,633.45,638.65,633.45,5.2,0.82
Shree Renuka,43.75,43.00,43.20,42.85,0.35,0.82
Ipca Labs,"1,374.60","1,335.00","1,352.30","1,341.50",10.8,0.81
Aether Ind,858.00,836.00,844.30,837.70,6.6,0.79
Blue Star,"1,444.00","1,396.30","1,404.90","1,393.90",11,0.79
Havells India,"1,530.00","1,485.95","1,493.70","1,482.00",11.7,0.79
Jindal Saw,496.00,477.90,483.45,479.65,3.8,0.79
PNB,132.40,128.80,129.55,128.55,1,0.78
Rail Vikas,262.00,257.20,259.90,257.90,2,0.78
Honasa Consumer,387.95,378.55,382.95,380.15,2.8,0.74
LTIMindtree,"4,756.85","4,677.00","4,697.15","4,662.85",34.3,0.74
Rajesh Exports,299.55,290.00,292.25,290.15,2.1,0.72
Sundram,"1,140.00","1,103.00","1,108.10","1,100.15",7.95,0.72
Gillette India,"6,509.00","6,442.90","6,488.40","6,442.90",45.5,0.71
DOMS Industries,"1,798.00","1,742.55","1,760.10","1,747.85",12.25,0.7
Triveni Engg,332.75,327.50,329.00,326.75,2.25,0.69
Elgi Equipments,641.95,622.35,625.95,621.70,4.25,0.68
Ajanta Pharma,"2,098.95","2,055.50","2,078.85","2,064.95",13.9,0.67
Hindalco,625.00,609.80,612.80,608.85,3.95,0.65
JK Bank,133.45,129.90,131.15,130.30,0.85,0.65
APTUS VALUE,320.90,313.00,316.05,314.10,1.95,0.62
Medplus Health,715.90,687.45,696.25,692.00,4.25,0.61
Allcargo,73.25,71.55,71.95,71.55,0.4,0.56
Interglobe Avi,"3,677.50","3,573.25","3,590.10","3,570.05",20.05,0.56
Hind Zinc,417.55,403.00,404.95,402.75,2.2,0.55
Solar Ind,"8,708.00","8,458.00","8,509.20","8,462.70",46.5,0.55
Welspun Living,149.70,145.75,147.20,146.40,0.8,0.55
Nuvoco Vistas,324.90,313.50,314.50,312.90,1.6,0.51
AIA Engineering,"3,877.90","3,812.00","3,833.95","3,815.05",18.9,0.5
Ircon Internati,226.45,219.05,221.60,220.50,1.1,0.5
Ircon Internati,226.45,219.05,221.60,220.50,1.1,0.5
PNB Housing Fin,771.00,748.05,752.10,748.45,3.65,0.49
Ujjivan Small,53.45,52.10,52.55,52.30,0.25,0.48
Bharat Forge,"1,196.80","1,174.40","1,186.20","1,180.65",5.55,0.47
SRF,"2,573.95","2,517.05","2,529.95","2,518.25",11.7,0.46
Jindal Steel,936.00,899.20,905.85,901.80,4.05,0.45
Piramal Enter,858.10,838.00,841.20,837.55,3.65,0.44
Sobha,"1,637.00","1,590.00","1,615.00","1,608.00",7,0.44
Apar Ind,"7,137.40","6,962.25","7,005.65","6,976.90",28.75,0.41
Blue Dart,"6,150.00","6,048.05","6,113.70","6,090.20",23.5,0.39
Aster DM Health,534.40,516.10,521.80,519.95,1.85,0.36
Eris Life,885.00,860.00,870.30,867.15,3.15,0.36
Torrent Pharma,"2,585.50","2,532.00","2,546.85","2,537.60",9.25,0.36
SJVN,130.45,126.30,127.95,127.50,0.45,0.35
Bata India,"1,368.00","1,340.00","1,343.55","1,339.00",4.55,0.34
Infosys,"1,444.70","1,407.50","1,419.25","1,414.45",4.8,0.34
Sun TV Network,615.65,603.95,607.80,605.75,2.05,0.34
Kansai Nerolac,276.20,271.35,273.45,272.55,0.9,0.33
Max Financial,"1,035.00","1,002.15","1,005.15","1,001.80",3.35,0.33
TITAGARH,"1,000.00",975.20,981.75,978.55,3.2,0.33
Affle India,"1,116.50","1,075.00","1,082.30","1,079.00",3.3,0.31
Aurobindo Pharm,"1,129.00","1,095.80","1,114.50","1,111.10",3.4,0.31
Deepak Fert,555.30,542.20,547.10,545.40,1.7,0.31
Prince Pipes,635.60,600.00,607.05,605.15,1.9,0.31
eClerx Services,"2,466.00","2,437.55","2,449.90","2,442.75",7.15,0.29
Torrent Power,"1,591.50","1,480.00","1,511.35","1,507.00",4.35,0.29
Syrma SGS,484.95,472.00,473.15,471.85,1.3,0.28
Olectra Greente,"1,822.95","1,761.15","1,772.50","1,767.90",4.6,0.26
Tejas Networks,812.00,790.35,796.25,794.20,2.05,0.26
Equitas Bank,100.75,98.05,98.85,98.60,0.25,0.25
Jyothy Labs,420.20,412.55,414.50,413.45,1.05,0.25
Piramal Pharma,147.40,141.15,141.85,141.50,0.35,0.25
Bajaj Holdings,"7,954.50","7,860.00","7,920.20","7,902.90",17.3,0.22
Jindal Stainles,691.25,665.20,674.90,673.45,1.45,0.22
Ratnamani Metal,"3,030.00","2,920.00","2,969.40","2,962.80",6.6,0.22
Larsen,"3,617.65","3,539.70","3,550.95","3,543.45",7.5,0.21
