company_name,high,low,last_price,prev_close,change,percent_gain
Aarti Ind,614.40,603.05,608.90,602.45,6.45,1.07
UNO Minda,669.00,656.25,664.95,657.90,7.05,1.07
SBI,659.60,640.25,655.40,648.50,6.90,1.06
Aurobindo Pharm,"1,035.00","1,009.00","1,032.85","1,022.15",10.70,1.05
Jubilant Food,573.80,559.20,564.95,559.10,5.85,1.05
Whirlpool,"1,373.00","1,345.55","1,359.45","1,345.30",14.15,1.05
Gland,"1,875.00","1,824.00","1,859.00","1,839.95",19.05,1.04
Apollo Hospital,"5,675.35","5,503.70","5,555.50","5,498.65",56.85,1.03
Emami,508.50,493.00,500.05,495.05,5.00,1.01
EID Parry,568.50,558.40,562.40,556.75,5.65,1.01
HUL,"2,566.95","2,535.00","2,560.70","2,535.50",25.20,0.99
ITC,458.00,452.05,456.10,451.65,4.45,0.99
Trent,"3,013.60","2,957.00","3,000.80","2,971.45",29.35,0.99
Lupin,"1,275.00","1,253.15","1,270.20","1,257.75",12.45,0.99
Vardhman Text,407.45,395.50,404.65,400.70,3.95,0.99
Alkyl Amines,"2,396.00","2,320.00","2,333.90","2,311.20",22.70,0.98
Atul,"7,133.95","7,013.00","7,097.45","7,030.05",67.40,0.96
CSB Bank,405.90,398.00,403.50,399.65,3.85,0.96
Canara Bank,449.90,439.30,445.95,441.80,4.15,0.94
CG Consumer,298.35,289.75,296.10,293.35,2.75,0.94
Poonawalla Fin,450.00,434.15,444.50,440.55,3.95,0.9
Deepak Fert,714.70,680.00,705.50,699.30,6.20,0.89
CDSL,"1,932.45","1,880.95","1,911.95","1,895.20",16.75,0.88
BLS Internation,315.90,306.45,308.85,306.20,2.65,0.87
eClerx Services,"2,559.95","2,482.55","2,534.45","2,512.70",21.75,0.87
Manappuram Fin,173.90,170.10,172.75,171.30,1.45,0.85
IDFC,129.25,126.00,126.65,125.60,1.05,0.84
Dr Reddys Labs,"5,646.00","5,593.00","5,637.45","5,591.05",46.40,0.83
Cyient,"2,271.50","2,203.90","2,249.65","2,231.50",18.15,0.81
Bank of Baroda,228.50,221.55,226.10,224.30,1.80,0.8
Cummins,"1,982.70","1,954.05","1,976.65","1,960.90",15.75,0.8
Axis Bank,"1,126.85","1,114.20","1,120.25","1,111.35",8.90,0.8
Zydus Life,694.00,671.35,685.85,680.60,5.25,0.77
Guj State Petro,290.55,286.00,287.90,285.70,2.20,0.77
Glenmark,831.60,810.30,823.55,817.30,6.25,0.76
KEC Intl,620.95,610.20,615.60,611.05,4.55,0.74
Power Grid Corp,234.40,230.85,233.55,231.85,1.70,0.73
IEX,155.80,151.60,154.20,153.10,1.10,0.72
Just Dial,817.70,802.90,807.50,801.80,5.70,0.71
V-Mart Retail,"1,882.60","1,841.25","1,862.75","1,850.00",12.75,0.69
Alkem Lab,"4,950.00","4,884.90","4,936.65","4,903.25",33.40,0.68
Rail Vikas,187.90,182.95,183.85,182.60,1.25,0.68
Affle India,"1,264.95","1,230.20","1,254.20","1,245.80",8.40,0.67
IndusInd Bank,"1,586.05","1,542.20","1,566.55","1,556.35",10.20,0.66
Britannia,"4,927.45","4,858.70","4,911.25","4,879.50",31.75,0.65
ONGC,203.55,199.30,200.30,199.00,1.30,0.65
SUMITOMO,417.25,410.05,415.55,412.85,2.70,0.65
Eris Life,890.00,875.60,886.05,880.40,5.65,0.64
Mazagon Dock,"2,215.00","2,115.00","2,139.95","2,126.80",13.15,0.62
Zydus Wellness,"1,617.00","1,584.55","1,613.05","1,603.45",9.60,0.6
UCO Bank,42.55,41.10,41.80,41.55,0.25,0.6
Bajaj Finance,"7,641.60","7,535.00","7,632.65","7,587.60",45.05,0.59
Balaji Amines,"2,462.00","2,400.00","2,412.80","2,398.90",13.90,0.58
Sterlite Techno,151.50,146.00,148.65,147.80,0.85,0.58
Ingersoll Rand,"3,235.00","3,186.10","3,199.65","3,181.60",18.05,0.57
BPCL,451.50,445.05,449.75,447.25,2.50,0.56
Shriram Finance,"2,082.65","2,040.00","2,059.55","2,048.00",11.55,0.56
Welspun Living,157.40,154.70,155.40,154.55,0.85,0.55
Federal Bank,159.00,156.15,157.40,156.55,0.85,0.54
Abbott India,"23,052.50","22,752.25","22,902.25","22,780.30",121.95,0.54
Vedanta,266.40,259.25,262.10,260.70,1.40,0.54
SKF India,"4,720.60","4,675.00","4,700.70","4,675.30",25.40,0.54
Ceat,"2,456.00","2,396.00","2,439.95","2,427.00",12.95,0.53
KPIT Tech,"1,520.00","1,490.20","1,501.25","1,493.50",7.75,0.52
Apollo Tyres,485.00,454.00,455.35,453.05,2.30,0.51
Shyam Metalics,544.90,534.00,539.55,536.80,2.75,0.51
Timken,"3,212.00","3,181.50","3,204.80","3,189.30",15.50,0.49
Muthoot Finance,"1,492.95","1,475.05","1,485.70","1,478.60",7.10,0.48
Adani Green Ene,"1,555.00","1,506.00","1,531.80","1,524.65",7.15,0.47
UltraTechCement,"10,050.00","9,953.00","10,017.10","9,970.35",46.75,0.47
Alembic Pharma,788.80,776.00,778.25,774.75,3.50,0.45
IDFC First Bank,92.45,90.00,90.15,89.75,0.40,0.45
Dr Lal PathLab,"2,587.80","2,516.20","2,533.00","2,521.95",11.05,0.44
JSW Steel,861.50,847.60,858.70,854.90,3.80,0.44
Thermax,"3,037.95","2,982.45","3,012.15","2,998.95",13.20,0.44
Patanjali Foods,"1,609.00","1,576.00","1,599.40","1,592.50",6.90,0.43
Endurance Techn,"1,818.70","1,769.70","1,781.70","1,774.20",7.50,0.42
APTUS VALUE,332.30,327.05,329.95,328.65,1.30,0.4
Grasim,"2,137.80","2,089.20","2,118.25","2,109.75",8.50,0.4
Blue Dart,"7,621.00","7,424.05","7,555.30","7,526.35",28.95,0.38
Lux Industries,"1,354.60","1,337.85","1,342.85","1,337.85",5.00,0.37
HINDPETRO,385.00,376.15,380.60,379.30,1.30,0.34
IRCTC,916.50,852.20,882.10,879.15,2.95,0.34
CHEMPLAST SANMA,484.90,479.85,481.65,480.10,1.55,0.32
Motherson SWI,62.20,61.25,61.75,61.55,0.20,0.32
Bank of Mah,48.80,46.75,47.80,47.65,0.15,0.31
Interglobe Avi,"3,006.90","2,946.65","2,984.65","2,975.55",9.10,0.31
JBM Auto,"1,410.00","1,389.95","1,402.55","1,398.20",4.35,0.31
Divis Labs,"3,739.00","3,689.20","3,723.90","3,713.05",10.85,0.29
Sapphire Foods,"1,424.70","1,397.45","1,409.00","1,404.90",4.10,0.29
Avenue Supermar,"4,048.95","3,990.25","4,021.35","4,010.15",11.20,0.28
IOC,125.95,124.20,124.70,124.35,0.35,0.28
CRISIL,"4,267.65","4,234.35","4,256.30","4,245.25",11.05,0.26
Mahindra Life,541.00,531.60,535.40,534.00,1.40,0.26
Info Edge,"5,319.05","5,165.00","5,206.85","5,195.15",11.70,0.23
Chola Fin Hold,"1,050.00","1,032.00","1,039.20","1,036.85",2.35,0.23
Larsen,"3,525.00","3,476.05","3,498.95","3,491.60",7.35,0.21
BASF,"3,125.00","3,027.85","3,059.65","3,053.55",6.10,0.2
Bharat Elec,174.40,171.10,173.05,172.70,0.35,0.2
Bata India,"1,685.00","1,655.30","1,674.35","1,671.05",3.30,0.2
Bayer CropScien,"5,470.00","5,430.30","5,447.55","5,436.85",10.70,0.2
Natco Pharma,784.95,774.00,778.75,777.25,1.50,0.19
C. E. Info Syst,"2,133.90","2,102.20","2,109.60","2,105.75",3.85,0.18
HLE Glascoat,547.95,537.00,538.70,537.75,0.95,0.18
HLE Glascoat,547.95,537.00,538.70,537.75,0.95,0.18
Ajanta Pharma,"1,911.40","1,887.15","1,893.20","1,890.25",2.95,0.16
J. K. Cement,"3,970.55","3,875.00","3,934.15","3,927.85",6.30,0.16
Brigade Ent,872.65,851.00,860.10,858.80,1.30,0.15
GlaxoSmithKline,"1,765.00","1,725.70","1,744.65","1,742.10",2.55,0.15
DLF,702.10,691.95,698.05,697.10,0.95,0.14
GSFC,234.30,227.25,230.90,230.60,0.30,0.13
Asian Paints,"3,353.90","3,300.15","3,336.05","3,332.05",4.00,0.12
Chola Invest.,"1,254.00","1,240.00","1,249.65","1,248.30",1.35,0.11
Gujarat Pipavav,152.25,148.70,149.75,149.60,0.15,0.1
Shree Cements,"28,724.65","28,407.05","28,585.95","28,557.00",28.95,0.1
Amara Raja,799.60,778.25,781.95,781.25,0.70,0.09
Sun TV Network,695.50,686.25,692.60,692.10,0.50,0.07
Bombay Burmah,"1,362.05","1,333.55","1,345.70","1,344.95",0.75,0.06
Go Fashion,"1,301.45","1,288.05","1,298.25","1,297.45",0.80,0.06
Mahanagar Gas,"1,198.05","1,178.35","1,189.80","1,189.05",0.75,0.06
Pfizer,"4,260.00","4,186.55","4,240.35","4,237.60",2.75,0.06
Jamna Auto,109.65,108.45,108.85,108.80,0.05,0.05
Pidilite Ind,"2,661.00","2,618.90","2,648.75","2,647.50",1.25,0.05
PNB,92.40,90.05,91.40,91.35,0.05,0.05
Birlasoft,723.35,711.40,716.70,716.45,0.25,0.03
PVR INOX,"1,823.95","1,795.55","1,811.55","1,811.05",0.50,0.03
CCL Products,634.95,626.00,628.95,628.85,0.10,0.02
Fert and Chem,818.00,801.85,807.60,807.45,0.15,0.02
Anupam Rasayan,"1,040.00","1,020.60","1,031.65","1,031.50",0.15,0.01
Gujarat Fluoro,"3,395.00","3,286.80","3,356.05","3,355.75",0.30,0.01
KPIL,672.00,665.00,668.45,668.40,0.05,0.01
REC,439.20,425.30,435.15,435.10,0.05,0.01
