company_name,high,low,last_price,prev_close,change,percent_gain
Federal Bank,183.30,177.20,181.46,175.02,6.44,3.68
Deepak Fert,759.40,711.40,741.30,715.40,25.9,3.62
Havells India,"1,884.00","1,814.70","1,878.90","1,814.70",64.2,3.54
KPIT Tech,"1,735.90","1,675.05","1,721.25","1,663.60",57.65,3.47
Schneider Infra,980.00,909.20,939.00,907.95,31.05,3.42
SAIL,152.00,146.36,151.62,146.68,4.94,3.37
EPL,229.50,216.00,227.55,220.20,7.35,3.34
INDUS TOWERS,397.45,385.00,396.50,383.80,12.7,3.31
R R Kabel,"1,819.45","1,759.45","1,811.30","1,754.85",56.45,3.22
CHEMPLAST SANMA,568.70,544.05,563.50,546.05,17.45,3.2
Hind Zinc,684.00,652.00,673.15,652.50,20.65,3.16
Timken,"4,461.25","4,310.00","4,416.35","4,281.60",134.75,3.15
Rainbow Child,"1,303.00","1,255.05","1,295.85","1,256.55",39.3,3.13
Concord Biotech,"1,597.95","1,550.00","1,589.80","1,542.50",47.3,3.07
NMDC,252.30,246.11,251.22,244.35,6.87,2.81
IDFC,120.40,115.75,120.26,116.99,3.27,2.8
Data Patterns,"3,210.00","3,070.00","3,175.05","3,089.70",85.35,2.76
Bharat Elec,315.45,305.75,314.50,306.10,8.4,2.74
KPIL,"1,252.80","1,201.40","1,245.35","1,212.15",33.2,2.74
Action Const,"1,603.00","1,487.00","1,526.55","1,486.95",39.6,2.66
V-Guard Ind,463.75,446.05,460.75,448.85,11.9,2.65
Vodafone Idea,17.67,16.91,17.47,17.02,0.45,2.64
Glenmark,"1,292.80","1,249.30","1,281.80","1,248.95",32.85,2.63
IRFC,178.00,172.51,176.48,171.97,4.51,2.62
NCC,347.60,332.90,341.00,332.30,8.7,2.62
KRBL,314.00,302.90,311.95,304.10,7.85,2.58
Asahi India,701.50,679.10,699.75,682.20,17.55,2.57
MphasiS,"2,572.85","2,503.50","2,569.45","2,506.15",63.3,2.53
IDFC First Bank,81.04,77.85,80.88,78.89,1.99,2.52
ICICI Lombard ,"1,863.90","1,820.20","1,853.25","1,807.80",45.45,2.51
Vedant Fashions,"1,129.85","1,098.35","1,125.90","1,098.35",27.55,2.51
Chola Invest.,"1,441.85","1,400.00","1,435.30","1,400.25",35.05,2.5
Elgi Equipments,747.00,722.55,737.10,719.10,18,2.5
eClerx Services,"2,525.00","2,451.30","2,518.50","2,457.20",61.3,2.49
NHPC,101.94,99.26,101.46,99.00,2.46,2.48
Hind Copper,327.55,322.35,325.30,317.55,7.75,2.44
Thermax,"5,349.00","5,151.50","5,294.55","5,168.65",125.9,2.44
Adani Ports,"1,514.00","1,470.80","1,510.65","1,474.85",35.8,2.43
Fortis Health,474.80,454.60,470.45,459.50,10.95,2.38
Bharat Dynamics,"1,675.95","1,590.65","1,633.80","1,596.30",37.5,2.35
Bharat Dynamics,"1,675.95","1,590.65","1,633.80","1,596.30",37.5,2.35
Apar Ind,"8,731.00","8,501.00","8,669.60","8,473.30",196.3,2.32
Kotak Mahindra,"1,815.85","1,752.20","1,810.70","1,769.60",41.1,2.32
Grindwell Norto,"2,931.30","2,844.95","2,920.15","2,854.20",65.95,2.31
Varun Beverages,"1,618.40","1,579.55","1,613.45","1,577.15",36.3,2.3
Varun Beverages,"1,618.40","1,579.55","1,613.45","1,577.15",36.3,2.3
APTUS VALUE,346.35,337.70,343.40,335.75,7.65,2.28
ICICI Prudentia,637.90,617.35,634.40,620.35,14.05,2.26
Garden Reach Sh,"2,478.40","2,325.00","2,459.10","2,405.55",53.55,2.23
HDFC Bank,"1,794.00","1,764.65","1,768.65","1,730.60",38.05,2.2
Sundram,"1,428.95","1,395.90","1,423.35","1,392.70",30.65,2.2
Sun Pharma Adv,245.49,235.25,240.27,235.09,5.18,2.2
Phoenix Mills,"3,680.00","3,567.30","3,656.80","3,578.80",78,2.18
Hindustan Aeron,"5,480.00","5,331.45","5,459.30","5,344.05",115.25,2.16
Hindustan Aeron,"5,480.00","5,331.45","5,459.30","5,344.05",115.25,2.16
MRPL,220.99,213.57,219.01,214.39,4.62,2.15
Syrma SGS,503.00,488.50,496.30,485.90,10.4,2.14
Aurobindo Pharm,"1,244.00","1,208.50","1,238.80","1,213.05",25.75,2.12
Tube Investment,"4,230.00","4,116.75","4,201.35","4,114.25",87.1,2.12
Axis Bank,"1,288.60","1,243.60","1,280.00","1,253.40",26.6,2.12
Natco Pharma,"1,239.00","1,183.70","1,217.05","1,191.95",25.1,2.11
KEC Intl,968.80,917.05,921.20,902.25,18.95,2.1
Home First,"1,139.00","1,088.05","1,121.50","1,098.50",23,2.09
Engineers India,265.00,256.90,263.05,257.75,5.3,2.06
Oil India,499.00,479.35,495.30,485.35,9.95,2.05
Persistent,"4,622.10","4,482.10","4,593.40","4,501.75",91.65,2.04
Persistent,"4,622.10","4,482.10","4,593.40","4,501.75",91.65,2.04
PNC Infratech,492.00,477.00,487.25,477.55,9.7,2.03
City Union Bank,171.50,166.66,170.07,166.71,3.36,2.02
Finolex Ind,334.15,324.30,331.25,324.75,6.5,2
Campus Active,304.40,293.90,300.00,294.25,5.75,1.95
Jindal Saw,562.70,544.95,553.95,543.40,10.55,1.94
Ipca Labs,"1,172.80","1,128.00","1,153.45","1,131.60",21.85,1.93
BEML,"4,670.00","4,487.00","4,563.90","4,478.10",85.8,1.92
Zydus Life,"1,115.00","1,071.05","1,095.25","1,074.60",20.65,1.92
Oracle Fin Serv,"10,448.70","10,231.00","10,431.25","10,234.70",196.55,1.92
GE Shipping,"1,248.95","1,209.25","1,237.85","1,214.80",23.05,1.9
TVS Supply,190.70,182.30,185.52,182.06,3.46,1.9
Granules India,510.50,491.20,500.20,491.20,9,1.83
IndusInd Bank,"1,458.00","1,421.90","1,455.50","1,429.45",26.05,1.82
Emami,755.00,715.45,736.40,723.35,13.05,1.8
MTAR Tech,"1,952.60","1,881.45","1,925.65","1,892.45",33.2,1.75
BLS Internation,380.50,367.50,379.65,373.25,6.4,1.71
Godawari Power,"1,114.90","1,092.00","1,106.40","1,087.75",18.65,1.71
Max Financial,"1,000.00",980.25,996.95,980.40,16.55,1.69
SBI,843.85,825.00,839.95,826.15,13.8,1.67
Jupiter Wagons,704.00,678.40,693.10,682.15,10.95,1.61
Sapphire Foods,"1,594.00","1,550.10","1,586.25","1,561.15",25.1,1.61
Varroc Engineer,686.00,663.15,678.60,667.85,10.75,1.61
Apollo Hospital,"6,217.75","6,079.05","6,192.70","6,097.60",95.1,1.56
Torrent Power,"1,505.00","1,476.35","1,496.90","1,473.95",22.95,1.56
Aegis Logistics,871.90,845.95,866.30,853.05,13.25,1.55
Union Bank,136.90,134.55,136.18,134.11,2.07,1.54
MCX India,"3,945.00","3,871.15","3,934.25","3,874.85",59.4,1.53
Welspun Living,154.07,149.80,153.36,151.08,2.28,1.51
Godfrey Phillip,"4,320.00","4,217.75","4,287.45","4,224.00",63.45,1.5
Can Fin Homes,909.60,881.00,902.85,889.80,13.05,1.47
Sun TV Network,798.70,777.30,795.60,784.05,11.55,1.47
Dr Lal PathLab,"2,850.00","2,783.90","2,821.05","2,780.50",40.55,1.46
Rail Vikas,421.20,415.00,416.95,411.00,5.95,1.45
Eicher Motors,"4,703.75","4,638.10","4,692.30","4,625.75",66.55,1.44
Chambal Fert,519.70,508.25,515.35,508.10,7.25,1.43
IRB Infra,66.50,64.70,65.71,64.79,0.92,1.42
IRB Infra,66.50,64.70,65.71,64.79,0.92,1.42
ICICI Securitie,774.10,751.30,767.90,757.35,10.55,1.39
Affle India,"1,370.00","1,338.00","1,365.95","1,347.55",18.4,1.37
Amara Raja,"1,717.00","1,661.25","1,703.65","1,680.95",22.7,1.35
Krishna Inst.,"2,135.00","2,101.05","2,122.15","2,093.90",28.25,1.35
Biocon,365.90,356.55,361.45,356.70,4.75,1.33
Vedanta,465.25,458.25,463.90,457.85,6.05,1.32
Power Grid Corp,336.90,329.10,335.15,330.80,4.35,1.31
Bajaj Finance,"7,284.65","7,170.00","7,258.80","7,165.60",93.2,1.3
3M India,"39,708.45","38,100.00","39,411.85","38,908.70",503.15,1.29
DLF,842.50,828.20,841.15,830.40,10.75,1.29
JSW Steel,953.40,939.05,950.40,938.25,12.15,1.29
MOTHERSON,206.62,203.30,205.58,202.96,2.62,1.29
Indiabulls Hsg,172.30,167.36,169.71,167.58,2.13,1.27
New India Assur,247.00,240.90,245.31,242.23,3.08,1.27
Polycab,"6,734.00","6,606.95","6,711.70","6,628.10",83.6,1.26
Star Health,580.95,570.00,576.25,569.20,7.05,1.24
Rajesh Exports,291.55,284.75,287.75,284.25,3.5,1.23
ABB India,"8,642.70","8,530.00","8,617.85","8,514.20",103.65,1.22
Coal India,487.65,479.40,484.95,479.10,5.85,1.22
Linde India,"8,689.00","8,430.00","8,591.00","8,488.20",102.8,1.21
Craftsman,"5,840.00","5,685.00","5,764.45","5,695.30",69.15,1.21
UNO Minda,"1,177.10","1,145.05","1,163.95","1,150.05",13.9,1.21
Adani Enterpris,"3,194.55","3,147.75","3,190.95","3,153.20",37.75,1.2
Jindal Stainles,830.00,810.05,824.70,815.00,9.7,1.19
Nippon,661.90,644.55,658.50,650.75,7.75,1.19
GNFC,731.75,712.00,723.50,715.10,8.4,1.17
NMDC Steel,58.00,56.87,57.70,57.04,0.66,1.16
Fert and Chem,"1,036.65","1,005.00","1,014.45","1,002.90",11.55,1.15
Tejas Networks,"1,462.90","1,436.00","1,452.25","1,435.70",16.55,1.15
Dabur India,613.30,605.00,609.70,602.80,6.9,1.14
India Cements,289.65,281.20,287.65,284.45,3.2,1.12
SBFC Finance,83.90,82.71,83.63,82.72,0.91,1.1
Supreme Ind,"6,115.30","5,981.00","6,089.00","6,022.55",66.45,1.1
Guj State Petro,306.60,300.75,304.90,301.60,3.3,1.09
Bank of Baroda,269.75,263.05,267.85,265.00,2.85,1.08
HDFC Life,598.85,590.50,596.15,589.80,6.35,1.08
PI Industries,"3,804.95","3,761.05","3,797.35","3,756.65",40.7,1.08
UTI AMC,"1,052.00","1,030.00","1,037.85","1,027.00",10.85,1.06
Dixon Technolog,"12,879.00","12,520.95","12,648.85","12,517.40",131.45,1.05
Endurance Techn,"2,791.45","2,722.15","2,750.65","2,722.10",28.55,1.05
Tata Steel,176.88,174.40,176.37,174.54,1.83,1.05
Tata Steel,176.88,174.40,176.37,174.54,1.83,1.05
Alkem Lab,"5,030.00","4,926.05","4,970.75","4,919.75",51,1.04
Borosil Renew,525.00,512.00,515.95,510.70,5.25,1.03
Chalet Hotels,862.00,846.65,857.75,849.00,8.75,1.03
Himadri Special,415.00,403.40,405.35,401.20,4.15,1.03
Manappuram Fin,210.20,206.08,208.35,206.22,2.13,1.03
Max Healthcare,925.00,912.50,922.55,913.10,9.45,1.03
Avanti Feeds,622.40,611.25,617.50,611.25,6.25,1.02
Adani Energy,"1,040.00","1,020.00","1,035.20","1,024.75",10.45,1.02
HUL,"2,519.85","2,474.30","2,510.35","2,485.15",25.2,1.01
Finolex Cables,"1,676.95","1,644.80","1,660.95","1,644.80",16.15,0.98
CAMS,"3,840.00","3,763.95","3,799.55","3,762.95",36.6,0.97
DCM Shriram,"1,033.95","1,003.00","1,015.70","1,005.90",9.8,0.97
UPL,576.00,567.20,572.15,566.65,5.5,0.97
Info Edge,"6,837.95","6,730.30","6,811.60","6,746.60",65,0.96
GSFC,247.55,241.25,244.85,242.55,2.3,0.95
Carborundum,"1,763.00","1,672.35","1,699.90","1,684.10",15.8,0.94
Suzlon Energy,53.95,53.00,53.53,53.03,0.5,0.94
Birla Corp,"1,652.80","1,582.00","1,597.90","1,583.30",14.6,0.92
ICICI Bank,"1,215.85","1,179.45","1,201.60","1,190.60",11,0.92
Jubilant Ing.,529.50,516.85,526.65,521.85,4.8,0.92
Vijaya Diagnost,793.00,775.00,788.90,781.70,7.2,0.92
Bajaj Finserv,"1,597.50","1,573.60","1,594.15","1,579.75",14.4,0.91
Bajaj Finserv,"1,597.50","1,573.60","1,594.15","1,579.75",14.4,0.91
JB Chemicals,"1,818.20","1,773.70","1,805.15","1,788.80",16.35,0.91
JB Chemicals,"1,818.20","1,773.70","1,805.15","1,788.80",16.35,0.91
General Insuran,388.95,381.00,385.75,382.30,3.45,0.9
Godrej Prop,"3,345.00","3,271.45","3,330.65","3,301.10",29.55,0.9
Dalmia Bharat,"1,863.00","1,830.00","1,855.95","1,839.45",16.5,0.9
Shriram Finance,"2,885.00","2,805.55","2,850.45","2,824.90",25.55,0.9
Indiamart Inter,"2,742.75","2,668.05","2,696.95","2,673.15",23.8,0.89
Rashtriya Chem,203.40,195.60,198.11,196.37,1.74,0.89
Aether Ind,927.45,906.60,920.95,912.90,8.05,0.88
Britannia,"5,498.00","5,389.80","5,449.10","5,401.65",47.45,0.88
Dr Reddys Labs,"6,525.80","6,365.15","6,425.90","6,370.25",55.65,0.87
Pidilite Ind,"3,124.25","3,076.85","3,111.95","3,085.15",26.8,0.87
Westlife Food,837.00,826.05,835.20,828.10,7.1,0.86
Coromandel Int,"1,590.45","1,568.50","1,583.60","1,570.40",13.2,0.84
Network 18,90.00,87.25,88.41,87.67,0.74,0.84
PNB,122.45,120.34,121.64,120.63,1.01,0.84
Bombay Burmah,"2,131.95","2,056.00","2,094.85","2,077.75",17.1,0.82
IIFL Finance,535.60,514.10,523.95,519.70,4.25,0.82
L&T Finance,191.00,186.61,188.70,187.23,1.47,0.79
Exide Ind,571.75,560.05,568.90,564.50,4.4,0.78
PCBL,258.90,252.20,257.40,255.45,1.95,0.76
Bharat Forge,"1,669.95","1,639.05","1,657.60","1,645.50",12.1,0.74
Tata Chemicals,"1,112.85","1,095.00","1,103.45","1,095.30",8.15,0.74
HDFC AMC,"4,195.95","4,075.65","4,125.95","4,095.95",30,0.73
AIA Engineering,"4,269.50","4,204.05","4,246.00","4,215.50",30.5,0.72
BPCL,307.45,303.00,306.60,304.40,2.2,0.72
Marico,609.15,601.75,607.50,603.15,4.35,0.72
Equitas Bank,95.26,94.12,94.58,93.91,0.67,0.71
GMR Airports,96.90,95.72,96.54,95.87,0.67,0.7
Interglobe Avi,"4,285.40","4,245.60","4,279.00","4,249.10",29.9,0.7
Canara Bank,117.99,116.50,117.05,116.25,0.8,0.69
Canara Bank,117.99,116.50,117.05,116.25,0.8,0.69
Karur Vysya,208.10,202.31,206.17,204.79,1.38,0.67
Maruti Suzuki,"12,150.00","11,960.00","12,123.65","12,042.60",81.05,0.67
GMM Pfaudler,"1,418.50","1,399.55","1,409.85","1,400.60",9.25,0.66
ITC,429.65,425.50,428.30,425.50,2.8,0.66
KSB Pumps,"5,067.00","4,910.00","4,938.95","4,906.70",32.25,0.66
Adani Power,721.95,711.00,715.25,710.60,4.65,0.65
Sun Pharma,"1,536.25","1,498.30","1,533.95","1,524.05",9.9,0.65
Torrent Pharma,"2,853.05","2,815.45","2,837.50","2,819.65",17.85,0.63
NTPC,374.25,368.65,372.65,370.40,2.25,0.61
IOC,169.80,167.75,169.31,168.30,1.01,0.6
Kaynes Tech,"4,108.00","3,955.05","3,986.50","3,962.65",23.85,0.6
Tanla Platforms,"1,005.45",962.00,966.85,961.20,5.65,0.59
Redington,222.84,219.10,219.99,218.73,1.26,0.58
SBI Card,717.60,711.15,715.25,711.15,4.1,0.58
Cummins,"3,978.00","3,910.00","3,957.95","3,936.05",21.9,0.56
Navin Fluorine,"3,659.95","3,601.15","3,624.30","3,604.60",19.7,0.55
AstraZeneca,"6,514.90","6,350.00","6,398.10","6,363.90",34.2,0.54
Metropolis,"2,058.45","2,017.05","2,024.20","2,013.25",10.95,0.54
Tata Elxsi,"7,114.70","7,044.85","7,096.15","7,057.75",38.4,0.54
LIC Housing Fin,809.00,795.25,799.55,795.45,4.1,0.52
NALCO,194.35,191.70,193.74,192.73,1.01,0.52
PNB Housing Fin,812.75,791.05,800.55,796.40,4.15,0.52
Tech Mahindra,"1,485.00","1,461.00","1,479.80","1,472.15",7.65,0.52
Saregama India,579.00,538.05,548.30,545.50,2.8,0.51
Happy Forgings,"1,282.00","1,252.35","1,266.25","1,259.85",6.4,0.51
Berger Paints,518.50,508.50,510.70,508.15,2.55,0.5
Jindal Steel,"1,055.90","1,044.75","1,050.30","1,045.10",5.2,0.5
Mankind Pharma,"2,149.80","2,116.35","2,139.50","2,129.10",10.4,0.49
Atul,"6,666.80","6,571.45","6,597.80","6,566.10",31.7,0.48
Aarti Ind,718.85,706.40,714.40,711.00,3.4,0.48
COFORGE LTD.,"5,714.95","5,621.00","5,680.90","5,653.75",27.15,0.48
P and G,"16,650.00","16,535.00","16,612.90","16,536.25",76.65,0.46
M&M,"2,895.00","2,865.10","2,877.95","2,865.15",12.8,0.45
HINDPETRO,330.50,325.30,329.75,328.30,1.45,0.44
Easy Trip,42.65,41.60,41.90,41.72,0.18,0.43
Easy Trip,42.65,41.60,41.90,41.72,0.18,0.43
Ujjivan Small,44.69,44.14,44.24,44.05,0.19,0.43
AB Capital,238.28,235.80,237.56,236.56,1,0.42
Bank of India,119.30,117.89,118.30,117.80,0.5,0.42
Avenue Supermar,"4,810.90","4,700.70","4,792.90","4,773.85",19.05,0.4
Ircon Internati,278.80,273.95,276.30,275.20,1.1,0.4
Ircon Internati,278.80,273.95,276.30,275.20,1.1,0.4
Siemens,"7,913.95","7,755.00","7,803.05","7,772.25",30.8,0.4
Rattanindia Ent,83.00,81.30,82.30,81.98,0.32,0.39
Infosys,"1,636.00","1,606.00","1,627.40","1,621.05",6.35,0.39
Bikaji Foods,739.00,723.10,726.50,723.75,2.75,0.38
DOMS Industries,"2,212.00","2,142.00","2,150.75","2,142.65",8.1,0.38
IOB,64.20,63.30,63.45,63.21,0.24,0.38
Bank of Mah,64.24,63.75,63.84,63.61,0.23,0.36
HEG,"2,254.75","2,205.05","2,220.95","2,212.90",8.05,0.36
JSW Energy,739.60,720.00,733.15,730.50,2.65,0.36
NLC India,266.65,257.10,258.56,257.63,0.93,0.36
Birlasoft,716.45,707.20,711.30,708.85,2.45,0.35
Laxmi Organic,264.45,260.05,261.35,260.45,0.9,0.35
UCO Bank,54.69,54.00,54.13,53.94,0.19,0.35
Anupam Rasayan,772.00,763.50,766.80,764.20,2.6,0.34
Delhivery,401.00,396.85,399.40,398.05,1.35,0.34
Syngene Intl,723.00,715.65,718.15,715.75,2.4,0.34
Yes Bank,24.30,23.86,23.93,23.85,0.08,0.34
Intellect Desig,"1,097.95","1,079.50","1,093.00","1,089.40",3.6,0.33
CESC,162.99,157.20,159.07,158.57,0.5,0.32
Kajaria Ceramic,"1,495.00","1,459.45","1,484.30","1,479.55",4.75,0.32
Motherson SWI,73.89,72.81,73.12,72.89,0.23,0.32
M&M Financial,304.40,288.60,303.40,302.45,0.95,0.31
Sundaram Fin,"4,618.00","4,454.00","4,597.15","4,582.95",14.2,0.31
Devyani Int,168.51,165.45,168.00,167.50,0.5,0.3
Eris Life,"1,054.85","1,032.20","1,043.25","1,040.10",3.15,0.3
IDBI Bank,84.49,83.80,83.93,83.68,0.25,0.3
Jyothy Labs,491.45,472.20,478.65,477.25,1.4,0.29
Tata Motors DVR,665.90,655.00,661.20,659.30,1.9,0.29
Tata Motors DVR,665.90,655.00,661.20,659.30,1.9,0.29
Olectra Greente,"1,835.00","1,801.00","1,808.80","1,803.75",5.05,0.28
LIC India,993.40,985.45,988.20,985.45,2.75,0.28
Nestle,"2,569.55","2,540.70","2,551.50","2,544.45",7.05,0.28
Nestle,"2,569.55","2,540.70","2,551.50","2,544.45",7.05,0.28
Tata Comm,"1,902.00","1,870.05","1,894.75","1,889.50",5.25,0.28
Balaji Amines,"2,448.80","2,401.80","2,428.25","2,421.80",6.45,0.27
Sterlite Techno,145.20,142.82,143.52,143.13,0.39,0.27
Colgate,"2,892.80","2,853.20","2,878.55","2,870.95",7.6,0.26
Guj Amb Exports,137.81,135.38,136.64,136.29,0.35,0.26
L&T Technology,"5,062.95","4,986.30","5,038.35","5,025.25",13.1,0.26
Tata Power,435.45,430.80,433.85,432.75,1.1,0.25
VIP Industries,479.60,470.75,477.75,476.55,1.2,0.25
Hero Motocorp,"5,627.95","5,553.05","5,579.75","5,567.10",12.65,0.23
Bajaj Auto,"9,554.95","9,384.60","9,422.40","9,401.25",21.15,0.22
KFin Tech,771.95,756.00,761.75,760.15,1.6,0.21
Usha Martin,408.40,397.75,403.50,402.65,0.85,0.21
United Brewerie,"2,052.90","2,029.00","2,035.80","2,031.50",4.3,0.21
Blue Star,"1,642.30","1,597.10","1,608.30","1,605.15",3.15,0.2
Guj Mineral,395.40,389.05,391.70,390.95,0.75,0.19
JM Financial,92.00,90.21,90.66,90.49,0.17,0.19
MRF,"129,325.05","128,000.00","128,927.90","128,687.10",240.8,0.19
Lemon Tree,146.90,144.72,145.61,145.37,0.24,0.17
Railtel,488.00,478.10,481.00,480.30,0.7,0.15
Ratnamani Metal,"3,651.10","3,602.05","3,624.10","3,618.55",5.55,0.15
UltraTechCement,"11,899.00","11,761.95","11,872.10","11,853.95",18.15,0.15
Wipro,545.45,535.50,539.00,538.20,0.8,0.15
APL Apollo,"1,609.65","1,569.00","1,595.75","1,593.70",2.05,0.13
IEX,189.70,184.50,185.29,185.05,0.24,0.13
EIH,433.00,420.50,423.75,423.25,0.5,0.12
Voltas,"1,473.45","1,446.60","1,451.85","1,450.05",1.8,0.12
Narayana Hruda,"1,237.55","1,218.00","1,224.00","1,222.70",1.3,0.11
Ajanta Pharma,"2,265.00","2,229.40","2,241.15","2,238.95",2.2,0.1
Metro Brands,"1,245.00","1,229.00","1,240.10","1,238.85",1.25,0.1
SBI Life Insura,"1,506.95","1,486.20","1,496.35","1,494.90",1.45,0.1
Jio Financial,356.40,349.70,351.30,351.00,0.3,0.09
Adani Total Gas,916.65,901.35,905.15,904.60,0.55,0.06
Bharti Airtel,"1,432.40","1,408.45","1,419.85","1,418.95",0.9,0.06
Adani Green Ene,"1,786.40","1,762.05","1,775.05","1,774.15",0.9,0.05
Ambuja Cements,699.40,687.65,692.70,692.35,0.35,0.05
Macrotech Dev,"1,514.20","1,468.00","1,493.75","1,493.05",0.7,0.05
Medplus Health,695.00,686.95,690.00,689.70,0.3,0.04
Brigade Ent,"1,396.00","1,359.85","1,368.10","1,367.75",0.35,0.03
CG Power ,728.00,714.80,720.30,720.15,0.15,0.02
TV18 Broadcast,47.15,45.31,45.56,45.55,0.01,0.02
Graphite India,584.00,575.00,578.10,578.05,0.05,0.01
HCL Tech,"1,489.00","1,471.20","1,481.00","1,480.80",0.2,0.01
Triveni Engg,397.70,391.00,391.95,391.90,0.05,0.01
Tata Tech,"1,014.30","1,008.15","1,009.75","1,009.60",0.15,0.01
