company_name,high,low,last_price,prev_close,change,percent_gain
Hindustan Aeron,"4,193.60","4,051.00","4,182.35","4,074.70",107.65,2.64
Hindustan Aeron,"4,193.60","4,051.00","4,182.35","4,074.70",107.65,2.64
Schaeffler Ind,"4,010.00","3,829.00","3,927.30","3,828.40",98.90,2.58
Century,"2,125.00","1,998.80","2,047.95","1,996.70",51.25,2.57
eClerx Services,"2,331.90","2,262.10","2,302.45","2,244.70",57.75,2.57
Mazagon Dock,"2,412.00","2,305.00","2,392.10","2,333.60",58.50,2.51
Zomato,193.40,183.15,192.00,187.30,4.70,2.51
GMM Pfaudler,"1,398.80","1,348.35","1,382.55","1,348.85",33.70,2.5
Max Financial,"1,002.70",978.00,"1,000.50",976.15,24.35,2.49
NLC India,232.00,224.70,229.55,224.00,5.55,2.48
CreditAccess Gr,"1,438.40","1,390.05","1,413.70","1,380.10",33.60,2.43
Metro Brands,"1,112.00","1,072.05","1,107.40","1,081.55",25.85,2.39
Finolex Cables,"1,084.40","1,027.35","1,046.40","1,022.45",23.95,2.34
HDFC AMC,"3,768.45","3,676.20","3,762.05","3,677.90",84.15,2.29
Polycab,"6,534.70","6,284.35","6,466.90","6,323.55",143.35,2.27
Emami,531.75,519.00,526.90,515.30,11.60,2.25
Bharat Dynamics,"2,005.00","1,931.00","1,999.25","1,955.80",43.45,2.22
TITAGARH,"1,135.05","1,095.60","1,112.55","1,088.65",23.90,2.2
Oil India,637.80,617.45,633.10,619.60,13.50,2.18
Sundaram Fin,"4,790.00","4,693.35","4,743.95","4,643.35",100.60,2.17
Macrotech Dev,"1,205.00","1,144.00","1,189.45","1,164.30",25.15,2.16
Manappuram Fin,181.50,176.50,179.55,175.80,3.75,2.13
Tanla Platforms,908.40,883.85,898.85,880.80,18.05,2.05
Karur Vysya,200.00,193.75,197.65,193.75,3.90,2.01
Bharti Airtel,"1,318.25","1,280.50","1,309.90","1,284.30",25.60,1.99
Firstsource Sol,195.60,191.20,194.60,190.80,3.80,1.99
Bayer CropScien,"5,494.00","5,278.05","5,403.45","5,301.40",102.05,1.92
Alok Industries,27.40,26.35,26.70,26.20,0.50,1.91
MMTC Ltd,74.25,71.60,72.90,71.55,1.35,1.89
Tata Elxsi,"7,271.00","7,065.00","7,222.25","7,088.15",134.10,1.89
Whirlpool,"1,486.60","1,450.95","1,477.85","1,450.65",27.20,1.88
Adani Power,647.80,626.00,639.75,628.05,11.70,1.86
Godawari Power,924.60,900.50,915.10,898.40,16.70,1.86
DCM Shriram,"1,008.95",972.00,994.20,976.55,17.65,1.81
Power Grid Corp,316.30,308.85,314.85,309.25,5.60,1.81
Max Healthcare,841.80,814.25,829.50,814.90,14.60,1.79
Star Health,545.15,532.95,542.75,533.25,9.50,1.78
Asahi India,627.00,594.95,613.70,603.15,10.55,1.75
Aditya Birla F,267.10,259.15,263.05,258.55,4.50,1.74
KPIL,"1,205.00","1,161.40","1,177.10","1,157.15",19.95,1.72
Persistent,"3,490.00","3,413.00","3,481.45","3,424.00",57.45,1.68
Persistent,"3,490.00","3,413.00","3,481.45","3,424.00",57.45,1.68
Welspun Living,143.70,139.90,141.60,139.30,2.30,1.65
Aether Ind,833.00,816.90,831.65,818.45,13.20,1.61
NTPC,363.50,356.65,361.35,355.80,5.55,1.56
Guj Amb Exports,156.60,152.60,154.55,152.20,2.35,1.54
IOC,162.60,159.75,161.80,159.35,2.45,1.54
Jindal Steel,998.70,975.45,993.55,978.45,15.10,1.54
TV18 Broadcast,43.80,42.50,43.10,42.45,0.65,1.53
Bharat Forge,"1,467.45","1,431.00","1,462.70","1,440.85",21.85,1.52
Caplin Labs,"1,354.50","1,323.40","1,349.35","1,329.40",19.95,1.5
CG Consumer,339.90,330.80,338.10,333.15,4.95,1.49
Grindwell Norto,"2,290.00","2,230.00","2,282.80","2,250.10",32.70,1.45
Havells India,"1,757.20","1,730.00","1,754.15","1,729.10",25.05,1.45
RamkrishnaForge,717.20,702.30,715.10,704.85,10.25,1.45
M&M,"2,317.15","2,256.00","2,302.30","2,269.90",32.40,1.43
Bank of India,128.10,123.75,124.60,122.85,1.75,1.42
Vardhman Text,460.00,444.35,456.25,449.90,6.35,1.41
Eris Life,900.90,864.10,888.00,875.95,12.05,1.38
Zydus Life,"1,005.00",983.65,997.05,983.65,13.40,1.36
Endurance Techn,"2,069.30","2,017.20","2,050.85","2,023.25",27.60,1.36
Redington,218.65,212.45,215.30,212.45,2.85,1.34
Raymond,"2,179.80","2,137.00","2,160.30","2,132.15",28.15,1.32
Rashtriya Chem,148.05,144.50,145.70,143.80,1.90,1.32
Himadri Special,359.90,353.00,355.40,350.85,4.55,1.3
JK Lakshmi Cem,781.00,767.30,777.25,767.30,9.95,1.3
REC,535.70,522.00,528.70,522.05,6.65,1.27
KPR Mill,831.95,812.05,823.80,813.55,10.25,1.26
EIH,488.30,476.90,480.25,474.30,5.95,1.25
UCO Bank,53.75,52.40,52.75,52.10,0.65,1.25
Alkem Lab,"5,310.00","5,191.10","5,246.95","5,183.20",63.75,1.23
COFORGE LTD.,"4,625.00","4,541.00","4,614.95","4,559.35",55.60,1.22
Avenue Supermar,"4,680.00","4,597.10","4,652.45","4,597.05",55.40,1.21
Kajaria Ceramic,"1,218.90","1,185.00","1,205.25","1,190.80",14.45,1.21
M&M Financial,267.75,262.55,266.90,263.75,3.15,1.19
Finolex Ind,327.70,297.10,304.85,301.30,3.55,1.18
Bank of Baroda,267.70,260.75,263.90,260.85,3.05,1.17
Balkrishna Ind,"2,528.00","2,475.50","2,516.60","2,487.65",28.95,1.16
Hind Copper,389.00,377.65,383.60,379.25,4.35,1.15
Sterlite Techno,127.70,124.10,125.75,124.35,1.40,1.13
Vedanta,449.00,434.75,437.40,432.55,4.85,1.12
AAVAS Financier,"1,592.70","1,548.55","1,577.30","1,560.20",17.10,1.1
Hindalco,659.00,648.70,653.70,646.65,7.05,1.09
BHEL,293.20,288.10,291.35,288.25,3.10,1.08
CHEMPLAST SANMA,481.30,469.00,476.45,471.35,5.10,1.08
Sunteck Realty,430.00,423.05,427.00,422.50,4.50,1.07
SAIL,168.70,165.00,166.40,164.65,1.75,1.06
ACC,"2,502.00","2,451.30","2,489.15","2,463.50",25.65,1.04
Indiabulls Hsg,163.40,158.35,160.50,158.85,1.65,1.04
Action Const,"1,410.00","1,370.10","1,392.80","1,378.90",13.90,1.01
HFCL,98.25,95.50,97.30,96.35,0.95,0.99
Petronet LNG,309.00,303.10,307.20,304.20,3.00,0.99
Happy Forgings,994.10,965.85,975.45,966.10,9.35,0.97
Glenmark Life,830.00,813.45,821.25,813.45,7.80,0.96
JBM Auto,"1,855.00","1,820.00","1,832.25","1,814.90",17.35,0.96
MCX India,"3,963.80","3,872.00","3,900.45","3,863.55",36.90,0.96
Ujjivan Small,53.75,52.80,53.25,52.75,0.50,0.95
Larsen,"3,417.40","3,353.15","3,411.30","3,379.45",31.85,0.94
One 97 Paytm,347.80,331.65,343.25,340.05,3.20,0.94
Welspun Corp,609.00,592.10,598.95,593.40,5.55,0.94
Birla Corp,"1,452.95","1,424.55","1,447.95","1,434.65",13.30,0.93
UPL,521.30,510.05,514.80,510.05,4.75,0.93
Engineers India,249.00,241.55,247.65,245.40,2.25,0.92
SBFC Finance,83.10,81.85,82.35,81.60,0.75,0.92
HCL Tech,"1,340.30","1,318.25","1,332.90","1,321.05",11.85,0.9
Latent View,476.00,460.00,472.30,468.20,4.10,0.88
NMDC,269.45,265.20,267.30,265.05,2.25,0.85
ZFCVINDIA,"13,266.50","12,975.00","13,113.75","13,003.05",110.70,0.85
Adani Total Gas,930.75,909.20,916.60,908.95,7.65,0.84
Laurus Labs,440.75,430.20,437.45,433.80,3.65,0.84
Rajesh Exports,305.45,299.40,301.70,299.20,2.50,0.84
Bombay Burmah,"1,602.00","1,540.20","1,551.90","1,539.15",12.75,0.83
CRISIL,"4,385.00","4,335.00","4,368.00","4,331.90",36.10,0.83
Bharat Elec,234.50,229.55,232.85,230.95,1.90,0.82
JK Bank,133.15,129.25,129.90,128.85,1.05,0.81
Westlife Food,843.95,831.95,836.65,830.05,6.60,0.8
Tube Investment,"3,812.30","3,706.25","3,786.80","3,757.55",29.25,0.78
Metropolis,"1,860.10","1,805.05","1,850.25","1,836.15",14.10,0.77
Motilal Oswal,"2,297.00","2,245.00","2,285.30","2,268.55",16.75,0.74
Chola Fin Hold,"1,090.05","1,068.00","1,076.40","1,068.50",7.90,0.74
Aster DM Health,351.65,347.00,350.20,347.65,2.55,0.73
Bandhan Bank,191.40,188.15,189.90,188.55,1.35,0.72
EID Parry,630.00,616.95,620.90,616.45,4.45,0.72
CSB Bank,353.60,348.45,350.65,348.20,2.45,0.7
Prism Johnson,154.15,151.00,152.10,151.05,1.05,0.7
Torrent Pharma,"2,655.20","2,619.30","2,648.95","2,630.65",18.30,0.7
Varun Beverages,"1,516.95","1,486.00","1,499.40","1,489.05",10.35,0.7
Varun Beverages,"1,516.95","1,486.00","1,499.40","1,489.05",10.35,0.7
INDUS TOWERS,347.90,340.00,341.80,339.50,2.30,0.68
L&T Finance,162.70,157.25,158.45,157.40,1.05,0.67
Motherson SWI,69.15,68.10,68.65,68.20,0.45,0.66
Allcargo,69.95,69.20,69.30,68.85,0.45,0.65
Craftsman,"4,473.00","4,339.50","4,372.20","4,343.75",28.45,0.65
Syngene Intl,676.40,668.10,673.50,669.25,4.25,0.64
Tata Chemicals,"1,101.50","1,065.85","1,072.45","1,065.75",6.70,0.63
AstraZeneca,"5,505.00","5,405.60","5,491.20","5,457.20",34.00,0.62
JM Financial,81.90,80.40,80.75,80.25,0.50,0.62
Mahindra Life,620.95,605.45,609.00,605.30,3.70,0.61
PNB Housing Fin,745.75,733.35,736.75,732.30,4.45,0.61
Prince Pipes,655.75,646.00,647.85,644.00,3.85,0.6
Rail Vikas,278.00,271.40,275.60,273.95,1.65,0.6
VIP Industries,515.00,503.00,504.85,501.90,2.95,0.59
P and G,"15,840.70","15,663.65","15,784.45","15,695.00",89.45,0.57
Medplus Health,718.05,698.20,704.35,700.45,3.90,0.56
Anupam Rasayan,800.80,786.60,792.25,787.90,4.35,0.55
Gland,"1,790.00","1,756.85","1,775.20","1,765.50",9.70,0.55
GNFC,672.90,657.25,660.55,657.05,3.50,0.53
SignatureGlobal,"1,274.00","1,250.00","1,259.05","1,252.35",6.70,0.53
Balaji Amines,"2,219.95","2,154.00","2,167.60","2,156.50",11.10,0.51
HBL Power,536.90,521.40,524.30,521.65,2.65,0.51
Central Bank,62.10,60.40,60.70,60.40,0.30,0.5
FSN E-Co Nykaa,173.35,167.70,169.75,168.90,0.85,0.5
Ambuja Cements,618.25,609.90,613.25,610.20,3.05,0.5
Adani Ports,"1,353.95","1,333.00","1,337.85","1,331.25",6.60,0.5
IEX,147.85,144.60,145.55,144.85,0.70,0.48
Dixon Technolog,"8,146.00","7,932.55","8,102.85","8,065.45",37.40,0.46
Axis Bank,"1,131.20","1,118.60","1,128.05","1,122.85",5.20,0.46
JB Chemicals,"1,840.40","1,792.10","1,805.40","1,797.25",8.15,0.45
JB Chemicals,"1,840.40","1,792.10","1,805.40","1,797.25",8.15,0.45
Radico Khaitan,"1,670.80","1,610.00","1,617.60","1,610.50",7.10,0.44
Torrent Power,"1,390.80","1,357.15","1,365.80","1,359.80",6.00,0.44
Wipro,459.75,454.65,458.30,456.35,1.95,0.43
Guj Mineral,417.90,408.20,411.30,409.60,1.70,0.42
Birlasoft,614.95,599.05,612.45,609.90,2.55,0.42
Adani Enterpris,"3,118.85","3,037.60","3,049.75","3,037.55",12.20,0.4
Can Fin Homes,757.20,746.45,753.00,750.00,3.00,0.4
Exide Ind,468.15,453.65,463.10,461.25,1.85,0.4
Jio Financial,358.80,351.30,353.85,352.45,1.40,0.4
Piramal Pharma,152.60,148.10,149.50,148.90,0.60,0.4
Tata Steel,167.55,164.95,165.60,164.95,0.65,0.39
Tata Steel,167.55,164.95,165.60,164.95,0.65,0.39
RHI Magnesita,648.65,636.90,642.65,640.30,2.35,0.37
TMB,469.00,464.50,465.05,463.35,1.70,0.37
Chambal Fert,408.00,398.55,400.20,398.75,1.45,0.36
GMR Airports,84.25,83.05,83.75,83.45,0.30,0.36
GAIL,202.85,198.50,200.75,200.05,0.70,0.35
Campus Active,255.00,248.65,250.45,249.60,0.85,0.34
ICICI Bank,"1,127.80","1,113.50","1,124.35","1,120.55",3.80,0.34
Biocon,321.20,309.10,311.90,310.90,1.00,0.32
ICICI Securitie,733.95,727.00,732.00,729.70,2.30,0.32
Alembic Pharma,984.40,963.40,968.20,965.20,3.00,0.31
Bank of Mah,65.95,64.20,64.55,64.35,0.20,0.31
LTIMindtree,"4,675.95","4,633.00","4,649.30","4,634.85",14.45,0.31
Network 18,83.20,80.20,80.50,80.25,0.25,0.31
CenturyPlyboard,671.00,659.75,664.90,662.90,2.00,0.3
IDBI Bank,85.45,84.00,84.20,83.95,0.25,0.3
HEG,"2,409.90","2,363.00","2,394.60","2,387.60",7.00,0.29
Blue Dart,"7,184.95","7,072.35","7,125.75","7,106.10",19.65,0.28
Coromandel Int,"1,242.85","1,223.20","1,235.45","1,232.10",3.35,0.27
Elecon Eng,"1,112.65","1,071.10","1,097.75","1,094.80",2.95,0.27
Hero Motocorp,"5,103.00","5,020.75","5,057.30","5,043.45",13.85,0.27
Kotak Mahindra,"1,654.00","1,637.05","1,650.80","1,646.30",4.50,0.27
RBL Bank,252.25,249.00,249.70,249.05,0.65,0.26
SBI,825.30,818.05,820.30,818.20,2.10,0.26
Narayana Hruda,"1,269.25","1,248.00","1,252.25","1,249.10",3.15,0.25
Home First,843.95,823.05,829.60,827.65,1.95,0.24
MRPL,213.65,209.65,210.45,209.95,0.50,0.24
Mah Seamless,817.00,797.30,804.40,802.45,1.95,0.24
Nippon,567.45,558.30,562.15,560.85,1.30,0.23
Tata Power,439.95,430.35,431.30,430.35,0.95,0.22
Yes Bank,22.75,22.45,22.60,22.55,0.05,0.22
Route,"1,437.15","1,415.20","1,421.15","1,418.20",2.95,0.21
ONGC,276.00,272.50,273.45,272.90,0.55,0.2
IRCTC,"1,039.90","1,020.25","1,028.65","1,026.65",2.00,0.19
Jindal Saw,553.00,541.15,547.80,546.75,1.05,0.19
Syrma SGS,410.00,398.10,399.15,398.40,0.75,0.19
Dalmia Bharat,"1,765.00","1,733.15","1,760.95","1,757.75",3.20,0.18
PCBL,262.50,255.10,256.35,255.90,0.45,0.18
Bikaji Foods,523.90,515.00,518.80,517.90,0.90,0.17
Hind Zinc,580.00,545.55,560.85,559.90,0.95,0.17
Ircon Internati,244.65,238.80,242.75,242.35,0.40,0.17
Ircon Internati,244.65,238.80,242.75,242.35,0.40,0.17
Tejas Networks,"1,204.70","1,153.05","1,197.35","1,195.60",1.75,0.15
Safari Ind,"2,044.60","1,966.05","2,022.10","2,019.30",2.80,0.14
Lupin,"1,652.00","1,628.70","1,639.10","1,637.15",1.95,0.12
Pidilite Ind,"3,001.00","2,955.00","2,987.45","2,983.75",3.70,0.12
Dr Reddys Labs,"5,966.95","5,860.00","5,875.00","5,868.80",6.20,0.11
PNC Infratech,430.20,423.00,425.15,424.70,0.45,0.11
Amber Enterpris,"3,847.90","3,774.20","3,791.35","3,787.55",3.80,0.1
Quess Corp,650.00,635.00,637.20,636.60,0.60,0.09
IOB,63.40,61.60,61.90,61.85,0.05,0.08
AB Capital,224.85,219.65,220.45,220.30,0.15,0.07
Guj State Petro,293.45,289.10,291.10,290.90,0.20,0.07
R R Kabel,"1,729.00","1,685.05","1,703.80","1,702.65",1.15,0.07
Lemon Tree,147.30,143.85,144.65,144.55,0.10,0.07
Bajaj Finance,"6,731.95","6,645.05","6,680.00","6,675.70",4.30,0.06
Indiamart Inter,"2,652.80","2,620.00","2,627.75","2,626.20",1.55,0.06
SRF,"2,319.00","2,282.10","2,288.20","2,286.75",1.45,0.06
Krishna Inst.,"1,974.90","1,944.65","1,953.85","1,952.85",1.00,0.05
ABB India,"8,125.00","7,965.20","8,084.30","8,080.85",3.45,0.04
Astral Ltd,"2,237.50","2,181.60","2,212.50","2,211.55",0.95,0.04
Shyam Metalics,616.25,598.00,604.10,603.95,0.15,0.02
Container Corp,"1,038.60","1,021.30","1,027.20","1,027.10",0.10,0.01
