company_name,high,low,last_price,prev_close,change,percent_gain
Siemens,"7,622.95","7,374.05","7,436.80","7,242.50",194.3,2.68
TBO Tek,"1,609.00","1,502.50","1,561.50","1,520.70",40.8,2.68
Trent,"6,909.00","6,631.35","6,845.10","6,669.35",175.75,2.64
Shipping Corp,232.05,224.33,230.64,224.75,5.89,2.62
IRFC,151.70,145.84,150.49,146.69,3.8,2.59
INDUS TOWERS,352.15,340.80,349.75,340.95,8.8,2.58
TataTeleservice,85.50,80.46,82.65,80.59,2.06,2.56
Motherson SWI,64.40,62.60,64.16,62.57,1.59,2.54
Hindustan Aeron,"4,488.70","4,355.00","4,474.65","4,364.55",110.1,2.52
Hindustan Aeron,"4,488.70","4,355.00","4,474.65","4,364.55",110.1,2.52
eClerx Services,"3,515.85","3,363.55","3,462.85","3,378.50",84.35,2.5
Phoenix Mills,"1,693.60","1,650.05","1,685.15","1,644.00",41.15,2.5
Action Const,"1,299.35","1,253.20","1,292.25","1,260.85",31.4,2.49
Deepak Fert,"1,350.95","1,294.60","1,338.65","1,306.15",32.5,2.49
Polycab,"7,087.45","6,828.15","7,044.00","6,872.65",171.35,2.49
Rashtriya Chem,166.86,160.53,165.31,161.29,4.02,2.49
Schaeffler Ind,"3,569.80","3,403.95","3,494.55","3,409.95",84.6,2.48
KNR Construct,332.00,320.10,329.20,321.25,7.95,2.47
Saregama India,498.05,481.50,495.80,484.00,11.8,2.44
Sapphire Foods,326.00,315.70,324.45,316.75,7.7,2.43
Sapphire Foods,326.00,315.70,324.45,316.75,7.7,2.43
JSW Energy,676.20,653.35,673.30,657.40,15.9,2.42
Usha Martin,392.85,380.10,390.00,380.80,9.2,2.42
NMDC Steel,46.18,44.70,45.95,44.87,1.08,2.41
Lemon Tree,131.96,127.56,131.05,128.01,3.04,2.37
PVR INOX,"1,521.60","1,462.75","1,514.20","1,479.70",34.5,2.33
Sammaan Capital,166.70,160.92,164.37,160.70,3.67,2.28
ABB India,"7,540.10","7,316.50","7,496.20","7,329.70",166.5,2.27
Colgate,"3,025.00","2,925.60","3,017.55","2,952.60",64.95,2.2
Westlife Food,764.75,738.90,758.65,742.35,16.3,2.2
PTC Industries,"12,270.00","11,605.30","11,948.65","11,693.95",254.7,2.18
NHPC,83.40,80.83,82.99,81.23,1.76,2.17
Elecon Eng,594.75,570.00,582.65,570.40,12.25,2.15
Elecon Eng,594.75,570.00,582.65,570.40,12.25,2.15
IIFL Finance,423.70,409.40,420.25,411.40,8.85,2.15
Trident,32.75,32.02,32.65,31.97,0.68,2.13
Asahi India,681.25,660.80,677.80,663.65,14.15,2.13
NTPC,371.60,361.35,369.30,361.65,7.65,2.12
CAMS,"4,998.75","4,725.55","4,850.05","4,751.60",98.45,2.07
Max Healthcare,"1,018.85",970.15,"1,006.15",985.75,20.4,2.07
APTUS VALUE,317.50,311.20,316.35,309.95,6.4,2.06
Honasa Consumer,234.55,225.45,229.70,225.10,4.6,2.04
GMR Airports,82.04,79.93,81.81,80.19,1.62,2.02
Chennai Petro,624.00,601.15,621.60,609.45,12.15,1.99
Mahindra Life,494.00,476.10,489.10,479.60,9.5,1.98
EIH,378.00,362.30,369.90,362.75,7.15,1.97
PNB Housing Fin,888.00,859.00,876.45,859.55,16.9,1.97
Chambal Fert,491.00,473.75,489.15,479.80,9.35,1.95
Minda Corp,500.95,486.00,494.80,485.40,9.4,1.94
Sobha,"1,659.90","1,617.00","1,652.90","1,621.65",31.25,1.93
Blue Star,"1,855.75","1,819.65","1,849.45","1,814.55",34.9,1.92
CDSL,"1,629.95","1,583.00","1,617.90","1,587.60",30.3,1.91
Ramco Cements,989.65,953.45,978.10,959.85,18.25,1.9
Metro Brands,"1,225.00","1,193.10","1,220.85","1,198.15",22.7,1.89
Guj Mineral,350.35,340.25,348.15,341.90,6.25,1.83
Tata Power,418.50,409.25,417.65,410.30,7.35,1.79
Shree Cements,"25,578.60","24,803.00","25,421.85","24,980.65",441.2,1.77
Godrej Consumer,"1,265.15","1,241.05","1,261.60","1,240.10",21.5,1.73
Techno Electric,"1,489.45","1,438.00","1,481.50","1,456.30",25.2,1.73
Cello World,769.80,750.55,768.20,755.25,12.95,1.71
Biocon,360.00,349.20,358.65,352.65,6,1.7
Finolex Cables,"1,145.90","1,108.65","1,140.25","1,121.25",19,1.69
Zomato,289.70,278.76,284.72,280.11,4.61,1.65
Latent View,456.25,446.70,453.00,445.75,7.25,1.63
Fert and Chem,872.00,855.00,867.85,854.00,13.85,1.62
Rattanindia Ent,64.50,62.73,63.92,62.90,1.02,1.62
KPIL,"1,162.75","1,124.60","1,152.65","1,134.25",18.4,1.62
KPIT Tech,"1,424.50","1,377.95","1,413.25","1,391.35",21.9,1.57
NCC,303.35,293.15,300.85,296.35,4.5,1.52
RITES,301.35,286.45,290.80,286.45,4.35,1.52
BASF,"5,890.00","5,682.05","5,827.55","5,740.65",86.9,1.51
BHEL,248.39,241.50,247.66,243.97,3.69,1.51
HDFC Bank,"1,817.35","1,785.15","1,812.30","1,785.55",26.75,1.5
IOC,139.75,135.25,139.00,136.96,2.04,1.49
Godrej Ind,"1,105.90","1,058.90","1,073.10","1,057.60",15.5,1.47
Inox Wind,189.13,183.85,187.13,184.41,2.72,1.47
CIEINDIA,485.35,475.05,483.15,476.20,6.95,1.46
Ashok Leyland,235.71,231.54,234.86,231.54,3.32,1.43
Alok Industries,21.57,20.88,21.33,21.03,0.3,1.43
Jyoti CNC Auto,"1,279.60","1,219.85","1,257.05","1,239.30",17.75,1.43
Netweb,"3,060.00","2,815.55","2,877.50","2,837.00",40.5,1.43
Anant Raj,675.90,656.95,671.45,662.05,9.4,1.42
Indiamart Inter,"2,380.95","2,324.80","2,367.15","2,334.15",33,1.41
Ceat,"2,985.00","2,916.05","2,973.95","2,932.85",41.1,1.4
Birlasoft,604.00,594.00,600.65,592.40,8.25,1.39
Fine Organics,"5,198.40","5,061.00","5,161.80","5,091.50",70.3,1.38
Power Finance,494.85,481.80,491.10,484.40,6.7,1.38
Coal India,421.00,412.70,417.15,411.50,5.65,1.37
Shree Renuka,43.31,42.50,43.00,42.42,0.58,1.37
Zee Entertain,124.20,119.84,122.23,120.58,1.65,1.37
UTI AMC,"1,305.00","1,275.25","1,300.15","1,282.75",17.4,1.36
Apar Ind,"9,990.00","9,728.05","9,858.40","9,727.55",130.85,1.35
Navin Fluorine,"3,510.15","3,421.60","3,498.50","3,451.90",46.6,1.35
Kirloskar Oil,"1,149.00","1,115.00","1,123.90","1,109.05",14.85,1.34
Jyothy Labs,409.00,399.00,407.65,402.30,5.35,1.33
Bajaj Finance,"6,733.30","6,612.25","6,705.20","6,617.95",87.25,1.32
FSN E-Co Nykaa,174.49,167.50,170.28,168.06,2.22,1.32
JK Tyre & Ind,376.95,372.40,375.85,370.95,4.9,1.32
MCX India,"6,137.95","6,006.30","6,113.25","6,033.60",79.65,1.32
Triveni Turbine,880.00,825.30,834.85,823.95,10.9,1.32
Radico Khaitan,"2,396.00","2,341.35","2,388.95","2,358.25",30.7,1.3
Indegene,678.90,661.70,675.10,666.50,8.6,1.29
Carborundum,"1,436.60","1,405.90","1,427.40","1,409.50",17.9,1.27
GSFC,205.22,200.84,204.44,201.91,2.53,1.25
HEG,420.10,411.55,416.25,411.15,5.1,1.24
HEG,420.10,411.55,416.25,411.15,5.1,1.24
Nuvama Wealth,"6,696.00","6,490.00","6,610.20","6,529.00",81.2,1.24
Rail Vikas,446.80,431.50,439.40,434.00,5.4,1.24
Union Bank,123.50,120.24,122.88,121.40,1.48,1.22
REC,528.55,518.35,526.35,520.05,6.3,1.21
Container Corp,815.95,799.30,808.90,799.30,9.6,1.2
NBCC (India),96.85,93.60,95.68,94.55,1.13,1.2
United Brewerie,"1,942.55","1,881.00","1,926.10","1,903.25",22.85,1.2
Bank of Mah,56.45,55.01,55.82,55.17,0.65,1.18
Gujarat Pipavav,186.50,181.00,183.60,181.50,2.1,1.16
IRB Infra,52.45,50.92,52.27,51.67,0.6,1.16
IRB Infra,52.45,50.92,52.27,51.67,0.6,1.16
IOB,53.80,52.68,53.06,52.45,0.61,1.16
Nuvoco Vistas,344.95,337.45,343.35,339.40,3.95,1.16
Info Edge,"8,364.00","8,226.65","8,342.80","8,247.55",95.25,1.15
Cyient,"1,901.00","1,861.95","1,890.05","1,868.70",21.35,1.14
Mastek,"3,328.00","3,230.45","3,257.50","3,221.45",36.05,1.12
Pidilite Ind,"3,065.00","2,986.00","3,045.75","3,012.05",33.7,1.12
Hind Zinc,501.00,494.00,499.95,494.45,5.5,1.11
GNFC,604.30,586.95,599.55,593.05,6.5,1.1
V-Guard Ind,421.40,412.05,420.05,415.50,4.55,1.1
AB Capital,194.55,190.26,193.31,191.24,2.07,1.08
Cummins,"3,520.00","3,425.30","3,500.70","3,463.20",37.5,1.08
Chola Invest.,"1,292.00","1,258.25","1,279.15","1,265.45",13.7,1.08
Oracle Fin Serv,"11,949.85","11,729.15","11,868.75","11,742.40",126.35,1.08
Tata Chemicals,"1,115.10","1,086.00","1,107.15","1,095.30",11.85,1.08
Grindwell Norto,"2,113.35","2,064.70","2,094.35","2,072.35",22,1.06
Brigade Ent,"1,244.60","1,204.20","1,219.65","1,206.95",12.7,1.05
Maruti Suzuki,"11,116.90","10,870.00","11,058.35","10,943.95",114.4,1.05
Havells India,"1,733.90","1,692.90","1,728.75","1,711.20",17.55,1.03
BSE Limited,"4,499.00","4,280.00","4,476.25","4,431.10",45.15,1.02
CreditAccess Gr,987.00,962.05,983.10,973.15,9.95,1.02
Firstsource Sol,363.95,356.60,361.95,358.30,3.65,1.02
Triveni Engg,406.60,391.30,397.20,393.20,4,1.02
Alkyl Amines,"1,984.25","1,906.00","1,962.75","1,943.30",19.45,1
Ajanta Pharma,"3,039.95","2,950.50","3,026.80","2,996.75",30.05,1
LIC India,917.50,906.00,916.30,907.20,9.1,1
UCO Bank,44.36,43.74,44.25,43.81,0.44,1
CESC,174.50,171.41,173.69,172.00,1.69,0.98
LIC Housing Fin,628.95,619.60,627.55,621.50,6.05,0.97
IRCTC,831.00,812.00,822.60,814.95,7.65,0.94
RamkrishnaForge,981.15,961.40,975.35,966.30,9.05,0.94
Tejas Networks,"1,378.95","1,324.75","1,345.25","1,332.70",12.55,0.94
New India Assur,192.00,188.13,190.99,189.23,1.76,0.93
Pfizer,"5,329.00","5,225.00","5,312.45","5,263.50",48.95,0.93
SBI Card,708.00,695.50,705.50,699.00,6.5,0.93
Just Dial,"1,128.70","1,110.85","1,123.20","1,113.00",10.2,0.92
JK Lakshmi Cem,788.00,770.45,782.90,775.75,7.15,0.92
Interglobe Avi,"4,290.00","4,170.95","4,267.90","4,229.60",38.3,0.91
Affle India,"1,625.00","1,590.00","1,605.00","1,590.80",14.2,0.89
Jio Financial,331.95,322.40,328.90,326.05,2.85,0.87
Max Financial,"1,204.95","1,175.90","1,188.05","1,177.90",10.15,0.86
AAVAS Financier,"1,678.80","1,656.00","1,671.70","1,657.60",14.1,0.85
CHEMPLAST SANMA,505.10,498.00,502.70,498.45,4.25,0.85
Godfrey Phillip,"5,860.85","5,740.00","5,820.75","5,771.60",49.15,0.85
Bharti Hexacom,"1,354.00","1,285.00","1,319.65","1,308.65",11,0.84
Castrol,199.00,195.67,198.49,196.89,1.6,0.81
Gujarat Fluoro,"3,905.00","3,819.65","3,888.45","3,857.95",30.5,0.79
Shyam Metalics,846.00,838.20,844.70,838.10,6.6,0.79
CenturyPlyboard,734.90,715.05,731.95,726.25,5.7,0.78
Capri Global,215.00,206.10,213.22,211.57,1.65,0.78
Capri Global,215.00,206.10,213.22,211.57,1.65,0.78
JSW Infra,313.15,307.05,309.70,307.30,2.4,0.78
Route,"1,489.95","1,456.10","1,472.60","1,461.35",11.25,0.77
M&M Financial,273.50,269.85,272.35,270.30,2.05,0.76
Dixon Technolog,"15,698.00","15,365.30","15,617.50","15,501.10",116.4,0.75
Five-Star Busin,648.50,633.40,644.45,639.65,4.8,0.75
Jubilant Ing.,760.00,737.50,748.50,742.95,5.55,0.75
SJVN,114.16,111.56,113.68,112.83,0.85,0.75
G R Infra,"1,631.50","1,600.00","1,607.10","1,595.40",11.7,0.73
JM Financial,135.34,131.46,133.96,133.00,0.96,0.72
Network 18,80.65,78.63,79.71,79.15,0.56,0.71
Berger Paints,492.00,484.50,490.35,486.95,3.4,0.7
Vardhman Text,479.00,470.30,473.65,470.35,3.3,0.7
Godawari Power,190.00,186.85,188.62,187.34,1.28,0.68
Godawari Power,190.00,186.85,188.62,187.34,1.28,0.68
Hero Motocorp,"4,893.40","4,810.60","4,871.25","4,838.70",32.55,0.67
Oberoi Realty,"2,043.00","1,950.80","1,992.45","1,979.25",13.2,0.67
Jubilant Food,655.05,644.15,651.20,646.90,4.3,0.66
M&M,"3,070.00","2,986.05","3,004.80","2,985.20",19.6,0.66
TVS Motor,"2,446.00","2,405.00","2,440.65","2,424.60",16.05,0.66
Balrampur Chini,583.60,564.50,567.05,563.40,3.65,0.65
COFORGE LTD.,"8,744.50","8,542.20","8,672.90","8,616.55",56.35,0.65
Syngene Intl,932.75,908.15,916.50,910.60,5.9,0.65
Tech Mahindra,"1,767.00","1,735.55","1,756.80","1,745.40",11.4,0.65
KSB Pumps,849.45,828.80,839.50,834.15,5.35,0.64
KSB Pumps,849.45,828.80,839.50,834.15,5.35,0.64
Can Fin Homes,833.50,815.60,826.25,821.05,5.2,0.63
Kalyan Jeweller,706.00,685.35,697.65,693.35,4.3,0.62
SKF India,"5,031.40","4,920.00","4,984.60","4,954.45",30.15,0.61
Tata Elxsi,"6,830.95","6,670.00","6,755.00","6,713.75",41.25,0.61
MphasiS,"3,047.85","2,996.00","3,017.00","2,999.10",17.9,0.6
Yes Bank,20.35,19.84,20.26,20.14,0.12,0.6
Bajaj Auto,"9,256.95","9,103.00","9,190.35","9,137.45",52.9,0.58
Bandhan Bank,171.71,169.41,171.32,170.35,0.97,0.57
Solar Ind,"10,355.00","10,186.00","10,291.70","10,233.30",58.4,0.57
TVS Supply,179.40,177.02,177.82,176.82,1,0.57
Dalmia Bharat,"1,847.45","1,802.30","1,836.45","1,826.20",10.25,0.56
Central Bank,56.88,55.80,56.38,56.07,0.31,0.55
LTIMindtree,"6,301.55","6,190.05","6,261.70","6,227.15",34.55,0.55
JSW Steel,972.00,955.25,968.85,963.60,5.25,0.54
C. E. Info Syst,"1,775.85","1,716.00","1,747.60","1,738.40",9.2,0.53
Clean Science,"1,314.55","1,285.10","1,298.85","1,292.15",6.7,0.52
Graphite India,492.35,480.50,483.35,480.90,2.45,0.51
MRPL,155.42,152.30,154.34,153.56,0.78,0.51
ICICI Lombard ,"1,871.60","1,832.10","1,863.75","1,854.45",9.3,0.5
SignatureGlobal,"1,330.40","1,311.10","1,321.85","1,315.25",6.6,0.5
Amber Enterpris,"6,535.00","6,430.05","6,477.30","6,445.50",31.8,0.49
AstraZeneca,"6,595.90","6,460.00","6,490.55","6,458.80",31.75,0.49
Welspun Corp,761.35,745.80,759.15,755.45,3.7,0.49
GAIL,195.50,192.50,194.88,193.97,0.91,0.47
Metropolis,"2,173.75","2,133.55","2,168.00","2,157.95",10.05,0.47
Aditya Birla F,312.25,306.50,308.90,307.45,1.45,0.47
Macrotech Dev,"1,309.15","1,267.05","1,281.95","1,276.05",5.9,0.46
NLC India,261.90,257.75,260.20,259.00,1.2,0.46
NMDC,229.35,225.64,227.72,226.72,1,0.44
Happiest Minds ,737.05,725.00,730.10,727.05,3.05,0.42
J. K. Cement,"4,227.35","4,105.95","4,200.70","4,183.15",17.55,0.42
Axis Bank,"1,155.45","1,133.55","1,149.65","1,144.80",4.85,0.42
Dabur India,529.20,519.45,527.50,525.35,2.15,0.41
Guj Amb Exports,124.50,122.81,123.94,123.45,0.49,0.4
Birla Corp,"1,155.85","1,130.60","1,151.30","1,146.80",4.5,0.39
Nestle,"2,276.80","2,250.45","2,273.95","2,265.25",8.7,0.38
Nestle,"2,276.80","2,250.45","2,273.95","2,265.25",8.7,0.38
SAIL,117.07,114.51,116.26,115.83,0.43,0.37
JK Bank,97.91,96.65,97.46,97.11,0.35,0.36
MMTC Ltd,80.35,77.31,78.17,77.89,0.28,0.36
Bajaj Finserv,"1,608.60","1,589.00","1,600.05","1,594.40",5.65,0.35
Bajaj Finserv,"1,608.60","1,589.00","1,600.05","1,594.40",5.65,0.35
IDBI Bank,82.78,81.34,82.10,81.83,0.27,0.33
Bata India,"1,378.45","1,358.25","1,370.30","1,365.95",4.35,0.32
Emcure Pharmace,"1,386.00","1,360.35","1,378.65","1,374.20",4.45,0.32
Aarti Ind,458.00,447.55,452.75,451.35,1.4,0.31
HUL,"2,492.95","2,458.00","2,486.90","2,479.20",7.7,0.31
United Spirits,"1,526.95","1,500.05","1,515.75","1,511.15",4.6,0.3
Tata Inv Corp,"6,725.00","6,635.00","6,684.35","6,664.25",20.1,0.3
MRF,"125,299.95","123,110.25","124,534.20","124,173.20",361,0.29
Sundram,"1,156.90","1,140.35","1,150.30","1,147.25",3.05,0.27
Chola Fin Hold,"1,550.00","1,512.35","1,536.70","1,532.55",4.15,0.27
Bharat Forge,"1,332.40","1,313.20","1,325.40","1,322.15",3.25,0.25
Emami,666.00,651.50,660.65,659.05,1.6,0.24
Timken,"3,356.55","3,301.00","3,336.55","3,328.60",7.95,0.24
Ujjivan Small,33.65,32.96,33.54,33.46,0.08,0.24
Deepak Nitrite,"2,744.65","2,699.05","2,720.90","2,714.90",6,0.22
BLS Internation,398.75,392.20,395.35,394.55,0.8,0.2
Kajaria Ceramic,"1,240.65","1,216.00","1,224.90","1,222.50",2.4,0.2
Mahanagar Gas,"1,184.25","1,153.00","1,178.70","1,176.45",2.25,0.19
Grasim,"2,649.45","2,595.00","2,621.90","2,617.20",4.7,0.18
Balaji Amines,"2,038.00","2,018.15","2,024.50","2,021.15",3.35,0.17
UltraTechCement,"11,188.95","10,960.00","11,139.90","11,121.05",18.85,0.17
Supreme Ind,"4,642.35","4,500.00","4,578.90","4,571.60",7.3,0.16
JB Chemicals,"1,769.40","1,734.05","1,752.35","1,749.70",2.65,0.15
JB Chemicals,"1,769.40","1,734.05","1,752.35","1,749.70",2.65,0.15
R R Kabel,"1,480.75","1,453.05","1,463.55","1,461.30",2.25,0.15
Godrej Agrovet,749.00,736.05,739.95,738.95,1,0.14
HINDPETRO,386.00,375.80,380.15,379.60,0.55,0.14
Oil India,507.50,490.00,505.00,504.30,0.7,0.14
India Cements,361.80,358.00,360.15,359.70,0.45,0.13
Power Grid Corp,341.30,336.50,339.25,338.80,0.45,0.13
Tata Motors,791.90,779.10,783.95,783.00,0.95,0.12
Tata Motors,791.90,779.10,783.95,783.00,0.95,0.12
L&T Finance,142.13,139.51,140.76,140.60,0.16,0.11
CG Consumer,410.30,402.65,408.95,408.55,0.4,0.1
Sun TV Network,760.25,740.05,752.05,751.30,0.75,0.1
Glenmark,"1,532.45","1,507.55","1,522.60","1,521.45",1.15,0.08
HDFC AMC,"4,258.40","4,201.00","4,241.90","4,238.45",3.45,0.08
APL Apollo,"1,499.75","1,465.10","1,483.00","1,482.00",1,0.07
Angel One,"2,969.00","2,878.00","2,911.05","2,909.20",1.85,0.06
Avenue Supermar,"3,692.50","3,610.05","3,661.25","3,659.15",2.1,0.06
Piramal Pharma,252.30,247.50,249.00,248.85,0.15,0.06
Kansai Nerolac,276.10,269.95,275.40,275.30,0.1,0.04
Tata Steel,144.90,142.90,144.53,144.47,0.06,0.04
Tata Steel,144.90,142.90,144.53,144.47,0.06,0.04
Bharti Airtel,"1,583.75","1,554.15","1,577.65","1,577.25",0.4,0.03
Suzlon Energy,64.29,62.71,63.59,63.57,0.02,0.03
Jindal Saw,310.95,303.70,306.60,306.50,0.1,0.03
Jindal Saw,310.95,303.70,306.60,306.50,0.1,0.03
Sanofi India,"6,291.90","6,150.00","6,197.45","6,196.05",1.4,0.02
Infosys,"1,941.40","1,911.75","1,924.50","1,924.15",0.35,0.02
ONGC,255.50,250.55,254.30,254.25,0.05,0.02
