company_name,high,low,last_price,prev_close,change,percent_gain
Nuvoco Vistas,383.20,373.20,379.70,373.20,6.5,1.74
MphasiS,"2,404.90","2,350.65","2,384.35","2,343.90",40.45,1.73
BSE Limited,"2,519.45","2,395.05","2,486.10","2,444.05",42.05,1.72
COFORGE LTD.,"5,755.40","5,606.00","5,701.75","5,605.85",95.9,1.71
KRBL,360.70,350.80,356.20,350.25,5.95,1.7
IIFL Finance,638.25,622.05,636.30,625.70,10.6,1.69
CCL Products,672.95,654.50,668.65,657.65,11,1.67
Olectra Greente,"1,235.00","1,177.45","1,211.65","1,192.40",19.25,1.61
Nippon,454.90,435.25,451.65,444.50,7.15,1.61
Alkem Lab,"4,807.00","4,660.00","4,725.80","4,652.85",72.95,1.57
Indiabulls Hsg,204.00,197.10,200.10,197.00,3.1,1.57
Godrej Prop,"1,943.80","1,907.00","1,936.70","1,907.50",29.2,1.53
Godrej Ind,657.00,642.55,653.90,644.05,9.85,1.53
FDC,413.20,401.30,409.75,403.65,6.1,1.51
Voltas,849.90,833.70,845.05,832.50,12.55,1.51
JK Paper,408.00,398.05,400.00,394.15,5.85,1.48
Five-Star Busin,756.00,740.55,754.45,743.45,11,1.48
Clean Science,"1,449.90","1,411.20","1,429.85","1,409.20",20.65,1.47
Aarti Ind,586.80,571.50,575.70,567.40,8.3,1.46
Nestle,"25,096.90","24,702.00","24,968.50","24,608.90",359.6,1.46
Aether Ind,795.55,783.10,792.85,781.55,11.3,1.45
CESC,121.90,116.40,119.00,117.30,1.7,1.45
Hind Copper,181.30,176.00,180.30,177.75,2.55,1.43
Oberoi Realty,"1,464.45","1,434.25","1,459.65","1,439.25",20.4,1.42
Infosys,"1,477.00","1,451.05","1,474.30","1,453.95",20.35,1.4
Info Edge,"4,819.70","4,717.30","4,758.00","4,692.70",65.3,1.39
NOCIL,249.50,242.40,245.95,242.60,3.35,1.38
IOC,119.95,117.40,119.30,117.70,1.6,1.36
DCM Shriram,998.00,977.55,993.55,980.35,13.2,1.35
LIC Housing Fin,510.20,498.70,505.15,498.50,6.65,1.33
Jindal Steel,691.50,674.35,686.85,677.90,8.95,1.32
IDFC First Bank,91.05,89.85,90.40,89.25,1.15,1.29
ICICI Prudentia,554.45,545.15,551.40,544.40,7,1.29
Karur Vysya,158.00,154.50,157.20,155.20,2,1.29
Metro Brands,"1,376.25","1,351.10","1,366.70","1,349.30",17.4,1.29
Chola Invest.,"1,166.00","1,139.00","1,154.20","1,139.60",14.6,1.28
Interglobe Avi,"2,890.95","2,830.00","2,872.15","2,836.10",36.05,1.27
Cyient,"2,089.00","2,016.90","2,067.10","2,041.25",25.85,1.27
Hikal,294.00,285.50,289.60,286.00,3.6,1.26
Devyani Int,185.40,181.85,184.10,181.85,2.25,1.24
NBCC (India),78.80,77.20,78.05,77.10,0.95,1.23
UPL,596.30,583.00,588.55,581.40,7.15,1.23
Schaeffler Ind,"3,025.00","2,945.00","3,008.85","2,973.20",35.65,1.2
TataTeleservice,95.30,91.00,92.90,91.80,1.1,1.2
PI Industries,"3,920.00","3,800.00","3,862.10","3,816.55",45.55,1.19
CRISIL,"4,299.95","4,231.10","4,280.75","4,231.90",48.85,1.15
HLE Glascoat,548.20,530.55,542.40,536.30,6.1,1.14
HLE Glascoat,548.20,530.55,542.40,536.30,6.1,1.14
Craftsman,"5,199.10","5,016.20","5,143.25","5,086.05",57.2,1.12
Britannia,"5,022.70","4,952.30","5,003.15","4,948.40",54.75,1.11
Varun Beverages,"1,077.90","1,056.25","1,073.55","1,061.85",11.7,1.1
Varun Beverages,"1,077.90","1,056.25","1,073.55","1,061.85",11.7,1.1
Bajaj Finance,"7,459.00","7,365.05","7,427.10","7,349.80",77.3,1.05
KEC Intl,624.50,610.80,622.85,616.40,6.45,1.05
JB Chemicals,"1,497.70","1,469.95","1,491.20","1,476.00",15.2,1.03
JB Chemicals,"1,497.70","1,469.95","1,491.20","1,476.00",15.2,1.03
Poly Medicure,"1,665.00","1,611.05","1,653.05","1,636.30",16.75,1.02
Ashok Leyland,177.20,174.65,176.70,174.95,1.75,1
BEML,"2,474.95","2,407.40","2,435.45","2,411.30",24.15,1
BHEL,181.00,174.85,178.45,176.70,1.75,0.99
Fine Organics,"4,530.00","4,436.95","4,468.95","4,425.15",43.8,0.99
M&M,"1,710.45","1,684.15","1,702.40","1,686.05",16.35,0.97
Reliance,"2,472.95","2,435.00","2,461.10","2,437.75",23.35,0.96
Bikaji Foods,561.40,538.60,547.55,542.40,5.15,0.95
IOB,42.85,41.85,42.65,42.25,0.4,0.95
Power Grid Corp,226.25,222.50,224.40,222.30,2.1,0.94
Hitachi Energy,"4,860.00","4,745.00","4,815.20","4,770.70",44.5,0.93
FSN E-Co Nykaa,173.75,170.70,173.35,171.75,1.6,0.93
M&M Financial,275.00,269.75,272.60,270.10,2.5,0.93
HCL Tech,"1,339.95","1,319.55","1,329.55","1,317.55",12,0.91
ICICI Securitie,726.85,712.60,722.55,716.10,6.45,0.9
Engineers India,160.85,155.45,158.35,156.95,1.4,0.89
NLC India,189.65,181.85,183.40,181.80,1.6,0.88
L&T Finance,157.65,152.20,155.90,154.55,1.35,0.87
Apollo Tyres,465.00,458.35,462.45,458.65,3.8,0.83
Asian Paints,"3,289.00","3,232.95","3,252.55","3,226.25",26.3,0.82
Tanla Platforms,951.95,916.80,927.00,919.45,7.55,0.82
AAVAS Financier,"1,529.00","1,498.30","1,503.10","1,490.95",12.15,0.81
Granules India,395.00,385.85,392.25,389.10,3.15,0.81
Tata Inv Corp,"4,224.45","4,043.00","4,132.00","4,099.40",32.6,0.8
Deepak Nitrite,"2,325.95","2,236.20","2,253.15","2,235.50",17.65,0.79
Indian Hotels,440.80,434.05,437.95,434.50,3.45,0.79
Ingersoll Rand,"3,095.00","3,024.05","3,065.45","3,041.85",23.6,0.78
Natco Pharma,790.00,777.45,786.30,780.20,6.1,0.78
Tata Motors DVR,482.00,475.20,480.65,476.95,3.7,0.78
Tata Motors DVR,482.00,475.20,480.65,476.95,3.7,0.78
Yes Bank,19.85,19.40,19.75,19.60,0.15,0.77
Tata Elxsi,"8,499.00","8,380.00","8,454.55","8,392.10",62.45,0.74
Atul,"6,895.00","6,752.00","6,830.70","6,781.35",49.35,0.73
HINDPETRO,389.90,374.65,384.25,381.45,2.8,0.73
Laurus Labs,381.50,375.80,379.10,376.35,2.75,0.73
NMDC,186.95,181.55,184.30,183.00,1.3,0.71
Escorts Kubota,"3,284.60","3,200.00","3,225.00","3,202.55",22.45,0.7
Colgate,"2,347.90","2,316.60","2,331.05","2,315.00",16.05,0.69
IDFC,125.20,123.70,124.45,123.60,0.85,0.69
HDFC Life,681.80,675.05,677.35,672.75,4.6,0.68
Canara Bank,441.30,428.70,437.45,434.55,2.9,0.67
PVR INOX,"1,744.95","1,721.35","1,732.20","1,720.75",11.45,0.67
Lux Industries,"1,378.00","1,351.00","1,365.80","1,356.85",8.95,0.66
United Brewerie,"1,724.00","1,700.60","1,713.70","1,703.35",10.35,0.61
MOTHERSON,95.00,93.25,93.85,93.30,0.55,0.59
Finolex Cables,"1,055.95","1,036.05","1,050.80","1,045.10",5.7,0.55
Marico,545.95,536.60,539.50,536.60,2.9,0.54
Motilal Oswal,"1,230.00","1,196.00","1,214.80","1,208.30",6.5,0.54
PNB,86.50,84.85,85.45,85.00,0.45,0.53
Havells India,"1,339.90","1,320.10","1,324.45","1,317.55",6.9,0.52
SUMITOMO,415.95,410.55,412.65,410.50,2.15,0.52
Jubilant Ing.,445.40,436.40,443.10,440.85,2.25,0.51
Dalmia Bharat,"2,374.00","2,305.25","2,361.00","2,349.35",11.65,0.5
Rail Vikas,173.45,167.75,170.85,170.00,0.85,0.5
Alembic Pharma,769.00,757.45,765.25,761.50,3.75,0.49
Sanofi India,"8,239.95","8,167.55","8,214.30","8,175.20",39.1,0.48
Intellect Desig,766.10,744.90,750.25,746.65,3.6,0.48
Adani Ports,"1,082.50","1,008.10","1,017.95","1,013.10",4.85,0.48
Tube Investment,"3,365.60","3,272.80","3,334.25","3,318.25",16,0.48
Firstsource Sol,175.50,172.00,173.70,172.90,0.8,0.46
AIA Engineering,"3,720.00","3,663.05","3,701.75","3,685.10",16.65,0.45
Bajaj Finserv,"1,710.00","1,692.90","1,700.35","1,692.70",7.65,0.45
Bajaj Finserv,"1,710.00","1,692.90","1,700.35","1,692.70",7.65,0.45
Hindalco,526.95,515.60,523.00,520.65,2.35,0.45
Thermax,"2,709.95","2,631.00","2,686.80","2,674.80",12,0.45
DLF,660.60,650.10,652.95,650.10,2.85,0.44
Shoppers Stop,695.00,678.90,686.45,683.50,2.95,0.43
Vedant Fashions,"1,454.05","1,426.60","1,438.50","1,432.55",5.95,0.42
Just Dial,786.70,763.30,775.20,772.00,3.2,0.41
MRPL,126.55,124.00,125.40,124.90,0.5,0.4
CHEMPLAST SANMA,486.55,476.70,483.35,481.45,1.9,0.39
Tech Mahindra,"1,247.00","1,218.65","1,225.20","1,220.60",4.6,0.38
Blue Dart,"7,300.00","7,189.85","7,251.05","7,224.10",26.95,0.37
JSW Steel,833.40,815.20,824.70,821.70,3,0.37
City Union Bank,154.85,152.05,153.80,153.25,0.55,0.36
Power Finance,387.90,375.80,378.60,377.25,1.35,0.36
Happiest Minds ,854.30,837.20,840.35,837.50,2.85,0.34
Piramal Enter,953.45,932.50,939.40,936.25,3.15,0.34
Route,"1,563.95","1,550.05","1,560.30","1,554.95",5.35,0.34
PNC Infratech,358.50,350.25,351.85,350.70,1.15,0.33
AB Capital,174.10,172.20,173.05,172.50,0.55,0.32
MRF,"114,499.95","113,450.75","114,088.85","113,729.85",359,0.32
Affle India,"1,138.90","1,110.15","1,129.55","1,126.05",3.5,0.31
IDBI Bank,64.60,63.65,64.10,63.90,0.2,0.31
Star Health,562.20,548.20,558.15,556.45,1.7,0.31
J. K. Cement,"3,800.00","3,751.90","3,780.35","3,769.45",10.9,0.29
Piramal Pharma,127.80,125.60,126.35,126.00,0.35,0.28
CSB Bank,409.70,397.60,407.05,405.95,1.1,0.27
HDFC Bank,"1,638.45","1,616.65","1,627.80","1,623.70",4.1,0.25
KFin Tech,535.85,525.00,531.50,530.15,1.35,0.25
KPIL,705.00,691.95,702.90,701.20,1.7,0.24
Westlife Food,874.95,861.25,866.65,864.65,2,0.23
Sharda Crop,436.70,426.85,433.50,432.50,1,0.23
Zydus Life,644.00,634.00,635.45,634.05,1.4,0.22
Siemens,"3,924.50","3,835.05","3,851.95","3,843.50",8.45,0.22
Hind Zinc,332.00,325.00,325.65,325.00,0.65,0.2
Mahindra Holida,393.00,388.00,391.10,390.30,0.8,0.2
Pfizer,"4,058.00","3,991.90","4,040.05","4,031.90",8.15,0.2
Pidilite Ind,"2,616.20","2,570.00","2,576.15","2,571.00",5.15,0.2
Finolex Ind,210.85,205.00,206.10,205.70,0.4,0.19
Mahanagar Gas,"1,121.60","1,109.80","1,117.05","1,114.90",2.15,0.19
Quess Corp,500.25,491.10,494.30,493.35,0.95,0.19
Sundram,"1,266.90","1,239.40","1,260.50","1,258.05",2.45,0.19
Tata Steel,133.40,130.80,131.85,131.60,0.25,0.19
Tata Steel,133.40,130.80,131.85,131.60,0.25,0.19
Godrej Agrovet,520.50,512.15,513.40,512.50,0.9,0.18
GAIL,142.60,138.80,140.60,140.35,0.25,0.18
MTAR Tech,"2,332.00","2,300.50","2,311.05","2,306.95",4.1,0.18
HUL,"2,583.70","2,563.00","2,567.65","2,563.25",4.4,0.17
TATA Cons. Prod,963.00,948.90,951.70,950.05,1.65,0.17
Keystone Real,594.85,578.00,591.90,590.95,0.95,0.16
Lakshmi Machine,"13,922.90","13,640.00","13,830.35","13,807.65",22.7,0.16
Sun TV Network,676.00,664.40,665.85,664.80,1.05,0.16
Avanti Feeds,399.80,395.10,398.15,397.55,0.6,0.15
BPCL,482.50,468.30,472.85,472.20,0.65,0.14
Sunteck Realty,496.10,490.10,493.40,492.75,0.65,0.13
APL Apollo,"1,625.00","1,579.15","1,596.60","1,594.75",1.85,0.12
BASF,"3,031.00","2,976.90","3,006.05","3,002.65",3.4,0.11
Mastek,"2,420.95","2,343.95","2,387.05","2,384.40",2.65,0.11
Container Corp,806.85,787.40,798.90,798.10,0.8,0.1
Zydus Wellness,"1,559.95","1,538.00","1,549.85","1,548.85",1,0.06
Sun Pharma,"1,258.00","1,233.30","1,240.35","1,239.55",0.8,0.06
P and G,"17,540.85","17,100.00","17,444.35","17,435.05",9.3,0.05
Titan Company,"3,573.95","3,522.10","3,546.90","3,545.30",1.6,0.05
SBI,614.00,604.55,608.45,608.25,0.2,0.03
Latent View,486.45,474.90,478.85,478.75,0.1,0.02
Birla Corp,"1,453.25","1,425.20","1,440.40","1,440.30",0.1,0.01
