company_name,high,low,last_price,prev_close,change,percent_gain
MTAR Tech,"2,515.00","2,441.55","2,490.35","2,438.85",51.5,2.11
Macrotech Dev,820.00,785.90,803.95,787.70,16.25,2.06
DLF,586.80,565.00,574.85,563.50,11.35,2.01
Piramal Pharma,107.20,102.45,106.60,104.50,2.1,2.01
Equitas Bank,95.80,92.75,94.60,92.75,1.85,1.99
Trent,"2,209.30","2,148.95","2,197.65","2,154.70",42.95,1.99
Chalet Hotels,569.80,545.00,558.45,547.65,10.8,1.97
Thermax,"2,935.50","2,801.15","2,886.10","2,831.70",54.4,1.92
Global Health,810.00,777.80,799.60,784.60,15,1.91
3M India,"30,500.05","29,590.50","30,320.90","29,762.70",558.2,1.88
Angel One,"2,677.15","2,571.50","2,629.55","2,581.95",47.6,1.84
Sundram,"1,284.00","1,261.20","1,277.25","1,254.60",22.65,1.81
HINDPETRO,254.60,249.40,251.95,247.70,4.25,1.72
Indigo Paints,"1,478.00","1,401.80","1,423.25","1,400.00",23.25,1.66
Redington,149.00,142.35,145.15,142.80,2.35,1.65
Union Bank,104.40,100.55,103.25,101.60,1.65,1.62
CRISIL,"4,188.00","3,985.00","4,162.55","4,097.05",65.5,1.6
P and G,"17,899.90","17,387.05","17,816.10","17,540.70",275.4,1.57
Dixon Technolog,"5,195.10","5,100.95","5,181.30","5,101.60",79.7,1.56
Indian Hotels,390.95,384.00,389.10,383.40,5.7,1.49
CreditAccess Gr,"1,629.95","1,565.60","1,620.60","1,597.20",23.4,1.47
C. E. Info Syst,"2,211.00","2,102.15","2,113.55","2,082.90",30.65,1.47
Westlife Food,811.00,792.55,805.30,793.60,11.7,1.47
Sobha,742.95,715.00,722.95,712.85,10.1,1.42
Fortis Health,328.75,323.00,327.30,322.95,4.35,1.35
Sun TV Network,645.90,630.00,642.25,633.95,8.3,1.31
United Spirits,"1,050.30","1,030.35","1,045.65","1,032.20",13.45,1.3
AAVAS Financier,"1,462.00","1,411.20","1,425.45","1,407.80",17.65,1.25
Navin Fluorine,"3,522.00","3,375.00","3,479.75","3,438.25",41.5,1.21
HEG,"1,664.60","1,623.95","1,651.70","1,632.25",19.45,1.19
Shriram Finance,"1,907.00","1,876.15","1,902.25","1,879.85",22.4,1.19
Jindal Stainles,452.10,427.15,447.75,442.55,5.2,1.18
Home First,919.40,905.20,912.85,902.25,10.6,1.17
Aurobindo Pharm,862.50,834.65,859.20,849.50,9.7,1.14
eClerx Services,"1,986.95","1,926.00","1,980.40","1,958.00",22.4,1.14
Garware Technic,"3,220.00","3,150.00","3,197.50","3,161.75",35.75,1.13
Bharat Dynamics,998.25,973.00,985.10,974.15,10.95,1.12
TataTeleservice,89.55,85.80,87.00,86.05,0.95,1.1
Brigade Ent,632.00,603.60,622.10,615.45,6.65,1.08
V-Mart Retail,"1,676.50","1,636.05","1,658.55","1,640.80",17.75,1.08
Sunteck Realty,443.20,423.80,433.40,428.85,4.55,1.06
Varun Beverages,927.60,911.20,918.25,908.80,9.45,1.04
Varun Beverages,927.60,911.20,918.25,908.80,9.45,1.04
Chola Invest.,"1,164.00","1,135.20","1,149.00","1,137.30",11.7,1.03
Welspun India,158.45,150.00,151.90,150.40,1.5,1
Oracle Fin Serv,"3,949.10","3,871.25","3,916.05","3,877.65",38.4,0.99
Oil India,307.50,298.85,301.70,298.85,2.85,0.95
UCO Bank,37.60,36.70,37.45,37.10,0.35,0.94
MphasiS,"2,163.50","2,122.15","2,142.15","2,123.40",18.75,0.88
Kajaria Ceramic,"1,284.00","1,257.55","1,272.20","1,261.35",10.85,0.86
COFORGE LTD.,"5,072.65","4,965.20","5,026.60","4,984.25",42.35,0.85
360 ONE WAM,537.85,523.95,529.45,525.10,4.35,0.83
360 ONE WAM,537.85,523.95,529.45,525.10,4.35,0.83
GMM Pfaudler,"1,769.95","1,701.00","1,749.20","1,735.05",14.15,0.82
Persistent,"6,258.00","6,130.60","6,211.00","6,160.20",50.8,0.82
TML - D,425.50,418.35,423.55,420.10,3.45,0.82
TML - D,425.50,418.35,423.55,420.10,3.45,0.82
KNR Construct,267.00,261.65,266.10,263.95,2.15,0.81
Metropolis,"1,429.90","1,401.00","1,416.75","1,405.45",11.3,0.8
Bharat Forge,"1,032.25","1,017.45","1,027.25","1,019.35",7.9,0.78
Zensar Tech,506.60,491.00,493.85,490.05,3.8,0.78
NLC India,135.50,131.45,135.05,134.00,1.05,0.78
Swan Energy,398.75,382.25,388.60,385.60,3,0.78
Tata Inv Corp,"3,212.95","3,105.40","3,129.85","3,105.75",24.1,0.78
Amara Raja,635.50,616.00,617.90,613.20,4.7,0.77
Hindalco,466.00,456.00,462.70,459.50,3.2,0.7
FDC,368.95,360.35,364.70,362.30,2.4,0.66
Medplus Health,808.00,790.05,796.55,791.40,5.15,0.65
Jubilant Pharmo,393.25,370.45,376.95,374.55,2.4,0.64
Restaurant Bran,112.40,111.00,112.15,111.45,0.7,0.63
Latent View,410.85,398.00,400.65,398.15,2.5,0.63
Mahindra Logist,355.25,350.00,352.05,349.85,2.2,0.63
M&M Financial,249.90,244.55,246.90,245.35,1.55,0.63
Adani Power,372.70,357.60,365.20,363.05,2.15,0.59
BHEL,123.00,120.70,121.55,120.85,0.7,0.58
Eris Life,870.00,852.55,864.45,859.50,4.95,0.58
Bajaj Auto,"5,449.50","5,305.00","5,344.35","5,314.05",30.3,0.57
Coromandel Int,"1,057.40","1,031.20","1,048.95","1,043.00",5.95,0.57
GE Shipping,806.15,795.20,798.60,794.25,4.35,0.55
NBCC (India),67.65,65.60,65.95,65.60,0.35,0.53
Radico Khaitan,"1,248.55","1,218.05","1,223.40","1,216.90",6.5,0.53
Anupam Rasayan,895.00,875.65,888.15,883.55,4.6,0.52
Capri Global,770.00,750.50,764.85,761.00,3.85,0.51
Tata Comm,"1,687.00","1,655.05","1,671.65","1,663.25",8.4,0.51
IRFC,73.40,72.50,72.95,72.60,0.35,0.48
Max Healthcare,583.95,569.05,576.45,573.75,2.7,0.47
Sun Pharma Adv,234.85,227.80,229.55,228.50,1.05,0.46
EIH,227.45,222.40,225.95,224.95,1,0.44
Sanofi India,"7,638.95","7,525.00","7,593.40","7,560.20",33.2,0.44
Reliance,"2,317.50","2,275.20","2,297.40","2,287.90",9.5,0.42
Campus Active,269.00,265.45,267.20,266.10,1.1,0.41
Lupin,"1,142.20","1,128.00","1,132.75","1,128.15",4.6,0.41
Balrampur Chini,416.40,406.00,414.80,413.15,1.65,0.4
Solar Ind,"5,681.60","5,482.40","5,521.35","5,500.50",20.85,0.38
Five-Star Busin,769.00,738.95,741.50,738.90,2.6,0.35
Emami,519.75,507.25,511.60,509.90,1.7,0.33
Zydus Life,577.00,570.25,575.40,573.55,1.85,0.32
Ratnamani Metal,"2,799.95","2,751.00","2,775.50","2,766.75",8.75,0.32
Yes Bank,16.25,15.95,16.00,15.95,0.05,0.31
Info Edge,"4,147.40","4,079.15","4,096.65","4,084.25",12.4,0.3
ONGC,188.80,185.05,186.70,186.15,0.55,0.3
Sundaram Fin,"3,228.00","3,160.45","3,182.35","3,172.70",9.65,0.3
TATA Cons. Prod,920.00,895.70,903.15,900.50,2.65,0.29
Godrej Prop,"1,698.00","1,660.00","1,664.25","1,659.65",4.6,0.28
Hitachi Energy,"4,205.15","4,120.15","4,154.15","4,143.10",11.05,0.27
HDFC Life,623.95,616.90,620.05,618.35,1.7,0.27
JBM Auto,"1,220.00","1,176.00","1,203.70","1,200.55",3.15,0.26
MRF,"109,275.00","108,349.80","108,583.80","108,297.80",286,0.26
PB Fintech,712.65,690.60,702.50,700.70,1.8,0.26
Route,"1,572.00","1,550.20","1,557.15","1,553.20",3.95,0.25
Guj Alkali,732.50,717.50,720.15,718.50,1.65,0.23
Vedant Fashions,"1,315.00","1,256.25","1,295.15","1,292.15",3,0.23
Epigral,907.00,885.55,897.35,895.35,2,0.22
Bajaj Finserv,"1,580.00","1,565.00","1,572.85","1,569.55",3.3,0.21
Bajaj Finserv,"1,580.00","1,565.00","1,572.85","1,569.55",3.3,0.21
KFin Tech,464.65,447.40,452.75,451.80,0.95,0.21
Balkrishna Ind,"2,575.80","2,547.70","2,559.00","2,553.80",5.2,0.2
Indiabulls Real,76.10,71.75,73.35,73.20,0.15,0.2
MRPL,108.60,101.10,103.90,103.70,0.2,0.19
Sona BLW,551.00,540.65,542.55,541.50,1.05,0.19
General Insuran,232.80,225.00,228.45,228.05,0.4,0.18
JM Financial,84.00,81.50,81.90,81.75,0.15,0.18
Avenue Supermar,"3,660.60","3,621.00","3,639.45","3,633.40",6.05,0.17
Narayana Hruda,"1,004.30",989.00,997.65,996.00,1.65,0.17
Muthoot Finance,"1,305.50","1,287.35","1,300.60","1,298.70",1.9,0.15
SBI,569.65,563.85,566.40,565.55,0.85,0.15
SUMITOMO,380.00,373.20,373.80,373.25,0.55,0.15
FSN E-Co Nykaa,141.20,138.40,139.55,139.35,0.2,0.14
JB Chemicals,"1,417.95","1,396.80","1,400.15","1,398.25",1.9,0.14
JB Chemicals,"1,417.95","1,396.80","1,400.15","1,398.25",1.9,0.14
TCI Express,"1,329.95","1,315.50","1,324.25","1,322.45",1.8,0.14
Ceat,"2,135.00","2,105.55","2,111.40","2,108.60",2.8,0.13
Hero Motocorp,"3,144.65","3,075.55","3,092.45","3,088.35",4.1,0.13
GNFC,695.00,684.00,692.20,691.45,0.75,0.11
Cipla,"1,208.70","1,186.55","1,201.25","1,200.00",1.25,0.1
EID Parry,467.50,456.60,462.00,461.55,0.45,0.1
Shree Renuka,49.45,48.55,48.75,48.70,0.05,0.1
Aster DM Health,330.90,327.10,329.95,329.65,0.3,0.09
Go Fashion,"1,246.95","1,214.10","1,240.40","1,239.30",1.1,0.09
IFB Industries,886.70,867.05,875.85,875.10,0.75,0.09
PVR INOX,"1,615.50","1,594.25","1,599.65","1,598.25",1.4,0.09
Poonawalla Fin,356.80,349.55,352.95,352.80,0.15,0.04
Alkem Lab,"3,741.80","3,676.05","3,722.65","3,721.85",0.8,0.02
Godrej Ind,638.50,624.00,628.85,628.75,0.1,0.02
Nazara,817.70,798.00,810.00,809.90,0.1,0.01
