company_name,high,low,last_price,prev_close,change,percent_gain
Triveni Turbine,424.80,369.10,424.80,354.00,70.80,20
Yes Bank,25.70,23.00,25.40,22.80,2.60,11.4
Jamna Auto,135.35,122.00,131.65,120.95,10.70,8.85
IOB,69.80,62.30,67.55,62.65,4.90,7.82
SAIL,146.70,133.80,145.50,135.30,10.20,7.54
Praj Industries,509.60,473.05,508.05,472.95,35.10,7.42
MMTC Ltd,100.70,93.65,98.70,92.20,6.50,7.05
Latent View,528.70,484.40,523.95,490.20,33.75,6.88
Oracle Fin Serv,"7,099.90","6,620.00","7,034.90","6,616.60",418.30,6.32
Petronet LNG,296.45,274.55,290.40,273.35,17.05,6.24
Gland,"2,160.00","2,022.00","2,140.40","2,018.00",122.40,6.07
IOC,186.00,171.35,184.50,173.95,10.55,6.06
BPCL,614.70,570.70,609.30,574.75,34.55,6.01
Ipca Labs,"1,203.95","1,134.35","1,199.15","1,134.35",64.80,5.71
HEG,"1,978.85","1,847.70","1,951.00","1,846.60",104.40,5.65
Patanjali Foods,"1,618.40","1,516.00","1,605.45","1,521.30",84.15,5.53
HINDPETRO,541.00,505.15,535.80,508.40,27.40,5.39
HFCL,104.35,98.00,103.50,98.25,5.25,5.34
HDFC Life,595.05,562.25,592.75,563.35,29.40,5.22
KPIT Tech,"1,685.00","1,600.10","1,674.95","1,594.35",80.60,5.06
Sun Pharma Adv,371.15,345.00,371.10,353.50,17.60,4.98
Ceat,"2,740.00","2,620.00","2,728.15","2,600.00",128.15,4.93
Fortis Health,469.70,437.40,456.75,435.30,21.45,4.93
Zensar Tech,604.00,564.40,592.15,564.40,27.75,4.92
Biocon,307.10,286.00,298.55,284.65,13.90,4.88
Zydus Life,809.20,775.00,797.40,760.90,36.50,4.8
Max Financial,918.00,861.75,913.00,871.20,41.80,4.8
Sundram,"1,286.50","1,162.45","1,249.10","1,192.20",56.90,4.77
ICICI Lombard ,"1,595.40","1,519.10","1,590.95","1,518.60",72.35,4.76
Ajanta Pharma,"2,299.45","2,174.75","2,267.15","2,165.35",101.80,4.7
Oil India,516.40,446.00,481.00,459.50,21.50,4.68
Metropolis,"1,812.80","1,667.00","1,744.35","1,666.80",77.55,4.65
GE Shipping,"1,029.00",961.35,"1,014.65",969.85,44.80,4.62
Rain Industries,196.50,182.85,193.50,185.15,8.35,4.51
Ingersoll Rand,"3,473.00","3,250.00","3,410.60","3,263.80",146.80,4.5
Mahanagar Gas,"1,539.90","1,468.55","1,533.95","1,467.95",66.00,4.5
NALCO,163.80,154.15,162.75,155.75,7.00,4.49
Ratnamani Metal,"3,449.50","3,291.90","3,436.95","3,291.45",145.50,4.42
HCL Tech,"1,627.00","1,558.05","1,623.75","1,555.35",68.40,4.4
Apar Ind,"6,366.85","6,117.00","6,316.90","6,056.00",260.90,4.31
IEX,153.80,148.20,152.85,146.55,6.30,4.3
GSFC,288.00,280.25,285.00,273.30,11.70,4.28
ICICI Prudentia,528.35,502.50,526.00,504.80,21.20,4.2
Firstsource Sol,211.00,201.20,209.95,201.60,8.35,4.14
Poly Medicure,"1,595.25","1,526.15","1,584.90","1,522.50",62.40,4.1
TCS,"4,149.90","3,990.00","4,136.00","3,973.30",162.70,4.09
Max Healthcare,828.10,790.25,821.40,789.55,31.85,4.03
Elgi Equipments,624.90,595.45,617.95,594.10,23.85,4.01
Rallis India,274.15,256.45,266.45,256.20,10.25,4
Maruti Suzuki,"10,856.75","10,458.00","10,844.85","10,428.55",416.30,3.99
Easy Trip,51.70,48.75,51.20,49.25,1.95,3.96
Easy Trip,51.70,48.75,51.20,49.25,1.95,3.96
New India Assur,289.30,267.20,276.15,265.65,10.50,3.95
Torrent Power,"1,170.00","1,122.05","1,164.85","1,121.05",43.80,3.91
Syngene Intl,771.50,734.80,769.85,741.50,28.35,3.82
Sobha,"1,457.50","1,390.15","1,442.90","1,389.90",53.00,3.81
Dr Lal PathLab,"2,518.00","2,403.80","2,513.10","2,421.25",91.85,3.79
Rainbow Child,"1,230.00","1,188.25","1,226.60","1,181.85",44.75,3.79
Aster DM Health,452.00,428.50,441.25,425.20,16.05,3.77
Vaibhav Global,498.60,474.80,489.50,471.80,17.70,3.75
Thermax,"3,288.00","3,085.25","3,240.15","3,124.85",115.30,3.69
Ircon Internati,234.90,214.75,231.80,223.60,8.20,3.67
Ircon Internati,234.90,214.75,231.80,223.60,8.20,3.67
Vodafone Idea,14.45,13.60,14.25,13.75,0.50,3.64
Nazara,881.80,837.10,866.55,836.45,30.10,3.6
Wipro,501.80,483.10,499.65,482.35,17.30,3.59
KSB Pumps,"3,946.00","3,699.00","3,812.50","3,681.55",130.95,3.56
ONGC,273.40,260.20,272.30,262.95,9.35,3.56
C. E. Info Syst,"1,878.00","1,794.05","1,864.95","1,802.05",62.90,3.49
Aarti Drugs,544.10,521.00,538.65,520.55,18.10,3.48
Vedanta,284.50,269.85,283.00,273.60,9.40,3.44
Varun Beverages,"1,350.00","1,308.20","1,347.15","1,302.50",44.65,3.43
