company_name,high,low,last_price,prev_close,change,percent_gain
Mahanagar Gas,"1,857.00","1,791.85","1,833.40","1,791.85",41.55,2.32
Tube Investment,"4,336.00","4,161.55","4,326.95","4,228.65",98.3,2.32
TITAGARH,"1,155.00","1,112.55","1,146.60","1,120.60",26,2.32
Max Healthcare,978.00,945.15,969.00,947.25,21.75,2.3
Apollo Tyres,518.70,505.85,515.00,503.55,11.45,2.27
Adani Energy,"1,009.00",974.05,"1,004.70",982.40,22.3,2.27
Godrej Consumer,"1,346.15","1,314.00","1,342.45","1,312.60",29.85,2.27
Star Health,569.40,548.70,562.25,549.80,12.45,2.26
Berger Paints,588.60,572.15,581.25,568.45,12.8,2.25
Cera Sanitary,"8,050.60","7,892.00","8,025.65","7,852.55",173.1,2.2
Aster DM Health,428.45,413.05,425.90,416.80,9.1,2.18
Can Fin Homes,897.00,874.00,890.80,871.90,18.9,2.17
Global Health,"1,078.85","1,047.05","1,069.40","1,046.70",22.7,2.17
Himadri Special,654.00,632.10,649.20,635.75,13.45,2.12
Alembic Pharma,"1,165.00","1,121.00","1,149.85","1,126.50",23.35,2.07
Quess Corp,752.30,716.00,730.95,716.35,14.6,2.04
Triveni Turbine,821.95,793.10,814.40,798.20,16.2,2.03
Balrampur Chini,674.00,648.80,666.45,653.35,13.1,2.01
Jubilant Ing.,750.00,723.05,745.45,730.75,14.7,2.01
ICICI Bank,"1,258.30","1,235.40","1,255.50","1,231.75",23.75,1.93
PVR INOX,"1,644.80","1,580.00","1,620.75","1,590.00",30.75,1.93
RamkrishnaForge,"1,064.05","1,036.05","1,047.90","1,028.15",19.75,1.92
AIA Engineering,"4,159.00","4,085.00","4,150.30","4,073.75",76.55,1.88
Emami,742.20,721.05,738.20,724.60,13.6,1.88
Indigo Paints,"1,510.00","1,470.85","1,504.65","1,476.85",27.8,1.88
Siemens,"7,880.10","7,703.75","7,870.05","7,725.40",144.65,1.87
SJVN,123.40,119.51,121.32,119.11,2.21,1.86
Cyient,"1,893.95","1,848.00","1,881.10","1,847.35",33.75,1.83
ICICI Securitie,852.80,832.30,847.55,832.30,15.25,1.83
EPL,273.65,260.95,269.20,264.40,4.8,1.82
Tata Inv Corp,"7,140.00","6,864.05","7,063.30","6,937.60",125.7,1.81
Avanti Feeds,639.90,625.05,637.55,626.30,11.25,1.8
Laxmi Organic,285.25,276.20,281.65,276.70,4.95,1.79
Godrej Prop,"3,165.00","3,037.00","3,146.65","3,091.55",55.1,1.78
Elecon Eng,713.40,689.00,707.95,695.65,12.3,1.77
Elecon Eng,713.40,689.00,707.95,695.65,12.3,1.77
Clean Science,"1,621.00","1,587.70","1,615.35","1,587.45",27.9,1.76
SignatureGlobal,"1,544.00","1,492.30","1,531.35","1,505.00",26.35,1.75
KEC Intl,"1,034.85","1,008.40","1,026.65","1,009.15",17.5,1.73
JM Financial,165.00,155.80,158.27,155.61,2.66,1.71
One 97 Paytm,742.70,712.65,729.75,717.65,12.1,1.69
Graphite India,602.40,581.40,594.00,584.20,9.8,1.68
Balkrishna Ind,"3,034.25","2,973.20","3,028.20","2,978.60",49.6,1.67
BLS Internation,377.90,370.35,377.05,370.85,6.2,1.67
Interglobe Avi,"4,777.70","4,701.00","4,756.45","4,678.95",77.5,1.66
Biocon,353.35,346.35,352.20,346.50,5.7,1.65
L&T Finance,168.60,165.15,168.05,165.32,2.73,1.65
Birla Corp,"1,263.20","1,235.05","1,257.50","1,237.20",20.3,1.64
HDFC AMC,"4,604.25","4,465.15","4,555.10","4,482.05",73.05,1.63
Triveni Engg,447.00,433.30,441.95,435.10,6.85,1.57
Medplus Health,692.15,666.75,680.50,670.05,10.45,1.56
Oberoi Realty,"2,040.50","1,971.00","2,028.90","1,997.80",31.1,1.56
Britannia,"6,082.95","5,986.95","6,068.70","5,978.05",90.65,1.52
Hindustan Aeron,"4,597.90","4,498.45","4,575.40","4,507.55",67.85,1.51
Hindustan Aeron,"4,597.90","4,498.45","4,575.40","4,507.55",67.85,1.51
IOC,169.65,166.50,167.93,165.47,2.46,1.49
DLF,877.25,857.05,875.45,862.90,12.55,1.45
NCC,305.30,296.50,300.45,296.15,4.3,1.45
Chalet Hotels,909.00,883.60,899.80,887.10,12.7,1.43
Nippon,715.00,697.20,707.05,697.10,9.95,1.43
Nuvama Wealth,"6,969.95","6,790.20","6,912.25","6,815.80",96.45,1.42
PB Fintech,"1,687.95","1,652.00","1,676.15","1,652.65",23.5,1.42
Radico Khaitan,"2,274.00","2,166.35","2,214.40","2,183.30",31.1,1.42
HEG,"2,616.80","2,476.05","2,510.60","2,476.05",34.55,1.4
Mahindra Life,518.15,507.35,515.15,508.20,6.95,1.37
Jyothy Labs,531.20,521.60,528.65,521.55,7.1,1.36
Jubilant Food,627.95,617.20,626.60,618.35,8.25,1.33
LIC Housing Fin,627.90,617.75,625.95,617.75,8.2,1.33
Page Industries,"46,496.90","45,560.00","46,257.70","45,648.50",609.2,1.33
Sundram,"1,456.45","1,410.00","1,439.90","1,420.95",18.95,1.33
Ajanta Pharma,"3,345.00","3,247.40","3,299.90","3,257.75",42.15,1.29
REC,548.45,541.65,547.30,540.35,6.95,1.29
Blue Star,"2,096.95","2,018.00","2,048.70","2,022.85",25.85,1.28
Bharti Airtel,"1,732.75","1,699.95","1,717.25","1,695.60",21.65,1.28
IGL,527.95,516.00,524.65,518.00,6.65,1.28
Jindal Saw,367.85,355.60,365.35,360.75,4.6,1.28
Jindal Saw,367.85,355.60,365.35,360.75,4.6,1.28
IIFL Finance,479.00,466.95,477.35,471.45,5.9,1.25
Ipca Labs,"1,708.65","1,676.40","1,703.25","1,682.20",21.05,1.25
Supreme Ind,"5,397.00","5,232.00","5,348.70","5,282.45",66.25,1.25
Bharat Dynamics,"1,215.00","1,170.00","1,204.00","1,189.20",14.8,1.24
Bharat Dynamics,"1,215.00","1,170.00","1,204.00","1,189.20",14.8,1.24
Hitachi Energy,"16,280.00","15,802.35","16,118.45","15,921.85",196.6,1.23
Castrol,230.88,227.52,230.05,227.37,2.68,1.18
Godfrey Phillip,"7,060.95","6,845.00","7,008.90","6,926.85",82.05,1.18
JSW Infra,328.85,320.30,322.80,319.05,3.75,1.18
KFin Tech,"1,120.35","1,085.05","1,097.95","1,085.20",12.75,1.17
IRCTC,899.00,883.60,895.30,885.00,10.3,1.16
MTAR Tech,"1,823.00","1,780.00","1,801.40","1,780.75",20.65,1.16
Schneider Infra,873.00,857.00,870.00,860.05,9.95,1.16
Devyani Int,181.99,177.50,181.34,179.27,2.07,1.15
Grindwell Norto,"2,479.90","2,420.00","2,466.90","2,439.35",27.55,1.13
Guj Mineral,344.25,334.20,342.20,338.45,3.75,1.11
Intellect Desig,897.05,874.00,894.20,884.35,9.85,1.11
M&M Financial,288.30,283.10,286.40,283.25,3.15,1.11
Bharat Elec,289.45,285.75,288.85,285.70,3.15,1.1
Aarti Ind,541.65,534.40,539.00,533.30,5.7,1.07
BHEL,272.60,267.75,271.60,268.75,2.85,1.06
Tanla Platforms,877.95,858.10,866.00,856.95,9.05,1.06
Indian Hotels,713.95,702.60,712.60,705.20,7.4,1.05
Pidilite Ind,"3,217.00","3,140.50","3,163.75","3,131.45",32.3,1.03
UltraTechCement,"11,432.95","11,290.00","11,416.90","11,300.30",116.6,1.03
RBL Bank,209.55,204.63,208.72,206.70,2.02,0.98
Deepak Fert,"1,059.60","1,038.00","1,046.35","1,036.30",10.05,0.97
Macrotech Dev,"1,234.00","1,198.10","1,222.30","1,210.55",11.75,0.97
Federal Bank,199.81,195.60,198.62,196.74,1.88,0.96
Honasa Consumer,430.80,423.20,429.00,424.95,4.05,0.95
PCBL,506.75,488.20,502.40,497.65,4.75,0.95
Container Corp,889.90,875.50,888.95,880.80,8.15,0.93
Elgi Equipments,685.95,667.85,675.70,669.50,6.2,0.93
Voltas,"1,816.80","1,784.45","1,811.10","1,794.50",16.6,0.93
Asian Paints,"3,096.80","3,047.65","3,067.10","3,039.15",27.95,0.92
ABB India,"8,678.00","8,545.00","8,648.30","8,570.50",77.8,0.91
Dixon Technolog,"15,423.95","15,248.75","15,404.45","15,265.05",139.4,0.91
Gujarat Pipavav,216.48,211.25,213.27,211.37,1.9,0.9
Caplin Labs,"1,931.55","1,897.65","1,922.85","1,906.10",16.75,0.88
Vedant Fashions,"1,354.60","1,302.55","1,328.40","1,316.85",11.55,0.88
City Union Bank,156.00,153.22,155.20,153.94,1.26,0.82
AB Capital,228.10,223.02,225.85,224.08,1.77,0.79
Rail Vikas,477.00,466.65,474.20,470.50,3.7,0.79
Solar Ind,"11,537.40","11,126.70","11,386.45","11,298.10",88.35,0.78
HCL Tech,"1,882.75","1,829.95","1,870.10","1,855.90",14.2,0.77
NLC India,270.95,265.00,269.40,267.35,2.05,0.77
C. E. Info Syst,"2,190.70","2,140.00","2,166.95","2,150.70",16.25,0.76
L&T Technology,"5,327.05","5,252.00","5,318.60","5,278.50",40.1,0.76
Oracle Fin Serv,"11,881.85","11,725.00","11,817.30","11,731.45",85.85,0.73
Shyam Metalics,921.95,904.00,916.75,910.15,6.6,0.73
Adani Ports,"1,424.70","1,407.00","1,420.30","1,410.30",10,0.71
Yes Bank,21.30,21.01,21.20,21.05,0.15,0.71
J. K. Cement,"4,335.00","4,253.50","4,323.65","4,293.70",29.95,0.7
Apollo Hospital,"7,150.35","7,040.00","7,140.15","7,092.60",47.55,0.67
Jindal Stainles,761.35,748.00,757.10,752.05,5.05,0.67
Power Finance,482.00,474.00,476.75,473.60,3.15,0.67
Torrent Power,"1,961.45","1,928.00","1,953.20","1,940.25",12.95,0.67
GMR Airports,89.75,88.78,89.54,88.95,0.59,0.66
ICICI Lombard ,"2,134.25","2,083.05","2,103.20","2,089.35",13.85,0.66
Dabur India,572.90,567.30,571.00,567.30,3.7,0.65
Abbott India,"29,300.00","28,876.35","29,020.40","28,832.10",188.3,0.65
Aditya Birla F,353.55,343.05,348.70,346.45,2.25,0.65
Concord Biotech,"1,952.90","1,920.85","1,934.60","1,922.25",12.35,0.64
Laurus Labs,486.50,474.30,482.00,478.95,3.05,0.64
Latent View,466.70,460.65,461.95,459.05,2.9,0.63
Ratnamani Metal,"3,671.70","3,562.25","3,630.55","3,607.95",22.6,0.63
Whirlpool,"2,413.45","2,351.30","2,387.30","2,372.85",14.45,0.61
Bombay Burmah,"2,719.85","2,650.00","2,668.80","2,652.95",15.85,0.6
Shree Cements,"24,966.75","24,581.00","24,718.50","24,572.20",146.3,0.6
V-Guard Ind,444.85,436.50,443.50,440.90,2.6,0.59
eClerx Services,"3,103.00","3,005.10","3,069.25","3,051.90",17.35,0.57
CAMS,"4,738.20","4,594.80","4,626.30","4,600.60",25.7,0.56
Kaynes Tech,"5,909.95","5,657.80","5,714.25","5,682.30",31.95,0.56
IRB Infra,59.37,58.41,58.95,58.63,0.32,0.55
IRB Infra,59.37,58.41,58.95,58.63,0.32,0.55
Tata Tech,"1,064.00","1,052.35","1,056.65","1,050.95",5.7,0.54
Balaji Amines,"2,262.00","2,221.60","2,232.00","2,220.40",11.6,0.52
Gujarat Fluoro,"4,653.00","4,527.00","4,621.40","4,597.60",23.8,0.52
CHEMPLAST SANMA,499.00,488.10,494.75,492.25,2.5,0.51
COFORGE LTD.,"7,585.00","7,436.00","7,469.95","7,432.10",37.85,0.51
Welspun Corp,719.10,706.45,715.50,711.95,3.55,0.5
NTPC,427.20,423.55,426.60,424.50,2.1,0.49
Gillette India,"9,178.60","9,002.50","9,098.60","9,055.30",43.3,0.48
United Spirits,"1,552.30","1,521.35","1,547.80","1,540.45",7.35,0.48
Petronet LNG,357.30,352.00,356.25,354.55,1.7,0.48
Timken,"3,873.40","3,809.10","3,827.30","3,809.10",18.2,0.48
CDSL,"1,632.00","1,565.65","1,586.50","1,579.30",7.2,0.46
Chambal Fert,505.00,499.40,504.10,501.85,2.25,0.45
Amber Enterpris,"5,222.95","5,052.05","5,166.80","5,145.40",21.4,0.42
Godawari Power,194.00,186.55,190.15,189.35,0.8,0.42
Godawari Power,194.00,186.55,190.15,189.35,0.8,0.42
Action Const,"1,353.00","1,332.10","1,344.70","1,339.30",5.4,0.4
CIEINDIA,558.00,535.30,537.10,535.05,2.05,0.38
Muthoot Finance,"1,974.00","1,943.60","1,956.95","1,949.95",7,0.36
SRF,"2,355.00","2,334.80","2,351.40","2,342.85",8.55,0.36
Bajaj Holdings,"10,818.45","10,487.45","10,707.35","10,670.25",37.1,0.35
Indiamart Inter,"3,127.60","3,030.00","3,040.55","3,030.00",10.55,0.35
CSB Bank,307.70,304.00,306.25,305.20,1.05,0.34
Coromandel Int,"1,639.10","1,614.20","1,631.40","1,626.10",5.3,0.33
Saregama India,558.45,538.80,552.25,550.45,1.8,0.33
Grasim,"2,747.95","2,700.70","2,735.80","2,726.90",8.9,0.33
Vodafone Idea,9.42,9.00,9.12,9.09,0.03,0.33
ITC,499.40,494.50,498.55,496.95,1.6,0.32
Suven Pharma,"1,219.70","1,189.30","1,209.70","1,205.90",3.8,0.32
Lupin,"2,272.90","2,235.95","2,250.90","2,243.90",7,0.31
Titan Company,"3,529.45","3,477.00","3,508.50","3,497.80",10.7,0.31
Campus Active,317.30,312.85,314.20,313.25,0.95,0.3
Vardhman Text,464.40,460.00,461.95,460.55,1.4,0.3
SKF India,"5,440.00","5,381.05","5,427.10","5,410.70",16.4,0.3
Asahi India,738.60,725.75,730.45,728.35,2.1,0.29
HUDCO,227.70,222.97,224.61,224.00,0.61,0.27
Tata Power,474.40,461.05,463.50,462.30,1.2,0.26
Ambuja Cements,597.00,586.55,590.35,588.90,1.45,0.25
Persistent,"5,689.95","5,591.00","5,630.90","5,616.70",14.2,0.25
Persistent,"5,689.95","5,591.00","5,630.90","5,616.70",14.2,0.25
Thermax,"5,194.70","5,089.60","5,129.20","5,116.25",12.95,0.25
Avenue Supermar,"4,238.95","4,180.60","4,193.55","4,183.60",9.95,0.24
JK Paper,513.40,502.05,509.80,508.60,1.2,0.24
GAIL,233.90,228.32,231.23,230.67,0.56,0.24
Sapphire Foods,358.95,354.15,357.50,356.65,0.85,0.24
Sapphire Foods,358.95,354.15,357.50,356.65,0.85,0.24
Alkem Lab,"6,318.55","6,230.70","6,265.50","6,251.45",14.05,0.22
Bank of Mah,55.10,53.51,54.32,54.20,0.12,0.22
Torrent Pharma,"3,531.75","3,477.55","3,497.60","3,489.95",7.65,0.22
Navin Fluorine,"3,385.25","3,319.50","3,359.30","3,352.60",6.7,0.2
SBI Card,741.95,730.55,739.05,737.55,1.5,0.2
GE Shipping,"1,296.40","1,265.05","1,280.05","1,277.65",2.4,0.19
LTIMindtree,"6,551.70","6,440.05","6,460.80","6,448.55",12.25,0.19
Amara Raja,"1,402.00","1,385.80","1,393.65","1,391.10",2.55,0.18
Shriram Finance,"3,438.60","3,368.60","3,401.15","3,395.30",5.85,0.17
UCO Bank,45.40,44.91,45.18,45.11,0.07,0.16
TATA Cons. Prod,"1,119.00","1,106.10","1,115.25","1,113.55",1.7,0.15
IOB,54.39,53.73,54.16,54.09,0.07,0.13
Adani Enterpris,"3,128.00","3,091.50","3,104.70","3,101.10",3.6,0.12
Swan Energy,565.95,555.15,561.50,560.80,0.7,0.12
Fert and Chem,933.00,916.05,919.80,918.75,1.05,0.11
TVS Motor,"2,848.00","2,800.65","2,833.60","2,830.40",3.2,0.11
Happy Forgings,"1,138.85","1,115.05","1,129.70","1,128.55",1.15,0.1
Kajaria Ceramic,"1,411.60","1,384.65","1,406.20","1,404.80",1.4,0.1
Metro Brands,"1,221.95","1,202.05","1,206.10","1,204.85",1.25,0.1
MCX India,"6,547.75","6,424.40","6,511.00","6,504.50",6.5,0.1
CG Consumer,432.80,424.25,430.05,429.65,0.4,0.09
TVS Supply,194.40,191.00,191.74,191.56,0.18,0.09
Narayana Hruda,"1,277.95","1,253.00","1,269.80","1,268.80",1,0.08
Polycab,"7,605.00","7,393.50","7,489.30","7,483.40",5.9,0.08
Patanjali Foods,"1,741.00","1,695.00","1,730.05","1,728.60",1.45,0.08
KPIL,"1,327.00","1,296.60","1,300.95","1,300.00",0.95,0.07
KRBL,287.00,282.50,284.70,284.60,0.1,0.04
Cummins,"3,709.00","3,648.60","3,669.05","3,667.80",1.25,0.03
Info Edge,"8,373.00","8,229.85","8,288.40","8,286.15",2.25,0.03
Kalyan Jeweller,773.00,741.55,751.00,750.80,0.2,0.03
Ramco Cements,875.00,860.80,870.10,869.85,0.25,0.03
M&M,"3,192.95","3,086.55","3,155.80","3,154.90",0.9,0.03
Ujjivan Small,40.19,39.86,39.91,39.90,0.01,0.03
Cello World,899.00,885.15,894.15,893.95,0.2,0.02
Infosys,"1,991.45","1,951.75","1,959.30","1,958.90",0.4,0.02
Prince Pipes,549.00,540.50,544.35,544.25,0.1,0.02
Piramal Enter,"1,104.60","1,081.45","1,095.85","1,095.70",0.15,0.01
