company_name,high,low,last_price,prev_close,change,percent_gain
Chalet Hotels,768.00,731.20,767.00,730.70,36.30,4.97
BHEL,197.88,184.14,196.92,187.62,9.30,4.96
Zomato,218.85,210.20,218.50,208.20,10.30,4.95
Techno Electric,"1,095.10","1,030.00","1,081.80","1,030.95",50.85,4.93
Lemon Tree,137.36,131.00,136.91,130.65,6.26,4.79
BASF,"4,747.00","4,500.00","4,741.10","4,527.00",214.10,4.73
eClerx Services,"3,126.00","2,974.95","3,120.00","2,980.85",139.15,4.67
HBL Eng,542.15,516.45,536.10,512.60,23.50,4.58
Usha Martin,355.95,329.60,346.20,331.20,15.00,4.53
Chola Fin Hold,"1,497.85","1,423.85","1,497.05","1,432.25",64.80,4.52
Persistent,"6,259.85","5,970.00","6,175.50","5,910.30",265.20,4.49
Persistent,"6,259.85","5,970.00","6,175.50","5,910.30",265.20,4.49
Archean Chem,547.00,525.00,545.80,522.45,23.35,4.47
Coromandel Int,"1,796.00","1,705.00","1,789.90","1,713.45",76.45,4.46
Ujjivan Small,33.80,31.74,33.40,31.98,1.42,4.44
Metropolis,"1,787.95","1,702.20","1,783.00","1,708.90",74.10,4.34
Gujarat Pipavav,149.33,142.62,148.81,142.64,6.17,4.33
Railtel,370.80,352.50,366.60,351.40,15.20,4.33
CHEMPLAST SANMA,473.80,444.65,470.80,451.40,19.40,4.3
Supreme Ind,"3,806.90","3,630.00","3,772.45","3,617.40",155.05,4.29
Cyient,"1,374.90","1,308.05","1,373.20","1,317.25",55.95,4.25
LTIMindtree,"5,913.55","5,674.95","5,899.85","5,665.40",234.45,4.14
Chambal Fert,489.75,466.75,486.80,467.50,19.30,4.13
Vijaya Diagnost,992.65,917.05,969.55,931.20,38.35,4.12
Cummins,"2,866.20","2,741.10","2,852.00","2,739.60",112.40,4.1
KSB Pumps,678.60,647.95,676.30,649.80,26.50,4.08
KSB Pumps,678.60,647.95,676.30,649.80,26.50,4.08
Godrej Agrovet,736.70,696.00,722.35,694.30,28.05,4.04
Piramal Pharma,228.45,205.25,227.35,218.55,8.80,4.03
Manappuram Fin,201.40,191.31,198.66,190.98,7.68,4.02
EID Parry,824.35,783.00,823.00,791.35,31.65,4
Gujarat Fluoro,"3,599.00","3,295.90","3,484.30","3,350.15",134.15,4
AB Capital,176.74,168.03,175.76,169.01,6.75,3.99
Swan Energy,579.00,533.55,551.05,530.05,21.00,3.96
RamkrishnaForge,780.25,742.00,770.90,741.60,29.30,3.95
KPR Mill,922.00,877.05,918.10,883.40,34.70,3.93
Rail Vikas,430.95,408.05,423.50,407.65,15.85,3.89
Action Const,"1,285.95","1,237.10","1,285.00","1,237.10",47.90,3.87
Bayer CropScien,"5,006.45","4,800.60","4,985.65","4,799.95",185.70,3.87
PCBL Chemical,370.30,349.45,365.25,351.65,13.60,3.87
Deepak Nitrite,"2,279.25","2,190.10","2,278.45","2,193.85",84.60,3.86
Angel One,"2,285.70","2,182.05","2,269.50","2,185.80",83.70,3.83
Himadri Special,482.95,458.05,479.20,461.65,17.55,3.8
Blue Star,"1,855.50","1,758.00","1,829.85","1,763.20",66.65,3.78
IGL,405.20,391.05,397.25,382.80,14.45,3.77
Grindwell Norto,"1,851.55","1,778.05","1,838.80","1,772.15",66.65,3.76
Glenmark,"1,452.00","1,402.45","1,451.80","1,399.20",52.60,3.76
BEML,"3,514.00","3,355.00","3,478.00","3,352.45",125.55,3.75
Dr Lal PathLab,"2,786.90","2,677.10","2,782.60","2,681.95",100.65,3.75
Shriram Finance,550.00,530.25,550.00,530.10,19.90,3.75
Shriram Finance,550.00,530.25,550.00,530.10,19.90,3.75
L&T Technology,"5,358.95","5,144.95","5,312.75","5,121.05",191.70,3.74
Divis Labs,"5,615.90","5,361.50","5,611.80","5,410.20",201.60,3.73
Vedant Fashions,"1,132.55","1,063.00","1,108.45","1,068.85",39.60,3.7
KEC Intl,807.75,768.15,804.80,776.15,28.65,3.69
Delhivery,322.95,308.05,322.90,311.45,11.45,3.68
MphasiS,"2,996.40","2,900.10","2,989.25","2,883.75",105.50,3.66
Bharti Hexacom,"1,364.00","1,294.25","1,347.00","1,299.55",47.45,3.65
Aarti Ind,428.90,408.55,425.30,410.40,14.90,3.63
ZFCVINDIA,"10,557.00","10,131.05","10,500.00","10,131.75",368.25,3.63
GNFC,546.00,527.00,543.20,524.25,18.95,3.61
CRISIL,"5,328.00","5,060.00","5,246.90","5,064.55",182.35,3.6
India Cements,285.85,268.40,277.85,268.25,9.60,3.58
Welspun Corp,747.80,716.55,743.15,717.70,25.45,3.55
APTUS VALUE,287.95,277.55,287.20,277.40,9.80,3.53
Fert and Chem,915.00,873.95,901.70,871.00,30.70,3.52
Info Edge,"7,417.95","7,155.10","7,400.00","7,148.25",251.75,3.52
ICICI Lombard ,"1,838.00","1,757.25","1,836.95","1,774.70",62.25,3.51
Timken,"2,830.40","2,734.10","2,825.80","2,730.00",95.80,3.51
Trident,30.10,28.31,29.93,28.92,1.01,3.49
Caplin Labs,"1,966.95","1,876.85","1,964.90","1,898.95",65.95,3.47
Muthoot Finance,"2,223.45","2,125.10","2,210.00","2,135.90",74.10,3.47
Honeywell Autom,"40,998.90","39,174.00","40,375.00","39,024.30","1,350.70",3.46
ABSL AMC,633.95,609.05,632.85,611.80,21.05,3.44
Jyothy Labs,391.95,377.00,387.05,374.20,12.85,3.43
One 97 Paytm,799.85,765.25,795.60,769.20,26.40,3.43
IRB Infra,52.55,50.36,51.96,50.24,1.72,3.42
IRB Infra,52.55,50.36,51.96,50.24,1.72,3.42
Ircon Internati,200.62,189.21,194.29,187.88,6.41,3.41
Ircon Internati,200.62,189.21,194.29,187.88,6.41,3.41
Balaji Amines,"1,650.00","1,587.35","1,641.00","1,587.25",53.75,3.39
JSW Infra,275.00,261.00,270.00,261.20,8.80,3.37
Sonata,538.80,508.05,528.50,511.25,17.25,3.37
CESC,137.58,132.57,136.83,132.40,4.43,3.35
City Union Bank,173.50,165.91,172.76,167.16,5.60,3.35
Vardhman Text,463.55,443.30,457.65,442.85,14.80,3.34
Godrej Prop,"2,237.95","2,149.10","2,232.90","2,160.95",71.95,3.33
REC,435.90,420.05,433.60,419.65,13.95,3.32
Thermax,"3,765.00","3,620.20","3,753.00","3,632.40",120.60,3.32
L&T Finance,147.37,141.59,146.48,141.87,4.61,3.25
Wipro,314.70,305.05,313.40,303.60,9.80,3.23
Radico Khaitan,"2,212.35","2,107.45","2,179.20","2,111.20",68.00,3.22
Power Finance,403.80,385.75,398.75,386.35,12.40,3.21
Kansai Nerolac,241.00,232.00,238.90,231.55,7.35,3.17
Prestige Estate,"1,314.25","1,261.25","1,311.35","1,271.10",40.25,3.17
R R Kabel,"1,249.00","1,176.45","1,237.20","1,199.40",37.80,3.15
Petronet LNG,301.30,289.00,299.70,290.55,9.15,3.15
Graphite India,475.75,462.45,475.00,460.55,14.45,3.14
Nuvoco Vistas,349.95,333.00,343.60,333.15,10.45,3.14
Bharat Elec,267.80,259.00,266.30,258.25,8.05,3.12
Balrampur Chini,505.30,475.25,494.30,479.40,14.90,3.11
Birlasoft,535.95,521.80,535.15,519.05,16.10,3.1
Bajaj Auto,"8,807.00","8,420.15","8,658.05","8,398.40",259.65,3.09
Triveni Turbine,618.65,592.65,611.55,593.20,18.35,3.09
MCX India,"5,725.00","5,515.50","5,701.75","5,531.15",170.60,3.08
Tata Tech,779.90,756.10,777.20,754.10,23.10,3.06
Rattanindia Ent,54.04,51.20,53.19,51.62,1.57,3.04
Network 18,52.28,49.59,51.18,49.67,1.51,3.04
Guj Mineral,301.00,285.55,293.95,285.30,8.65,3.03
Nuvama Wealth,"5,349.00","5,038.05","5,345.00","5,188.35",156.65,3.02
Granules India,535.15,517.40,531.90,516.40,15.50,3
Solar Ind,"9,569.95","9,255.00","9,529.25","9,251.95",277.30,3
Happiest Minds ,696.90,672.60,691.85,671.80,20.05,2.98
Bombay Burmah,"2,147.40","2,050.05","2,109.85","2,049.40",60.45,2.95
GSFC,201.77,195.82,201.27,195.56,5.71,2.92
Infosys,"1,888.65","1,840.50","1,883.20","1,829.75",53.45,2.92
Tata Inv Corp,"5,939.00","5,727.00","5,883.45","5,716.45",167.00,2.92
Shipping Corp,191.88,183.16,188.90,183.57,5.33,2.9
Suven Pharma,"1,012.45",952.45,"1,003.35",975.30,28.05,2.88
BSE Limited,"5,329.00","5,136.05","5,305.00","5,156.75",148.25,2.87
Jindal Stainles,632.60,611.85,632.30,614.85,17.45,2.84
Affle India,"1,513.00","1,455.30","1,500.00","1,458.90",41.10,2.82
Ceat,"2,929.00","2,830.00","2,922.90","2,843.10",79.80,2.81
General Insuran,407.40,392.25,402.55,391.55,11.00,2.81
Ipca Labs,"1,424.00","1,376.45","1,421.60","1,382.75",38.85,2.81
Jubilant Food,686.20,660.55,684.95,666.25,18.70,2.81
MMTC Ltd,67.38,65.00,66.62,64.81,1.81,2.79
Motilal Oswal,671.00,607.20,663.90,646.00,17.90,2.77
NBCC (India),91.45,87.29,89.42,87.01,2.41,2.77
Shree Cements,"27,074.30","25,896.00","26,753.00","26,033.00",720.00,2.77
Indian Hotels,778.40,749.05,774.50,753.70,20.80,2.76
CCL Products,616.60,599.90,615.90,599.45,16.45,2.74
Raymond,"1,523.10","1,474.40","1,502.60","1,462.50",40.10,2.74
Schaeffler Ind,"3,235.00","3,139.70","3,206.85","3,121.50",85.35,2.73
SBI Life Insura,"1,459.55","1,410.50","1,458.25","1,419.50",38.75,2.73
Shyam Metalics,743.75,715.15,737.05,717.55,19.50,2.72
Castrol,175.44,170.00,173.90,169.31,4.59,2.71
Emcure Pharmace,"1,220.80","1,171.55","1,203.05","1,171.35",31.70,2.71
Global Health,"1,048.40","1,018.75","1,045.20","1,017.70",27.50,2.7
Indian Renew,194.88,187.07,191.50,186.49,5.01,2.69
Mahindra Life,404.05,385.55,397.85,387.45,10.40,2.68
Hindustan Aeron,"3,710.00","3,577.55","3,695.60","3,599.15",96.45,2.68
Hindustan Aeron,"3,710.00","3,577.55","3,695.60","3,599.15",96.45,2.68
HDFC Life,628.00,605.15,627.85,611.55,16.30,2.67
IFCI,54.55,52.29,53.43,52.04,1.39,2.67
Just Dial,879.00,843.10,866.00,843.60,22.40,2.66
Zydus Life,939.50,910.25,933.95,910.25,23.70,2.6
DLF,748.65,725.00,745.65,726.75,18.90,2.6
Polycab,"5,906.00","5,690.25","5,822.00","5,674.65",147.35,2.6
Emami,572.80,558.30,569.95,555.55,14.40,2.59
TITAGARH,944.95,922.75,939.05,915.30,23.75,2.59
SignatureGlobal,"1,155.95","1,122.75","1,153.25","1,124.50",28.75,2.56
Max Financial,"1,070.85","1,037.55","1,070.00","1,043.40",26.60,2.55
Oracle Fin Serv,"9,625.00","9,300.90","9,480.75","9,246.50",234.25,2.53
BLS Internation,432.35,416.45,424.95,414.50,10.45,2.52
Saregama India,498.45,477.55,490.70,478.75,11.95,2.5
Sanofi India,"5,398.95","5,229.20","5,386.15","5,254.65",131.50,2.5
PB Fintech,"1,703.55","1,633.75","1,685.00","1,644.00",41.00,2.49
Ratnamani Metal,"2,887.85","2,788.15","2,870.20","2,801.05",69.15,2.47
IRFC,142.25,138.45,141.20,137.82,3.38,2.45
Aditya Birla Re,"1,955.05","1,886.15","1,949.85","1,903.45",46.40,2.44
Ajanta Pharma,"2,649.00","2,566.10","2,629.70","2,568.65",61.05,2.38
CAMS,"3,820.00","3,710.40","3,808.80","3,720.40",88.40,2.38
DOMS Industries,"2,371.45","2,274.25","2,347.05","2,292.70",54.35,2.37
Devyani Int,170.00,163.76,166.32,162.51,3.81,2.34
TataTeleservice,71.29,68.80,70.40,68.80,1.60,2.33
HUDCO,216.50,208.97,213.63,208.77,4.86,2.33
Oberoi Realty,"1,720.85","1,671.95","1,711.90","1,672.95",38.95,2.33
JK Tyre & Ind,322.00,307.60,314.75,307.60,7.15,2.32
Metro Brands,"1,207.85","1,178.00","1,200.75","1,173.65",27.10,2.31
HDFC AMC,"3,773.90","3,682.20","3,773.40","3,688.65",84.75,2.3
TBO Tek,"1,608.90","1,543.05","1,606.35","1,570.25",36.10,2.3
Equitas Bank,68.85,65.00,66.90,65.40,1.50,2.29
MOTHERSON,142.10,138.16,141.48,138.33,3.15,2.28
Garden Reach Sh,"1,565.80","1,509.65","1,541.30","1,507.10",34.20,2.27
Mah Seamless,624.35,602.15,619.30,605.55,13.75,2.27
Bajaj Holdings,"11,374.75","11,029.30","11,278.10","11,029.30",248.80,2.26
Five-Star Busin,736.65,713.55,735.95,719.70,16.25,2.26
Dalmia Bharat,"1,868.35","1,805.15","1,854.15","1,813.20",40.95,2.26
Tejas Networks,893.50,859.65,876.10,856.70,19.40,2.26
Bajaj Finance,"7,787.00","7,568.95","7,777.45","7,606.60",170.85,2.25
Engineers India,165.88,158.31,161.36,157.81,3.55,2.25
COFORGE LTD.,"8,784.00","8,455.20","8,689.50","8,498.80",190.70,2.24
APL Apollo,"1,530.00","1,485.70","1,521.95","1,488.80",33.15,2.23
PNB Housing Fin,864.40,827.45,861.85,843.05,18.80,2.23
UPL,554.00,539.30,550.60,538.65,11.95,2.22
Havells India,"1,526.25","1,483.90","1,525.80","1,492.75",33.05,2.21
GE Shipping,938.10,903.05,928.90,908.90,20.00,2.2
Latent View,426.90,414.00,425.30,416.20,9.10,2.19
Voltas,"1,479.25","1,418.55","1,462.25","1,430.95",31.30,2.19
Birla Corp,"1,152.95","1,114.55","1,139.55","1,115.35",24.20,2.17
CDSL,"1,300.00","1,257.65","1,292.05","1,264.60",27.45,2.17
Campus Active,272.95,257.45,263.95,258.40,5.55,2.15
NMDC,65.88,64.15,65.26,63.89,1.37,2.14
JSW Steel,941.05,908.00,935.70,916.15,19.55,2.13
Triveni Engg,398.40,383.15,393.35,385.15,8.20,2.13
VIP Industries,378.90,350.05,374.05,366.25,7.80,2.13
Bata India,"1,278.95","1,231.00","1,264.00","1,237.70",26.30,2.12
SKF India,"4,078.00","3,947.20","4,020.00","3,937.35",82.65,2.1
JBM Auto,"1,407.50","1,355.00","1,391.00","1,362.50",28.50,2.09
Jubilant Ing.,684.95,655.65,672.75,659.00,13.75,2.09
Piramal Enter,973.50,940.00,970.00,950.15,19.85,2.09
Page Industries,"46,098.95","44,583.00","45,613.95","44,683.55",930.40,2.08
Jaiprakash Pow,15.58,15.02,15.26,14.95,0.31,2.07
PVR INOX,"1,077.40","1,045.90","1,075.80","1,053.95",21.85,2.07
Siemens,"5,810.00","5,658.00","5,801.35","5,684.35",117.00,2.06
Tata Motors,751.50,726.55,743.20,728.25,14.95,2.05
Tata Motors,751.50,726.55,743.20,728.25,14.95,2.05
Exide Ind,361.50,338.65,350.35,343.35,7.00,2.04
EIH,366.00,355.30,362.35,355.10,7.25,2.04
Poonawalla Fin,327.75,306.65,315.00,308.70,6.30,2.04
SRF,"2,677.70","2,557.75","2,653.05","2,600.20",52.85,2.03
Zee Entertain,106.99,103.81,105.76,103.66,2.10,2.03
Alkyl Amines,"1,673.90","1,633.05","1,665.55","1,632.60",32.95,2.02
Grasim,"2,464.00","2,397.00","2,460.00","2,411.30",48.70,2.02
Sterling Wilson,324.85,312.00,316.00,309.80,6.20,2
Coal India,379.30,370.80,378.00,370.65,7.35,1.98
PI Industries,"3,417.60","3,327.50","3,414.20","3,347.90",66.30,1.98
UltraTechCement,"11,574.95","11,260.85","11,520.05","11,296.35",223.70,1.98
Aurobindo Pharm,"1,161.85","1,133.05","1,160.90","1,138.60",22.30,1.96
Sun TV Network,641.80,625.20,639.10,626.80,12.30,1.96
Yes Bank,18.92,18.27,18.73,18.37,0.36,1.96
United Spirits,"1,426.00","1,381.05","1,424.30","1,397.05",27.25,1.95
Tata Chemicals,961.70,940.50,960.05,941.80,18.25,1.94
United Brewerie,"2,080.00","2,027.05","2,069.75","2,030.45",39.30,1.94
Godfrey Phillip,"4,510.00","4,362.30","4,450.45","4,366.15",84.30,1.93
Tube Investment,"3,275.00","3,125.00","3,198.95","3,138.30",60.65,1.93
Alkem Lab,"5,011.30","4,906.75","5,009.95","4,916.05",93.90,1.91
Bank of Mah,51.10,49.54,50.34,49.40,0.94,1.9
Indegene,624.40,603.40,617.05,605.70,11.35,1.87
Asahi India,668.95,615.25,632.70,621.15,11.55,1.86
Phoenix Mills,"1,558.40","1,517.45","1,542.45","1,514.30",28.15,1.86
Fine Organics,"4,365.50","4,275.15","4,354.25","4,275.15",79.10,1.85
KPIL,"1,043.10","1,001.20","1,034.75","1,015.95",18.80,1.85
PNC Infratech,306.50,295.10,302.60,297.10,5.50,1.85
Lupin,"2,060.00","2,005.05","2,059.15","2,022.35",36.80,1.82
Torrent Pharma,"3,390.00","3,300.00","3,375.00","3,314.80",60.20,1.82
Kotak Mahindra,"1,924.00","1,885.00","1,922.00","1,887.75",34.25,1.81
Marico,683.60,664.35,675.95,663.95,12.00,1.81
ABB India,"6,139.20","6,015.00","6,106.80","5,998.95",107.85,1.8
Bikaji Foods,655.35,637.30,655.35,643.85,11.50,1.79
KEI Industries,"4,020.00","3,912.00","3,981.40","3,911.50",69.90,1.79
Krishna Inst.,607.15,585.95,606.20,595.60,10.60,1.78
Krishna Inst.,607.15,585.95,606.20,595.60,10.60,1.78
Ramco Cements,932.85,902.10,923.20,907.10,16.10,1.77
Sun Pharma,"1,736.40","1,696.00","1,735.55","1,705.50",30.05,1.76
Finolex Ind,207.45,201.00,203.50,200.00,3.50,1.75
IRCTC,764.55,749.00,763.15,750.05,13.10,1.75
Syngene Intl,757.40,735.85,757.00,744.00,13.00,1.75
Federal Bank,187.43,181.61,187.30,184.10,3.20,1.74
Sundram,"1,000.05",971.00,993.15,976.15,17.00,1.74
Tech Mahindra,"1,684.90","1,654.05","1,677.05","1,648.35",28.70,1.74
NALCO,194.77,188.25,192.78,189.53,3.25,1.71
NHPC,75.63,73.10,74.31,73.09,1.22,1.67
Natco Pharma,"1,194.95","1,139.20","1,165.45","1,146.35",19.10,1.67
Pfizer,"4,521.25","4,425.05","4,496.80","4,423.30",73.50,1.66
Rashtriya Chem,157.68,152.51,155.00,152.48,2.52,1.65
New India Assur,177.35,170.45,173.14,170.35,2.79,1.64
HFCL,97.22,93.87,95.40,93.87,1.53,1.63
Tata Steel,131.34,128.55,130.72,128.62,2.10,1.63
Tata Steel,131.34,128.55,130.72,128.62,2.10,1.63
Eicher Motors,"5,235.00","5,080.55","5,188.15","5,105.40",82.75,1.62
M&M,"2,925.00","2,856.30","2,916.20","2,870.60",45.60,1.59
Bharat Dynamics,"1,256.00","1,208.05","1,231.15","1,212.05",19.10,1.58
Bharat Dynamics,"1,256.00","1,208.05","1,231.15","1,212.05",19.10,1.58
Bajaj Finserv,"1,804.95","1,767.25","1,796.65","1,768.95",27.70,1.57
Bajaj Finserv,"1,804.95","1,767.25","1,796.65","1,768.95",27.70,1.57
SJVN,93.22,89.69,91.35,89.95,1.40,1.56
HCL Tech,"1,724.10","1,696.00","1,719.50","1,693.25",26.25,1.55
MRPL,126.71,123.25,124.98,123.07,1.91,1.55
Cochin Shipyard,"1,459.95","1,416.05","1,431.20","1,409.45",21.75,1.54
Cochin Shipyard,"1,459.95","1,416.05","1,431.20","1,409.45",21.75,1.54
Kirloskar Bros,"1,787.30","1,734.00","1,781.25","1,754.20",27.05,1.54
ICICI Prudentia,611.35,598.95,609.45,600.30,9.15,1.52
Tata Power,352.45,345.00,351.60,346.35,5.25,1.52
Alembic Pharma,913.00,885.00,911.80,898.30,13.50,1.5
LIC India,835.55,820.25,830.95,818.65,12.30,1.5
Power Grid Corp,289.15,283.30,288.15,283.95,4.20,1.48
Quess Corp,596.70,579.85,591.95,583.30,8.65,1.48
Union Bank,113.74,110.29,112.20,110.57,1.63,1.47
Mazagon Dock,"2,410.00","2,328.30","2,356.65","2,322.70",33.95,1.46
Mazagon Dock,"2,410.00","2,328.30","2,356.65","2,322.70",33.95,1.46
Narayana Hruda,"1,289.00","1,265.20","1,287.45","1,269.10",18.35,1.45
RHI Magnesita,484.50,464.10,471.00,464.35,6.65,1.43
Route,"1,217.00","1,156.30","1,208.45","1,191.40",17.05,1.43
AU Small Financ,603.60,588.00,597.00,588.70,8.30,1.41
Trent,"5,604.85","5,415.70","5,531.00","5,455.10",75.90,1.39
Mastek,"2,515.40","2,436.05","2,489.10","2,455.55",33.55,1.37
SBI Card,776.85,721.00,769.50,759.10,10.40,1.37
TCS,"4,107.85","4,054.00","4,095.85","4,040.30",55.55,1.37
Sobha,"1,315.00","1,235.00","1,297.70","1,280.30",17.40,1.36
Adani Enterpris,"2,326.25","2,282.60","2,316.95","2,286.05",30.90,1.35
Rainbow Child,"1,395.00","1,366.60","1,393.35","1,374.85",18.50,1.35
FSN E-Co Nykaa,172.49,165.61,170.02,167.78,2.24,1.34
LIC Housing Fin,583.45,572.00,578.10,570.50,7.60,1.33
AAVAS Financier,"1,699.70","1,670.10","1,694.60","1,672.60",22.00,1.32
C. E. Info Syst,"1,654.40","1,611.70","1,637.60","1,616.40",21.20,1.31
Westlife Food,724.70,707.10,719.00,709.85,9.15,1.29
Karur Vysya,229.50,225.51,227.79,224.90,2.89,1.29
Vinati Organics,"1,643.00","1,600.40","1,624.40","1,603.65",20.75,1.29
J. K. Cement,"4,970.00","4,801.95","4,892.90","4,831.20",61.70,1.28
Kajaria Ceramic,"1,018.30",983.15,"1,001.95",989.30,12.65,1.28
Rajesh Exports,194.73,187.05,189.44,187.05,2.39,1.28
AIA Engineering,"3,675.00","3,591.00","3,664.95","3,619.15",45.80,1.27
Alok Industries,18.65,18.15,18.38,18.15,0.23,1.27
Go Digit,305.70,288.15,298.30,294.60,3.70,1.26
Jio Financial,237.90,233.00,236.35,233.40,2.95,1.26
Escorts Kubota,"3,540.00","3,474.90","3,527.30","3,483.60",43.70,1.25
CenturyPlyboard,786.30,766.95,784.95,775.35,9.60,1.24
Kalyan Jeweller,451.95,434.30,443.50,438.05,5.45,1.24
Hero Motocorp,"4,114.80","4,033.05","4,075.65","4,026.35",49.30,1.22
Colgate,"2,764.35","2,630.45","2,711.50","2,679.40",32.10,1.2
Vedanta,432.35,424.30,430.40,425.35,5.05,1.19
RBL Bank,159.95,155.50,157.37,155.56,1.81,1.16
Aster DM Health,479.05,466.95,478.90,473.45,5.45,1.15
Adani Power,509.65,496.90,502.90,497.20,5.70,1.15
Oil India,406.00,392.10,401.60,397.05,4.55,1.15
Eris Life,"1,170.50","1,144.15","1,168.95","1,155.85",13.10,1.13
SAIL,105.17,103.00,104.00,102.84,1.16,1.13
SUMITOMO,509.00,492.10,503.00,497.40,5.60,1.13
Aadhar Housing ,396.95,378.00,395.45,391.10,4.35,1.11
Hindalco,584.60,571.60,580.20,573.85,6.35,1.11
Home First,987.00,938.00,972.60,961.95,10.65,1.11
KFin Tech,"1,101.50","1,047.25","1,085.00","1,073.05",11.95,1.11
Nippon,588.95,567.25,575.75,569.45,6.30,1.11
KNR Construct,293.45,283.50,289.50,286.35,3.15,1.1
Adani Ports,"1,100.90","1,074.50","1,092.55","1,080.70",11.85,1.1
Titan Company,"3,375.00","3,309.05","3,362.05","3,325.90",36.15,1.09
Adani Wilmar,266.70,258.60,263.40,260.60,2.80,1.07
Blue Dart,"6,471.00","6,349.50","6,416.85","6,349.50",67.35,1.06
Container Corp,750.00,738.00,746.00,738.15,7.85,1.06
Guj State Petro,344.70,334.85,338.65,335.10,3.55,1.06
RITES,256.95,247.95,251.50,248.85,2.65,1.06
Balkrishna Ind,"2,750.00","2,682.50","2,733.90","2,706.15",27.75,1.03
Jindal Steel,855.85,836.70,849.65,841.10,8.55,1.02
Adani Total Gas,628.00,613.05,622.25,616.05,6.20,1.01
Data Patterns,"2,123.55","2,030.00","2,086.95","2,066.00",20.95,1.01
P and G,"14,297.30","14,054.05","14,296.80","14,156.75",140.05,0.99
SBFC Finance,85.43,84.27,84.95,84.13,0.82,0.97
IndusInd Bank,946.60,931.95,943.10,934.15,8.95,0.96
Carborundum,"1,160.00","1,126.95","1,155.45","1,144.70",10.75,0.94
Motherson SWI,54.90,53.50,54.36,53.86,0.50,0.93
Tanla Platforms,581.60,550.45,553.50,548.50,5.00,0.91
Apollo Hospital,"6,795.00","6,697.25","6,769.15","6,708.95",60.20,0.9
NTPC,322.20,313.30,321.05,318.25,2.80,0.88
ONGC,251.99,247.00,250.87,248.68,2.19,0.88
Sapphire Foods,296.00,284.65,289.30,286.95,2.35,0.82
Sapphire Foods,296.00,284.65,289.30,286.95,2.35,0.82
IOB,50.34,49.45,49.89,49.49,0.40,0.81
Redington,209.40,199.20,204.55,202.90,1.65,0.81
V-Guard Ind,363.60,348.85,356.65,353.80,2.85,0.81
Gland,"1,508.00","1,480.00","1,497.55","1,486.25",11.30,0.76
SBI,760.80,749.80,758.15,752.40,5.75,0.76
Valor Estate,161.92,156.90,157.70,156.56,1.14,0.73
Mankind Pharma,"2,482.40","2,425.55","2,474.70","2,456.70",18.00,0.73
