company_name,high,low,last_price,prev_close,change,percent_gain
Rallis India,209.05,203.05,206.45,204.55,1.9,0.93
Kajaria Ceramic,"1,263.90","1,245.50","1,255.20","1,244.05",11.15,0.9
Linde India,"4,450.00","4,353.00","4,376.90","4,338.60",38.3,0.88
CRISIL,"3,903.85","3,868.55","3,896.85","3,863.00",33.85,0.88
Greenpanel Ind,340.00,330.50,338.95,336.00,2.95,0.88
Zee Entertain,185.70,179.25,182.45,180.85,1.6,0.88
Uflex,431.50,420.70,422.30,418.65,3.65,0.87
Indiamart Inter,"2,801.00","2,750.70","2,795.10","2,771.10",24,0.87
Castrol,124.70,120.70,123.55,122.50,1.05,0.86
Infosys,"1,346.00","1,331.40","1,345.15","1,333.70",11.45,0.86
Tanla Platforms,"1,083.75","1,019.95","1,027.80","1,019.05",8.75,0.86
Westlife Food,855.00,841.20,852.50,845.30,7.2,0.85
EID Parry,468.45,459.10,463.75,459.90,3.85,0.84
MRPL,79.75,77.60,79.25,78.60,0.65,0.83
Apollo Hospital,"5,124.70","5,052.05","5,109.95","5,068.50",41.45,0.82
Indian Bank,306.50,296.60,300.30,297.85,2.45,0.82
Suven Pharma,485.90,480.25,484.65,480.75,3.9,0.81
Bombay Burmah,"1,025.75","1,003.85","1,012.75","1,005.00",7.75,0.77
HCL Tech,"1,193.00","1,178.55","1,190.60","1,181.60",9,0.76
Sobha,546.40,538.60,545.10,541.00,4.1,0.76
LTIMindtree,"5,275.35","5,145.00","5,250.55","5,211.35",39.2,0.75
Lakshmi Machine,"13,770.00","13,350.00","13,560.75","13,460.75",100,0.74
Network 18,63.65,62.20,62.45,62.00,0.45,0.73
Delhivery,399.75,390.55,393.60,390.90,2.7,0.69
Brigade Ent,576.05,563.15,566.25,562.40,3.85,0.68
Power Finance,223.80,216.55,221.25,219.75,1.5,0.68
ITC,468.00,459.80,466.35,463.25,3.1,0.67
Godfrey Phillip,"1,726.00","1,700.00","1,706.95","1,695.80",11.15,0.66
Oil India,249.25,244.60,246.45,244.85,1.6,0.65
SBI,595.95,582.25,589.25,585.45,3.8,0.65
MphasiS,"1,921.90","1,900.00","1,915.55","1,903.35",12.2,0.64
Garware Technic,"3,158.30","3,105.05","3,151.05","3,130.90",20.15,0.64
MMTC Ltd,32.30,31.75,31.90,31.70,0.2,0.63
Nuvoco Vistas,357.00,348.00,353.55,351.35,2.2,0.63
CESC,73.50,72.50,72.95,72.50,0.45,0.62
Narayana Hruda,"1,001.70",986.50,990.40,984.40,6,0.61
Jindal Stainles,344.40,335.10,342.15,340.10,2.05,0.6
Adani Ports,751.00,735.00,741.70,737.40,4.3,0.58
India Cements,216.90,209.80,212.05,210.85,1.2,0.57
Balkrishna Ind,"2,374.80","2,325.00","2,361.05","2,348.75",12.3,0.52
Motherson SWI,58.75,57.35,58.15,57.85,0.3,0.52
COFORGE LTD.,"4,748.95","4,666.05","4,708.60","4,684.35",24.25,0.52
BSE Limited,685.00,662.00,672.80,669.40,3.4,0.51
SKF India,"5,116.10","4,976.85","5,029.10","5,003.75",25.35,0.51
Prism Johnson,135.00,130.05,131.25,130.60,0.65,0.5
Varroc Engineer,340.85,335.05,339.40,337.70,1.7,0.5
HDFC Bank,"1,747.00","1,713.80","1,728.20","1,719.80",8.4,0.49
Cera Sanitary,"7,775.00","7,639.20","7,675.75","7,639.15",36.6,0.48
HDFC,"2,916.05","2,862.75","2,884.85","2,871.35",13.5,0.47
Godrej Ind,513.55,506.00,508.75,506.45,2.3,0.45
Raymond,"1,763.00","1,715.00","1,720.25","1,712.60",7.65,0.45
G R Infra,"1,298.80","1,268.15","1,289.65","1,283.95",5.7,0.44
Asahi India,522.20,509.00,511.55,509.35,2.2,0.43
Adani Wilmar,415.40,405.60,407.90,406.25,1.65,0.41
JM Financial,75.50,73.70,74.15,73.85,0.3,0.41
Oracle Fin Serv,"3,845.55","3,774.70","3,832.95","3,817.15",15.8,0.41
Hind Zinc,312.85,310.00,310.75,309.55,1.2,0.39
Karur Vysya,130.45,126.95,128.40,127.90,0.5,0.39
Fert and Chem,476.90,455.35,471.80,470.00,1.8,0.38
CenturyPlyboard,687.00,657.50,670.10,667.65,2.45,0.37
Happiest Minds ,"1,012.00",974.15,987.65,984.00,3.65,0.37
BPCL,378.35,373.15,376.65,375.30,1.35,0.36
NALCO,84.20,82.85,83.60,83.30,0.3,0.36
Rashtriya Chem,112.20,109.70,110.15,109.75,0.4,0.36
Petronet LNG,224.95,223.10,224.10,223.35,0.75,0.34
United Brewerie,"1,539.35","1,512.35","1,515.25","1,510.10",5.15,0.34
Adani Green Ene,952.80,938.45,946.00,942.85,3.15,0.33
JSW Steel,802.75,789.30,796.65,794.00,2.65,0.33
NHPC,46.10,45.45,45.60,45.45,0.15,0.33
Bajaj Auto,"4,674.80","4,611.95","4,625.40","4,610.65",14.75,0.32
Infibeam Avenue,16.50,15.85,15.90,15.85,0.05,0.32
Larsen,"2,484.40","2,458.20","2,461.85","2,454.05",7.8,0.32
PNB Housing Fin,579.00,561.20,567.05,565.25,1.8,0.32
PB Fintech,709.00,685.00,690.90,688.75,2.15,0.31
Deepak Nitrite,"2,184.25","2,156.00","2,171.15","2,165.05",6.1,0.28
Equitas Bank,91.95,90.35,91.25,91.00,0.25,0.27
Fortis Health,315.70,311.30,314.60,313.75,0.85,0.27
Metro Brands,967.00,950.00,957.70,955.15,2.55,0.27
Welspun India,96.05,94.00,94.40,94.15,0.25,0.27
Aegis Logistics,329.95,324.20,328.25,327.40,0.85,0.26
Apar Ind,"3,610.00","3,536.40","3,553.70","3,544.95",8.75,0.25
HDFC AMC,"2,314.80","2,265.00","2,291.35","2,285.60",5.75,0.25
Blue Dart,"7,345.00","7,245.00","7,281.45","7,264.70",16.75,0.23
Guj Amb Exports,244.90,240.65,243.05,242.50,0.55,0.23
ICICI Bank,951.30,942.00,944.70,942.55,2.15,0.23
Deepak Fert,576.95,567.50,569.35,568.20,1.15,0.2
Gujarat Fluoro,"3,009.20","2,980.00","2,999.45","2,993.45",6,0.2
KNR Construct,248.00,243.00,247.25,246.75,0.5,0.2
KSB Pumps,"2,160.00","2,128.00","2,138.45","2,134.20",4.25,0.2
Bosch,"19,279.95","18,932.00","19,053.60","19,016.05",37.55,0.2
IDBI Bank,57.50,55.80,56.80,56.70,0.1,0.18
Route,"1,638.65","1,594.05","1,610.35","1,607.40",2.95,0.18
Schaeffler Ind,"3,065.00","3,022.45","3,050.75","3,045.70",5.05,0.17
Vinati Organics,"1,840.00","1,823.25","1,832.40","1,829.35",3.05,0.17
Olectra Greente,"1,007.65",975.00,989.45,988.00,1.45,0.15
Atul,"6,994.00","6,835.00","6,925.05","6,915.75",9.3,0.13
Persistent,"4,888.00","4,822.00","4,867.40","4,861.75",5.65,0.12
BASF,"2,643.00","2,610.05","2,624.90","2,621.95",2.95,0.11
Tata Motors,596.40,589.50,591.45,590.80,0.65,0.11
Tata Motors,596.40,589.50,591.45,590.80,0.65,0.11
Adani Enterpris,"2,414.00","2,373.05","2,387.70","2,385.50",2.2,0.09
Apollo Tyres,399.70,395.15,397.35,397.00,0.35,0.09
GAIL,107.15,105.90,106.55,106.45,0.1,0.09
Godrej Consumer,"1,070.95","1,052.15","1,061.90","1,060.95",0.95,0.09
Rail Vikas,123.70,121.25,121.95,121.85,0.1,0.08
GlaxoSmithKline,"1,425.00","1,403.00","1,420.80","1,419.75",1.05,0.07
Prestige Estate,582.80,571.45,575.40,575.00,0.4,0.07
Solar Ind,"3,764.20","3,706.05","3,727.10","3,724.60",2.5,0.07
Coal India,232.80,230.30,231.80,231.65,0.15,0.06
Finolex Ind,175.80,172.65,174.85,174.75,0.1,0.06
Nazara,722.55,705.95,709.60,709.20,0.4,0.06
Mahindra Logist,385.35,380.00,380.90,380.70,0.2,0.05
Sun Pharma Adv,210.75,201.60,205.75,205.65,0.1,0.05
Avanti Feeds,396.85,388.50,391.40,391.25,0.15,0.04
Aurobindo Pharm,718.80,708.85,712.65,712.40,0.25,0.04
Britannia,"5,024.90","4,972.55","5,010.15","5,008.30",1.85,0.04
CG Power ,381.80,375.25,379.05,378.90,0.15,0.04
Zydus Wellness,"1,489.95","1,470.00","1,480.90","1,480.35",0.55,0.04
Hindalco,428.95,423.15,425.80,425.65,0.15,0.04
Alkem Lab,"3,537.15","3,482.15","3,494.80","3,493.90",0.9,0.03
Dixon Technolog,"4,410.00","4,348.00","4,358.15","4,357.40",0.75,0.02
Poly Medicure,"1,155.40","1,136.50","1,149.60","1,149.45",0.15,0.01
