company_name,high,low,last_price,prev_close,change,percent_gain
HDFC Bank,"1,612.00","1,573.65","1,609.40","1,555.40",54,3.47
NALCO,97.75,94.55,96.95,93.75,3.2,3.41
Bank of Mah,46.35,45.20,45.85,44.35,1.5,3.38
Anupam Rasayan,"1,053.00","1,005.45","1,047.75","1,013.80",33.95,3.35
Mahanagar Gas,"1,112.95","1,064.00","1,098.75","1,063.10",35.65,3.35
IIFL Finance,642.50,614.00,632.45,612.40,20.05,3.27
Sharda Crop,426.70,411.55,422.70,409.35,13.35,3.26
DLF,652.00,632.80,649.25,629.25,20,3.18
Just Dial,754.85,726.00,752.10,729.00,23.1,3.17
UltraTechCement,"9,340.80","9,086.15","9,317.75","9,033.85",283.9,3.14
Sundram,"1,275.00","1,234.05","1,272.55","1,234.05",38.5,3.12
CG Power ,472.25,459.00,470.00,455.95,14.05,3.08
PCBL,278.75,265.40,274.40,266.20,8.2,3.08
LIC Housing Fin,510.60,497.10,507.55,492.70,14.85,3.01
Rashtriya Chem,136.50,131.90,135.00,131.05,3.95,3.01
PNC Infratech,347.00,337.55,344.05,334.10,9.95,2.98
Borosil Renew,449.40,435.50,444.90,432.05,12.85,2.97
V-Mart Retail,"1,843.20","1,788.20","1,833.20","1,781.15",52.05,2.92
Deepak Fert,647.90,628.20,645.10,626.90,18.2,2.9
Nippon,443.85,432.45,441.45,429.15,12.3,2.87
Sonata,"1,419.55","1,393.00","1,408.15","1,368.85",39.3,2.87
Devyani Int,180.80,176.00,180.10,175.10,5,2.86
Guj Alkali,754.45,725.00,745.55,724.80,20.75,2.86
Home First,954.00,919.00,945.95,919.65,26.3,2.86
360 ONE WAM,633.50,597.25,602.55,585.80,16.75,2.86
360 ONE WAM,633.50,597.25,602.55,585.80,16.75,2.86
Manappuram Fin,170.40,165.50,167.35,162.70,4.65,2.86
NCC,172.15,167.00,170.10,165.45,4.65,2.81
IRCTC,724.00,706.00,720.85,701.30,19.55,2.79
MRPL,128.65,123.25,125.20,121.80,3.4,2.79
Interglobe Avi,"2,859.90","2,780.80","2,820.25","2,744.95",75.3,2.74
G R Infra,"1,085.00","1,045.95","1,074.50","1,045.95",28.55,2.73
TV18 Broadcast,50.60,48.30,49.30,48.00,1.3,2.71
ITI,281.45,267.80,274.65,267.45,7.2,2.69
Ramco Cements,"1,038.15","1,002.25","1,032.40","1,005.70",26.7,2.65
HUDCO,89.00,85.70,87.90,85.65,2.25,2.63
Mahindra Life,555.00,540.40,548.90,534.95,13.95,2.61
Fert and Chem,761.90,730.25,749.25,730.25,19,2.6
Bajaj Auto,"6,217.70","6,087.45","6,201.70","6,046.05",155.65,2.57
Endurance Techn,"1,733.85","1,684.65","1,722.65","1,679.70",42.95,2.56
GE Shipping,896.50,860.50,891.55,869.35,22.2,2.55
Shree Cements,"27,915.00","27,051.70","27,717.00","27,026.55",690.45,2.55
Schaeffler Ind,"2,945.00","2,881.55","2,940.55","2,867.60",72.95,2.54
RITES,489.00,468.85,479.60,467.85,11.75,2.51
ICICI Securitie,702.90,676.60,699.35,682.50,16.85,2.47
Carborundum,"1,194.95","1,164.00","1,190.05","1,161.50",28.55,2.46
Campus Active,285.00,276.25,282.75,276.00,6.75,2.45
Archean Chem,615.20,596.00,605.70,591.40,14.3,2.42
JM Financial,87.30,85.30,86.90,84.85,2.05,2.42
Coal India,360.00,350.65,354.70,346.65,8.05,2.32
Hindustan Aeron,"2,534.50","2,473.00","2,519.40","2,462.25",57.15,2.32
Hindustan Aeron,"2,534.50","2,473.00","2,519.40","2,462.25",57.15,2.32
Poonawalla Fin,420.35,411.50,419.35,409.85,9.5,2.32
GMR Airports,63.00,61.45,62.30,60.90,1.4,2.3
PNB Housing Fin,812.85,793.70,797.10,779.15,17.95,2.3
Godrej Prop,"1,943.00","1,872.95","1,915.60","1,872.65",42.95,2.29
Sapphire Foods,"1,469.50","1,415.35","1,447.15","1,415.35",31.8,2.25
Gujarat Pipavav,149.70,141.30,145.25,142.15,3.1,2.18
NTPC,279.00,273.25,274.80,268.95,5.85,2.18
Lemon Tree,116.50,113.85,115.50,113.05,2.45,2.17
Lakshmi Machine,"13,499.90","13,188.40","13,434.25","13,151.95",282.3,2.15
SBI Life Insura,"1,458.70","1,415.00","1,454.00","1,423.65",30.35,2.13
SJVN,88.20,86.10,86.70,84.90,1.8,2.12
BHEL,176.60,170.80,174.05,170.50,3.55,2.08
Indian Bank,414.00,407.15,409.50,401.15,8.35,2.08
Polycab,"5,355.70","5,268.05","5,341.60","5,234.55",107.05,2.05
Bajaj Finance,"7,420.00","7,315.05","7,407.65","7,259.35",148.3,2.04
Container Corp,804.00,787.80,800.90,785.15,15.75,2.01
Tata Power,286.00,278.90,281.55,276.00,5.55,2.01
Asahi India,584.90,569.50,581.70,570.30,11.4,2
Sobha,987.45,936.50,968.20,949.30,18.9,1.99
M&M,"1,675.00","1,639.45","1,656.85","1,625.50",31.35,1.93
Tejas Networks,839.90,817.50,827.50,811.90,15.6,1.92
Axis Bank,"1,129.00","1,099.10","1,125.60","1,104.65",20.95,1.9
L&T Finance,155.65,151.80,153.85,151.00,2.85,1.89
Dalmia Bharat,"2,328.90","2,268.10","2,307.55","2,265.15",42.4,1.87
Cochin Shipyard,"1,228.55","1,180.50","1,188.65","1,167.00",21.65,1.86
NHPC,58.50,56.75,57.45,56.40,1.05,1.86
Grasim,"2,076.00","2,028.45","2,052.95","2,016.05",36.9,1.83
NMDC Steel,45.65,44.30,44.55,43.75,0.8,1.83
Chola Invest.,"1,161.95","1,136.50","1,148.75","1,128.20",20.55,1.82
Gujarat Gas,444.70,435.75,441.85,434.05,7.8,1.8
Bharti Airtel,"1,044.00","1,025.20","1,032.90","1,014.70",18.2,1.79
Power Finance,386.25,370.95,371.70,365.15,6.55,1.79
Sundaram Fin,"3,448.45","3,320.05","3,415.20","3,355.25",59.95,1.79
United Brewerie,"1,708.90","1,673.10","1,702.00","1,672.00",30,1.79
Indian Hotels,436.05,427.55,434.00,426.40,7.6,1.78
Suzlon Energy,41.00,39.70,40.10,39.40,0.7,1.78
Adani Wilmar,364.80,344.35,346.25,340.25,6,1.76
Cummins,"1,959.90","1,921.50","1,953.90","1,920.20",33.7,1.76
EID Parry,552.40,538.20,544.75,535.35,9.4,1.76
Grindwell Norto,"2,154.75","2,087.50","2,146.10","2,109.00",37.1,1.76
IDFC,122.00,119.80,121.10,119.00,2.1,1.76
Tube Investment,"3,357.40","3,260.25","3,349.00","3,291.70",57.3,1.74
CIEINDIA,497.20,488.15,493.40,485.00,8.4,1.73
Data Patterns,"2,111.20","2,051.05","2,087.65","2,052.50",35.15,1.71
Shree Renuka,51.40,50.00,50.65,49.80,0.85,1.71
Apollo Tyres,450.75,442.45,449.95,442.45,7.5,1.7
CG Consumer,295.65,289.90,294.80,289.90,4.9,1.69
Zydus Wellness,"1,574.95","1,540.15","1,568.65","1,542.70",25.95,1.68
Oberoi Realty,"1,460.00","1,410.00","1,438.80","1,415.05",23.75,1.68
Hitachi Energy,"4,895.00","4,751.00","4,811.55","4,732.80",78.75,1.66
Aarti Ind,569.25,556.00,562.35,553.30,9.05,1.64
IGL,404.75,394.60,401.20,394.75,6.45,1.63
Capri Global,820.85,744.95,754.40,742.40,12,1.62
Rossari,784.60,766.20,771.65,759.45,12.2,1.61
Godrej Consumer,"1,044.00","1,028.10","1,041.75","1,025.40",16.35,1.59
SBI Card,756.00,746.00,751.70,739.95,11.75,1.59
Bank of India,112.00,108.60,109.20,107.50,1.7,1.58
IEX,147.40,143.45,144.95,142.70,2.25,1.58
Petronet LNG,206.95,203.30,205.15,201.95,3.2,1.58
Keystone Real,602.50,580.00,585.60,576.55,9.05,1.57
AB Capital,173.50,170.85,172.55,169.90,2.65,1.56
Rajesh Exports,365.50,357.70,360.65,355.10,5.55,1.56
Torrent Power,985.00,944.05,967.30,952.45,14.85,1.56
General Insuran,317.90,307.40,311.65,306.90,4.75,1.55
CDSL,"1,951.95","1,905.30","1,927.40","1,898.25",29.15,1.54
AU Small Financ,756.80,742.85,753.75,742.45,11.3,1.52
HUL,"2,608.40","2,575.00","2,602.30","2,563.65",38.65,1.51
Go Fashion,"1,356.40","1,310.00","1,350.35","1,330.40",19.95,1.5
Chambal Fert,327.00,322.00,324.95,320.20,4.75,1.48
M&M Financial,281.35,275.15,277.70,273.65,4.05,1.48
JK Lakshmi Cem,831.70,819.40,825.60,813.75,11.85,1.46
Aarti Drugs,494.40,486.20,492.65,485.60,7.05,1.45
Hind Copper,183.20,176.15,178.10,175.55,2.55,1.45
APTUS VALUE,303.85,298.00,300.30,296.05,4.25,1.44
Siemens,"3,837.95","3,740.60","3,807.20","3,753.10",54.1,1.44
Atul,"6,836.00","6,621.15","6,747.05","6,651.65",95.4,1.43
Can Fin Homes,843.00,814.30,825.15,813.55,11.6,1.43
HFCL,68.70,67.45,67.70,66.75,0.95,1.42
Transport Corp,886.95,862.15,870.20,858.15,12.05,1.4
Poly Medicure,"1,637.70","1,570.45","1,614.60","1,592.80",21.8,1.37
Castrol,143.45,141.15,142.00,140.10,1.9,1.36
IDBI Bank,65.00,63.00,63.35,62.50,0.85,1.36
Krishna Inst.,"1,980.00","1,938.60","1,972.75","1,946.25",26.5,1.36
Five-Star Busin,751.80,724.00,743.10,733.35,9.75,1.33
IRFC,78.15,76.15,76.40,75.40,1,1.33
Godfrey Phillip,"2,125.00","2,051.00","2,101.80","2,074.35",27.45,1.32
Yes Bank,19.75,19.30,19.55,19.30,0.25,1.3
CenturyPlyboard,688.95,670.75,685.70,677.05,8.65,1.28
Power Grid Corp,214.10,211.70,212.90,210.20,2.7,1.28
PI Industries,"3,869.95","3,816.85","3,864.80","3,816.85",47.95,1.26
Raymond,"1,648.00","1,576.00","1,582.50","1,562.75",19.75,1.26
Blue Dart,"7,200.00","7,100.05","7,147.30","7,060.80",86.5,1.23
Indigo Paints,"1,539.25","1,497.05","1,516.10","1,497.75",18.35,1.23
Kajaria Ceramic,"1,389.90","1,372.10","1,383.10","1,366.25",16.85,1.23
GNFC,726.25,700.10,711.55,703.00,8.55,1.22
Intellect Desig,779.50,746.10,754.15,745.05,9.1,1.22
IRB Infra,38.55,37.60,37.85,37.40,0.45,1.2
IRB Infra,38.55,37.60,37.85,37.40,0.45,1.2
Jindal Stainles,528.00,519.10,523.30,517.10,6.2,1.2
Piramal Enter,945.95,934.40,940.15,929.15,11,1.18
City Union Bank,152.60,149.75,150.50,148.80,1.7,1.14
Network 18,91.75,87.15,88.70,87.70,1,1.14
Triveni Engg,395.90,385.45,391.90,387.50,4.4,1.14
EIH,243.00,237.10,238.85,236.20,2.65,1.12
Prism Johnson,184.90,177.55,182.75,180.75,2,1.11
NMDC,186.00,183.30,184.05,182.05,2,1.1
JSW Steel,823.40,812.35,819.60,810.80,8.8,1.09
Dabur India,548.90,541.70,547.00,541.15,5.85,1.08
Reliance,"2,450.00","2,398.60","2,420.20","2,394.30",25.9,1.08
Jubilant Ing.,443.40,435.00,437.70,433.10,4.6,1.06
Mahindra Holida,397.90,389.25,395.70,391.55,4.15,1.06
Redington,161.90,158.45,161.35,159.65,1.7,1.06
Route,"1,560.00","1,534.00","1,556.25","1,539.90",16.35,1.06
Praj Industries,640.85,621.95,637.00,630.40,6.6,1.05
Vijaya Diagnost,644.90,632.35,634.75,628.15,6.6,1.05
GlaxoSmithKline,"1,739.75","1,691.10","1,695.65","1,678.15",17.5,1.04
Vedanta,244.50,239.50,241.90,239.40,2.5,1.04
AAVAS Financier,"1,459.25","1,416.30","1,440.00","1,425.75",14.25,1
Finolex Ind,208.00,204.25,207.15,205.10,2.05,1
Rallis India,234.30,231.00,233.00,230.70,2.3,1
Hero Motocorp,"3,880.00","3,784.00","3,797.10","3,760.00",37.1,0.99
IDFC First Bank,87.85,86.30,86.95,86.10,0.85,0.99
Ceat,"2,219.00","2,155.00","2,193.20","2,171.90",21.3,0.98
Mahindra Logist,371.45,363.05,365.30,361.75,3.55,0.98
Linde India,"6,040.00","5,863.15","6,007.25","5,949.60",57.65,0.97
Muthoot Finance,"1,474.00","1,450.75","1,464.85","1,450.75",14.1,0.97
Global Health,"1,003.20",964.40,979.35,970.00,9.35,0.96
KPIT Tech,"1,513.95","1,445.60","1,497.25","1,483.05",14.2,0.96
Zomato,119.00,116.25,117.40,116.30,1.1,0.95
ITC,456.40,451.00,454.05,449.80,4.25,0.94
Fortis Health,389.80,377.20,387.35,383.80,3.55,0.92
MTAR Tech,"2,290.00","2,255.00","2,264.95","2,244.30",20.65,0.92
ICICI Lombard ,"1,480.30","1,444.60","1,470.90","1,457.65",13.25,0.91
SAIL,95.50,93.80,94.00,93.15,0.85,0.91
Cipla,"1,219.10","1,206.25","1,216.50","1,205.70",10.8,0.9
Brightcom Group,17.20,16.75,16.90,16.75,0.15,0.9
KSB Pumps,"3,550.00","3,424.05","3,463.50","3,432.90",30.6,0.89
HDFC AMC,"2,993.50","2,947.10","2,953.55","2,928.05",25.5,0.87
Ingersoll Rand,"3,010.50","2,946.65","2,981.70","2,955.95",25.75,0.87
Aurobindo Pharm,"1,046.00","1,023.25","1,042.65","1,033.75",8.9,0.86
3M India,"31,650.00","30,900.25","31,354.60","31,088.45",266.15,0.86
Natco Pharma,807.70,788.10,792.15,785.40,6.75,0.86
UTI AMC,842.25,824.00,833.75,826.60,7.15,0.86
AIA Engineering,"3,680.00","3,618.00","3,665.80","3,634.80",31,0.85
Dixon Technolog,"6,186.15","5,876.00","6,002.20","5,951.65",50.55,0.85
Infosys,"1,471.90","1,449.30","1,464.35","1,452.30",12.05,0.83
V-Guard Ind,303.80,296.10,299.35,296.90,2.45,0.83
EPL,199.40,196.05,197.90,196.30,1.6,0.82
Exide Ind,299.40,292.30,293.85,291.50,2.35,0.81
ICICI Prudentia,564.20,556.70,563.30,558.80,4.5,0.81
JBM Auto,"1,283.00","1,242.10","1,257.35","1,247.35",10,0.8
VIP Industries,610.00,599.00,601.85,597.10,4.75,0.8
Indiabulls Real,84.95,83.20,83.40,82.75,0.65,0.79
CCL Products,668.00,645.90,662.60,657.50,5.1,0.78
FDC,405.35,396.10,400.25,397.15,3.1,0.78
Orient Electric,221.40,216.50,218.50,216.80,1.7,0.78
Gujarat Fluoro,"2,900.00","2,851.05","2,871.80","2,849.75",22.05,0.77
Tata Steel,132.35,130.40,131.00,130.00,1,0.77
Tata Steel,132.35,130.40,131.00,130.00,1,0.77
Bharat Dynamics,"1,265.80","1,227.55","1,233.65","1,224.40",9.25,0.76
JB Chemicals,"1,483.90","1,432.05","1,471.40","1,460.45",10.95,0.75
JB Chemicals,"1,483.90","1,432.05","1,471.40","1,460.45",10.95,0.75
Bata India,"1,641.00","1,603.30","1,630.00","1,618.10",11.9,0.74
Coromandel Int,"1,181.90","1,161.25","1,178.10","1,169.60",8.5,0.73
Godrej Agrovet,511.00,501.70,506.75,503.20,3.55,0.71
Brigade Ent,879.00,838.45,844.35,838.55,5.8,0.69
TCNS Clothing C,391.70,386.45,388.35,385.70,2.65,0.69
Asian Paints,"3,204.45","3,166.50","3,194.55","3,173.40",21.15,0.67
UPL,584.85,577.00,578.90,575.15,3.75,0.65
TMB,529.40,515.65,518.95,515.60,3.35,0.65
Swan Energy,442.40,413.00,417.90,415.25,2.65,0.64
Sterlite Techno,153.45,148.60,149.05,148.10,0.95,0.64
Astral Ltd,"2,015.45","1,963.15","1,991.00","1,978.45",12.55,0.63
SRF,"2,444.40","2,412.85","2,427.45","2,412.50",14.95,0.62
Bajaj Finserv,"1,714.70","1,685.90","1,696.25","1,685.95",10.3,0.61
Bajaj Finserv,"1,714.70","1,685.90","1,696.25","1,685.95",10.3,0.61
P and G,"17,650.00","17,335.85","17,494.15","17,393.15",101,0.58
Motherson SWI,62.70,61.00,61.70,61.35,0.35,0.57
Apollo Hospital,"5,658.25","5,569.60","5,622.55","5,591.15",31.4,0.56
CreditAccess Gr,"1,755.25","1,698.65","1,707.60","1,698.10",9.5,0.56
Phoenix Mills,"2,414.50","2,351.45","2,371.55","2,358.35",13.2,0.56
Triveni Turbine,439.10,425.55,432.55,430.15,2.4,0.56
Delhivery,400.00,393.40,399.65,397.45,2.2,0.55
PVR INOX,"1,775.00","1,730.60","1,749.90","1,740.50",9.4,0.54
BSE Limited,"2,595.00","2,482.55","2,511.90","2,498.65",13.25,0.53
BEML,"2,524.00","2,459.35","2,467.95","2,455.20",12.75,0.52
Tanla Platforms,930.00,918.00,919.65,914.85,4.8,0.52
Info Edge,"4,644.15","4,570.35","4,596.35","4,572.90",23.45,0.51
Olectra Greente,"1,229.70","1,195.50","1,205.85","1,199.80",6.05,0.5
Rainbow Child,"1,133.05","1,094.50","1,109.55","1,104.00",5.55,0.5
Firstsource Sol,181.15,176.65,177.35,176.50,0.85,0.48
Aditya Birla F,236.00,231.05,232.45,231.40,1.05,0.45
BASF,"3,031.90","2,950.05","2,965.55","2,952.65",12.9,0.44
IFB Industries,"1,036.45","1,010.10","1,022.20","1,017.70",4.5,0.44
Nuvoco Vistas,377.40,369.65,371.60,370.00,1.6,0.43
Sun TV Network,680.00,670.50,676.65,673.75,2.9,0.43
Colgate,"2,312.00","2,262.55","2,288.85","2,279.25",9.6,0.42
Uflex,465.00,456.00,457.30,455.40,1.9,0.42
Tata Inv Corp,"4,254.00","4,140.45","4,156.70","4,139.20",17.5,0.42
TTK Prestige,776.60,765.00,773.30,770.10,3.2,0.42
Trident,36.95,36.40,36.45,36.30,0.15,0.41
DCM Shriram,985.80,958.50,973.80,969.80,4,0.41
KRBL,349.80,342.25,345.95,344.55,1.4,0.41
Metro Brands,"1,392.00","1,362.75","1,381.35","1,375.75",5.6,0.41
Hindalco,526.65,516.55,519.25,517.20,2.05,0.4
TATA Cons. Prod,956.50,941.95,946.65,942.85,3.8,0.4
Hikal,289.30,283.75,285.05,283.95,1.1,0.39
ZFCVINDIA,"16,702.55","16,046.50","16,208.40","16,145.20",63.2,0.39
C. E. Info Syst,"2,259.95","2,206.10","2,215.75","2,207.60",8.15,0.37
Kalyan Jeweller,341.00,332.50,336.10,334.85,1.25,0.37
India Cements,259.90,252.95,254.05,253.15,0.9,0.36
Suprajit Eng,386.35,377.05,380.35,379.00,1.35,0.36
Restaurant Bran,116.50,114.10,114.60,114.20,0.4,0.35
J. K. Cement,"3,705.00","3,630.00","3,674.05","3,661.50",12.55,0.34
Trent,"2,867.00","2,772.25","2,816.85","2,807.70",9.15,0.33
Mazagon Dock,"2,052.20","2,015.00","2,020.05","2,013.35",6.7,0.33
TCI Express,"1,421.15","1,405.00","1,408.60","1,404.00",4.6,0.33
Shyam Metalics,475.85,469.55,470.30,468.80,1.5,0.32
Tata Chemicals,979.00,971.00,973.05,969.95,3.1,0.32
TeamLease Ser.,"2,635.95","2,560.60","2,584.05","2,575.75",8.3,0.32
Vedant Fashions,"1,428.00","1,387.00","1,396.15","1,391.75",4.4,0.32
Craftsman,"5,216.15","5,101.25","5,116.65","5,100.75",15.9,0.31
KFin Tech,548.00,533.50,536.80,535.15,1.65,0.31
Blue Star,"1,002.45",977.45,991.95,989.00,2.95,0.3
CRISIL,"4,424.35","4,221.00","4,233.35","4,220.50",12.85,0.3
Guj Amb Exports,369.00,362.10,363.60,362.50,1.1,0.3
Max Financial,"1,031.95","1,004.00","1,023.35","1,020.30",3.05,0.3
Shoppers Stop,690.30,673.55,684.95,682.90,2.05,0.3
MMTC Ltd,52.90,51.50,51.70,51.55,0.15,0.29
Tata Motors DVR,485.45,475.70,477.30,475.90,1.4,0.29
Tata Motors DVR,485.45,475.70,477.30,475.90,1.4,0.29
Voltas,848.45,830.55,837.85,835.50,2.35,0.28
Navin Fluorine,"3,769.00","3,732.20","3,740.10","3,729.90",10.2,0.27
Tech Mahindra,"1,249.20","1,218.00","1,223.90","1,220.55",3.35,0.27
Escorts Kubota,"3,250.00","3,174.20","3,213.50","3,205.20",8.3,0.26
Easy Trip,39.25,38.65,38.85,38.75,0.1,0.26
Easy Trip,39.25,38.65,38.85,38.75,0.1,0.26
Jindal Worldwid,338.75,332.80,333.70,332.85,0.85,0.26
Nestle,"24,535.00","24,138.65","24,402.80","24,338.60",64.2,0.26
Relaxo Footwear,927.95,913.25,917.45,915.10,2.35,0.26
Sun Pharma Adv,275.50,270.05,273.20,272.50,0.7,0.26
Infibeam Avenue,20.60,20.00,20.20,20.15,0.05,0.25
Indiamart Inter,"2,629.85","2,586.05","2,604.40","2,598.15",6.25,0.24
Oracle Fin Serv,"4,075.00","4,025.05","4,052.00","4,043.30",8.7,0.22
Balaji Amines,"2,042.00","2,019.00","2,022.00","2,017.70",4.3,0.21
Bombay Burmah,"1,449.70","1,403.10","1,415.30","1,412.35",2.95,0.21
Latent View,503.90,487.55,490.50,489.45,1.05,0.21
Medplus Health,802.80,779.55,794.30,792.80,1.5,0.19
Tata Comm,"1,700.00","1,656.90","1,662.85","1,659.85",3,0.18
Zensar Tech,543.00,531.25,535.90,535.05,0.85,0.16
Happiest Minds ,850.00,837.25,839.10,837.80,1.3,0.16
UNO Minda,674.30,655.00,658.65,657.60,1.05,0.16
Divis Labs,"3,835.05","3,790.00","3,798.10","3,792.70",5.4,0.14
Laurus Labs,384.00,376.65,379.25,378.75,0.5,0.13
Mastek,"2,396.00","2,351.00","2,363.15","2,360.05",3.1,0.13
Maruti Suzuki,"10,695.10","10,425.00","10,599.45","10,585.70",13.75,0.13
Persistent,"6,525.00","6,396.70","6,441.45","6,433.30",8.15,0.13
Welspun Corp,542.80,530.05,532.75,532.10,0.65,0.12
Apar Ind,"5,609.00","5,371.40","5,537.10","5,531.00",6.1,0.11
Dr Reddys Labs,"5,800.00","5,728.40","5,756.00","5,749.40",6.6,0.11
GMM Pfaudler,"1,526.30","1,496.00","1,500.50","1,498.90",1.6,0.11
Havells India,"1,324.90","1,308.60","1,313.70","1,312.45",1.25,0.1
Suven Pharma,690.00,670.00,675.00,674.35,0.65,0.1
HCL Tech,"1,350.00","1,331.00","1,337.95","1,336.70",1.25,0.09
MRF,"112,099.85","110,856.20","111,506.65","111,409.30",97.35,0.09
Birlasoft,645.50,631.40,635.15,634.70,0.45,0.07
Bharat Forge,"1,175.80","1,155.05","1,157.20","1,156.50",0.7,0.06
Balkrishna Ind,"2,592.00","2,529.00","2,560.80","2,559.70",1.1,0.04
Sona BLW,571.80,559.00,562.35,562.15,0.2,0.04
KEI Industries,"2,903.55","2,840.70","2,871.50","2,870.55",0.95,0.03
Epigral,919.70,905.00,906.90,906.60,0.3,0.03
Nazara,806.80,791.00,794.60,794.45,0.15,0.02
TCS,"3,547.80","3,498.00","3,512.45","3,511.65",0.8,0.02
Tata Motors,717.00,704.80,705.60,705.45,0.15,0.02
Tata Motors,717.00,704.80,705.60,705.45,0.15,0.02
Jyothy Labs,454.00,434.15,444.10,444.05,0.05,0.01
LTIMindtree,"5,632.00","5,550.00","5,577.40","5,577.05",0.35,0.01
