company_name,high,low,last_price,prev_close,change,percent_gain
J. K. Cement,"3,450.00","3,370.00","3,411.05","3,362.55",48.50,1.44
AAVAS Financier,"1,393.80","1,369.65","1,383.30","1,364.20",19.10,1.4
Tata Chemicals,999.00,977.15,997.20,983.50,13.70,1.39
Interglobe Avi,"2,474.80","2,430.00","2,470.30","2,437.75",32.55,1.34
Alembic Pharma,617.25,607.05,615.45,607.60,7.85,1.29
Berger Paints,688.50,675.00,683.50,674.80,8.70,1.29
FDC,317.80,309.00,313.65,309.65,4.00,1.29
Blue Star,808.95,783.05,800.30,790.20,10.10,1.28
Sun Pharma Adv,208.10,202.20,204.30,201.75,2.55,1.26
Archean Chem,549.25,534.20,537.35,531.00,6.35,1.2
Radico Khaitan,"1,238.55","1,187.55","1,226.10","1,211.70",14.40,1.19
ICICI Securitie,517.95,509.15,515.15,509.15,6.00,1.18
Shoppers Stop,814.00,781.10,809.15,799.85,9.30,1.16
Galaxy Surfacta,"2,890.00","2,840.00","2,847.50","2,815.15",32.35,1.15
Grindwell Norto,"2,258.90","2,224.20","2,245.65","2,220.65",25.00,1.13
Navin Fluorine,"4,680.00","4,597.05","4,669.40","4,617.30",52.10,1.13
Tech Mahindra,"1,120.75","1,104.10","1,119.90","1,107.35",12.55,1.13
Whirlpool,"1,478.00","1,450.45","1,470.70","1,454.20",16.50,1.13
Sanofi India,"6,903.00","6,810.00","6,886.65","6,810.40",76.25,1.12
Amara Raja Batt,642.90,632.20,641.50,634.45,7.05,1.11
Chola Invest.,"1,155.00","1,125.10","1,134.35","1,121.90",12.45,1.11
Indiamart Inter,"3,014.00","2,965.00","2,990.50","2,957.65",32.85,1.11
Tata Inv Corp,"2,494.00","2,426.75","2,448.05","2,421.35",26.70,1.1
MRF,"100,950.00","99,484.35","100,422.20","99,348.20","1,074.00",1.08
Dixon Technolog,"4,634.40","4,551.65","4,587.10","4,538.55",48.55,1.07
Data Patterns,"1,925.00","1,871.50","1,909.80","1,889.85",19.95,1.06
TTK Prestige,759.45,749.70,757.65,749.70,7.95,1.06
Nippon,256.40,252.50,254.85,252.30,2.55,1.01
Lakshmi Machine,"13,068.95","12,750.00","12,931.55","12,803.05",128.50,1
COFORGE LTD.,"4,678.80","4,580.25","4,604.85","4,559.25",45.60,1
Solar Ind,"3,885.00","3,802.20","3,849.05","3,811.35",37.70,0.99
Balkrishna Ind,"2,525.00","2,453.45","2,476.40","2,453.45",22.95,0.94
Bharti Airtel,840.75,830.40,839.00,831.20,7.80,0.94
TCS,"3,261.40","3,223.95","3,258.20","3,227.70",30.50,0.94
IFB Industries,820.30,808.90,816.45,808.90,7.55,0.93
Bank of Mah,28.35,27.90,28.15,27.90,0.25,0.9
LIC India,639.75,633.05,636.05,630.35,5.70,0.9
Rail Vikas,127.75,123.00,123.80,122.70,1.10,0.9
Guj Alkali,689.90,678.50,682.35,676.75,5.60,0.83
Ipca Labs,742.85,729.25,737.25,731.20,6.05,0.83
ICICI Prudentia,571.95,560.60,567.90,563.25,4.65,0.83
Petronet LNG,226.50,224.00,225.90,224.05,1.85,0.83
Hero Motocorp,"2,830.00","2,800.00","2,823.55","2,800.70",22.85,0.82
ICICI Lombard ,"1,322.90","1,288.05","1,302.55","1,292.25",10.30,0.8
BEML,"1,749.60","1,625.70","1,641.60","1,628.75",12.85,0.79
Dalmia Bharat,"2,270.00","2,240.50","2,258.20","2,240.50",17.70,0.79
Jindal Worldwid,331.05,325.10,328.05,325.50,2.55,0.78
Varun Beverages,824.00,812.35,819.70,813.35,6.35,0.78
Varun Beverages,824.00,812.35,819.70,813.35,6.35,0.78
Wipro,387.25,383.10,385.50,382.50,3.00,0.78
Firstsource Sol,132.80,129.85,130.50,129.50,1.00,0.77
P and G,"13,980.00","13,799.95","13,933.95","13,827.05",106.90,0.77
Macrotech Dev,652.00,637.20,643.35,638.50,4.85,0.76
Bosch,"19,449.90","19,070.15","19,201.70","19,058.65",143.05,0.75
Rainbow Child,985.00,970.00,977.25,970.00,7.25,0.75
Zydus Life,564.80,552.30,560.10,556.05,4.05,0.73
Deepak Nitrite,"2,264.00","2,242.10","2,260.25","2,243.90",16.35,0.73
Intellect Desig,626.45,613.75,618.55,614.10,4.45,0.72
Mahindra Holida,298.50,291.50,295.20,293.10,2.10,0.72
Motilal Oswal,705.85,692.55,696.15,691.20,4.95,0.72
PB Fintech,673.65,660.20,663.60,659.05,4.55,0.69
Vaibhav Global,316.85,314.10,315.60,313.45,2.15,0.69
Timken,"3,329.00","3,205.05","3,272.90","3,250.80",22.10,0.68
Birlasoft,342.30,338.00,339.55,337.30,2.25,0.67
RITES,394.40,386.25,388.85,386.25,2.60,0.67
Hitachi Energy,"4,168.00","4,084.50","4,161.15","4,133.90",27.25,0.66
Capri Global,759.70,745.70,752.15,747.20,4.95,0.66
L&T Technology,"4,033.25","3,935.35","3,996.40","3,970.15",26.25,0.66
CSB Bank,272.40,267.00,268.20,266.50,1.70,0.64
PCBL,160.95,157.50,159.15,158.15,1.00,0.63
Escorts Kubota,"2,214.60","2,161.25","2,176.10","2,162.80",13.30,0.61
GE Shipping,743.80,725.20,728.65,724.20,4.45,0.61
Kalyan Jeweller,129.70,125.80,128.65,127.90,0.75,0.59
Carborundum,"1,220.10","1,202.20","1,219.75","1,212.75",7.00,0.58
GMR Airports,43.60,42.65,43.35,43.10,0.25,0.58
GSFC,166.50,163.25,163.70,162.75,0.95,0.58
Indian Hotels,403.00,394.10,396.80,394.50,2.30,0.58
Rashtriya Chem,114.00,111.10,112.00,111.35,0.65,0.58
TCNS Clothing C,416.00,413.80,415.40,413.05,2.35,0.57
Bata India,"1,663.15","1,640.95","1,650.05","1,640.80",9.25,0.56
Welspun Corp,272.55,266.05,267.80,266.30,1.50,0.56
IDBI Bank,55.70,54.45,54.80,54.50,0.30,0.55
Coal India,228.80,226.45,228.45,227.25,1.20,0.53
TVS Motor,"1,356.55","1,336.55","1,350.90","1,343.80",7.10,0.53
Larsen,"2,412.00","2,382.00","2,394.45","2,382.00",12.45,0.52
United Spirits,906.55,892.70,896.40,891.75,4.65,0.52
Grasim,"1,780.00","1,757.00","1,777.90","1,769.10",8.80,0.5
Tejas Networks,773.90,739.45,758.20,754.45,3.75,0.5
Balrampur Chini,402.80,395.40,399.80,397.85,1.95,0.49
Colgate,"1,684.00","1,643.50","1,652.40","1,644.30",8.10,0.49
EIH,219.00,211.65,213.30,212.25,1.05,0.49
JM Financial,74.65,73.35,74.20,73.85,0.35,0.47
Krishna Inst.,"1,806.00","1,715.50","1,729.00","1,720.95",8.05,0.47
Mahanagar Gas,"1,044.00","1,026.25","1,039.25","1,034.50",4.75,0.46
Clean Science,"1,386.00","1,365.00","1,369.55","1,363.40",6.15,0.45
Bayer CropScien,"4,330.00","4,300.05","4,322.55","4,303.35",19.20,0.45
Rossari,852.85,840.65,846.25,842.45,3.80,0.45
KPIT Tech,"1,100.00","1,055.00","1,063.15","1,058.45",4.70,0.44
ACC,"1,852.00","1,830.75","1,845.85","1,838.20",7.65,0.42
EID Parry,480.95,474.30,477.15,475.15,2.00,0.42
Jyothy Labs,219.00,214.65,215.90,215.00,0.90,0.42
Mastek,"2,014.00","1,975.30","1,985.40","1,977.05",8.35,0.42
Info Edge,"4,505.00","4,442.55","4,474.10","4,455.70",18.40,0.41
City Union Bank,125.55,124.00,125.00,124.50,0.50,0.4
Dr Lal PathLab,"2,245.50","2,192.00","2,231.85","2,223.25",8.60,0.39
UPL,687.00,682.05,686.10,683.45,2.65,0.39
HINDPETRO,275.30,270.55,274.00,272.95,1.05,0.38
CIEINDIA,516.50,502.00,513.20,511.25,1.95,0.38
Supreme Ind,"3,059.45","3,012.35","3,050.40","3,039.00",11.40,0.38
Zydus Wellness,"1,525.00","1,488.00","1,508.85","1,503.40",5.45,0.36
Emami,421.85,410.00,415.10,413.65,1.45,0.35
Easy Trip,43.75,43.00,43.35,43.20,0.15,0.35
Easy Trip,43.75,43.00,43.35,43.20,0.15,0.35
Adani Wilmar,423.70,416.55,418.50,417.10,1.40,0.34
NOCIL,222.85,218.50,219.20,218.45,0.75,0.34
Ratnamani Metal,"2,340.25","2,310.05","2,335.00","2,327.55",7.45,0.32
Relaxo Footwear,920.65,910.60,916.90,914.15,2.75,0.3
CG Consumer,296.65,290.35,293.70,292.85,0.85,0.29
Quess Corp,438.00,430.10,436.10,434.85,1.25,0.29
AB Capital,183.60,179.10,180.10,179.60,0.50,0.28
KEI Industries,"2,260.00","2,222.10","2,240.50","2,234.30",6.20,0.28
Reliance,"2,569.85","2,548.00","2,564.30","2,557.10",7.20,0.28
Tanla Platforms,"1,081.70","1,029.10","1,052.20","1,049.30",2.90,0.28
KSB Pumps,"2,198.80","2,160.00","2,170.15","2,164.35",5.80,0.27
Britannia,"5,085.25","5,045.65","5,069.55","5,056.45",13.10,0.26
Tata Elxsi,"7,885.00","7,724.30","7,790.75","7,770.45",20.30,0.26
Ceat,"2,105.00","2,043.00","2,058.45","2,053.40",5.05,0.25
Indiabulls Real,63.95,60.30,60.55,60.40,0.15,0.25
Patanjali Foods,"1,201.00","1,153.00","1,178.45","1,175.50",2.95,0.25
Eicher Motors,"3,585.55","3,535.05","3,570.45","3,562.10",8.35,0.23
Suprajit Eng,400.60,392.85,395.40,394.50,0.90,0.23
Godrej Prop,"1,559.00","1,508.40","1,529.85","1,526.80",3.05,0.2
Poly Medicure,"1,189.90","1,129.00","1,151.20","1,148.85",2.35,0.2
Aster DM Health,293.00,286.50,288.60,288.05,0.55,0.19
BASF,"2,679.95","2,590.05","2,604.65","2,599.65",5.00,0.19
Dr Reddys Labs,"4,950.00","4,893.70","4,910.40","4,901.20",9.20,0.19
Hikal,317.95,314.05,315.60,315.00,0.60,0.19
Alkem Lab,"3,414.00","3,375.30","3,389.90","3,383.90",6.00,0.18
GMM Pfaudler,"1,569.85","1,528.55","1,534.75","1,532.25",2.50,0.16
Aurobindo Pharm,684.95,674.60,682.00,680.95,1.05,0.15
HCL Tech,"1,175.70","1,161.65","1,170.45","1,168.65",1.80,0.15
SUMITOMO,439.15,431.00,435.35,434.70,0.65,0.15
TATA Cons. Prod,877.20,853.05,860.15,858.90,1.25,0.15
CAMS,"2,206.60","2,175.85","2,187.70","2,184.55",3.15,0.14
Vinati Organics,"1,874.70","1,840.00","1,846.35","1,844.00",2.35,0.13
GlaxoSmithKline,"1,449.60","1,420.50","1,433.00","1,431.25",1.75,0.12
Torrent Pharma,"1,871.90","1,856.50","1,862.20","1,860.05",2.15,0.12
ZFCVINDIA,"12,116.20","11,848.50","11,894.80","11,880.90",13.90,0.12
IOC,92.85,91.70,92.00,91.90,0.10,0.11
Torrent Power,667.60,656.00,660.80,660.05,0.75,0.11
BPCL,374.75,371.35,372.80,372.45,0.35,0.09
TeamLease Ser.,"2,441.95","2,376.40","2,419.10","2,416.85",2.25,0.09
Canara Bank,309.45,304.50,306.65,306.40,0.25,0.08
Kajaria Ceramic,"1,309.80","1,281.00","1,288.75","1,287.70",1.05,0.08
Kotak Mahindra,"1,849.75","1,836.10","1,845.55","1,844.00",1.55,0.08
AIA Engineering,"3,398.00","3,311.60","3,357.50","3,355.45",2.05,0.06
Bajaj Holdings,"7,028.00","6,969.45","7,004.60","7,001.35",3.25,0.05
Tata Comm,"1,630.00","1,586.35","1,613.55","1,612.75",0.80,0.05
BSE Limited,582.50,570.95,572.15,571.90,0.25,0.04
Brigade Ent,593.00,580.10,586.50,586.25,0.25,0.04
Biocon,246.65,244.25,245.10,245.00,0.10,0.04
Federal Bank,124.65,123.10,123.45,123.40,0.05,0.04
Hinduja Global,"1,087.85","1,075.50","1,079.30","1,078.90",0.40,0.04
Guj State Petro,303.40,298.00,299.20,299.10,0.10,0.03
Transport Corp,731.00,720.05,722.70,722.45,0.25,0.03
Honeywell Autom,"42,825.00","42,412.05","42,649.80","42,635.20",14.60,0.03
Chambal Fert,280.75,278.10,279.05,279.00,0.05,0.02
CenturyPlyboard,637.00,622.50,630.40,630.25,0.15,0.02
HUL,"2,706.85","2,668.45","2,676.60","2,676.10",0.50,0.02
HLE Glascoat,675.00,652.65,657.70,657.55,0.15,0.02
HLE Glascoat,675.00,652.65,657.70,657.55,0.15,0.02
