company_name,high,low,last_price,prev_close,change,percent_gain
Godrej Agrovet,509.30,499.00,504.40,496.05,8.35,1.68
Route,"1,614.85","1,565.00","1,590.80","1,565.00",25.8,1.65
Welspun Corp,392.00,370.05,387.25,380.95,6.3,1.65
MOTHERSON,101.40,99.85,101.10,99.55,1.55,1.56
HCL Tech,"1,284.30","1,270.40","1,281.55","1,262.05",19.5,1.55
TML - D,432.60,426.05,431.15,424.60,6.55,1.54
TML - D,432.60,426.05,431.15,424.60,6.55,1.54
Hero Motocorp,"3,059.00","3,019.05","3,054.35","3,008.75",45.6,1.52
Sundaram Fin,"2,687.95","2,619.45","2,659.20","2,619.45",39.75,1.52
HFCL,78.55,76.60,77.30,76.15,1.15,1.51
Patanjali Foods,"1,321.00","1,290.00","1,310.40","1,291.10",19.3,1.49
NMDC,146.75,141.50,144.50,142.40,2.1,1.47
Exide Ind,279.45,274.25,277.45,273.45,4,1.46
Nippon,341.80,332.25,336.35,331.50,4.85,1.46
Oberoi Realty,"1,206.90","1,175.25","1,196.65","1,179.60",17.05,1.45
Mahindra Logist,427.70,413.05,415.85,410.05,5.8,1.41
SBI,592.30,585.35,591.70,583.45,8.25,1.41
Jindal Worldwid,394.85,377.65,392.05,386.80,5.25,1.36
Adani Green Ene,"1,025.85","1,002.80","1,014.65","1,001.20",13.45,1.34
Welspun India,126.15,123.15,124.80,123.15,1.65,1.34
Godrej Consumer,"1,043.00","1,014.35","1,033.90","1,020.30",13.6,1.33
ACC,"2,068.55","2,012.00","2,051.05","2,024.25",26.8,1.32
Phoenix Mills,"1,901.00","1,845.05","1,866.05","1,841.75",24.3,1.32
SBI Card,854.95,841.50,851.00,839.90,11.1,1.32
ICICI Lombard ,"1,370.00","1,344.75","1,366.65","1,349.00",17.65,1.31
Archean Chem,653.00,635.00,641.35,633.20,8.15,1.29
Go Fashion,"1,404.00","1,365.00","1,398.35","1,380.65",17.7,1.28
IOC,96.00,94.10,95.20,94.00,1.2,1.28
HLE Glascoat,605.85,589.00,597.25,589.70,7.55,1.28
HLE Glascoat,605.85,589.00,597.25,589.70,7.55,1.28
Medplus Health,824.70,793.05,819.65,809.35,10.3,1.27
NOCIL,253.60,249.00,251.70,248.55,3.15,1.27
Tata Steel,131.85,129.20,131.15,129.50,1.65,1.27
Tata Steel,131.85,129.20,131.15,129.50,1.65,1.27
IDFC First Bank,97.40,96.20,96.55,95.35,1.2,1.26
Prince Pipes,747.05,724.10,742.05,732.80,9.25,1.26
Balkrishna Ind,"2,440.00","2,391.40","2,432.40","2,402.40",30,1.25
Laxmi Organic,316.50,308.55,312.00,308.20,3.8,1.23
Tata Motors,635.40,630.50,634.85,627.25,7.6,1.21
Tata Motors,635.40,630.50,634.85,627.25,7.6,1.21
Sunteck Realty,408.80,400.70,405.95,401.15,4.8,1.2
NTPC,243.90,238.15,243.10,240.25,2.85,1.19
P and G,"17,390.00","17,051.00","17,339.90","17,137.90",202,1.18
Gujarat Fluoro,"3,124.00","3,060.55","3,103.15","3,067.30",35.85,1.17
Orient Electric,242.30,236.25,240.35,237.60,2.75,1.16
KRBL,456.25,443.70,454.80,449.65,5.15,1.15
Dixon Technolog,"5,188.00","5,108.00","5,178.90","5,121.20",57.7,1.13
United Spirits,"1,072.85","1,054.75","1,067.15","1,055.20",11.95,1.13
TCS,"3,485.70","3,445.00","3,480.65","3,441.90",38.75,1.13
Tata Power,274.00,269.15,271.90,268.85,3.05,1.13
Wipro,437.50,430.10,434.85,430.00,4.85,1.13
Oracle Fin Serv,"4,528.45","4,347.85","4,396.55","4,347.75",48.8,1.12
Interglobe Avi,"2,508.85","2,477.15","2,500.85","2,473.50",27.35,1.11
Nestle,"22,199.95","21,873.40","22,127.05","21,883.25",243.8,1.11
TATA Cons. Prod,864.95,854.75,862.60,853.10,9.5,1.11
Whirlpool,"1,703.00","1,670.05","1,699.55","1,680.95",18.6,1.11
MTAR Tech,"2,920.35","2,794.55","2,814.00","2,783.40",30.6,1.1
Firstsource Sol,172.50,169.20,171.05,169.20,1.85,1.09
NALCO,103.00,100.00,101.60,100.50,1.1,1.09
NBCC (India),61.40,59.70,60.25,59.60,0.65,1.09
Tata Inv Corp,"2,556.70","2,489.75","2,511.95","2,484.90",27.05,1.09
Aurobindo Pharm,873.35,855.10,867.80,858.50,9.3,1.08
Reliance,"2,476.85","2,452.00","2,474.60","2,448.20",26.4,1.08
KPIL,674.95,662.95,669.90,662.80,7.1,1.07
Varun Beverages,922.00,905.90,919.60,909.90,9.7,1.07
Varun Beverages,922.00,905.90,919.60,909.90,9.7,1.07
MRPL,98.55,95.45,95.75,94.75,1,1.06
Rainbow Child,"1,058.00","1,013.55","1,025.15","1,014.40",10.75,1.06
SAIL,100.60,98.80,99.95,98.90,1.05,1.06
Timken,"3,264.80","3,199.05","3,233.55","3,199.60",33.95,1.06
Poonawalla Fin,399.40,390.85,394.05,389.95,4.1,1.05
JSW Steel,829.35,816.45,824.25,815.75,8.5,1.04
L&T Finance,132.65,129.90,130.70,129.35,1.35,1.04
ITC,448.10,442.65,447.20,442.65,4.55,1.03
Deepak Nitrite,"2,352.25","2,312.10","2,342.80","2,319.25",23.55,1.02
Vedant Fashions,"1,310.75","1,279.70","1,293.75","1,280.75",13,1.02
ZFCVINDIA,"16,354.75","16,000.00","16,234.05","16,070.25",163.8,1.02
Devyani Int,227.50,223.00,224.70,222.45,2.25,1.01
Divis Labs,"3,748.90","3,691.80","3,736.25","3,698.80",37.45,1.01
Eicher Motors,"3,409.90","3,363.00","3,404.50","3,370.90",33.6,1
TeamLease Ser.,"2,699.00","2,665.00","2,690.60","2,663.85",26.75,1
Bajaj Auto,"4,810.00","4,763.00","4,806.40","4,759.55",46.85,0.98
Bharat Elec,147.15,143.05,144.70,143.30,1.4,0.98
Muthoot Finance,"1,300.00","1,282.20","1,296.55","1,284.20",12.35,0.96
Zee Entertain,282.35,275.00,279.80,277.15,2.65,0.96
Federal Bank,150.00,147.50,148.90,147.50,1.4,0.95
India Cements,256.20,248.85,251.00,248.65,2.35,0.95
Lemon Tree Hote,118.65,115.35,116.70,115.60,1.1,0.95
M&M,"1,589.00","1,564.00","1,582.10","1,567.55",14.55,0.93
GMM Pfaudler,"1,809.00","1,769.35","1,795.00","1,778.85",16.15,0.91
KEC Intl,687.00,675.60,682.95,676.85,6.1,0.9
Bharat Forge,"1,117.70","1,100.00","1,115.20","1,105.40",9.8,0.89
JK Paper,409.00,393.00,400.85,397.30,3.55,0.89
HUL,"2,538.90","2,509.05","2,536.25","2,513.80",22.45,0.89
Sonata,"1,148.90","1,108.30","1,126.00","1,116.10",9.9,0.89
Rajesh Exports,524.80,520.00,522.70,518.15,4.55,0.88
Honeywell Autom,"39,555.00","38,651.00","39,367.15","39,024.70",342.45,0.88
GSFC,176.00,170.35,174.75,173.25,1.5,0.87
GMR Airports,65.00,63.40,64.35,63.80,0.55,0.86
Gujarat Pipavav,141.30,137.80,138.75,137.60,1.15,0.84
APL Apollo,"1,754.90","1,718.00","1,730.50","1,716.45",14.05,0.82
Kotak Mahindra,"1,811.50","1,795.25","1,807.90","1,793.20",14.7,0.82
PNC Infratech,367.40,360.00,364.40,361.45,2.95,0.82
Nazara,890.00,875.00,883.60,876.50,7.1,0.81
TCNS Clothing C,393.00,383.50,387.75,384.65,3.1,0.81
ICICI Bank,982.00,969.35,978.25,970.55,7.7,0.79
Karur Vysya,132.00,128.60,131.10,130.10,1,0.77
Olectra Greente,"1,284.00","1,245.00","1,255.65","1,246.15",9.5,0.76
Just Dial,767.85,754.90,760.60,754.90,5.7,0.76
Avenue Supermar,"3,815.00","3,772.40","3,810.75","3,782.40",28.35,0.75
Pidilite Ind,"2,528.00","2,500.00","2,523.75","2,505.05",18.7,0.75
Raymond,"2,129.90","2,073.45","2,091.30","2,075.80",15.5,0.75
CRISIL,"3,939.85","3,854.40","3,925.85","3,897.15",28.7,0.74
LIC India,684.90,675.95,679.05,674.15,4.9,0.73
Chola Invest.,"1,201.25","1,158.75","1,184.40","1,175.95",8.45,0.72
SUMITOMO,450.00,442.00,446.45,443.25,3.2,0.72
CenturyPlyboard,709.20,696.05,701.80,696.85,4.95,0.71
Info Edge,"4,578.80","4,461.35","4,509.45","4,477.75",31.7,0.71
Cummins,"1,786.50","1,761.80","1,767.60","1,755.35",12.25,0.7
Ashok Leyland,185.25,184.00,184.85,183.60,1.25,0.68
Berger Paints,725.00,715.30,721.75,716.90,4.85,0.68
EIH,255.50,250.10,253.00,251.30,1.7,0.68
Endurance Techn,"1,644.00","1,620.90","1,629.95","1,618.90",11.05,0.68
Grasim,"1,869.10","1,845.80","1,862.35","1,849.75",12.6,0.68
Solar Ind,"4,739.95","4,586.05","4,672.95","4,641.75",31.2,0.67
Asian Paints,"3,265.00","3,242.00","3,259.40","3,238.05",21.35,0.66
SBI Life Insura,"1,356.85","1,337.00","1,350.15","1,341.45",8.7,0.65
Swan Energy,307.80,302.05,303.10,301.15,1.95,0.65
New India Assur,135.05,133.00,133.55,132.70,0.85,0.64
Tejas Networks,922.00,895.00,899.95,894.20,5.75,0.64
Fortis Health,343.00,338.90,341.45,339.30,2.15,0.63
Fine Organics,"5,028.00","4,953.60","5,015.40","4,984.00",31.4,0.63
GNFC,654.50,634.00,647.10,643.05,4.05,0.63
Britannia,"4,574.00","4,540.00","4,568.55","4,540.50",28.05,0.62
Vinati Organics,"1,985.00","1,918.00","1,959.25","1,947.25",12,0.62
Bajaj Holdings,"7,199.85","7,132.95","7,185.20","7,141.80",43.4,0.61
PI Industries,"3,688.10","3,642.00","3,677.70","3,655.50",22.2,0.61
Amara Raja Batt,666.80,656.25,660.00,656.20,3.8,0.58
APTUS VALUE,279.50,275.90,278.00,276.40,1.6,0.58
Sun Pharma,"1,140.00","1,125.70","1,136.90","1,130.45",6.45,0.57
TVS Motor,"1,495.85","1,476.05","1,489.00","1,480.55",8.45,0.57
Bajaj Finserv,"1,552.00","1,540.00","1,549.70","1,541.00",8.7,0.56
Bajaj Finserv,"1,552.00","1,540.00","1,549.70","1,541.00",8.7,0.56
Bharti Airtel,892.30,883.60,890.80,885.85,4.95,0.56
Atul,"7,589.90","7,480.05","7,563.00","7,521.55",41.45,0.55
IIFL Finance,648.50,611.60,617.95,614.55,3.4,0.55
LTIMindtree,"5,521.00","5,467.30","5,508.65","5,478.50",30.15,0.55
Dr Reddys Labs,"5,664.00","5,585.05","5,613.80","5,583.80",30,0.54
C. E. Info Syst,"1,770.00","1,712.40","1,744.10","1,734.85",9.25,0.53
MRF,"109,850.00","108,905.00","109,440.45","108,858.40",582.05,0.53
Rain Industries,184.40,180.50,181.35,180.40,0.95,0.53
GE Shipping,837.30,823.10,829.15,824.90,4.25,0.52
HDFC Bank,"1,636.50","1,624.00","1,631.80","1,623.40",8.4,0.52
Sundram,"1,296.15","1,275.00","1,279.20","1,272.60",6.6,0.52
Apollo Tyres,385.50,382.00,383.60,381.65,1.95,0.51
BPCL,368.75,360.70,363.75,361.95,1.8,0.5
Tata Elxsi,"7,424.95","7,370.00","7,402.15","7,366.20",35.95,0.49
Amber Enterpris,"3,065.55","3,025.75","3,043.25","3,028.65",14.6,0.48
Navin Fluorine,"4,709.00","4,639.20","4,685.05","4,662.45",22.6,0.48
Infosys,"1,478.05","1,464.50","1,476.45","1,469.60",6.85,0.47
Tech Mahindra,"1,275.00","1,263.50","1,268.85","1,262.95",5.9,0.47
Dabur India,571.25,566.95,569.70,567.10,2.6,0.46
Lakshmi Machine,"15,030.00","14,815.10","14,923.35","14,855.05",68.3,0.46
Titan Company,"3,221.55","3,186.60","3,213.30","3,199.10",14.2,0.44
MphasiS,"2,489.90","2,456.85","2,476.45","2,466.15",10.3,0.42
Global Health,704.85,696.00,698.15,695.25,2.9,0.42
LIC Housing Fin,458.90,450.80,454.85,452.95,1.9,0.42
M&M Financial,305.70,301.10,302.85,301.65,1.2,0.4
BEML,"2,720.50","2,567.45","2,604.40","2,594.20",10.2,0.39
Kalyan Jeweller,249.00,243.00,247.45,246.50,0.95,0.39
Indiabulls Real,83.10,80.45,82.45,82.15,0.3,0.37
Motherson SWI,67.50,66.10,66.95,66.70,0.25,0.37
UltraTechCement,"8,498.65","8,426.15","8,461.70","8,430.55",31.15,0.37
Power Finance,313.90,302.80,306.20,305.10,1.1,0.36
GAIL,129.55,126.80,128.50,128.05,0.45,0.35
Granules India,317.75,312.85,313.95,312.85,1.1,0.35
IDFC,130.75,129.00,129.55,129.10,0.45,0.35
TCI Express,"1,554.90","1,515.05","1,540.15","1,534.75",5.4,0.35
FSN E-Co Nykaa,148.15,143.55,146.55,146.05,0.5,0.34
Alkyl Amines,"2,519.70","2,475.10","2,496.00","2,487.85",8.15,0.33
Astral Ltd,"1,928.00","1,900.35","1,915.55","1,909.30",6.25,0.33
Restaurant Bran,124.25,122.00,122.40,122.00,0.4,0.33
V-Mart Retail,"2,265.00","2,206.00","2,233.70","2,226.35",7.35,0.33
Sapphire Foods,"1,567.85","1,514.90","1,521.05","1,516.15",4.9,0.32
Capri Global,821.15,807.20,812.10,809.80,2.3,0.28
Rossari,866.90,850.00,857.20,854.85,2.35,0.27
Yes Bank,18.60,18.25,18.40,18.35,0.05,0.27
Hinduja Global,"1,053.80","1,035.05","1,039.60","1,037.05",2.55,0.25
RHI Magnesita,781.25,767.50,770.80,768.90,1.9,0.25
Alkem Lab,"3,674.05","3,621.25","3,630.00","3,621.25",8.75,0.24
CG Consumer,318.80,315.50,316.95,316.20,0.75,0.24
Voltas,914.50,904.50,907.15,904.95,2.2,0.24
Escorts Kubota,"3,213.95","3,170.00","3,192.70","3,185.40",7.3,0.23
Siemens,"3,999.90","3,935.05","3,954.75","3,945.60",9.15,0.23
Vedanta,238.80,236.50,238.30,237.75,0.55,0.23
Shoppers Stop,722.05,715.00,716.65,715.00,1.65,0.23
Cipla,"1,252.75","1,236.50","1,247.35","1,244.60",2.75,0.22
Chambal Fert,286.00,279.50,284.05,283.45,0.6,0.21
Bosch,"19,499.90","19,280.00","19,444.50","19,403.25",41.25,0.21
KPIT Tech,"1,190.00","1,162.00","1,166.85","1,164.50",2.35,0.2
Angel One,"1,921.95","1,861.50","1,880.40","1,876.80",3.6,0.19
Cera Sanitary,"9,250.00","9,079.95","9,100.40","9,082.70",17.7,0.19
Aether Ind,"1,008.00",994.10,996.45,994.65,1.8,0.18
Shriram Finance,"1,971.80","1,938.15","1,957.20","1,953.85",3.35,0.17
DLF,544.35,537.00,540.85,540.00,0.85,0.16
Dr Lal PathLab,"2,249.00","2,202.00","2,221.05","2,217.40",3.65,0.16
REC,284.70,269.05,270.45,270.15,0.3,0.11
Indian Hotels,432.65,427.75,429.95,429.55,0.4,0.09
IndusInd Bank,"1,452.00","1,431.75","1,450.20","1,448.85",1.35,0.09
Keystone Real,595.00,585.05,590.25,589.70,0.55,0.09
Quess Corp,432.50,426.25,427.10,426.80,0.3,0.07
Zydus Life,634.90,626.40,628.55,628.15,0.4,0.06
J. K. Cement,"3,338.30","3,273.40","3,305.80","3,303.85",1.95,0.06
Tata Chemicals,"1,098.00","1,080.10","1,085.90","1,085.30",0.6,0.06
Alembic Pharma,773.05,759.00,764.80,764.45,0.35,0.05
IFB Industries,997.10,975.00,980.30,979.85,0.45,0.05
Blue Star,816.50,791.25,807.45,807.10,0.35,0.04
RBL Bank,235.85,230.40,232.70,232.60,0.1,0.04
AU Small Financ,741.20,732.10,735.10,734.90,0.2,0.03
Hitachi Energy,"4,686.95","4,542.60","4,568.90","4,567.90",1,0.02
L&T Technology,"4,698.95","4,630.00","4,655.05","4,654.20",0.85,0.02
Galaxy Surfacta,"2,791.80","2,742.35","2,770.55","2,770.35",0.2,0.01
