company_name,high,low,last_price,prev_close,change,percent_gain
Medplus Health,928.00,894.05,913.20,901.75,11.45,1.27
Elgi Equipments,573.60,553.00,569.10,562.00,7.1,1.26
DLF,504.20,494.15,501.00,494.80,6.2,1.25
Bombay Burmah,"1,122.85","1,095.05","1,109.15","1,095.65",13.5,1.23
Jamna Auto,112.20,110.05,110.95,109.60,1.35,1.23
Bank of India,80.45,78.60,80.25,79.30,0.95,1.2
Piramal Pharma,102.50,99.55,101.25,100.05,1.2,1.2
Suprajit Eng,433.65,425.85,429.05,423.95,5.1,1.2
C. E. Info Syst,"1,473.45","1,440.00","1,455.65","1,438.50",17.15,1.19
FSN E-Co Nykaa,147.00,142.40,146.20,144.50,1.7,1.18
Graphite India,422.80,410.50,416.25,411.40,4.85,1.18
AB Capital,186.10,183.50,185.25,183.10,2.15,1.17
Godrej Agrovet,508.00,492.20,505.00,499.15,5.85,1.17
BEML,"1,622.00","1,592.10","1,610.90","1,592.80",18.1,1.14
Balkrishna Ind,"2,438.00","2,390.05","2,430.20","2,402.90",27.3,1.14
Capri Global,820.00,787.10,804.50,795.50,9,1.13
Sundaram Fin,"2,593.75","2,515.55","2,575.10","2,546.35",28.75,1.13
India Cements,212.80,209.75,212.45,210.10,2.35,1.12
Granules India,317.95,310.05,313.45,310.00,3.45,1.11
United Spirits,976.75,960.30,970.95,960.30,10.65,1.11
PB Fintech,760.60,735.45,745.15,736.95,8.2,1.11
Jubilant Food,477.00,469.95,476.00,470.80,5.2,1.1
Bharat Dynamics,"1,182.90","1,145.10","1,168.55","1,155.95",12.6,1.09
Finolex Ind,183.95,179.05,180.85,178.90,1.95,1.09
ICICI Lombard ,"1,387.15","1,316.00","1,366.45","1,351.65",14.8,1.09
Ingersoll Rand,"2,878.00","2,817.85","2,853.55","2,822.65",30.9,1.09
IDFC,112.70,110.85,112.35,111.15,1.2,1.08
Pidilite Ind,"2,691.70","2,643.30","2,685.95","2,658.10",27.85,1.05
Bank of Baroda,200.70,196.50,200.00,197.95,2.05,1.04
Aditya Birla F,214.60,211.80,213.80,211.60,2.2,1.04
Vedant Fashions,"1,273.95","1,250.35","1,269.10","1,256.00",13.1,1.04
Prince Pipes,632.00,625.10,630.40,623.95,6.45,1.03
Oracle Fin Serv,"3,975.00","3,898.00","3,957.10","3,916.70",40.4,1.03
Tata Comm,"1,632.30","1,607.55","1,618.40","1,601.85",16.55,1.03
KNR Construct,246.70,242.50,245.20,242.75,2.45,1.01
HLE Glascoat,662.00,647.30,657.90,651.30,6.6,1.01
HLE Glascoat,662.00,647.30,657.90,651.30,6.6,1.01
Eris Life,744.30,731.25,735.60,728.55,7.05,0.97
M&M Financial,324.00,317.00,319.85,316.80,3.05,0.96
AIA Engineering,"3,556.75","3,493.00","3,526.85","3,493.90",32.95,0.94
Jindal Steel,643.60,634.45,640.05,634.10,5.95,0.94
Orient Electric,242.00,236.00,238.75,236.55,2.2,0.93
Hind Zinc,328.00,318.70,323.25,320.30,2.95,0.92
Zydus Life,608.80,595.30,607.50,602.05,5.45,0.91
Triveni Engg,285.95,281.70,284.65,282.15,2.5,0.89
Power Grid Corp,246.20,240.55,243.25,241.15,2.1,0.87
IDFC First Bank,82.20,80.60,81.80,81.10,0.7,0.86
Chola Fin Hold,940.00,912.55,925.00,917.10,7.9,0.86
Happiest Minds ,955.00,936.00,943.70,935.70,8,0.85
Shyam Metalics,392.80,377.55,380.05,376.90,3.15,0.84
Birla Corp,"1,242.10","1,206.55","1,219.30","1,209.25",10.05,0.83
Kotak Mahindra,"1,915.00","1,891.55","1,906.60","1,890.85",15.75,0.83
Deepak Nitrite,"1,996.60","1,976.55","1,992.35","1,976.25",16.1,0.81
Avenue Supermar,"3,720.00","3,678.55","3,705.85","3,676.50",29.35,0.8
Piramal Enter,993.90,966.05,975.60,967.85,7.75,0.8
IGL,499.70,493.20,497.05,493.15,3.9,0.79
Krishna Inst.,"1,944.80","1,919.60","1,936.10","1,920.85",15.25,0.79
Larsen,"2,502.95","2,466.40","2,494.15","2,474.70",19.45,0.79
Vedanta,285.30,282.05,283.65,281.45,2.2,0.78
TTK Prestige,791.90,778.00,785.05,779.00,6.05,0.78
Avanti Feeds,417.40,403.00,405.70,402.60,3.1,0.77
Fortis Health,331.00,323.20,329.05,326.55,2.5,0.77
IRB Infra,26.30,25.70,26.15,25.95,0.2,0.77
IRB Infra,26.30,25.70,26.15,25.95,0.2,0.77
IRFC,32.95,32.55,32.85,32.60,0.25,0.77
Navin Fluorine,"4,430.00","4,321.00","4,417.90","4,384.20",33.7,0.77
Tanla Platforms,"1,138.00","1,102.05","1,115.20","1,106.70",8.5,0.77
Reliance,"2,856.00","2,797.00","2,841.85","2,820.45",21.4,0.76
V-Guard Ind,293.05,286.15,288.45,286.30,2.15,0.75
Ambuja Cements,421.00,416.20,419.30,416.20,3.1,0.74
Rattanindia Ent,41.60,40.40,40.70,40.40,0.3,0.74
Jyothy Labs,239.40,236.00,237.70,236.00,1.7,0.72
Container Corp,690.00,670.25,685.90,681.05,4.85,0.71
Mastek,"2,254.90","2,123.50","2,170.85","2,155.75",15.1,0.7
Sanofi India,"7,075.00","6,920.10","7,022.75","6,974.90",47.85,0.69
Just Dial,807.05,788.80,800.20,794.75,5.45,0.69
SRF,"2,250.00","2,220.05","2,241.25","2,226.00",15.25,0.69
HUDCO,60.35,59.00,59.35,58.95,0.4,0.68
IOC,99.05,97.70,98.25,97.60,0.65,0.67
Berger Paints,685.00,674.55,683.55,679.05,4.5,0.66
NMDC Steel,46.80,45.70,45.95,45.65,0.3,0.66
Vodafone Idea,7.85,7.60,7.70,7.65,0.05,0.65
Sonata,"1,069.00","1,042.30","1,052.80","1,046.00",6.8,0.65
KPR Mill,657.70,648.15,654.60,650.45,4.15,0.64
M&M,"1,549.50","1,524.00","1,544.45","1,534.70",9.75,0.64
Federal Bank,136.85,133.45,135.75,134.90,0.85,0.63
Oil India,257.70,253.70,256.40,254.80,1.6,0.63
Gujarat Pipavav,123.00,120.30,121.40,120.65,0.75,0.62
Adani Green Ene,988.00,971.10,979.65,973.75,5.9,0.61
Aegis Logistics,365.70,359.60,361.55,359.40,2.15,0.6
Garware Technic,"3,158.95","3,102.35","3,147.50","3,128.70",18.8,0.6
Hikal,311.00,306.80,309.20,307.35,1.85,0.6
Karur Vysya,129.85,126.85,127.90,127.15,0.75,0.59
Dr Reddys Labs,"5,270.00","5,161.60","5,221.35","5,191.00",30.35,0.58
JB Chemicals,"2,538.20","2,501.30","2,523.35","2,509.05",14.3,0.57
Kennametal,"2,638.45","2,609.60","2,624.45","2,609.60",14.85,0.57
Alembic Pharma,665.35,657.05,662.90,659.20,3.7,0.56
GAIL,110.90,108.85,109.50,108.90,0.6,0.55
SAIL,91.15,90.25,90.80,90.30,0.5,0.55
Sun Pharma Adv,224.80,218.25,220.85,219.65,1.2,0.55
Blue Star,799.00,786.00,793.85,789.55,4.3,0.54
Abbott India,"23,568.85","23,200.00","23,468.65","23,345.65",123,0.53
EPL,224.85,219.30,220.30,219.15,1.15,0.52
Grasim,"1,788.55","1,770.70","1,784.20","1,775.05",9.15,0.52
New India Assur,116.75,115.70,116.20,115.60,0.6,0.52
Praj Industries,425.80,414.35,423.90,421.70,2.2,0.52
Cipla,"1,042.00","1,022.70","1,035.80","1,030.80",5,0.49
Greenpanel Ind,361.75,354.65,360.20,358.45,1.75,0.49
Lemon Tree Hote,93.00,91.70,92.20,91.75,0.45,0.49
Sunteck Realty,378.45,367.15,372.40,370.65,1.75,0.47
Bata India,"1,707.90","1,688.45","1,700.30","1,692.45",7.85,0.46
MRF,"102,990.00","102,065.30","102,718.15","102,245.45",472.7,0.46
Vardhman Text,377.05,370.30,373.40,371.70,1.7,0.46
TMB,428.65,425.00,426.25,424.30,1.95,0.46
GMR Airports,44.90,44.50,44.75,44.55,0.2,0.45
HDFC Bank,"1,688.75","1,675.00","1,685.10","1,677.50",7.6,0.45
Adani Ports,735.45,729.00,731.40,728.15,3.25,0.45
Global Health,707.50,699.00,703.05,700.05,3,0.43
IRCTC,627.50,622.80,625.50,622.85,2.65,0.43
Exide Ind,249.85,245.95,248.70,247.65,1.05,0.42
Gujarat Gas,468.50,463.45,466.60,464.80,1.8,0.39
GSFC,170.50,167.20,167.80,167.15,0.65,0.39
Mahanagar Gas,"1,071.20","1,058.00","1,064.45","1,060.35",4.1,0.39
Aarti Ind,469.35,465.20,466.75,465.00,1.75,0.38
HDFC Life,660.45,649.05,659.05,656.55,2.5,0.38
Star Health,642.50,629.15,638.45,636.05,2.4,0.38
Brigade Ent,598.90,585.05,590.65,588.45,2.2,0.37
Solar Ind,"3,715.00","3,673.65","3,699.55","3,686.05",13.5,0.37
CDSL,"1,219.70","1,200.60","1,209.40","1,205.15",4.25,0.35
IDBI Bank,57.80,57.05,57.50,57.30,0.2,0.35
Lakshmi Machine,"14,165.95","13,961.90","14,010.10","13,961.90",48.2,0.35
P and G,"16,100.00","15,737.00","15,952.55","15,896.45",56.1,0.35
Affle India,"1,088.00","1,056.00","1,075.30","1,071.70",3.6,0.34
Shree Cements,"24,124.90","23,905.95","24,028.30","23,948.25",80.05,0.33
Guj State Petro,296.15,292.75,295.05,294.10,0.95,0.32
Divis Labs,"3,675.00","3,625.00","3,638.05","3,626.65",11.4,0.31
Home First,815.25,798.30,801.45,799.00,2.45,0.31
Birlasoft,397.90,390.00,393.50,392.30,1.2,0.31
NMDC,112.45,111.05,111.75,111.40,0.35,0.31
Amara Raja Batt,659.80,642.25,644.75,642.80,1.95,0.3
Lux Industries,"1,499.50","1,477.00","1,487.15","1,482.80",4.35,0.29
Petronet LNG,225.90,223.65,224.85,224.20,0.65,0.29
ACC,"1,804.95","1,791.50","1,800.05","1,795.10",4.95,0.28
Adani Enterpris,"2,443.00","2,416.90","2,423.75","2,416.90",6.85,0.28
Hindustan Aeron,"3,884.00","3,843.05","3,860.90","3,850.25",10.65,0.28
CAMS,"2,297.05","2,267.00","2,280.35","2,274.30",6.05,0.27
Ramco Cements,927.55,917.20,922.75,920.30,2.45,0.27
Biocon,268.20,265.25,266.80,266.10,0.7,0.26
Deepak Fert,609.25,602.10,604.55,603.00,1.55,0.26
Apollo Hospital,"5,223.95","5,162.60","5,175.60","5,162.60",13,0.25
Indiabulls Hsg,122.70,120.50,121.55,121.25,0.3,0.25
Marico,534.45,529.20,531.85,530.50,1.35,0.25
Mahindra Logist,413.60,398.25,400.45,399.45,1,0.25
Redington,182.60,180.20,181.70,181.25,0.45,0.25
Aarti Drugs,524.35,515.65,518.05,516.80,1.25,0.24
Muthoot Finance,"1,307.95","1,289.00","1,292.75","1,289.70",3.05,0.24
Siemens,"3,750.00","3,684.20","3,710.35","3,701.65",8.7,0.24
Narayana Hruda,"1,059.80","1,034.15","1,038.15","1,035.75",2.4,0.23
One 97 Paytm,852.00,825.10,842.30,840.40,1.9,0.23
Relaxo Footwear,956.00,937.00,941.90,939.75,2.15,0.23
Chambal Fert,267.95,265.00,265.85,265.30,0.55,0.21
MTAR Tech,"2,188.30","2,091.05","2,101.75","2,097.45",4.3,0.21
Rail Vikas,121.25,119.55,119.90,119.65,0.25,0.21
Tata Elxsi,"7,595.00","7,518.00","7,558.90","7,542.75",16.15,0.21
TATA Cons. Prod,864.95,854.40,860.45,858.70,1.75,0.2
Godrej Consumer,"1,050.65","1,038.05","1,043.90","1,041.95",1.95,0.19
360 ONE WAM,528.45,513.75,516.00,515.00,1,0.19
360 ONE WAM,528.45,513.75,516.00,515.00,1,0.19
Ipca Labs,806.25,786.30,794.90,793.40,1.5,0.19
Sharda Crop,554.00,542.65,544.40,543.35,1.05,0.19
Wipro,421.00,414.15,417.95,417.20,0.75,0.18
Balrampur Chini,384.30,378.75,380.20,379.55,0.65,0.17
KEC Intl,604.00,599.15,600.90,599.90,1,0.17
Emami,416.35,412.55,413.50,412.85,0.65,0.16
Equitas Bank,97.30,95.80,96.20,96.05,0.15,0.16
HCL Tech,"1,174.90","1,157.00","1,169.05","1,167.20",1.85,0.16
Trident,33.15,32.80,32.90,32.85,0.05,0.15
Coal India,229.90,228.20,228.60,228.25,0.35,0.15
Natco Pharma,739.70,711.75,714.65,713.60,1.05,0.15
Archean Chem,534.25,529.40,531.30,530.55,0.75,0.14
Kansai Nerolac,316.95,314.35,315.40,314.95,0.45,0.14
IFB Industries,842.55,832.00,835.55,834.35,1.2,0.14
JSW Steel,797.85,789.05,791.90,790.90,1,0.13
Supreme Ind,"3,515.30","3,454.00","3,485.05","3,480.45",4.6,0.13
Bandhan Bank,217.10,213.30,214.55,214.30,0.25,0.12
Dixon Technolog,"4,363.80","4,301.00","4,330.50","4,325.20",5.3,0.12
Pfizer,"3,890.00","3,852.05","3,865.90","3,861.15",4.75,0.12
PI Industries,"3,676.95","3,637.05","3,645.95","3,641.50",4.45,0.12
Poly Medicure,"1,127.00","1,100.00","1,109.25","1,107.90",1.35,0.12
BHEL,96.30,94.35,94.95,94.85,0.1,0.11
Vinati Organics,"1,863.00","1,830.10","1,839.80","1,837.80",2,0.11
BLS Internation,222.20,217.00,219.25,219.05,0.2,0.09
Suven Pharma,488.50,483.70,485.95,485.50,0.45,0.09
Shriram Finance,"1,794.70","1,772.80","1,785.75","1,784.15",1.6,0.09
Tata Steel,117.20,116.10,116.70,116.60,0.1,0.09
Tata Steel,117.20,116.10,116.70,116.60,0.1,0.09
TeamLease Ser.,"2,484.00","2,448.00","2,467.90","2,465.65",2.25,0.09
United Brewerie,"1,507.75","1,498.00","1,504.10","1,502.80",1.3,0.09
CESC,76.50,74.80,75.00,74.95,0.05,0.07
Axis Bank,969.90,956.50,964.30,963.65,0.65,0.07
Whirlpool,"1,443.00","1,428.05","1,435.05","1,434.00",1.05,0.07
ABB India,"4,614.35","4,485.00","4,493.50","4,490.85",2.65,0.06
JK Paper,329.20,321.75,323.25,323.05,0.2,0.06
IIFL Finance,564.50,553.15,555.50,555.15,0.35,0.06
TCNS Clothing C,418.00,415.55,417.05,416.80,0.25,0.06
Page Industries,"36,725.00","36,167.65","36,460.45","36,442.30",18.15,0.05
Triveni Turbine,405.30,398.35,399.90,399.75,0.15,0.04
Asian Paints,"3,530.00","3,482.50","3,514.65","3,513.45",1.2,0.03
Britannia,"5,144.00","5,050.10","5,065.90","5,064.15",1.75,0.03
General Insuran,189.70,185.25,187.30,187.25,0.05,0.03
Latent View,390.30,381.05,383.00,382.90,0.1,0.03
BSE Limited,748.00,730.05,737.30,737.20,0.1,0.01
Dalmia Bharat,"2,050.00","2,028.10","2,037.70","2,037.55",0.15,0.01
Transport Corp,750.90,743.00,748.10,748.05,0.05,0.01
