company_name,high,low,last_price,prev_close,change,percent_gain
Tanla Platforms,"1,070.00","1,033.05","1,055.30","1,040.00",15.3,1.47
Vijaya Diagnost,502.95,484.05,496.65,489.75,6.9,1.41
Godfrey Phillip,"2,172.00","2,075.15","2,114.90","2,086.45",28.45,1.36
FDC,391.50,381.10,388.45,383.45,5,1.3
Godrej Ind,562.50,552.00,560.95,553.75,7.2,1.3
Nazara,844.40,816.05,838.25,827.55,10.7,1.29
Ceat,"2,150.00","2,113.10","2,139.80","2,112.80",27,1.28
KPIT Tech,"1,156.60","1,126.00","1,142.40","1,128.30",14.1,1.25
Mahindra Holida,399.50,392.00,396.20,391.70,4.5,1.15
New India Assur,143.45,136.25,140.60,139.05,1.55,1.11
Route,"1,584.50","1,558.75","1,578.05","1,560.80",17.25,1.11
Epigral,997.95,967.25,976.50,966.00,10.5,1.09
Thermax,"3,176.95","3,000.00","3,078.25","3,045.20",33.05,1.09
Avanti Feeds,443.55,434.25,438.20,433.60,4.6,1.06
Syngene Intl,787.50,770.60,777.95,770.05,7.9,1.03
KSB Pumps,"3,081.85","2,929.05","2,950.95","2,921.20",29.75,1.02
RHI Magnesita,744.90,729.05,741.35,733.95,7.4,1.01
KFin Tech,474.25,458.25,469.45,464.80,4.65,1
Orient Electric,223.25,218.00,220.45,218.30,2.15,0.98
Sundram,"1,255.00","1,229.10","1,248.65","1,236.50",12.15,0.98
JK Lakshmi Cem,647.95,637.05,642.80,636.70,6.1,0.96
ICICI Securitie,623.70,612.80,620.70,614.85,5.85,0.95
Manappuram Fin,150.90,147.50,148.45,147.10,1.35,0.92
MRPL,96.30,92.95,93.95,93.10,0.85,0.91
Guj Amb Exports,363.45,349.20,358.70,355.50,3.2,0.9
CRISIL,"3,919.00","3,837.90","3,895.70","3,861.15",34.55,0.89
Schaeffler Ind,"3,314.00","3,211.00","3,269.95","3,241.85",28.1,0.87
G R Infra,"1,215.00","1,190.00","1,203.25","1,192.85",10.4,0.87
Engineers India,149.35,144.10,146.55,145.30,1.25,0.86
Torrent Pharma,"1,879.00","1,848.40","1,863.60","1,847.80",15.8,0.86
Biocon,269.75,264.25,266.90,264.65,2.25,0.85
Data Patterns,"2,113.80","2,083.20","2,098.75","2,081.00",17.75,0.85
Jyothy Labs,371.40,364.00,369.05,365.95,3.1,0.85
Cyient,"1,748.90","1,681.60","1,691.15","1,677.05",14.1,0.84
Avenue Supermar,"3,692.00","3,651.00","3,671.05","3,640.70",30.35,0.83
LIC India,652.00,643.05,650.30,644.95,5.35,0.83
Craftsman,"4,788.85","4,675.00","4,718.50","4,680.75",37.75,0.81
Guj Alkali,711.05,690.00,695.95,690.55,5.4,0.78
Tata Comm,"1,919.00","1,876.70","1,890.20","1,875.65",14.55,0.78
Blue Dart,"6,773.05","6,620.00","6,674.50","6,624.75",49.75,0.75
Affle India,"1,104.00","1,083.00","1,100.35","1,092.25",8.1,0.74
Blue Star,900.40,882.00,894.65,888.20,6.45,0.73
Piramal Pharma,97.90,95.75,97.55,96.85,0.7,0.72
Delhivery,424.00,416.35,421.70,418.75,2.95,0.7
Macrotech Dev,805.00,786.60,795.50,790.00,5.5,0.7
Power Grid Corp,204.45,197.80,200.75,199.35,1.4,0.7
Triveni Engg,397.75,382.45,387.05,384.50,2.55,0.66
IRB Infra,32.15,31.40,31.65,31.45,0.2,0.64
IRB Infra,32.15,31.40,31.65,31.45,0.2,0.64
Cera Sanitary,"8,630.00","8,448.00","8,496.00","8,442.40",53.6,0.63
AAVAS Financier,"1,774.90","1,700.00","1,714.55","1,704.00",10.55,0.62
Bharti Airtel,932.00,918.60,925.65,920.25,5.4,0.59
Fortis Health,348.35,341.25,343.25,341.35,1.9,0.56
Axis Bank,"1,037.95","1,025.20","1,030.90","1,025.20",5.7,0.56
Bosch,"19,700.00","18,840.00","19,319.75","19,218.55",101.2,0.53
SKF India,"5,237.80","5,167.00","5,185.95","5,158.90",27.05,0.52
Alembic Pharma,769.85,755.00,762.85,759.20,3.65,0.48
TMB,547.65,537.55,540.50,538.00,2.5,0.46
Nippon,336.40,327.85,332.95,331.50,1.45,0.44
Just Dial,734.00,720.00,724.90,721.90,3,0.42
Carborundum,"1,214.60","1,172.35","1,189.15","1,184.30",4.85,0.41
Greenpanel Ind,383.00,370.90,372.05,370.65,1.4,0.38
EID Parry,537.75,517.65,524.35,522.45,1.9,0.36
CCL Products,638.95,624.50,634.55,632.40,2.15,0.34
Jamna Auto,120.25,117.30,118.30,117.90,0.4,0.34
KEC Intl,678.00,660.05,663.50,661.25,2.25,0.34
Chola Fin Hold,"1,174.00","1,142.20","1,156.40","1,152.65",3.75,0.33
Chalet Hotels,556.25,544.20,550.30,548.55,1.75,0.32
L&T Finance,129.20,126.20,126.65,126.25,0.4,0.32
TeamLease Ser.,"2,650.35","2,586.25","2,601.10","2,593.35",7.75,0.3
Aster DM Health,331.40,324.95,326.40,325.45,0.95,0.29
Phoenix Mills,"1,876.85","1,823.15","1,849.75","1,844.75",5,0.27
Home First,844.85,816.00,820.55,818.40,2.15,0.26
BEML,"2,370.70","2,310.00","2,322.35","2,316.60",5.75,0.25
Medplus Health,775.10,760.15,762.90,761.15,1.75,0.23
Tejas Networks,867.00,841.40,857.90,856.05,1.85,0.22
GAIL,122.70,121.00,121.45,121.20,0.25,0.21
Page Industries,"39,185.00","38,329.00","38,771.85","38,690.15",81.7,0.21
eClerx Services,"1,850.00","1,781.05","1,796.90","1,793.40",3.5,0.2
Bayer CropScien,"5,318.65","5,263.05","5,287.70","5,277.50",10.2,0.19
PNC Infratech,371.25,362.65,364.35,363.65,0.7,0.19
Century,"1,094.30","1,071.00","1,080.60","1,078.65",1.95,0.18
Gujarat Fluoro,"3,086.95","3,014.90","3,045.55","3,040.10",5.45,0.18
NALCO,94.30,92.80,93.15,93.00,0.15,0.16
Bombay Burmah,"1,263.95","1,217.35","1,230.70","1,229.00",1.7,0.14
Emami,517.30,507.85,512.70,512.00,0.7,0.14
One 97 Paytm,858.00,847.20,854.40,853.20,1.2,0.14
Tube Investment,"3,157.50","3,056.35","3,103.80","3,099.40",4.4,0.14
Ipca Labs,929.20,913.50,923.90,922.70,1.2,0.13
PCBL,170.75,165.35,168.40,168.20,0.2,0.12
ONGC,189.50,186.50,187.45,187.25,0.2,0.11
Raymond,"1,838.95","1,802.00","1,812.20","1,810.20",2,0.11
TTK Prestige,787.10,773.10,780.50,779.70,0.8,0.1
Union Bank,104.95,101.50,102.50,102.40,0.1,0.1
Birla Corp,"1,218.75","1,190.70","1,199.75","1,198.75",1,0.08
Canara Bank,383.35,373.35,374.55,374.25,0.3,0.08
Glenmark,782.40,769.75,776.95,776.40,0.55,0.07
HFCL,77.50,75.05,76.00,75.95,0.05,0.07
CESC,91.30,88.05,90.00,89.95,0.05,0.06
Equitas Bank,90.60,89.05,89.60,89.55,0.05,0.06
HUDCO,89.00,85.55,86.55,86.50,0.05,0.06
Lupin,"1,140.00","1,125.25","1,133.05","1,132.35",0.7,0.06
Archean Chem,596.65,580.10,584.00,583.80,0.2,0.03
Bikaji Foods,493.90,485.80,491.60,491.45,0.15,0.03
SBI,595.20,588.85,589.95,589.75,0.2,0.03
Kalyan Jeweller,225.55,220.55,224.25,224.20,0.05,0.02
Adani Power,379.85,372.45,375.40,375.35,0.05,0.01
