company_name,high,low,last_price,prev_close,change,percent_gain
JSW Energy,384.60,361.10,378.75,363.60,15.15,4.17
Amara Raja Batt,651.75,625.00,649.95,624.85,25.1,4.02
Supreme Ind,"4,550.00","4,315.10","4,502.20","4,328.95",173.25,4
Glenmark,798.00,761.50,791.75,761.50,30.25,3.97
Castrol,150.25,143.90,149.00,143.35,5.65,3.94
Vinati Organics,"1,937.25","1,852.65","1,925.40","1,852.55",72.85,3.93
Aurobindo Pharm,858.70,820.10,851.60,819.60,32,3.9
Schaeffler Ind,"3,400.00","3,210.05","3,371.70","3,246.85",124.85,3.85
NMDC,144.00,136.50,143.30,138.00,5.3,3.84
Mastek,"2,461.00","2,346.20","2,430.70","2,341.05",89.65,3.83
TeamLease Ser.,"2,686.55","2,557.00","2,649.55","2,552.30",97.25,3.81
Tube Investment,"3,180.00","3,049.70","3,170.10","3,054.45",115.65,3.79
Vedant Fashions,"1,305.00","1,248.10","1,297.70","1,250.35",47.35,3.79
BASF,"2,765.45","2,674.90","2,757.40","2,663.50",93.9,3.53
Zee Entertain,283.90,265.00,274.90,265.65,9.25,3.48
BLS Internation,297.45,284.60,295.25,285.40,9.85,3.45
Max Healthcare,596.95,575.45,594.45,574.75,19.7,3.43
Apollo Hospital,"4,992.00","4,832.05","4,984.50","4,824.85",159.65,3.31
Aarti Drugs,619.90,585.10,613.20,593.90,19.3,3.25
ZFCVINDIA,"15,479.00","14,783.00","15,349.85","14,883.30",466.55,3.13
Laurus Labs,410.95,394.45,406.60,394.30,12.3,3.12
360 ONE WAM,519.45,505.30,515.80,500.45,15.35,3.07
360 ONE WAM,519.45,505.30,515.80,500.45,15.35,3.07
ABB India,"4,450.00","4,315.10","4,440.80","4,309.30",131.5,3.05
Coal India,255.90,247.50,255.35,247.80,7.55,3.05
Bombay Burmah,"1,114.95","1,060.00","1,091.75","1,059.55",32.2,3.04
UNO Minda,642.00,616.65,631.10,612.90,18.2,2.97
Westlife Food,992.00,942.55,973.00,945.10,27.9,2.95
UTI AMC,778.45,752.00,773.85,752.00,21.85,2.91
APL Apollo,"1,800.00","1,745.80","1,795.30","1,744.90",50.4,2.89
J. K. Cement,"3,455.95","3,325.35","3,421.40","3,325.25",96.15,2.89
One 97 Paytm,889.00,863.30,881.10,856.70,24.4,2.85
Laxmi Organic,318.00,305.90,312.85,304.30,8.55,2.81
KFin Tech,460.85,440.70,456.10,443.75,12.35,2.78
NCC,174.65,166.05,170.05,165.45,4.6,2.78
NHPC,53.70,51.60,52.70,51.30,1.4,2.73
CAMS,"2,481.85","2,385.00","2,447.15","2,383.45",63.7,2.67
Patanjali Foods,"1,308.70","1,240.00","1,285.70","1,252.65",33.05,2.64
Torrent Pharma,"1,876.00","1,833.70","1,873.50","1,827.00",46.5,2.55
Vardhman Text,416.85,401.55,414.40,404.15,10.25,2.54
FSN E-Co Nykaa,140.30,134.40,138.05,134.70,3.35,2.49
Persistent,"5,939.45","5,718.25","5,925.70","5,782.55",143.15,2.48
Colgate,"1,993.95","1,943.05","1,988.95","1,940.95",48,2.47
Sapphire Foods,"1,473.00","1,411.45","1,457.65","1,423.40",34.25,2.41
CenturyPlyboard,719.90,699.10,712.55,695.95,16.6,2.39
CSB Bank,334.00,324.05,331.70,324.30,7.4,2.28
Indiamart Inter,"3,265.00","3,150.00","3,215.85","3,145.65",70.2,2.23
COFORGE LTD.,"5,635.00","5,481.45","5,611.50","5,489.00",122.5,2.23
Biocon,269.30,261.50,267.10,261.35,5.75,2.2
GlaxoSmithKline,"1,461.25","1,422.85","1,457.50","1,426.10",31.4,2.2
CCL Products,629.95,614.10,628.80,615.35,13.45,2.19
Can Fin Homes,797.00,768.15,782.90,766.10,16.8,2.19
EPL,215.65,207.00,210.05,205.55,4.5,2.19
Zydus Life,636.30,622.85,634.05,620.50,13.55,2.18
TMB,583.95,562.05,577.40,565.35,12.05,2.13
Sun Pharma,"1,136.00","1,107.20","1,131.90","1,108.90",23,2.07
Sonata,"1,099.95","1,070.50","1,088.95","1,067.20",21.75,2.04
GSFC,192.80,188.45,191.10,187.30,3.8,2.03
Indian Bank,393.80,385.00,391.40,383.60,7.8,2.03
Abbott India,"22,899.00","22,358.30","22,793.25","22,345.25",448,2
Lupin,"1,128.90","1,095.90","1,119.25","1,097.40",21.85,1.99
Union Bank,90.35,88.60,89.85,88.10,1.75,1.99
Granules India,314.00,305.90,311.55,305.60,5.95,1.95
PNB Housing Fin,681.05,662.50,675.35,662.45,12.9,1.95
AIA Engineering,"3,706.00","3,590.00","3,680.35","3,611.40",68.95,1.91
eClerx Services,"1,699.95","1,655.00","1,692.60","1,661.90",30.7,1.85
L&T Technology,"4,625.00","4,516.90","4,602.50","4,521.25",81.25,1.8
Poonawalla Fin,413.00,404.00,409.75,402.50,7.25,1.8
Ipca Labs,900.40,877.35,892.60,876.95,15.65,1.78
Rain Industries,176.35,172.00,174.35,171.30,3.05,1.78
Nippon,326.85,316.55,322.50,317.00,5.5,1.74
Deepak Nitrite,"2,316.00","2,242.85","2,280.90","2,242.55",38.35,1.71
Oberoi Realty,"1,155.00","1,127.00","1,146.40","1,127.35",19.05,1.69
Home First,869.00,847.05,859.85,845.85,14,1.66
Krishna Inst.,"2,056.65","1,999.10","2,030.65","1,997.95",32.7,1.64
Polycab,"5,311.00","5,211.45","5,303.75","5,218.55",85.2,1.63
Bata India,"1,685.00","1,656.00","1,681.90","1,655.05",26.85,1.62
Dr Lal PathLab,"2,212.90","2,171.00","2,205.80","2,170.55",35.25,1.62
Hinduja Global,"1,065.00","1,010.00","1,029.30","1,012.90",16.4,1.62
BPCL,352.60,345.25,350.20,344.70,5.5,1.6
Trent,"2,080.00","2,028.00","2,063.70","2,031.40",32.3,1.59
Syngene Intl,811.00,791.50,807.70,795.10,12.6,1.58
Clean Science,"1,468.60","1,443.95","1,460.00","1,437.50",22.5,1.57
Oracle Fin Serv,"4,235.00","4,120.15","4,204.25","4,140.10",64.15,1.55
Rail Vikas,163.00,152.70,156.75,154.40,2.35,1.52
Coromandel Int,"1,138.00","1,112.00","1,133.30","1,116.40",16.9,1.51
Keystone Real,625.00,609.10,621.45,612.20,9.25,1.51
Galaxy Surfacta,"2,762.00","2,689.55","2,720.50","2,680.85",39.65,1.48
PNC Infratech,347.65,341.15,344.45,339.50,4.95,1.46
DLF,525.80,514.20,521.30,513.90,7.4,1.44
IOC,91.70,90.40,91.35,90.05,1.3,1.44
Lux Industries,"1,500.00","1,475.00","1,496.85","1,475.55",21.3,1.44
Aster DM Health,343.05,331.45,336.20,331.45,4.75,1.43
Aarti Ind,516.00,501.65,506.70,499.60,7.1,1.42
Shyam Metalics,493.00,477.30,486.50,479.80,6.7,1.4
Bajaj Auto,"4,735.00","4,635.35","4,701.60","4,637.15",64.45,1.39
Varun Beverages,942.00,918.30,935.80,923.05,12.75,1.38
Varun Beverages,942.00,918.30,935.80,923.05,12.75,1.38
HUDCO,80.45,76.40,77.85,76.80,1.05,1.37
Rallis India,237.45,230.55,236.40,233.20,3.2,1.37
Infibeam Avenue,15.85,14.95,15.15,14.95,0.2,1.34
Metropolis,"1,405.80","1,371.80","1,396.90","1,378.40",18.5,1.34
City Union Bank,129.50,127.45,129.15,127.45,1.7,1.33
Affle India,"1,101.00","1,084.95","1,095.45","1,081.15",14.3,1.32
Atul,"7,420.00","7,305.85","7,399.90","7,304.70",95.2,1.3
ITC,444.50,438.50,443.10,437.50,5.6,1.28
Tata Chemicals,"1,110.85","1,092.15","1,103.75","1,089.75",14,1.28
ACC,"2,104.00","2,045.00","2,084.60","2,058.65",25.95,1.26
IOB,33.00,31.75,32.15,31.75,0.4,1.26
Varroc Engineer,431.00,417.15,421.85,416.70,5.15,1.24
NMDC Steel,58.30,56.90,57.75,57.05,0.7,1.23
Piramal Enter,"1,116.00","1,084.05","1,098.90","1,085.70",13.2,1.22
Fortis Health,336.00,330.95,334.85,330.85,4,1.21
MphasiS,"2,552.00","2,483.35","2,521.90","2,492.40",29.5,1.18
Tata Elxsi,"7,440.00","7,280.00","7,405.30","7,319.80",85.5,1.17
Birlasoft,533.50,518.90,524.80,518.80,6,1.16
Titan Company,"3,157.50","3,115.00","3,136.15","3,100.30",35.85,1.16
Federal Bank,145.60,142.90,144.70,143.05,1.65,1.15
Astral Ltd,"1,923.00","1,892.60","1,914.45","1,892.80",21.65,1.14
LTIMindtree,"5,462.00","5,341.35","5,426.15","5,365.70",60.45,1.13
Bharat Forge,"1,099.45","1,075.00","1,097.40","1,085.25",12.15,1.12
Chambal Fert,284.10,279.45,282.45,279.35,3.1,1.11
SKF India,"5,275.35","5,181.05","5,251.60","5,194.20",57.4,1.11
Eris Life,830.00,807.90,814.10,805.35,8.75,1.09
Sundaram Fin,"2,623.60","2,582.85","2,610.95","2,582.85",28.1,1.09
V-Guard Ind,316.80,311.90,314.90,311.55,3.35,1.08
Alembic Pharma,787.55,768.25,778.30,770.15,8.15,1.06
Navin Fluorine,"4,639.00","4,560.00","4,605.35","4,556.85",48.5,1.06
Bajaj Finance,"7,358.45","7,280.00","7,345.10","7,270.25",74.85,1.03
Rainbow Child,"1,084.05","1,046.35","1,058.10","1,047.35",10.75,1.03
Shriram Finance,"1,929.95","1,880.20","1,913.50","1,893.90",19.6,1.03
United Brewerie,"1,579.00","1,559.00","1,575.30","1,559.25",16.05,1.03
NLC India,144.75,141.40,144.15,142.70,1.45,1.02
JB Chemicals,"2,837.85","2,783.85","2,808.85","2,780.90",27.95,1.01
Balkrishna Ind,"2,424.00","2,375.00","2,407.85","2,383.90",23.95,1
Mahindra Logist,413.35,406.55,407.35,403.30,4.05,1
Nestle,"21,998.60","21,754.55","21,954.45","21,738.20",216.25,0.99
Adani Enterpris,"2,501.40","2,464.00","2,494.05","2,470.60",23.45,0.95
Oil India,288.40,279.30,280.60,277.95,2.65,0.95
Infosys,"1,480.05","1,456.50","1,478.90","1,465.10",13.8,0.94
Thermax,"2,867.95","2,811.05","2,829.80","2,803.90",25.9,0.92
KEI Industries,"2,657.80","2,586.05","2,627.40","2,603.90",23.5,0.9
Info Edge,"4,490.00","4,416.95","4,477.40","4,438.00",39.4,0.89
GMR Airports,64.60,62.65,63.90,63.35,0.55,0.87
Whirlpool,"1,675.00","1,653.50","1,664.45","1,650.05",14.4,0.87
Gujarat Pipavav,135.80,130.10,130.95,129.85,1.1,0.85
Escorts Kubota,"3,116.25","3,026.00","3,062.20","3,036.65",25.55,0.84
Sun TV Network,621.95,610.30,615.25,610.15,5.1,0.84
GNFC,647.00,637.40,641.00,635.85,5.15,0.81
Kajaria Ceramic,"1,495.00","1,465.00","1,475.15","1,463.35",11.8,0.81
Larsen,"2,739.00","2,720.00","2,732.95","2,711.10",21.85,0.81
Godrej Consumer,"1,011.25",998.00,"1,009.10","1,001.20",7.9,0.79
IIFL Finance,616.20,595.60,602.25,597.55,4.7,0.79
Craftsman,"4,927.95","4,800.00","4,891.30","4,853.60",37.7,0.78
General Insuran,229.55,226.10,227.80,226.05,1.75,0.77
HDFC AMC,"2,483.95","2,440.00","2,471.60","2,452.80",18.8,0.77
IDFC First Bank,100.70,97.70,99.20,98.45,0.75,0.76
Jindal Steel,716.70,695.10,712.55,707.20,5.35,0.76
JSW Steel,818.00,800.50,815.95,809.80,6.15,0.76
Go Fashion,"1,385.00","1,354.00","1,381.00","1,371.00",10,0.73
IEX,141.90,136.65,138.10,137.10,1,0.73
LIC Housing Fin,459.20,447.15,451.05,447.80,3.25,0.73
Ingersoll Rand,"3,241.05","3,160.00","3,194.55","3,171.65",22.9,0.72
Grasim,"1,872.00","1,844.50","1,853.80","1,841.05",12.75,0.69
United Spirits,"1,035.00","1,022.70","1,031.65","1,024.85",6.8,0.66
Pidilite Ind,"2,507.00","2,477.40","2,491.30","2,474.85",16.45,0.66
Endurance Techn,"1,665.00","1,627.80","1,640.20","1,629.60",10.6,0.65
FDC,382.65,376.15,381.05,378.60,2.45,0.65
JK Lakshmi Cem,711.00,689.55,700.35,695.85,4.5,0.65
Container Corp,689.35,675.05,686.25,681.95,4.3,0.63
HINDPETRO,258.70,252.50,254.65,253.05,1.6,0.63
HEG,"1,793.00","1,748.00","1,757.70","1,746.90",10.8,0.62
Rossari,860.00,846.80,856.60,851.35,5.25,0.62
EID Parry,490.00,480.45,483.55,480.70,2.85,0.59
RBL Bank,239.30,233.75,235.90,234.55,1.35,0.58
CG Power ,449.95,433.00,437.45,434.95,2.5,0.57
GAIL,127.10,121.30,123.40,122.70,0.7,0.57
Hitachi Energy,"4,430.00","4,390.00","4,418.20","4,393.40",24.8,0.56
Avenue Supermar,"3,794.95","3,727.70","3,776.90","3,755.75",21.15,0.56
Canara Bank,341.30,333.85,338.45,336.55,1.9,0.56
Godrej Prop,"1,674.40","1,652.00","1,659.70","1,650.50",9.2,0.56
New India Assur,137.80,132.40,134.10,133.35,0.75,0.56
Reliance,"2,433.95","2,412.45","2,423.60","2,410.70",12.9,0.54
AB Capital,192.45,188.80,191.40,190.40,1,0.53
Kotak Mahindra,"1,783.00","1,763.10","1,771.05","1,762.20",8.85,0.5
Shoppers Stop,735.35,724.00,729.65,726.05,3.6,0.5
Fine Organics,"4,938.45","4,875.10","4,893.85","4,870.00",23.85,0.49
Jindal Worldwid,395.00,386.60,390.95,389.05,1.9,0.49
Adani Ports,810.90,797.50,804.95,801.05,3.9,0.49
C. E. Info Syst,"1,785.00","1,750.00","1,767.65","1,759.35",8.3,0.47
KRBL,409.95,402.05,406.90,405.00,1.9,0.47
Bosch,"19,255.00","18,999.45","19,150.80","19,066.80",84,0.44
Metro Brands,"1,056.50","1,032.05","1,047.30","1,042.80",4.5,0.43
Suprajit Eng,423.00,417.00,421.85,420.10,1.75,0.42
Muthoot Finance,"1,296.50","1,278.00","1,283.00","1,278.05",4.95,0.39
Indian Hotels,425.80,419.85,422.45,420.85,1.6,0.38
Orient Electric,239.15,235.90,237.05,236.15,0.9,0.38
Archean Chem,665.00,647.30,656.25,653.80,2.45,0.37
Avanti Feeds,447.50,435.00,437.70,436.10,1.6,0.37
Divis Labs,"3,667.30","3,620.05","3,642.30","3,629.35",12.95,0.36
Dabur India,562.90,558.00,559.85,557.90,1.95,0.35
Rajesh Exports,518.95,511.00,512.85,511.05,1.8,0.35
Tata Motors,618.90,608.05,611.15,609.00,2.15,0.35
Tata Motors,618.90,608.05,611.15,609.00,2.15,0.35
TVS Motor,"1,464.00","1,452.00","1,457.90","1,452.85",5.05,0.35
GMM Pfaudler,"1,741.20","1,684.20","1,716.80","1,711.00",5.8,0.34
Guj State Petro,284.75,275.70,277.45,276.50,0.95,0.34
SRF,"2,432.00","2,406.10","2,419.55","2,411.45",8.1,0.34
GE Shipping,775.05,766.05,769.55,767.10,2.45,0.32
Route,"1,558.00","1,546.70","1,553.25","1,548.35",4.9,0.32
TCS,"3,447.00","3,405.15","3,429.35","3,418.50",10.85,0.32
JK Paper,378.55,368.15,371.95,370.80,1.15,0.31
Adani Green Ene,968.50,951.70,962.10,959.20,2.9,0.3
ICICI Securitie,628.05,620.00,626.40,624.55,1.85,0.3
MRF,"108,800.00","107,888.15","108,520.00","108,195.40",324.6,0.3
Cera Sanitary,"9,409.95","9,250.00","9,299.25","9,273.35",25.9,0.28
TTK Prestige,820.00,808.00,813.95,811.75,2.2,0.27
Easy Trip,40.25,39.65,39.85,39.75,0.1,0.25
Easy Trip,40.25,39.65,39.85,39.75,0.1,0.25
HCL Tech,"1,241.70","1,225.20","1,235.55","1,232.50",3.05,0.25
KPIL,687.90,669.05,682.40,680.80,1.6,0.24
Dalmia Bharat,"2,280.00","2,245.55","2,266.50","2,261.00",5.5,0.24
Pfizer,"3,905.00","3,821.15","3,867.20","3,857.85",9.35,0.24
Berger Paints,713.80,702.25,709.45,707.80,1.65,0.23
HUL,"2,523.45","2,502.10","2,507.05","2,501.40",5.65,0.23
Sunteck Realty,371.10,362.05,367.50,366.70,0.8,0.22
TCI Express,"1,439.95","1,409.20","1,422.65","1,419.55",3.1,0.22
Greenpanel Ind,383.55,374.00,376.15,375.35,0.8,0.21
JBM Auto,"1,520.00","1,480.00","1,497.30","1,494.10",3.2,0.21
LIC India,669.05,659.10,660.00,658.60,1.4,0.21
Siemens,"3,926.90","3,882.85","3,900.35","3,892.25",8.1,0.21
Shree Cements,"25,838.30","25,400.00","25,725.05","25,671.55",53.5,0.21
Adani Power,352.00,336.00,342.45,341.75,0.7,0.2
Brigade Ent,637.95,628.05,631.55,630.35,1.2,0.19
L&T Finance,131.00,128.70,129.80,129.55,0.25,0.19
Polyplex Corp,"1,236.00","1,208.00","1,213.20","1,210.95",2.25,0.19
Bank of Baroda,198.40,194.50,195.80,195.45,0.35,0.18
Capri Global,822.85,810.00,813.40,811.90,1.5,0.18
Triveni Turbine,397.00,387.20,389.30,388.60,0.7,0.18
Britannia,"4,539.00","4,485.00","4,514.95","4,507.20",7.75,0.17
Rashtriya Chem,128.25,122.10,123.95,123.75,0.2,0.16
Adani Total Gas,639.45,632.10,633.40,632.45,0.95,0.15
Aether Ind,"1,014.00",991.00,997.30,995.85,1.45,0.15
Happiest Minds ,929.35,912.00,918.00,916.60,1.4,0.15
Hind Zinc,326.45,320.65,324.00,323.50,0.5,0.15
Zomato,99.30,97.05,98.20,98.05,0.15,0.15
HDFC Life,648.10,636.00,640.95,640.05,0.9,0.14
IndusInd Bank,"1,429.80","1,416.35","1,423.75","1,421.80",1.95,0.14
Radico Khaitan,"1,260.30","1,243.15","1,249.45","1,247.70",1.75,0.14
Phoenix Mills,"1,902.35","1,845.10","1,851.65","1,849.25",2.4,0.13
Bank of Mah,42.70,40.80,41.70,41.65,0.05,0.12
ICICI Bank,970.00,962.25,968.40,967.35,1.05,0.11
Mazagon Dock,"1,975.50","1,904.10","1,912.35","1,910.30",2.05,0.11
Intellect Desig,747.00,728.00,730.30,729.60,0.7,0.1
UPL,612.25,603.80,608.05,607.45,0.6,0.1
Dixon Technolog,"5,224.95","5,077.50","5,127.55","5,123.00",4.55,0.09
Gujarat Gas,464.00,455.00,456.55,456.15,0.4,0.09
CG Consumer,308.85,303.10,304.00,303.75,0.25,0.08
ONGC,186.00,182.40,183.10,182.95,0.15,0.08
Blue Star,746.00,738.95,742.00,741.50,0.5,0.07
Bharti Airtel,867.80,858.40,865.90,865.30,0.6,0.07
Mahanagar Gas,"1,041.65","1,028.65","1,032.55","1,031.85",0.7,0.07
PVR INOX,"1,807.75","1,780.00","1,796.90","1,795.80",1.1,0.06
Poly Medicure,"1,424.95","1,390.00","1,398.25","1,397.60",0.65,0.05
Voltas,871.00,858.05,866.70,866.25,0.45,0.05
Jubilant Ing.,518.05,504.45,510.30,510.15,0.15,0.03
TATA Cons. Prod,852.40,843.05,846.30,846.05,0.25,0.03
Anupam Rasayan,"1,012.00",997.05,"1,000.70","1,000.50",0.2,0.02
Bajaj Finserv,"1,519.80","1,506.00","1,510.45","1,510.10",0.35,0.02
Bajaj Finserv,"1,519.80","1,506.00","1,510.45","1,510.10",0.35,0.02
Godrej Agrovet,494.00,488.00,491.40,491.30,0.1,0.02
Marico,582.25,574.25,577.65,577.55,0.1,0.02
Cipla,"1,266.00","1,235.10","1,238.95","1,238.85",0.1,0.01
Havells India,"1,377.45","1,352.00","1,359.40","1,359.20",0.2,0.01
