company_name,high,low,last_price,prev_close,change,percent_gain
Vinati Organics,"1,753.50","1,651.10","1,725.15","1,693.85",31.30,1.85
Devyani Int,184.28,176.50,182.88,179.59,3.29,1.83
Divis Labs,"5,922.00","5,716.50","5,886.75","5,782.35",104.40,1.81
Apar Ind,"10,187.00","9,977.05","10,163.45","9,984.80",178.65,1.79
Concord Biotech,"2,235.00","2,115.05","2,189.15","2,151.05",38.10,1.77
NALCO,219.49,213.41,217.07,213.38,3.69,1.73
Bayer CropScien,"5,812.00","5,675.40","5,799.25","5,701.15",98.10,1.72
IEX,180.80,176.25,180.17,177.15,3.02,1.7
Emcure Pharmace,"1,463.70","1,415.35","1,444.35","1,420.70",23.65,1.66
SBFC Finance,87.34,85.56,87.03,85.63,1.40,1.63
360 ONE WAM,"1,312.10","1,214.25","1,256.25","1,236.35",19.90,1.61
360 ONE WAM,"1,312.10","1,214.25","1,256.25","1,236.35",19.90,1.61
Tube Investment,"3,652.45","3,514.30","3,636.90","3,579.15",57.75,1.61
M&M,"2,984.45","2,923.35","2,975.65","2,928.70",46.95,1.6
SBI Life Insura,"1,411.80","1,385.20","1,409.05","1,387.00",22.05,1.59
HINDPETRO,421.50,408.80,419.30,412.85,6.45,1.56
Shriram Finance,"2,935.95","2,871.15","2,926.90","2,882.95",43.95,1.52
Avenue Supermar,"3,524.00","3,446.20","3,511.65","3,459.65",52.00,1.5
Pfizer,"4,897.00","4,775.05","4,875.20","4,803.85",71.35,1.49
Maruti Suzuki,"10,974.80","10,770.00","10,896.00","10,736.60",159.40,1.48
Max Healthcare,"1,167.95","1,130.35","1,155.70","1,139.05",16.65,1.46
Oberoi Realty,"2,329.45","2,268.50","2,322.65","2,290.50",32.15,1.4
Apollo Tyres,544.25,534.10,542.25,534.80,7.45,1.39
Bajaj Holdings,"11,259.00","10,916.10","11,202.05","11,048.60",153.45,1.39
Cyient,"1,948.95","1,878.55","1,928.35","1,902.30",26.05,1.37
Muthoot Finance,"2,090.00","2,020.05","2,062.50","2,035.00",27.50,1.35
Vodafone Idea,7.67,7.43,7.56,7.46,0.10,1.34
KPIT Tech,"1,456.65","1,426.60","1,452.20","1,433.30",18.90,1.32
HDFC AMC,"4,296.00","4,213.65","4,269.45","4,216.60",52.85,1.25
BPCL,299.30,292.55,295.60,292.00,3.60,1.23
Sun Pharma,"1,845.05","1,814.40","1,841.35","1,819.00",22.35,1.23
Tata Power,408.00,397.70,404.30,399.40,4.90,1.23
Dalmia Bharat,"1,752.00","1,713.00","1,738.55","1,717.65",20.90,1.22
Firstsource Sol,363.60,355.25,362.85,358.50,4.35,1.21
Adani Enterpris,"2,410.00","2,368.00","2,400.25","2,372.45",27.80,1.17
Petronet LNG,346.35,339.20,344.75,340.75,4.00,1.17
Bajaj Auto,"8,898.65","8,797.60","8,878.50","8,778.05",100.45,1.14
Ujjivan Small,34.40,33.76,34.15,33.78,0.37,1.1
Railtel,403.95,395.10,401.45,397.20,4.25,1.07
COFORGE LTD.,"9,574.00","9,321.60","9,493.25","9,393.70",99.55,1.06
Ambuja Cements,550.75,540.40,548.80,543.10,5.70,1.05
Dr Lal PathLab,"2,970.00","2,908.40","2,954.55","2,924.15",30.40,1.04
Inox India,"1,128.00","1,105.05","1,120.55","1,109.15",11.40,1.03
Global Health,"1,113.30","1,090.10","1,107.65","1,096.50",11.15,1.02
CreditAccess Gr,842.95,820.70,834.95,826.60,8.35,1.01
BHEL,242.55,238.10,241.75,239.35,2.40,1
Cipla,"1,494.95","1,466.25","1,490.55","1,475.75",14.80,1
ICICI Prudentia,670.50,658.05,668.10,661.55,6.55,0.99
ABB India,"6,955.45","6,843.05","6,945.30","6,878.20",67.10,0.98
Amara Raja,"1,242.00","1,189.50","1,206.50","1,194.75",11.75,0.98
Bharti Airtel,"1,606.85","1,581.10","1,599.50","1,583.90",15.60,0.98
ZFCVINDIA,"11,864.00","11,601.65","11,727.35","11,615.85",111.50,0.96
NMDC,216.38,213.25,214.45,212.44,2.01,0.95
Bharat Elec,296.00,292.50,295.20,292.45,2.75,0.94
Max Financial,"1,117.95","1,096.10","1,114.20","1,103.90",10.30,0.93
Piramal Pharma,260.80,252.25,257.35,255.00,2.35,0.92
Kalyan Jeweller,735.90,717.30,726.45,720.00,6.45,0.9
Kirloskar Oil,"1,038.00","1,004.00","1,023.40","1,014.75",8.65,0.85
EIH,417.05,403.40,413.25,409.80,3.45,0.84
Godrej Ind,"1,160.00","1,123.55","1,134.65","1,125.25",9.40,0.84
IDBI Bank,79.07,75.70,76.67,76.05,0.62,0.82
Dixon Technolog,"18,150.00","17,824.00","18,038.15","17,893.00",145.15,0.81
Eris Life,"1,358.90","1,335.00","1,353.10","1,342.25",10.85,0.81
Trent,"7,075.00","6,948.05","7,063.70","7,007.15",56.55,0.81
Bank of India,104.47,102.02,103.17,102.35,0.82,0.8
Ipca Labs,"1,600.00","1,568.35","1,594.40","1,581.70",12.70,0.8
Thermax,"4,515.00","4,361.90","4,477.90","4,442.50",35.40,0.8
Macrotech Dev,"1,417.30","1,384.25","1,414.05","1,403.05",11.00,0.78
Welspun Corp,805.00,789.95,798.30,792.20,6.10,0.77
Siemens,"6,740.00","6,642.05","6,705.55","6,654.90",50.65,0.76
CESC,186.80,182.90,184.82,183.44,1.38,0.75
Union Bank,120.57,118.20,119.05,118.16,0.89,0.75
Aadhar Housing ,427.00,420.95,426.20,423.05,3.15,0.74
Polycab,"7,160.50","7,050.00","7,144.60","7,091.85",52.75,0.74
CAMS,"4,997.00","4,870.00","4,964.00","4,928.70",35.30,0.72
Metropolis,"2,041.00","1,980.05","2,028.10","2,013.60",14.50,0.72
Piramal Enter,"1,102.40","1,070.00","1,098.45","1,090.55",7.90,0.72
Adani Wilmar,322.00,313.00,320.90,318.65,2.25,0.71
Bank of Baroda,248.70,244.99,246.68,244.95,1.73,0.71
Persistent,"6,412.80","6,299.30","6,395.80","6,350.90",44.90,0.71
Persistent,"6,412.80","6,299.30","6,395.80","6,350.90",44.90,0.71
J. K. Cement,"4,607.00","4,520.00","4,595.00","4,563.70",31.30,0.69
Tata Comm,"1,738.00","1,703.55","1,733.35","1,721.80",11.55,0.67
Aster DM Health,507.00,498.70,505.50,502.20,3.30,0.66
MRF,"131,500.00","129,890.00","131,204.20","130,343.20",861.00,0.66
Indian Hotels,872.30,854.20,868.30,862.65,5.65,0.65
Tata Motors,747.80,735.55,740.80,736.10,4.70,0.64
Tata Motors,747.80,735.55,740.80,736.10,4.70,0.64
Torrent Pharma,"3,433.20","3,377.00","3,421.35","3,399.45",21.90,0.64
HDFC Life,629.45,619.20,626.40,622.50,3.90,0.63
Anand Rathi,"4,031.45","3,980.00","3,999.25","3,974.45",24.80,0.62
Gujarat Gas,511.40,501.20,509.00,505.85,3.15,0.62
UltraTechCement,"11,799.00","11,334.50","11,460.65","11,390.35",70.30,0.62
Laurus Labs,573.00,556.85,570.60,567.15,3.45,0.61
Star Health,491.95,480.45,486.55,483.60,2.95,0.61
M&M Financial,268.00,262.10,265.60,264.05,1.55,0.59
Lupin,"2,198.90","2,157.05","2,182.10","2,169.45",12.65,0.58
Tanla Platforms,682.50,665.10,674.30,670.40,3.90,0.58
Biocon,347.90,339.90,346.45,344.50,1.95,0.57
Tata Elxsi,"6,918.50","6,764.40","6,896.20","6,857.75",38.45,0.56
Balkrishna Ind,"2,832.30","2,790.00","2,824.70","2,809.15",15.55,0.55
Coal India,390.30,385.05,386.60,384.50,2.10,0.55
LIC Housing Fin,589.85,581.50,588.20,585.05,3.15,0.54
ONGC,242.00,239.00,240.25,238.95,1.30,0.54
Narayana Hruda,"1,317.70","1,299.00","1,311.25","1,304.30",6.95,0.53
Jindal Stainles,738.35,719.60,733.85,730.05,3.80,0.52
NCC,285.85,281.05,284.50,283.05,1.45,0.51
PNB,103.29,101.64,102.16,101.64,0.52,0.51
Federal Bank,199.39,196.52,197.68,196.72,0.96,0.49
Indian Bank,551.75,538.30,543.80,541.15,2.65,0.49
Canara Bank,102.63,100.50,101.03,100.55,0.48,0.48
Canara Bank,102.63,100.50,101.03,100.55,0.48,0.48
LTIMindtree,"5,773.95","5,650.70","5,752.35","5,725.70",26.65,0.47
TVS Motor,"2,448.00","2,416.80","2,438.55","2,427.15",11.40,0.47
Indegene,601.50,587.95,592.65,590.00,2.65,0.45
India Cements,379.80,369.25,374.05,372.45,1.60,0.43
JM Financial,126.04,122.41,125.20,124.66,0.54,0.43
PNB Housing Fin,866.00,838.10,850.40,846.75,3.65,0.43
JK Lakshmi Cem,856.75,830.10,839.05,835.60,3.45,0.41
ACC,"2,099.95","2,071.95","2,087.65","2,079.90",7.75,0.37
Britannia,"4,797.10","4,708.00","4,761.65","4,744.10",17.55,0.37
Glenmark,"1,549.90","1,510.85","1,541.45","1,535.80",5.65,0.37
Hero Motocorp,"4,307.85","4,255.60","4,275.00","4,259.10",15.90,0.37
Solar Ind,"10,248.00","10,065.80","10,215.15","10,178.95",36.20,0.36
Oil India,429.00,422.10,427.05,425.60,1.45,0.34
Chola Invest.,"1,196.00","1,180.65","1,189.35","1,185.45",3.90,0.33
Dr Reddys Labs,"1,360.20","1,342.75","1,355.15","1,350.90",4.25,0.31
Dr Reddys Labs,"1,360.20","1,342.75","1,355.15","1,350.90",4.25,0.31
Hindustan Aeron,"4,245.00","4,195.00","4,229.20","4,216.20",13.00,0.31
Hindustan Aeron,"4,245.00","4,195.00","4,229.20","4,216.20",13.00,0.31
HFCL,115.90,113.04,114.67,114.32,0.35,0.31
Radico Khaitan,"2,552.70","2,487.00","2,541.95","2,534.30",7.65,0.3
Apollo Hospital,"7,298.05","7,224.75","7,261.15","7,240.00",21.15,0.29
Abbott India,"28,855.85","28,201.25","28,597.00","28,513.30",83.70,0.29
Jio Financial,306.70,302.90,305.55,304.70,0.85,0.28
R R Kabel,"1,395.00","1,363.85","1,376.00","1,372.70",3.30,0.24
PCBL,464.50,455.50,458.50,457.45,1.05,0.23
Hindalco,633.45,626.75,628.75,627.45,1.30,0.21
Happiest Minds ,718.15,700.00,702.30,700.80,1.50,0.21
Kotak Mahindra,"1,769.45","1,742.05","1,752.80","1,749.05",3.75,0.21
Mankind Pharma,"2,961.90","2,895.80","2,916.65","2,910.60",6.05,0.21
Nuvoco Vistas,353.90,350.05,352.10,351.35,0.75,0.21
HCL Tech,"1,908.90","1,886.30","1,900.75","1,896.95",3.80,0.2
Eicher Motors,"4,824.35","4,772.00","4,801.35","4,792.90",8.45,0.18
Netweb,"2,723.65","2,658.95","2,701.10","2,696.65",4.45,0.17
Adani Total Gas,685.80,668.60,672.00,670.95,1.05,0.16
Gujarat Fluoro,"4,389.00","4,305.00","4,359.40","4,352.55",6.85,0.16
MCX India,"6,380.50","6,286.45","6,352.65","6,342.35",10.30,0.16
P and G,"14,954.80","14,629.80","14,776.50","14,754.80",21.70,0.15
Ratnamani Metal,"3,344.90","3,220.65","3,285.00","3,280.10",4.90,0.15
LIC India,895.00,885.15,891.90,890.65,1.25,0.14
United Spirits,"1,579.60","1,553.05","1,566.95","1,564.75",2.20,0.14
Havells India,"1,682.65","1,656.70","1,676.40","1,674.15",2.25,0.13
Angel One,"2,934.95","2,870.25","2,903.95","2,900.40",3.55,0.12
Ashok Leyland,220.95,218.02,220.14,219.88,0.26,0.12
Atul,"7,123.55","7,016.00","7,097.35","7,089.90",7.45,0.11
Asahi India,752.00,734.20,747.20,746.35,0.85,0.11
Bajaj Finance,"6,858.00","6,800.05","6,815.75","6,808.20",7.55,0.11
Westlife Food,834.00,813.60,819.90,819.05,0.85,0.1
Caplin Labs,"2,412.95","2,373.05","2,399.10","2,397.15",1.95,0.08
Container Corp,781.00,770.25,776.35,775.85,0.50,0.06
Power Grid Corp,313.10,308.75,310.30,310.10,0.20,0.06
Kirloskar Bros,"2,022.45","1,965.00","1,988.70","1,987.70",1.00,0.05
SBI,822.85,808.00,812.45,812.05,0.40,0.05
Alkem Lab,"5,455.90","5,345.05","5,408.60","5,406.30",2.30,0.04
Alembic Pharma,"1,042.15","1,027.00","1,035.85","1,035.45",0.40,0.04
Elgi Equipments,591.85,581.80,585.80,585.55,0.25,0.04
Exide Ind,422.70,414.50,418.30,418.15,0.15,0.04
Guj State Petro,366.45,359.55,364.85,364.70,0.15,0.04
Nuvama Wealth,"6,904.40","6,800.00","6,849.50","6,846.45",3.05,0.04
ICICI Bank,"1,312.75","1,289.20","1,297.35","1,297.25",0.10,0.01
