company_name,high,low,last_price,prev_close,change,percent_gain
PNC Infratech,357.45,313.05,347.90,309.60,38.3,12.37
Jupiter Wagons,565.95,496.70,552.30,497.00,55.3,11.13
Swan Energy,796.70,719.00,780.40,715.30,65.1,9.1
Jubilant Ing.,859.15,777.30,849.95,785.30,64.65,8.23
TITAGARH,"1,347.80","1,240.05","1,312.85","1,231.30",81.55,6.62
Ircon Internati,237.70,222.43,236.15,222.64,13.51,6.07
Ircon Internati,237.70,222.43,236.15,222.64,13.51,6.07
EIH,441.75,405.60,426.80,405.75,21.05,5.19
IRFC,165.99,156.55,164.91,156.85,8.06,5.14
TBO Tek,"1,658.70","1,561.20","1,651.60","1,574.35",77.25,4.91
Concord Biotech,"2,216.50","2,071.05","2,194.70","2,093.05",101.65,4.86
Latent View,520.00,491.00,516.25,494.85,21.4,4.32
Grindwell Norto,"2,255.60","2,163.00","2,246.70","2,160.20",86.5,4
Railtel,461.20,432.55,451.50,435.35,16.15,3.71
Redington,214.50,206.76,213.96,206.38,7.58,3.67
Tata Comm,"1,844.00","1,774.20","1,839.95","1,775.10",64.85,3.65
Caplin Labs,"2,484.65","2,380.20","2,469.65","2,384.35",85.3,3.58
Dalmia Bharat,"1,972.90","1,909.00","1,966.60","1,898.70",67.9,3.58
Raymond,"1,908.00","1,803.05","1,863.05","1,799.95",63.1,3.51
Gujarat Pipavav,197.00,190.41,196.30,189.79,6.51,3.43
Rail Vikas,482.50,455.65,474.25,458.60,15.65,3.41
Motilal Oswal,"1,035.00",971.45,"1,009.75",976.55,33.2,3.4
Carborundum,"1,412.40","1,347.35","1,383.75","1,339.05",44.7,3.34
Godfrey Phillip,"6,125.00","5,820.00","5,988.45","5,800.65",187.8,3.24
TVS Supply,196.90,185.00,192.60,186.61,5.99,3.21
Marico,634.30,614.00,632.90,613.90,19,3.09
Syrma SGS,604.70,581.55,595.90,578.65,17.25,2.98
Apar Ind,"10,300.00","9,979.20","10,223.40","9,930.50",292.9,2.95
Clean Science,"1,445.65","1,378.00","1,439.60","1,398.30",41.3,2.95
KNR Construct,346.50,336.45,345.00,335.45,9.55,2.85
Vedanta,525.00,498.50,514.35,500.25,14.1,2.82
Campus Active,310.60,297.05,306.15,298.10,8.05,2.7
Trent,"7,100.00","6,834.80","7,063.30","6,878.05",185.25,2.69
Syngene Intl,917.95,877.00,904.75,881.05,23.7,2.69
Torrent Power,"1,685.05","1,612.05","1,668.10","1,624.60",43.5,2.68
Bajaj Finance,"7,165.00","6,893.10","7,115.10","6,936.20",178.9,2.58
Havells India,"1,759.90","1,705.95","1,752.25","1,709.00",43.25,2.53
IRCTC,857.00,833.35,855.45,835.00,20.45,2.45
Kaynes Tech,"6,524.20","6,340.25","6,506.95","6,355.10",151.85,2.39
Jio Financial,345.00,333.30,343.00,335.10,7.9,2.36
BEML,"4,549.00","4,383.10","4,465.00","4,363.00",102,2.34
Thermax,"4,774.00","4,622.50","4,751.70","4,643.20",108.5,2.34
Blue Star,"2,168.15","2,060.00","2,130.95","2,082.80",48.15,2.31
IEX,192.60,185.86,190.28,186.13,4.15,2.23
Cummins,"3,647.80","3,517.05","3,604.50","3,526.20",78.3,2.22
J. K. Cement,"4,763.85","4,612.45","4,699.80","4,599.00",100.8,2.19
Affle India,"1,821.00","1,766.90","1,812.55","1,774.25",38.3,2.16
Hind Zinc,516.40,497.60,509.15,498.45,10.7,2.15
Sundram,"1,184.00","1,151.00","1,175.55","1,150.80",24.75,2.15
